MANDT,TKNUM,TSNUM,TSRFO,KNESSION
100,0000000776,0001,0001,LOC001
100,0000000776,0002,0002,LOC002
100,0000000777,0001,0001,LOC001
100,0000000777,0002,0002,LOC002
100,0000000778,0001,0001,LOC001
100,0000000778,0002,0002,LOC002
100,0000000779,0001,0001,LOC001
100,0000000779,0002,0002,LOC002
100,0000000780,0001,0001,LOC001
100,0000000780,0002,0002,LOC002
100,0000000781,0001,0001,LOC001
100,0000000781,0002,0002,LOC002
100,0000000782,0001,0001,LOC001
100,0000000782,0002,0002,LOC002
100,0000000783,0001,0001,LOC001
100,0000000783,0002,0002,LOC002
100,0000000784,0001,0001,LOC001
100,0000000784,0002,0002,LOC002
100,0000000785,0001,0001,LOC001
100,0000000785,0002,0002,LOC002
100,0000000786,0001,0001,LOC001
100,0000000786,0002,0002,LOC002
100,0000000787,0001,0001,LOC001
100,0000000787,0002,0002,LOC002
100,0000000788,0001,0001,LOC001
100,0000000788,0002,0002,LOC002
100,0000000789,0001,0001,LOC001
100,0000000789,0002,0002,LOC002
100,0000000790,0001,0001,LOC001
100,0000000790,0002,0002,LOC002
100,0000000791,0001,0001,LOC001
100,0000000791,0002,0002,LOC002
100,0000000792,0001,0001,LOC001
100,0000000792,0002,0002,LOC002
100,0000000793,0001,0001,LOC001
100,0000000793,0002,0002,LOC002
100,0000000794,0001,0001,LOC001
100,0000000794,0002,0002,LOC002
100,0000000795,0001,0001,LOC001
100,0000000795,0002,0002,LOC002
100,0000000796,0001,0001,LOC001
100,0000000796,0002,0002,LOC002
100,0000000797,0001,0001,LOC001
100,0000000797,0002,0002,LOC002
100,0000000798,0001,0001,LOC001
100,0000000798,0002,0002,LOC002
100,0000000799,0001,0001,LOC001
100,0000000799,0002,0002,LOC002
100,0000000800,0001,0001,LOC001
100,0000000800,0002,0002,LOC002
100,0000000801,0001,0001,LOC001
100,0000000801,0002,0002,LOC002
100,0000000802,0001,0001,LOC001
100,0000000802,0002,0002,LOC002
100,0000000803,0001,0001,LOC001
100,0000000803,0002,0002,LOC002
100,0000000804,0001,0001,LOC001
100,0000000804,0002,0002,LOC002
100,0000000805,0001,0001,LOC001
100,0000000805,0002,0002,LOC002
100,0000000806,0001,0001,LOC001
100,0000000806,0002,0002,LOC002
100,0000000807,0001,0001,LOC001
100,0000000807,0002,0002,LOC002
100,0000000808,0001,0001,LOC001
100,0000000808,0002,0002,LOC002
100,0000000809,0001,0001,LOC001
100,0000000809,0002,0002,LOC002
100,0000000810,0001,0001,LOC001
100,0000000810,0002,0002,LOC002
100,0000000811,0001,0001,LOC001
100,0000000811,0002,0002,LOC002
100,0000000812,0001,0001,LOC001
100,0000000812,0002,0002,LOC002
100,0000000813,0001,0001,LOC001
100,0000000813,0002,0002,LOC002
100,0000000814,0001,0001,LOC001
100,0000000814,0002,0002,LOC002
100,0000000815,0001,0001,LOC001
100,0000000815,0002,0002,LOC002
100,0000000816,0001,0001,LOC001
100,0000000816,0002,0002,LOC002
100,0000000817,0001,0001,LOC001
100,0000000817,0002,0002,LOC002
100,0000000818,0001,0001,LOC001
100,0000000818,0002,0002,LOC002
100,0000000819,0001,0001,LOC001
100,0000000819,0002,0002,LOC002
100,0000000820,0001,0001,LOC001
100,0000000820,0002,0002,LOC002
100,0000000821,0001,0001,LOC001
100,0000000821,0002,0002,LOC002
100,0000000822,0001,0001,LOC001
100,0000000822,0002,0002,LOC002
100,0000000823,0001,0001,LOC001
100,0000000823,0002,0002,LOC002
100,0000000824,0001,0001,LOC001
100,0000000824,0002,0002,LOC002
100,0000000825,0001,0001,LOC001
100,0000000825,0002,0002,LOC002
100,0000000826,0001,0001,LOC001
100,0000000826,0002,0002,LOC002
100,0000000827,0001,0001,LOC001
100,0000000827,0002,0002,LOC002
100,0000000828,0001,0001,LOC001
100,0000000828,0002,0002,LOC002
100,0000000829,0001,0001,LOC001
100,0000000829,0002,0002,LOC002
100,0000000830,0001,0001,LOC001
100,0000000830,0002,0002,LOC002
100,0000000831,0001,0001,LOC001
100,0000000831,0002,0002,LOC002
100,0000000832,0001,0001,LOC001
100,0000000832,0002,0002,LOC002
100,0000000833,0001,0001,LOC001
100,0000000833,0002,0002,LOC002
100,0000000834,0001,0001,LOC001
100,0000000834,0002,0002,LOC002
100,0000000835,0001,0001,LOC001
100,0000000835,0002,0002,LOC002
100,0000000836,0001,0001,LOC001
100,0000000836,0002,0002,LOC002
100,0000000837,0001,0001,LOC001
100,0000000837,0002,0002,LOC002
100,0000000838,0001,0001,LOC001
100,0000000838,0002,0002,LOC002
100,0000000839,0001,0001,LOC001
100,0000000839,0002,0002,LOC002
100,0000000840,0001,0001,LOC001
100,0000000840,0002,0002,LOC002
100,0000000841,0001,0001,LOC001
100,0000000841,0002,0002,LOC002
100,0000000842,0001,0001,LOC001
100,0000000842,0002,0002,LOC002
100,0000000843,0001,0001,LOC001
100,0000000843,0002,0002,LOC002
100,0000000844,0001,0001,LOC001
100,0000000844,0002,0002,LOC002
100,0000000845,0001,0001,LOC001
100,0000000845,0002,0002,LOC002
100,0000000846,0001,0001,LOC001
100,0000000846,0002,0002,LOC002
100,0000000847,0001,0001,LOC001
100,0000000847,0002,0002,LOC002
100,0000000848,0001,0001,LOC001
100,0000000848,0002,0002,LOC002
100,0000000849,0001,0001,LOC001
100,0000000849,0002,0002,LOC002
100,0000000850,0001,0001,LOC001
100,0000000850,0002,0002,LOC002
100,0000000851,0001,0001,LOC001
100,0000000851,0002,0002,LOC002
100,0000000852,0001,0001,LOC001
100,0000000852,0002,0002,LOC002
100,0000000853,0001,0001,LOC001
100,0000000853,0002,0002,LOC002
100,0000000854,0001,0001,LOC001
100,0000000854,0002,0002,LOC002
100,0000000855,0001,0001,LOC001
100,0000000855,0002,0002,LOC002
100,0000000856,0001,0001,LOC001
100,0000000856,0002,0002,LOC002
100,0000000857,0001,0001,LOC001
100,0000000857,0002,0002,LOC002
100,0000000858,0001,0001,LOC001
100,0000000858,0002,0002,LOC002
100,0000000859,0001,0001,LOC001
100,0000000859,0002,0002,LOC002
100,0000000860,0001,0001,LOC001
100,0000000860,0002,0002,LOC002
100,0000000861,0001,0001,LOC001
100,0000000861,0002,0002,LOC002
100,0000000862,0001,0001,LOC001
100,0000000862,0002,0002,LOC002
100,0000000863,0001,0001,LOC001
100,0000000863,0002,0002,LOC002
100,0000000864,0001,0001,LOC001
100,0000000864,0002,0002,LOC002
100,0000000865,0001,0001,LOC001
100,0000000865,0002,0002,LOC002
100,0000000866,0001,0001,LOC001
100,0000000866,0002,0002,LOC002
100,0000000867,0001,0001,LOC001
100,0000000867,0002,0002,LOC002
100,0000000868,0001,0001,LOC001
100,0000000868,0002,0002,LOC002
100,0000000869,0001,0001,LOC001
100,0000000869,0002,0002,LOC002
100,0000000870,0001,0001,LOC001
100,0000000870,0002,0002,LOC002
100,0000000871,0001,0001,LOC001
100,0000000871,0002,0002,LOC002
100,0000000872,0001,0001,LOC001
100,0000000872,0002,0002,LOC002
100,0000000873,0001,0001,LOC001
100,0000000873,0002,0002,LOC002
100,0000000874,0001,0001,LOC001
100,0000000874,0002,0002,LOC002
100,0000000875,0001,0001,LOC001
100,0000000875,0002,0002,LOC002
100,0000000876,0001,0001,LOC001
100,0000000876,0002,0002,LOC002
100,0000000877,0001,0001,LOC001
100,0000000877,0002,0002,LOC002
100,0000000878,0001,0001,LOC001
100,0000000878,0002,0002,LOC002
100,0000000879,0001,0001,LOC001
100,0000000879,0002,0002,LOC002
100,0000000880,0001,0001,LOC001
100,0000000880,0002,0002,LOC002
100,0000000881,0001,0001,LOC001
100,0000000881,0002,0002,LOC002
100,0000000882,0001,0001,LOC001
100,0000000882,0002,0002,LOC002
100,0000000883,0001,0001,LOC001
100,0000000883,0002,0002,LOC002
100,0000000884,0001,0001,LOC001
100,0000000884,0002,0002,LOC002
100,0000000885,0001,0001,LOC001
100,0000000885,0002,0002,LOC002
100,0000000886,0001,0001,LOC001
100,0000000886,0002,0002,LOC002
100,0000000887,0001,0001,LOC001
100,0000000887,0002,0002,LOC002
100,0000000888,0001,0001,LOC001
100,0000000888,0002,0002,LOC002
100,0000000889,0001,0001,LOC001
100,0000000889,0002,0002,LOC002
100,0000000890,0001,0001,LOC001
100,0000000890,0002,0002,LOC002
100,0000000891,0001,0001,LOC001
100,0000000891,0002,0002,LOC002
100,0000000892,0001,0001,LOC001
100,0000000892,0002,0002,LOC002
100,0000000893,0001,0001,LOC001
100,0000000893,0002,0002,LOC002
100,0000000894,0001,0001,LOC001
100,0000000894,0002,0002,LOC002
100,0000000895,0001,0001,LOC001
100,0000000895,0002,0002,LOC002
100,0000000896,0001,0001,LOC001
100,0000000896,0002,0002,LOC002
100,0000000897,0001,0001,LOC001
100,0000000897,0002,0002,LOC002
100,0000000898,0001,0001,LOC001
100,0000000898,0002,0002,LOC002
100,0000000899,0001,0001,LOC001
100,0000000899,0002,0002,LOC002
100,0000000900,0001,0001,LOC001
100,0000000900,0002,0002,LOC002
100,0000000901,0001,0001,LOC001
100,0000000901,0002,0002,LOC002
100,0000000902,0001,0001,LOC001
100,0000000902,0002,0002,LOC002
100,0000000903,0001,0001,LOC001
100,0000000903,0002,0002,LOC002
100,0000000904,0001,0001,LOC001
100,0000000904,0002,0002,LOC002
100,0000000905,0001,0001,LOC001
100,0000000905,0002,0002,LOC002
100,0000000906,0001,0001,LOC001
100,0000000906,0002,0002,LOC002
100,0000000907,0001,0001,LOC001
100,0000000907,0002,0002,LOC002
100,0000000908,0001,0001,LOC001
100,0000000908,0002,0002,LOC002
100,0000000909,0001,0001,LOC001
100,0000000909,0002,0002,LOC002
100,0000000910,0001,0001,LOC001
100,0000000910,0002,0002,LOC002
100,0000000911,0001,0001,LOC001
100,0000000911,0002,0002,LOC002
100,0000000912,0001,0001,LOC001
100,0000000912,0002,0002,LOC002
100,0000000913,0001,0001,LOC001
100,0000000913,0002,0002,LOC002
100,0000000914,0001,0001,LOC001
100,0000000914,0002,0002,LOC002
100,0000000915,0001,0001,LOC001
100,0000000915,0002,0002,LOC002
100,0000000916,0001,0001,LOC001
100,0000000916,0002,0002,LOC002
100,0000000917,0001,0001,LOC001
100,0000000917,0002,0002,LOC002
100,0000000918,0001,0001,LOC001
100,0000000918,0002,0002,LOC002
100,0000000919,0001,0001,LOC001
100,0000000919,0002,0002,LOC002
100,0000000920,0001,0001,LOC001
100,0000000920,0002,0002,LOC002
100,0000000921,0001,0001,LOC001
100,0000000921,0002,0002,LOC002
100,0000000922,0001,0001,LOC001
100,0000000922,0002,0002,LOC002
100,0000000923,0001,0001,LOC001
100,0000000923,0002,0002,LOC002
100,0000000924,0001,0001,LOC001
100,0000000924,0002,0002,LOC002
100,0000000925,0001,0001,LOC001
100,0000000925,0002,0002,LOC002
100,0000000926,0001,0001,LOC001
100,0000000926,0002,0002,LOC002
100,0000000927,0001,0001,LOC001
100,0000000927,0002,0002,LOC002
100,0000000928,0001,0001,LOC001
100,0000000928,0002,0002,LOC002
100,0000000929,0001,0001,LOC001
100,0000000929,0002,0002,LOC002
100,0000000930,0001,0001,LOC001
100,0000000930,0002,0002,LOC002
100,0000000931,0001,0001,LOC001
100,0000000931,0002,0002,LOC002
100,0000000932,0001,0001,LOC001
100,0000000932,0002,0002,LOC002
100,0000000933,0001,0001,LOC001
100,0000000933,0002,0002,LOC002
100,0000000934,0001,0001,LOC001
100,0000000934,0002,0002,LOC002
100,0000000935,0001,0001,LOC001
100,0000000935,0002,0002,LOC002
100,0000000936,0001,0001,LOC001
100,0000000936,0002,0002,LOC002
100,0000000937,0001,0001,LOC001
100,0000000937,0002,0002,LOC002
100,0000000938,0001,0001,LOC001
100,0000000938,0002,0002,LOC002
100,0000000939,0001,0001,LOC001
100,0000000939,0002,0002,LOC002
100,0000000940,0001,0001,LOC001
100,0000000940,0002,0002,LOC002
100,0000000941,0001,0001,LOC001
100,0000000941,0002,0002,LOC002
100,0000000942,0001,0001,LOC001
100,0000000942,0002,0002,LOC002
100,0000000943,0001,0001,LOC001
100,0000000943,0002,0002,LOC002
100,0000000944,0001,0001,LOC001
100,0000000944,0002,0002,LOC002
100,0000000945,0001,0001,LOC001
100,0000000945,0002,0002,LOC002
100,0000000946,0001,0001,LOC001
100,0000000946,0002,0002,LOC002
100,0000000947,0001,0001,LOC001
100,0000000947,0002,0002,LOC002
100,0000000948,0001,0001,LOC001
100,0000000948,0002,0002,LOC002
100,0000000949,0001,0001,LOC001
100,0000000949,0002,0002,LOC002
100,0000000950,0001,0001,LOC001
100,0000000950,0002,0002,LOC002
100,0000000951,0001,0001,LOC001
100,0000000951,0002,0002,LOC002
100,0000000952,0001,0001,LOC001
100,0000000952,0002,0002,LOC002
100,0000000953,0001,0001,LOC001
100,0000000953,0002,0002,LOC002
100,0000000954,0001,0001,LOC001
100,0000000954,0002,0002,LOC002
100,0000000955,0001,0001,LOC001
100,0000000955,0002,0002,LOC002
100,0000000956,0001,0001,LOC001
100,0000000956,0002,0002,LOC002
100,0000000957,0001,0001,LOC001
100,0000000957,0002,0002,LOC002
100,0000000958,0001,0001,LOC001
100,0000000958,0002,0002,LOC002
100,0000000959,0001,0001,LOC001
100,0000000959,0002,0002,LOC002
100,0000000960,0001,0001,LOC001
100,0000000960,0002,0002,LOC002
100,0000000961,0001,0001,LOC001
100,0000000961,0002,0002,LOC002
100,0000000962,0001,0001,LOC001
100,0000000962,0002,0002,LOC002
100,0000000963,0001,0001,LOC001
100,0000000963,0002,0002,LOC002
100,0000000964,0001,0001,LOC001
100,0000000964,0002,0002,LOC002
100,0000000965,0001,0001,LOC001
100,0000000965,0002,0002,LOC002
100,0000000966,0001,0001,LOC001
100,0000000966,0002,0002,LOC002
100,0000000967,0001,0001,LOC001
100,0000000967,0002,0002,LOC002
100,0000000968,0001,0001,LOC001
100,0000000968,0002,0002,LOC002
100,0000000969,0001,0001,LOC001
100,0000000969,0002,0002,LOC002
100,0000000970,0001,0001,LOC001
100,0000000970,0002,0002,LOC002
100,0000000971,0001,0001,LOC001
100,0000000971,0002,0002,LOC002
100,0000000972,0001,0001,LOC001
100,0000000972,0002,0002,LOC002
100,0000000973,0001,0001,LOC001
100,0000000973,0002,0002,LOC002
100,0000000974,0001,0001,LOC001
100,0000000974,0002,0002,LOC002
100,0000000975,0001,0001,LOC001
100,0000000975,0002,0002,LOC002
100,0000000976,0001,0001,LOC001
100,0000000976,0002,0002,LOC002
100,0000000977,0001,0001,LOC001
100,0000000977,0002,0002,LOC002
100,0000000978,0001,0001,LOC001
100,0000000978,0002,0002,LOC002
100,0000000979,0001,0001,LOC001
100,0000000979,0002,0002,LOC002
100,0000000980,0001,0001,LOC001
100,0000000980,0002,0002,LOC002
100,0000000981,0001,0001,LOC001
100,0000000981,0002,0002,LOC002
100,0000000982,0001,0001,LOC001
100,0000000982,0002,0002,LOC002
100,0000000983,0001,0001,LOC001
100,0000000983,0002,0002,LOC002
100,0000000984,0001,0001,LOC001
100,0000000984,0002,0002,LOC002
100,0000000985,0001,0001,LOC001
100,0000000985,0002,0002,LOC002
100,0000000986,0001,0001,LOC001
100,0000000986,0002,0002,LOC002
100,0000000987,0001,0001,LOC001
100,0000000987,0002,0002,LOC002
100,0000000988,0001,0001,LOC001
100,0000000988,0002,0002,LOC002
100,0000000989,0001,0001,LOC001
100,0000000989,0002,0002,LOC002
100,0000000990,0001,0001,LOC001
100,0000000990,0002,0002,LOC002
100,0000000991,0001,0001,LOC001
100,0000000991,0002,0002,LOC002
100,0000000992,0001,0001,LOC001
100,0000000992,0002,0002,LOC002
100,0000000993,0001,0001,LOC001
100,0000000993,0002,0002,LOC002
100,0000000994,0001,0001,LOC001
100,0000000994,0002,0002,LOC002
100,0000000995,0001,0001,LOC001
100,0000000995,0002,0002,LOC002
100,0000000996,0001,0001,LOC001
100,0000000996,0002,0002,LOC002
100,0000000997,0001,0001,LOC001
100,0000000997,0002,0002,LOC002
100,0000000998,0001,0001,LOC001
100,0000000998,0002,0002,LOC002
100,0000000999,0001,0001,LOC001
100,0000000999,0002,0002,LOC002
100,0000001000,0001,0001,LOC001
100,0000001000,0002,0002,LOC002
100,0000001001,0001,0001,LOC001
100,0000001001,0002,0002,LOC002
100,0000001002,0001,0001,LOC001
100,0000001002,0002,0002,LOC002
100,0000001003,0001,0001,LOC001
100,0000001003,0002,0002,LOC002
100,0000001004,0001,0001,LOC001
100,0000001004,0002,0002,LOC002
100,0000001005,0001,0001,LOC001
100,0000001005,0002,0002,LOC002
100,0000001006,0001,0001,LOC001
100,0000001006,0002,0002,LOC002
100,0000001007,0001,0001,LOC001
100,0000001007,0002,0002,LOC002
100,0000001008,0001,0001,LOC001
100,0000001008,0002,0002,LOC002
100,0000001009,0001,0001,LOC001
100,0000001009,0002,0002,LOC002
100,0000001010,0001,0001,LOC001
100,0000001010,0002,0002,LOC002
100,0000001011,0001,0001,LOC001
100,0000001011,0002,0002,LOC002
100,0000001012,0001,0001,LOC001
100,0000001012,0002,0002,LOC002
100,0000001013,0001,0001,LOC001
100,0000001013,0002,0002,LOC002
100,0000001014,0001,0001,LOC001
100,0000001014,0002,0002,LOC002
100,0000001015,0001,0001,LOC001
100,0000001015,0002,0002,LOC002
100,0000001016,0001,0001,LOC001
100,0000001016,0002,0002,LOC002
100,0000001017,0001,0001,LOC001
100,0000001017,0002,0002,LOC002
100,0000001018,0001,0001,LOC001
100,0000001018,0002,0002,LOC002
100,0000001019,0001,0001,LOC001
100,0000001019,0002,0002,LOC002
100,0000001020,0001,0001,LOC001
100,0000001020,0002,0002,LOC002
100,0000001021,0001,0001,LOC001
100,0000001021,0002,0002,LOC002
100,0000001022,0001,0001,LOC001
100,0000001022,0002,0002,LOC002
100,0000001023,0001,0001,LOC001
100,0000001023,0002,0002,LOC002
100,0000001024,0001,0001,LOC001
100,0000001024,0002,0002,LOC002
100,0000001025,0001,0001,LOC001
100,0000001025,0002,0002,LOC002
100,0000001026,0001,0001,LOC001
100,0000001026,0002,0002,LOC002
100,0000001027,0001,0001,LOC001
100,0000001027,0002,0002,LOC002
100,0000001028,0001,0001,LOC001
100,0000001028,0002,0002,LOC002
100,0000001029,0001,0001,LOC001
100,0000001029,0002,0002,LOC002
100,0000001030,0001,0001,LOC001
100,0000001030,0002,0002,LOC002
100,0000001031,0001,0001,LOC001
100,0000001031,0002,0002,LOC002
100,0000001032,0001,0001,LOC001
100,0000001032,0002,0002,LOC002
100,0000001033,0001,0001,LOC001
100,0000001033,0002,0002,LOC002
100,0000001034,0001,0001,LOC001
100,0000001034,0002,0002,LOC002
100,0000001035,0001,0001,LOC001
100,0000001035,0002,0002,LOC002
100,0000001036,0001,0001,LOC001
100,0000001036,0002,0002,LOC002
100,0000001037,0001,0001,LOC001
100,0000001037,0002,0002,LOC002
100,0000001038,0001,0001,LOC001
100,0000001038,0002,0002,LOC002
100,0000001039,0001,0001,LOC001
100,0000001039,0002,0002,LOC002
100,0000001040,0001,0001,LOC001
100,0000001040,0002,0002,LOC002
100,0000001041,0001,0001,LOC001
100,0000001041,0002,0002,LOC002
100,0000001042,0001,0001,LOC001
100,0000001042,0002,0002,LOC002
100,0000001043,0001,0001,LOC001
100,0000001043,0002,0002,LOC002
100,0000001044,0001,0001,LOC001
100,0000001044,0002,0002,LOC002
100,0000001045,0001,0001,LOC001
100,0000001045,0002,0002,LOC002
100,0000001046,0001,0001,LOC001
100,0000001046,0002,0002,LOC002
100,0000001047,0001,0001,LOC001
100,0000001047,0002,0002,LOC002
100,0000001048,0001,0001,LOC001
100,0000001048,0002,0002,LOC002
100,0000001049,0001,0001,LOC001
100,0000001049,0002,0002,LOC002
100,0000001050,0001,0001,LOC001
100,0000001050,0002,0002,LOC002
100,0000001051,0001,0001,LOC001
100,0000001051,0002,0002,LOC002
100,0000001052,0001,0001,LOC001
100,0000001052,0002,0002,LOC002
100,0000001053,0001,0001,LOC001
100,0000001053,0002,0002,LOC002
100,0000001054,0001,0001,LOC001
100,0000001054,0002,0002,LOC002
100,0000001055,0001,0001,LOC001
100,0000001055,0002,0002,LOC002
100,0000001056,0001,0001,LOC001
100,0000001056,0002,0002,LOC002
100,0000001057,0001,0001,LOC001
100,0000001057,0002,0002,LOC002
100,0000001058,0001,0001,LOC001
100,0000001058,0002,0002,LOC002
100,0000001059,0001,0001,LOC001
100,0000001059,0002,0002,LOC002
100,0000001060,0001,0001,LOC001
100,0000001060,0002,0002,LOC002
100,0000001061,0001,0001,LOC001
100,0000001061,0002,0002,LOC002
100,0000001062,0001,0001,LOC001
100,0000001062,0002,0002,LOC002
100,0000001063,0001,0001,LOC001
100,0000001063,0002,0002,LOC002
100,0000001064,0001,0001,LOC001
100,0000001064,0002,0002,LOC002
100,0000001065,0001,0001,LOC001
100,0000001065,0002,0002,LOC002
100,0000001066,0001,0001,LOC001
100,0000001066,0002,0002,LOC002
100,0000001067,0001,0001,LOC001
100,0000001067,0002,0002,LOC002
100,0000001068,0001,0001,LOC001
100,0000001068,0002,0002,LOC002
100,0000001069,0001,0001,LOC001
100,0000001069,0002,0002,LOC002
100,0000001070,0001,0001,LOC001
100,0000001070,0002,0002,LOC002
100,0000001071,0001,0001,LOC001
100,0000001071,0002,0002,LOC002
100,0000001072,0001,0001,LOC001
100,0000001072,0002,0002,LOC002
100,0000001073,0001,0001,LOC001
100,0000001073,0002,0002,LOC002
100,0000001074,0001,0001,LOC001
100,0000001074,0002,0002,LOC002
100,0000001075,0001,0001,LOC001
100,0000001075,0002,0002,LOC002
100,0000001076,0001,0001,LOC001
100,0000001076,0002,0002,LOC002
100,0000001077,0001,0001,LOC001
100,0000001077,0002,0002,LOC002
100,0000001078,0001,0001,LOC001
100,0000001078,0002,0002,LOC002
100,0000001079,0001,0001,LOC001
100,0000001079,0002,0002,LOC002
100,0000001080,0001,0001,LOC001
100,0000001080,0002,0002,LOC002
100,0000001081,0001,0001,LOC001
100,0000001081,0002,0002,LOC002
100,0000001082,0001,0001,LOC001
100,0000001082,0002,0002,LOC002
100,0000001083,0001,0001,LOC001
100,0000001083,0002,0002,LOC002
100,0000001084,0001,0001,LOC001
100,0000001084,0002,0002,LOC002
100,0000001085,0001,0001,LOC001
100,0000001085,0002,0002,LOC002
100,0000001086,0001,0001,LOC001
100,0000001086,0002,0002,LOC002
100,0000001087,0001,0001,LOC001
100,0000001087,0002,0002,LOC002
100,0000001088,0001,0001,LOC001
100,0000001088,0002,0002,LOC002
100,0000001089,0001,0001,LOC001
100,0000001089,0002,0002,LOC002
100,0000001090,0001,0001,LOC001
100,0000001090,0002,0002,LOC002
100,0000001091,0001,0001,LOC001
100,0000001091,0002,0002,LOC002
100,0000001092,0001,0001,LOC001
100,0000001092,0002,0002,LOC002
100,0000001093,0001,0001,LOC001
100,0000001093,0002,0002,LOC002
100,0000001094,0001,0001,LOC001
100,0000001094,0002,0002,LOC002
100,0000001095,0001,0001,LOC001
100,0000001095,0002,0002,LOC002
100,0000001096,0001,0001,LOC001
100,0000001096,0002,0002,LOC002
100,0000001097,0001,0001,LOC001
100,0000001097,0002,0002,LOC002
100,0000001098,0001,0001,LOC001
100,0000001098,0002,0002,LOC002
100,0000001099,0001,0001,LOC001
100,0000001099,0002,0002,LOC002
100,0000001100,0001,0001,LOC001
100,0000001100,0002,0002,LOC002
100,0000001101,0001,0001,LOC001
100,0000001101,0002,0002,LOC002
100,0000001102,0001,0001,LOC001
100,0000001102,0002,0002,LOC002
100,0000001103,0001,0001,LOC001
100,0000001103,0002,0002,LOC002
100,0000001104,0001,0001,LOC001
100,0000001104,0002,0002,LOC002
100,0000001105,0001,0001,LOC001
100,0000001105,0002,0002,LOC002
100,0000001106,0001,0001,LOC001
100,0000001106,0002,0002,LOC002
100,0000001107,0001,0001,LOC001
100,0000001107,0002,0002,LOC002
100,0000001108,0001,0001,LOC001
100,0000001108,0002,0002,LOC002
100,0000001109,0001,0001,LOC001
100,0000001109,0002,0002,LOC002
100,0000001110,0001,0001,LOC001
100,0000001110,0002,0002,LOC002
100,0000001111,0001,0001,LOC001
100,0000001111,0002,0002,LOC002
100,0000001112,0001,0001,LOC001
100,0000001112,0002,0002,LOC002
100,0000001113,0001,0001,LOC001
100,0000001113,0002,0002,LOC002
100,0000001114,0001,0001,LOC001
100,0000001114,0002,0002,LOC002
100,0000001115,0001,0001,LOC001
100,0000001115,0002,0002,LOC002
100,0000001116,0001,0001,LOC001
100,0000001116,0002,0002,LOC002
100,0000001117,0001,0001,LOC001
100,0000001117,0002,0002,LOC002
100,0000001118,0001,0001,LOC001
100,0000001118,0002,0002,LOC002
100,0000001119,0001,0001,LOC001
100,0000001119,0002,0002,LOC002
100,0000001120,0001,0001,LOC001
100,0000001120,0002,0002,LOC002
100,0000001121,0001,0001,LOC001
100,0000001121,0002,0002,LOC002
100,0000001122,0001,0001,LOC001
100,0000001122,0002,0002,LOC002
100,0000001123,0001,0001,LOC001
100,0000001123,0002,0002,LOC002
100,0000001124,0001,0001,LOC001
100,0000001124,0002,0002,LOC002
100,0000001125,0001,0001,LOC001
100,0000001125,0002,0002,LOC002
100,0000001126,0001,0001,LOC001
100,0000001126,0002,0002,LOC002
100,0000001127,0001,0001,LOC001
100,0000001127,0002,0002,LOC002
100,0000001128,0001,0001,LOC001
100,0000001128,0002,0002,LOC002
100,0000001129,0001,0001,LOC001
100,0000001129,0002,0002,LOC002
100,0000001130,0001,0001,LOC001
100,0000001130,0002,0002,LOC002
100,0000001131,0001,0001,LOC001
100,0000001131,0002,0002,LOC002
100,0000001132,0001,0001,LOC001
100,0000001132,0002,0002,LOC002
100,0000001133,0001,0001,LOC001
100,0000001133,0002,0002,LOC002
100,0000001134,0001,0001,LOC001
100,0000001134,0002,0002,LOC002
100,0000001135,0001,0001,LOC001
100,0000001135,0002,0002,LOC002
100,0000001136,0001,0001,LOC001
100,0000001136,0002,0002,LOC002
100,0000001137,0001,0001,LOC001
100,0000001137,0002,0002,LOC002
100,0000001138,0001,0001,LOC001
100,0000001138,0002,0002,LOC002
100,0000001139,0001,0001,LOC001
100,0000001139,0002,0002,LOC002
100,0000001140,0001,0001,LOC001
100,0000001140,0002,0002,LOC002
100,0000001141,0001,0001,LOC001
100,0000001141,0002,0002,LOC002
100,0000001142,0001,0001,LOC001
100,0000001142,0002,0002,LOC002
100,0000001143,0001,0001,LOC001
100,0000001143,0002,0002,LOC002
100,0000001144,0001,0001,LOC001
100,0000001144,0002,0002,LOC002
100,0000001145,0001,0001,LOC001
100,0000001145,0002,0002,LOC002
100,0000001146,0001,0001,LOC001
100,0000001146,0002,0002,LOC002
100,0000001147,0001,0001,LOC001
100,0000001147,0002,0002,LOC002
100,0000001148,0001,0001,LOC001
100,0000001148,0002,0002,LOC002
100,0000001149,0001,0001,LOC001
100,0000001149,0002,0002,LOC002
100,0000001150,0001,0001,LOC001
100,0000001150,0002,0002,LOC002
100,0000001151,0001,0001,LOC001
100,0000001151,0002,0002,LOC002
100,0000001152,0001,0001,LOC001
100,0000001152,0002,0002,LOC002
100,0000001153,0001,0001,LOC001
100,0000001153,0002,0002,LOC002
100,0000001154,0001,0001,LOC001
100,0000001154,0002,0002,LOC002
100,0000001155,0001,0001,LOC001
100,0000001155,0002,0002,LOC002
100,0000001156,0001,0001,LOC001
100,0000001156,0002,0002,LOC002
100,0000001157,0001,0001,LOC001
100,0000001157,0002,0002,LOC002
100,0000001158,0001,0001,LOC001
100,0000001158,0002,0002,LOC002
100,0000001159,0001,0001,LOC001
100,0000001159,0002,0002,LOC002
100,0000001160,0001,0001,LOC001
100,0000001160,0002,0002,LOC002
100,0000001161,0001,0001,LOC001
100,0000001161,0002,0002,LOC002
100,0000001162,0001,0001,LOC001
100,0000001162,0002,0002,LOC002
100,0000001163,0001,0001,LOC001
100,0000001163,0002,0002,LOC002
