MANDT,TKNUM,VFKNI,KSCHL,KBETR,WAERS
100,0000000654,000001,PR00,150.37,EUR
100,0000000654,000002,K004,433.12,EUR
100,0000000655,000001,PR00,336.8,EUR
100,0000000655,000002,K005,258.43,EUR
100,0000000656,000001,K004,150.83,EUR
100,0000000656,000002,K004,477.59,EUR
100,0000000657,000001,K004,287.82,EUR
100,0000000657,000002,K004,247.15,EUR
100,0000000658,000001,K004,96.81,EUR
100,0000000658,000002,K004,21.25,EUR
100,0000000659,000001,K004,416.52,EUR
100,0000000659,000002,K005,255.2,EUR
100,0000000660,000001,PR00,220.37,EUR
100,0000000660,000002,PR00,75.99,EUR
100,0000000661,000001,K005,481.99,EUR
100,0000000661,000002,K005,13.65,EUR
100,0000000662,000001,PR00,433.4,EUR
100,0000000662,000002,K005,419.63,EUR
100,0000000663,000001,K004,95.15,EUR
100,0000000663,000002,K005,437.85,EUR
100,0000000664,000001,K004,461.92,EUR
100,0000000664,000002,K004,93.53,EUR
100,0000000665,000001,PR00,142.69,EUR
100,0000000665,000002,K005,264.83,EUR
100,0000000666,000001,PR00,450.68,EUR
100,0000000666,000002,K005,334.22,EUR
100,0000000667,000001,K004,107.42,EUR
100,0000000667,000002,K004,136.97,EUR
100,0000000668,000001,PR00,431.51,EUR
100,0000000668,000002,K005,164.51,EUR
100,0000000669,000001,K005,79.13,EUR
100,0000000669,000002,PR00,169.37,EUR
100,0000000670,000001,K004,377.66,EUR
100,0000000670,000002,PR00,483.14,EUR
100,0000000671,000001,K005,344.28,EUR
100,0000000671,000002,K004,459.02,EUR
100,0000000672,000001,K005,263.54,EUR
100,0000000672,000002,PR00,259.95,EUR
100,0000000673,000001,K004,271.27,EUR
100,0000000673,000002,K005,260.28,EUR
100,0000000674,000001,K005,336.55,EUR
100,0000000674,000002,K005,384.5,EUR
100,0000000675,000001,K005,131.96,EUR
100,0000000675,000002,K005,108.0,EUR
100,0000000676,000001,K004,146.19,EUR
100,0000000676,000002,PR00,15.8,EUR
100,0000000677,000001,PR00,337.52,EUR
100,0000000677,000002,K004,64.65,EUR
100,0000000678,000001,K004,384.07,EUR
100,0000000678,000002,K005,87.76,EUR
100,0000000679,000001,PR00,358.53,EUR
100,0000000679,000002,PR00,468.15,EUR
100,0000000680,000001,K004,423.32,EUR
100,0000000680,000002,K005,177.07,EUR
100,0000000681,000001,K005,240.89,EUR
100,0000000681,000002,K005,376.23,EUR
100,0000000682,000001,K005,73.66,EUR
100,0000000682,000002,PR00,244.44,EUR
100,0000000683,000001,PR00,334.68,EUR
100,0000000683,000002,PR00,196.59,EUR
100,0000000684,000001,K004,147.72,EUR
100,0000000684,000002,PR00,41.98,EUR
100,0000000685,000001,PR00,290.14,EUR
100,0000000685,000002,PR00,199.93,EUR
100,0000000686,000001,K004,498.1,EUR
100,0000000686,000002,K005,106.33,EUR
100,0000000687,000001,K005,487.49,EUR
100,0000000687,000002,K004,11.76,EUR
100,0000000688,000001,K005,29.58,EUR
100,0000000688,000002,K005,323.48,EUR
100,0000000689,000001,K005,19.97,EUR
100,0000000689,000002,K004,222.67,EUR
100,0000000690,000001,K005,241.38,EUR
100,0000000690,000002,PR00,253.72,EUR
100,0000000691,000001,K005,89.88,EUR
100,0000000691,000002,PR00,272.65,EUR
100,0000000692,000001,K005,332.17,EUR
100,0000000692,000002,K004,357.09,EUR
100,0000000693,000001,K005,437.43,EUR
100,0000000693,000002,PR00,319.63,EUR
100,0000000694,000001,K005,409.9,EUR
100,0000000694,000002,K005,399.9,EUR
100,0000000695,000001,PR00,33.1,EUR
100,0000000695,000002,PR00,149.43,EUR
100,0000000696,000001,K005,341.75,EUR
100,0000000696,000002,PR00,42.0,EUR
100,0000000697,000001,K004,314.04,EUR
100,0000000697,000002,K005,130.73,EUR
100,0000000698,000001,K004,269.64,EUR
100,0000000698,000002,K005,284.72,EUR
100,0000000699,000001,PR00,435.57,EUR
100,0000000699,000002,PR00,436.77,EUR
100,0000000700,000001,K005,449.26,EUR
100,0000000700,000002,K005,57.8,EUR
100,0000000701,000001,K004,355.13,EUR
100,0000000701,000002,K005,454.33,EUR
100,0000000702,000001,K005,371.47,EUR
100,0000000702,000002,PR00,189.8,EUR
100,0000000703,000001,PR00,249.47,EUR
100,0000000703,000002,K005,84.93,EUR
100,0000000704,000001,K004,343.16,EUR
100,0000000704,000002,K004,12.87,EUR
100,0000000705,000001,PR00,244.88,EUR
100,0000000705,000002,K004,174.13,EUR
100,0000000706,000001,PR00,252.44,EUR
100,0000000706,000002,K004,302.5,EUR
100,0000000707,000001,K004,265.35,EUR
100,0000000707,000002,K005,251.39,EUR
100,0000000708,000001,K004,317.61,EUR
100,0000000708,000002,K004,490.32,EUR
100,0000000709,000001,PR00,187.77,EUR
100,0000000709,000002,PR00,67.54,EUR
100,0000000710,000001,K004,431.32,EUR
100,0000000710,000002,K004,237.52,EUR
100,0000000711,000001,K005,252.64,EUR
100,0000000711,000002,PR00,363.01,EUR
100,0000000712,000001,K005,387.63,EUR
100,0000000712,000002,K005,179.7,EUR
100,0000000713,000001,K004,496.83,EUR
100,0000000713,000002,K004,435.62,EUR
100,0000000714,000001,PR00,87.59,EUR
100,0000000714,000002,K005,14.39,EUR
100,0000000715,000001,K004,319.79,EUR
100,0000000715,000002,K005,247.18,EUR
100,0000000716,000001,K004,222.48,EUR
100,0000000716,000002,K005,369.72,EUR
100,0000000717,000001,PR00,207.96,EUR
100,0000000717,000002,PR00,464.61,EUR
100,0000000718,000001,K004,375.01,EUR
100,0000000718,000002,K005,207.21,EUR
100,0000000719,000001,K005,124.39,EUR
100,0000000719,000002,PR00,176.9,EUR
100,0000000720,000001,K004,63.12,EUR
100,0000000720,000002,K005,80.93,EUR
100,0000000721,000001,K005,400.87,EUR
100,0000000721,000002,K004,320.22,EUR
100,0000000722,000001,K005,216.4,EUR
100,0000000722,000002,K004,256.71,EUR
100,0000000723,000001,K004,472.27,EUR
100,0000000723,000002,K004,216.04,EUR
100,0000000724,000001,K005,20.82,EUR
100,0000000724,000002,PR00,219.89,EUR
100,0000000725,000001,PR00,316.98,EUR
100,0000000725,000002,K005,425.85,EUR
100,0000000726,000001,PR00,407.31,EUR
100,0000000726,000002,K005,94.42,EUR
100,0000000727,000001,K004,27.14,EUR
100,0000000727,000002,K005,362.4,EUR
100,0000000728,000001,PR00,381.38,EUR
100,0000000728,000002,K004,434.0,EUR
100,0000000729,000001,K005,239.14,EUR
100,0000000729,000002,PR00,38.59,EUR
100,0000000730,000001,K004,489.17,EUR
100,0000000730,000002,K004,47.8,EUR
100,0000000731,000001,K005,184.83,EUR
100,0000000731,000002,K005,146.8,EUR
100,0000000732,000001,K004,406.83,EUR
100,0000000732,000002,PR00,273.07,EUR
100,0000000733,000001,K005,157.79,EUR
100,0000000733,000002,K005,101.63,EUR
100,0000000734,000001,PR00,241.43,EUR
100,0000000734,000002,K004,151.01,EUR
100,0000000735,000001,K004,216.53,EUR
100,0000000735,000002,PR00,238.16,EUR
100,0000000736,000001,PR00,78.52,EUR
100,0000000736,000002,K004,447.1,EUR
100,0000000737,000001,K005,320.75,EUR
100,0000000737,000002,K005,467.51,EUR
100,0000000738,000001,K005,465.15,EUR
100,0000000738,000002,K004,455.97,EUR
100,0000000739,000001,K005,98.81,EUR
100,0000000739,000002,PR00,395.8,EUR
100,0000000740,000001,K004,342.57,EUR
100,0000000740,000002,K005,223.95,EUR
100,0000000741,000001,K004,344.06,EUR
100,0000000741,000002,K004,383.17,EUR
100,0000000742,000001,PR00,147.13,EUR
100,0000000742,000002,K005,420.72,EUR
100,0000000743,000001,K004,493.87,EUR
100,0000000743,000002,PR00,89.32,EUR
100,0000000744,000001,K004,440.95,EUR
100,0000000744,000002,PR00,199.52,EUR
100,0000000745,000001,K005,323.65,EUR
100,0000000745,000002,K004,177.72,EUR
100,0000000746,000001,K005,87.85,EUR
100,0000000746,000002,PR00,24.15,EUR
100,0000000747,000001,K004,344.04,EUR
100,0000000747,000002,K004,415.31,EUR
100,0000000748,000001,K004,43.87,EUR
100,0000000748,000002,K004,414.35,EUR
100,0000000749,000001,K004,318.89,EUR
100,0000000749,000002,K004,263.8,EUR
100,0000000750,000001,PR00,217.22,EUR
100,0000000750,000002,K005,278.31,EUR
100,0000000751,000001,K004,41.87,EUR
100,0000000751,000002,K005,88.14,EUR
100,0000000752,000001,K004,248.59,EUR
100,0000000752,000002,K004,73.1,EUR
100,0000000753,000001,K004,338.67,EUR
100,0000000753,000002,K005,395.46,EUR
100,0000000754,000001,K005,473.65,EUR
100,0000000754,000002,PR00,171.38,EUR
100,0000000755,000001,PR00,65.62,EUR
100,0000000755,000002,K005,98.0,EUR
100,0000000756,000001,K005,268.91,EUR
100,0000000756,000002,PR00,480.1,EUR
100,0000000757,000001,K004,307.97,EUR
100,0000000757,000002,PR00,308.21,EUR
100,0000000758,000001,K005,290.28,EUR
100,0000000758,000002,K004,398.87,EUR
100,0000000759,000001,K005,159.76,EUR
100,0000000759,000002,K005,192.26,EUR
100,0000000760,000001,K005,369.31,EUR
100,0000000760,000002,K005,252.24,EUR
100,0000000761,000001,K005,406.67,EUR
100,0000000761,000002,PR00,50.93,EUR
100,0000000762,000001,K004,443.9,EUR
100,0000000762,000002,K004,272.7,EUR
100,0000000763,000001,PR00,276.25,EUR
100,0000000763,000002,K004,418.7,EUR
100,0000000764,000001,PR00,253.29,EUR
100,0000000764,000002,K005,362.88,EUR
100,0000000765,000001,K004,189.53,EUR
100,0000000765,000002,K005,167.65,EUR
100,0000000766,000001,K005,25.07,EUR
100,0000000766,000002,K005,174.57,EUR
100,0000000767,000001,K004,317.86,EUR
100,0000000767,000002,K004,390.24,EUR
100,0000000768,000001,K004,442.14,EUR
100,0000000768,000002,K005,488.2,EUR
100,0000000769,000001,K005,269.08,EUR
100,0000000769,000002,K004,305.89,EUR
100,0000000770,000001,K004,31.91,EUR
100,0000000770,000002,K004,17.01,EUR
100,0000000771,000001,K004,70.81,EUR
100,0000000771,000002,K005,284.74,EUR
100,0000000772,000001,PR00,421.08,EUR
100,0000000772,000002,K004,304.46,EUR
100,0000000773,000001,K004,458.01,EUR
100,0000000773,000002,PR00,324.31,EUR
100,0000000774,000001,K005,58.08,EUR
100,0000000774,000002,K005,181.87,EUR
100,0000000775,000001,PR00,327.51,EUR
100,0000000775,000002,K004,261.64,EUR
100,0000000776,000001,PR00,53.7,EUR
100,0000000776,000002,K004,466.78,EUR
100,0000000777,000001,K005,169.27,EUR
100,0000000777,000002,PR00,13.78,EUR
100,0000000778,000001,K004,234.46,EUR
100,0000000778,000002,K005,165.73,EUR
100,0000000779,000001,K005,92.61,EUR
100,0000000779,000002,PR00,311.57,EUR
100,0000000780,000001,PR00,496.45,EUR
100,0000000780,000002,K004,256.16,EUR
100,0000000781,000001,PR00,62.92,EUR
100,0000000781,000002,K005,414.64,EUR
100,0000000782,000001,PR00,429.03,EUR
100,0000000782,000002,K004,102.39,EUR
100,0000000783,000001,K005,306.64,EUR
100,0000000783,000002,K004,25.36,EUR
100,0000000784,000001,K004,264.88,EUR
100,0000000784,000002,K005,391.18,EUR
100,0000000785,000001,K005,94.02,EUR
100,0000000785,000002,K005,206.21,EUR
100,0000000786,000001,PR00,122.57,EUR
100,0000000786,000002,PR00,450.72,EUR
100,0000000787,000001,K004,244.07,EUR
100,0000000787,000002,K004,212.4,EUR
100,0000000788,000001,K005,314.65,EUR
100,0000000788,000002,K004,86.81,EUR
100,0000000789,000001,K005,99.6,EUR
100,0000000789,000002,PR00,255.87,EUR
100,0000000790,000001,K005,420.16,EUR
100,0000000790,000002,K005,228.0,EUR
100,0000000791,000001,K005,184.21,EUR
100,0000000791,000002,K005,144.66,EUR
100,0000000792,000001,PR00,473.43,EUR
100,0000000792,000002,K005,96.07,EUR
100,0000000793,000001,K004,479.97,EUR
100,0000000793,000002,K005,220.31,EUR
100,0000000794,000001,PR00,404.59,EUR
100,0000000794,000002,K005,116.66,EUR
100,0000000795,000001,K005,295.61,EUR
100,0000000795,000002,PR00,286.4,EUR
100,0000000796,000001,PR00,429.23,EUR
100,0000000796,000002,PR00,188.94,EUR
100,0000000797,000001,K005,217.95,EUR
100,0000000797,000002,PR00,316.05,EUR
100,0000000798,000001,K005,115.98,EUR
100,0000000798,000002,K004,95.37,EUR
100,0000000799,000001,PR00,323.85,EUR
100,0000000799,000002,K005,86.26,EUR
100,0000000800,000001,PR00,359.84,EUR
100,0000000800,000002,K005,70.44,EUR
100,0000000801,000001,PR00,50.54,EUR
100,0000000801,000002,PR00,114.67,EUR
100,0000000802,000001,PR00,316.46,EUR
100,0000000802,000002,PR00,118.38,EUR
100,0000000803,000001,K004,446.38,EUR
100,0000000803,000002,PR00,153.6,EUR
100,0000000804,000001,K005,136.1,EUR
100,0000000804,000002,K005,275.55,EUR
100,0000000805,000001,K005,366.44,EUR
100,0000000805,000002,PR00,313.53,EUR
100,0000000806,000001,K005,314.66,EUR
100,0000000806,000002,K005,96.27,EUR
100,0000000807,000001,PR00,323.96,EUR
100,0000000807,000002,K005,129.47,EUR
100,0000000808,000001,PR00,290.2,EUR
100,0000000808,000002,K005,276.27,EUR
100,0000000809,000001,K005,311.76,EUR
100,0000000809,000002,PR00,43.97,EUR
100,0000000810,000001,K005,404.13,EUR
100,0000000810,000002,K005,422.49,EUR
100,0000000811,000001,K005,439.06,EUR
100,0000000811,000002,PR00,287.91,EUR
100,0000000812,000001,PR00,32.25,EUR
100,0000000812,000002,K004,327.79,EUR
100,0000000813,000001,K004,359.19,EUR
100,0000000813,000002,PR00,217.92,EUR
100,0000000814,000001,PR00,487.21,EUR
100,0000000814,000002,PR00,303.71,EUR
100,0000000815,000001,K004,386.61,EUR
100,0000000815,000002,PR00,338.62,EUR
100,0000000816,000001,PR00,237.83,EUR
100,0000000816,000002,K005,93.79,EUR
100,0000000817,000001,PR00,118.18,EUR
100,0000000817,000002,PR00,181.44,EUR
100,0000000818,000001,K005,317.81,EUR
100,0000000818,000002,K004,131.15,EUR
100,0000000819,000001,K005,414.59,EUR
100,0000000819,000002,PR00,452.74,EUR
100,0000000820,000001,PR00,183.72,EUR
100,0000000820,000002,PR00,275.92,EUR
100,0000000821,000001,PR00,228.91,EUR
100,0000000821,000002,PR00,300.56,EUR
100,0000000822,000001,K004,470.99,EUR
100,0000000822,000002,K004,306.38,EUR
100,0000000823,000001,K005,364.66,EUR
100,0000000823,000002,K004,322.35,EUR
100,0000000824,000001,K004,242.01,EUR
100,0000000824,000002,PR00,491.68,EUR
100,0000000825,000001,K004,357.26,EUR
100,0000000825,000002,K004,291.46,EUR
100,0000000826,000001,K004,331.54,EUR
100,0000000826,000002,K004,221.57,EUR
100,0000000827,000001,PR00,139.93,EUR
100,0000000827,000002,PR00,261.85,EUR
100,0000000828,000001,K005,276.73,EUR
100,0000000828,000002,K004,349.81,EUR
100,0000000829,000001,PR00,356.88,EUR
100,0000000829,000002,PR00,206.0,EUR
100,0000000830,000001,K004,305.83,EUR
100,0000000830,000002,PR00,38.08,EUR
100,0000000831,000001,PR00,216.46,EUR
100,0000000831,000002,K004,272.43,EUR
100,0000000832,000001,K005,473.6,EUR
100,0000000832,000002,K005,148.55,EUR
100,0000000833,000001,K005,219.96,EUR
100,0000000833,000002,K005,215.6,EUR
100,0000000834,000001,PR00,392.38,EUR
100,0000000834,000002,K005,172.26,EUR
100,0000000835,000001,K005,178.62,EUR
100,0000000835,000002,K004,145.02,EUR
100,0000000836,000001,K005,407.29,EUR
100,0000000836,000002,K004,316.58,EUR
100,0000000837,000001,PR00,455.74,EUR
100,0000000837,000002,K005,421.08,EUR
100,0000000838,000001,K005,186.2,EUR
100,0000000838,000002,K005,190.48,EUR
100,0000000839,000001,K005,410.81,EUR
100,0000000839,000002,K004,181.25,EUR
100,0000000840,000001,PR00,363.63,EUR
100,0000000840,000002,PR00,281.13,EUR
100,0000000841,000001,K004,333.52,EUR
100,0000000841,000002,K005,72.53,EUR
100,0000000842,000001,PR00,200.53,EUR
100,0000000842,000002,K004,398.02,EUR
100,0000000843,000001,K005,324.15,EUR
100,0000000843,000002,K004,475.56,EUR
100,0000000844,000001,K005,337.74,EUR
100,0000000844,000002,K005,191.74,EUR
100,0000000845,000001,PR00,108.58,EUR
100,0000000845,000002,PR00,419.29,EUR
100,0000000846,000001,K005,165.13,EUR
100,0000000846,000002,PR00,214.98,EUR
100,0000000847,000001,K005,62.95,EUR
100,0000000847,000002,K004,459.17,EUR
100,0000000848,000001,K004,437.34,EUR
100,0000000848,000002,PR00,462.69,EUR
100,0000000849,000001,K004,74.17,EUR
100,0000000849,000002,K004,99.47,EUR
100,0000000850,000001,K004,67.46,EUR
100,0000000850,000002,K005,132.42,EUR
100,0000000851,000001,K004,277.53,EUR
100,0000000851,000002,K004,147.79,EUR
100,0000000852,000001,K005,111.42,EUR
100,0000000852,000002,K005,260.85,EUR
100,0000000853,000001,K004,349.17,EUR
100,0000000853,000002,K004,482.02,EUR
100,0000000854,000001,PR00,120.98,EUR
100,0000000854,000002,PR00,458.58,EUR
100,0000000855,000001,K005,79.53,EUR
100,0000000855,000002,K004,494.09,EUR
100,0000000856,000001,K004,231.72,EUR
100,0000000856,000002,PR00,311.02,EUR
100,0000000857,000001,K005,370.76,EUR
100,0000000857,000002,PR00,223.56,EUR
100,0000000858,000001,K004,464.78,EUR
100,0000000858,000002,K004,335.46,EUR
100,0000000859,000001,K005,428.92,EUR
100,0000000859,000002,PR00,347.93,EUR
100,0000000860,000001,K004,385.65,EUR
100,0000000860,000002,K005,152.02,EUR
100,0000000861,000001,PR00,235.46,EUR
100,0000000861,000002,K005,366.87,EUR
100,0000000862,000001,K005,40.14,EUR
100,0000000862,000002,K005,167.51,EUR
100,0000000863,000001,PR00,490.59,EUR
100,0000000863,000002,K005,248.11,EUR
100,0000000864,000001,K004,41.4,EUR
100,0000000864,000002,K005,161.73,EUR
100,0000000865,000001,K005,498.01,EUR
100,0000000865,000002,K005,342.68,EUR
100,0000000866,000001,K005,220.57,EUR
100,0000000866,000002,K005,375.41,EUR
100,0000000867,000001,K004,468.99,EUR
100,0000000867,000002,PR00,462.67,EUR
100,0000000868,000001,PR00,127.5,EUR
100,0000000868,000002,K004,52.79,EUR
100,0000000869,000001,PR00,104.2,EUR
100,0000000869,000002,K005,378.22,EUR
100,0000000870,000001,K005,196.13,EUR
100,0000000870,000002,K004,354.7,EUR
100,0000000871,000001,PR00,118.7,EUR
100,0000000871,000002,K004,220.54,EUR
100,0000000872,000001,PR00,206.8,EUR
100,0000000872,000002,PR00,83.75,EUR
100,0000000873,000001,K004,125.37,EUR
100,0000000873,000002,K005,414.23,EUR
100,0000000874,000001,K005,182.16,EUR
100,0000000874,000002,K004,198.02,EUR
100,0000000875,000001,K004,390.03,EUR
100,0000000875,000002,K004,149.59,EUR
100,0000000876,000001,PR00,129.38,EUR
100,0000000876,000002,K004,53.42,EUR
100,0000000877,000001,K005,318.49,EUR
100,0000000877,000002,K004,119.92,EUR
100,0000000878,000001,K005,77.45,EUR
100,0000000878,000002,K005,335.67,EUR
100,0000000879,000001,K004,257.77,EUR
100,0000000879,000002,K005,496.62,EUR
100,0000000880,000001,PR00,311.69,EUR
100,0000000880,000002,K005,210.63,EUR
100,0000000881,000001,K004,193.63,EUR
100,0000000881,000002,K005,497.29,EUR
100,0000000882,000001,K004,257.6,EUR
100,0000000882,000002,PR00,269.28,EUR
100,0000000883,000001,K004,159.05,EUR
100,0000000883,000002,K005,67.0,EUR
100,0000000884,000001,K004,40.57,EUR
100,0000000884,000002,K004,115.09,EUR
100,0000000885,000001,PR00,279.98,EUR
100,0000000885,000002,K005,124.06,EUR
100,0000000886,000001,K005,33.93,EUR
100,0000000886,000002,PR00,299.98,EUR
100,0000000887,000001,K004,185.13,EUR
100,0000000887,000002,K005,497.06,EUR
100,0000000888,000001,K005,491.09,EUR
100,0000000888,000002,K005,59.52,EUR
100,0000000889,000001,K005,246.5,EUR
100,0000000889,000002,K005,299.2,EUR
100,0000000890,000001,PR00,498.98,EUR
100,0000000890,000002,K004,363.03,EUR
100,0000000891,000001,K004,95.21,EUR
100,0000000891,000002,K005,252.63,EUR
100,0000000892,000001,K004,84.99,EUR
100,0000000892,000002,PR00,329.02,EUR
100,0000000893,000001,K004,11.32,EUR
100,0000000893,000002,K005,436.1,EUR
100,0000000894,000001,K005,229.12,EUR
100,0000000894,000002,K005,90.51,EUR
100,0000000895,000001,K005,95.43,EUR
100,0000000895,000002,K004,183.46,EUR
100,0000000896,000001,K005,215.42,EUR
100,0000000896,000002,PR00,284.24,EUR
100,0000000897,000001,K005,136.35,EUR
100,0000000897,000002,K004,289.5,EUR
100,0000000898,000001,K005,354.85,EUR
100,0000000898,000002,PR00,163.46,EUR
100,0000000899,000001,K005,134.48,EUR
100,0000000899,000002,K005,82.45,EUR
100,0000000900,000001,K005,342.87,EUR
100,0000000900,000002,K005,179.83,EUR
100,0000000901,000001,K005,282.43,EUR
100,0000000901,000002,K005,219.38,EUR
100,0000000902,000001,K004,171.39,EUR
100,0000000902,000002,K005,72.78,EUR
100,0000000903,000001,K004,186.77,EUR
100,0000000903,000002,K004,222.38,EUR
100,0000000904,000001,K004,250.29,EUR
100,0000000904,000002,K004,17.88,EUR
100,0000000905,000001,K005,77.13,EUR
100,0000000905,000002,PR00,297.73,EUR
100,0000000906,000001,PR00,342.27,EUR
100,0000000906,000002,K004,319.7,EUR
100,0000000907,000001,PR00,231.4,EUR
100,0000000907,000002,K005,204.13,EUR
100,0000000908,000001,K004,210.78,EUR
100,0000000908,000002,K005,247.63,EUR
100,0000000909,000001,PR00,273.2,EUR
100,0000000909,000002,K005,181.24,EUR
100,0000000910,000001,K005,21.89,EUR
100,0000000910,000002,K004,70.11,EUR
100,0000000911,000001,PR00,474.71,EUR
100,0000000911,000002,K005,333.19,EUR
100,0000000912,000001,PR00,245.54,EUR
100,0000000912,000002,PR00,139.34,EUR
100,0000000913,000001,K005,152.4,EUR
100,0000000913,000002,K005,427.75,EUR
100,0000000914,000001,PR00,288.91,EUR
100,0000000914,000002,K004,468.78,EUR
100,0000000915,000001,PR00,38.44,EUR
100,0000000915,000002,K004,499.33,EUR
100,0000000916,000001,PR00,322.86,EUR
100,0000000916,000002,PR00,488.29,EUR
100,0000000917,000001,K004,216.35,EUR
100,0000000917,000002,PR00,86.49,EUR
100,0000000918,000001,K004,247.81,EUR
100,0000000918,000002,K004,406.9,EUR
100,0000000919,000001,PR00,45.42,EUR
100,0000000919,000002,K004,50.39,EUR
100,0000000920,000001,K005,306.85,EUR
100,0000000920,000002,K004,55.07,EUR
100,0000000921,000001,K005,346.82,EUR
100,0000000921,000002,PR00,10.75,EUR
100,0000000922,000001,PR00,478.95,EUR
100,0000000922,000002,K005,298.44,EUR
100,0000000923,000001,K005,440.06,EUR
100,0000000923,000002,K004,342.79,EUR
100,0000000924,000001,PR00,131.95,EUR
100,0000000924,000002,K005,193.85,EUR
100,0000000925,000001,K004,406.52,EUR
100,0000000925,000002,K004,152.52,EUR
100,0000000926,000001,PR00,498.15,EUR
100,0000000926,000002,K004,371.54,EUR
100,0000000927,000001,PR00,382.27,EUR
100,0000000927,000002,K004,122.07,EUR
100,0000000928,000001,K004,420.46,EUR
100,0000000928,000002,PR00,286.91,EUR
100,0000000929,000001,K004,133.13,EUR
100,0000000929,000002,PR00,101.6,EUR
100,0000000930,000001,PR00,280.12,EUR
100,0000000930,000002,K005,253.96,EUR
100,0000000931,000001,K005,148.95,EUR
100,0000000931,000002,K005,473.89,EUR
100,0000000932,000001,K005,76.43,EUR
100,0000000932,000002,PR00,486.89,EUR
100,0000000933,000001,PR00,466.69,EUR
100,0000000933,000002,K005,283.8,EUR
100,0000000934,000001,PR00,61.74,EUR
100,0000000934,000002,K005,316.62,EUR
100,0000000935,000001,K004,36.61,EUR
100,0000000935,000002,PR00,193.37,EUR
100,0000000936,000001,K004,435.64,EUR
100,0000000936,000002,PR00,19.38,EUR
100,0000000937,000001,K005,204.95,EUR
100,0000000937,000002,PR00,456.73,EUR
100,0000000938,000001,K005,342.28,EUR
100,0000000938,000002,K004,193.41,EUR
100,0000000939,000001,PR00,66.22,EUR
100,0000000939,000002,K004,213.35,EUR
100,0000000940,000001,PR00,465.43,EUR
100,0000000940,000002,PR00,491.05,EUR
100,0000000941,000001,PR00,30.69,EUR
100,0000000941,000002,K005,471.42,EUR
100,0000000942,000001,K005,477.38,EUR
100,0000000942,000002,K005,384.49,EUR
100,0000000943,000001,K005,263.7,EUR
100,0000000943,000002,PR00,384.18,EUR
100,0000000944,000001,K004,190.38,EUR
100,0000000944,000002,K005,176.32,EUR
100,0000000945,000001,K005,13.86,EUR
100,0000000945,000002,K004,498.83,EUR
100,0000000946,000001,K004,217.79,EUR
100,0000000946,000002,K004,225.78,EUR
100,0000000947,000001,PR00,478.67,EUR
100,0000000947,000002,K005,440.13,EUR
100,0000000948,000001,PR00,475.84,EUR
100,0000000948,000002,K005,81.66,EUR
100,0000000949,000001,PR00,89.46,EUR
100,0000000949,000002,K005,226.25,EUR
100,0000000950,000001,PR00,242.92,EUR
100,0000000950,000002,K005,282.37,EUR
100,0000000951,000001,K005,73.33,EUR
100,0000000951,000002,K005,55.87,EUR
100,0000000952,000001,K004,470.51,EUR
100,0000000952,000002,PR00,215.67,EUR
100,0000000953,000001,PR00,403.73,EUR
100,0000000953,000002,K005,373.75,EUR
100,0000000954,000001,K005,136.48,EUR
100,0000000954,000002,K005,394.39,EUR
100,0000000955,000001,PR00,434.93,EUR
100,0000000955,000002,K004,433.43,EUR
100,0000000956,000001,PR00,422.73,EUR
100,0000000956,000002,PR00,482.28,EUR
100,0000000957,000001,K004,460.06,EUR
100,0000000957,000002,PR00,75.57,EUR
100,0000000958,000001,PR00,117.21,EUR
100,0000000958,000002,K004,260.71,EUR
100,0000000959,000001,K005,424.04,EUR
100,0000000959,000002,PR00,32.45,EUR
100,0000000960,000001,K004,282.28,EUR
100,0000000960,000002,PR00,182.51,EUR
100,0000000961,000001,K004,68.67,EUR
100,0000000961,000002,K004,18.41,EUR
100,0000000962,000001,K005,168.16,EUR
100,0000000962,000002,K005,206.25,EUR
100,0000000963,000001,PR00,301.56,EUR
100,0000000963,000002,K004,280.26,EUR
100,0000000964,000001,K005,218.19,EUR
100,0000000964,000002,K005,270.46,EUR
100,0000000965,000001,K005,323.32,EUR
100,0000000965,000002,PR00,42.14,EUR
100,0000000966,000001,PR00,216.14,EUR
100,0000000966,000002,K004,260.87,EUR
100,0000000967,000001,K004,190.25,EUR
100,0000000967,000002,K004,259.51,EUR
100,0000000968,000001,K004,144.31,EUR
100,0000000968,000002,K005,336.17,EUR
100,0000000969,000001,K004,43.61,EUR
100,0000000969,000002,PR00,324.3,EUR
100,0000000970,000001,PR00,416.64,EUR
100,0000000970,000002,PR00,393.51,EUR
100,0000000971,000001,K004,243.77,EUR
100,0000000971,000002,K004,415.13,EUR
100,0000000972,000001,K004,413.34,EUR
100,0000000972,000002,K004,345.47,EUR
100,0000000973,000001,K005,185.77,EUR
100,0000000973,000002,K004,290.1,EUR
100,0000000974,000001,PR00,172.62,EUR
100,0000000974,000002,K005,147.07,EUR
100,0000000975,000001,PR00,264.78,EUR
100,0000000975,000002,K004,123.76,EUR
100,0000000976,000001,K005,496.89,EUR
100,0000000976,000002,PR00,372.45,EUR
100,0000000977,000001,PR00,338.26,EUR
100,0000000977,000002,PR00,276.46,EUR
100,0000000978,000001,K005,150.46,EUR
100,0000000978,000002,K005,300.42,EUR
100,0000000979,000001,PR00,471.04,EUR
100,0000000979,000002,PR00,355.33,EUR
100,0000000980,000001,PR00,476.39,EUR
100,0000000980,000002,K005,198.06,EUR
100,0000000981,000001,K004,329.18,EUR
