MANDT,VBELN,POSNR,PARVW,KUNNR,LIFNR
100,0000006948,000000,WE,0000000280,
100,0000006949,000000,AG,0000000190,
100,0000006949,000000,WE,0000000190,
100,0000006950,000000,AG,0000000127,
100,0000006950,000000,WE,0000000127,
100,0000006951,000000,AG,0000000187,
100,0000006951,000000,WE,0000000187,
100,0000006952,000000,AG,0000000488,
100,0000006952,000000,WE,0000000488,
100,0000006953,000000,AG,0000000123,
100,0000006953,000000,WE,0000000123,
100,0000006954,000000,AG,0000000127,
100,0000006954,000000,WE,0000000127,
100,0000006955,000000,AG,0000000297,
100,0000006955,000000,WE,0000000297,
100,0000006956,000000,AG,0000000336,
100,0000006956,000000,WE,0000000336,
100,0000006957,000000,AG,0000000304,
100,0000006957,000000,WE,0000000304,
100,0000006958,000000,AG,0000000395,
100,0000006958,000000,WE,0000000395,
100,0000006959,000000,AG,0000000390,
100,0000006959,000000,WE,0000000390,
100,0000006960,000000,AG,0000000261,
100,0000006960,000000,WE,0000000261,
100,0000006961,000000,AG,0000000084,
100,0000006961,000000,WE,0000000084,
100,0000006962,000000,AG,0000000145,
100,0000006962,000000,WE,0000000145,
100,0000006963,000000,AG,0000000082,
100,0000006963,000000,WE,0000000082,
100,0000006964,000000,AG,0000000199,
100,0000006964,000000,WE,0000000199,
100,0000006965,000000,AG,0000000205,
100,0000006965,000000,WE,0000000205,
100,0000006966,000000,AG,0000000338,
100,0000006966,000000,WE,0000000338,
100,0000006967,000000,AG,0000000073,
100,0000006967,000000,WE,0000000073,
100,0000006968,000000,AG,0000000049,
100,0000006968,000000,WE,0000000049,
100,0000006969,000000,AG,0000000240,
100,0000006969,000000,WE,0000000240,
100,0000006970,000000,AG,0000000464,
100,0000006970,000000,WE,0000000464,
100,0000006971,000000,AG,0000000398,
100,0000006971,000000,WE,0000000398,
100,0000006972,000000,AG,0000000359,
100,0000006972,000000,WE,0000000359,
100,0000006973,000000,AG,0000000247,
100,0000006973,000000,WE,0000000247,
100,0000006974,000000,AG,0000000172,
100,0000006974,000000,WE,0000000172,
100,0000006975,000000,AG,0000000287,
100,0000006975,000000,WE,0000000287,
100,0000006976,000000,AG,0000000023,
100,0000006976,000000,WE,0000000023,
100,0000006977,000000,AG,0000000035,
100,0000006977,000000,WE,0000000035,
100,0000006978,000000,AG,0000000349,
100,0000006978,000000,WE,0000000349,
100,0000006979,000000,AG,0000000170,
100,0000006979,000000,WE,0000000170,
100,0000006980,000000,AG,0000000277,
100,0000006980,000000,WE,0000000277,
100,0000006981,000000,AG,0000000417,
100,0000006981,000000,WE,0000000417,
100,0000006982,000000,AG,0000000138,
100,0000006982,000000,WE,0000000138,
100,0000006983,000000,AG,0000000476,
100,0000006983,000000,WE,0000000476,
100,0000006984,000000,AG,0000000218,
100,0000006984,000000,WE,0000000218,
100,0000006985,000000,AG,0000000220,
100,0000006985,000000,WE,0000000220,
100,0000006986,000000,AG,0000000281,
100,0000006986,000000,WE,0000000281,
100,0000006987,000000,AG,0000000249,
100,0000006987,000000,WE,0000000249,
100,0000006988,000000,AG,0000000310,
100,0000006988,000000,WE,0000000310,
100,0000006989,000000,AG,0000000445,
100,0000006989,000000,WE,0000000445,
100,0000006990,000000,AG,0000000107,
100,0000006990,000000,WE,0000000107,
100,0000006991,000000,AG,0000000003,
100,0000006991,000000,WE,0000000003,
100,0000006992,000000,AG,0000000418,
100,0000006992,000000,WE,0000000418,
100,0000006993,000000,AG,0000000448,
100,0000006993,000000,WE,0000000448,
100,0000006994,000000,AG,0000000398,
100,0000006994,000000,WE,0000000398,
100,0000006995,000000,AG,0000000104,
100,0000006995,000000,WE,0000000104,
100,0000006996,000000,AG,0000000004,
100,0000006996,000000,WE,0000000004,
100,0000006997,000000,AG,0000000078,
100,0000006997,000000,WE,0000000078,
100,0000006998,000000,AG,0000000404,
100,0000006998,000000,WE,0000000404,
100,0000006999,000000,AG,0000000264,
100,0000006999,000000,WE,0000000264,
100,0000007000,000000,AG,0000000175,
100,0000007000,000000,WE,0000000175,
100,0000007001,000000,AG,0000000105,
100,0000007001,000000,WE,0000000105,
100,0000007002,000000,AG,0000000081,
100,0000007002,000000,WE,0000000081,
100,0000007003,000000,AG,0000000462,
100,0000007003,000000,WE,0000000462,
100,0000007004,000000,AG,0000000423,
100,0000007004,000000,WE,0000000423,
100,0000007005,000000,AG,0000000237,
100,0000007005,000000,WE,0000000237,
100,0000007006,000000,AG,0000000092,
100,0000007006,000000,WE,0000000092,
100,0000007007,000000,AG,0000000246,
100,0000007007,000000,WE,0000000246,
100,0000007008,000000,AG,0000000387,
100,0000007008,000000,WE,0000000387,
100,0000007009,000000,AG,0000000197,
100,0000007009,000000,WE,0000000197,
100,0000007010,000000,AG,0000000221,
100,0000007010,000000,WE,0000000221,
100,0000007011,000000,AG,0000000304,
100,0000007011,000000,WE,0000000304,
100,0000007012,000000,AG,0000000287,
100,0000007012,000000,WE,0000000287,
100,0000007013,000000,AG,0000000416,
100,0000007013,000000,WE,0000000416,
100,0000007014,000000,AG,0000000332,
100,0000007014,000000,WE,0000000332,
100,0000007015,000000,AG,0000000114,
100,0000007015,000000,WE,0000000114,
100,0000007016,000000,AG,0000000131,
100,0000007016,000000,WE,0000000131,
100,0000007017,000000,AG,0000000163,
100,0000007017,000000,WE,0000000163,
100,0000007018,000000,AG,0000000036,
100,0000007018,000000,WE,0000000036,
100,0000007019,000000,AG,0000000327,
100,0000007019,000000,WE,0000000327,
100,0000007020,000000,AG,0000000190,
100,0000007020,000000,WE,0000000190,
100,0000007021,000000,AG,0000000416,
100,0000007021,000000,WE,0000000416,
100,0000007022,000000,AG,0000000379,
100,0000007022,000000,WE,0000000379,
100,0000007023,000000,AG,0000000364,
100,0000007023,000000,WE,0000000364,
100,0000007024,000000,AG,0000000032,
100,0000007024,000000,WE,0000000032,
100,0000007025,000000,AG,0000000085,
100,0000007025,000000,WE,0000000085,
100,0000007026,000000,AG,0000000164,
100,0000007026,000000,WE,0000000164,
100,0000007027,000000,AG,0000000065,
100,0000007027,000000,WE,0000000065,
100,0000007028,000000,AG,0000000448,
100,0000007028,000000,WE,0000000448,
100,0000007029,000000,AG,0000000266,
100,0000007029,000000,WE,0000000266,
100,0000007030,000000,AG,0000000190,
100,0000007030,000000,WE,0000000190,
100,0000007031,000000,AG,0000000484,
100,0000007031,000000,WE,0000000484,
100,0000007032,000000,AG,0000000154,
100,0000007032,000000,WE,0000000154,
100,0000007033,000000,AG,0000000219,
100,0000007033,000000,WE,0000000219,
100,0000007034,000000,AG,0000000055,
100,0000007034,000000,WE,0000000055,
100,0000007035,000000,AG,0000000496,
100,0000007035,000000,WE,0000000496,
100,0000007036,000000,AG,0000000123,
100,0000007036,000000,WE,0000000123,
100,0000007037,000000,AG,0000000003,
100,0000007037,000000,WE,0000000003,
100,0000007038,000000,AG,0000000412,
100,0000007038,000000,WE,0000000412,
100,0000007039,000000,AG,0000000279,
100,0000007039,000000,WE,0000000279,
100,0000007040,000000,AG,0000000240,
100,0000007040,000000,WE,0000000240,
100,0000007041,000000,AG,0000000419,
100,0000007041,000000,WE,0000000419,
100,0000007042,000000,AG,0000000098,
100,0000007042,000000,WE,0000000098,
100,0000007043,000000,AG,0000000482,
100,0000007043,000000,WE,0000000482,
100,0000007044,000000,AG,0000000469,
100,0000007044,000000,WE,0000000469,
100,0000007045,000000,AG,0000000004,
100,0000007045,000000,WE,0000000004,
100,0000007046,000000,AG,0000000275,
100,0000007046,000000,WE,0000000275,
100,0000007047,000000,AG,0000000470,
100,0000007047,000000,WE,0000000470,
100,0000007048,000000,AG,0000000289,
100,0000007048,000000,WE,0000000289,
100,0000007049,000000,AG,0000000474,
100,0000007049,000000,WE,0000000474,
100,0000007050,000000,AG,0000000242,
100,0000007050,000000,WE,0000000242,
100,0000007051,000000,AG,0000000065,
100,0000007051,000000,WE,0000000065,
100,0000007052,000000,AG,0000000454,
100,0000007052,000000,WE,0000000454,
100,0000007053,000000,AG,0000000370,
100,0000007053,000000,WE,0000000370,
100,0000007054,000000,AG,0000000432,
100,0000007054,000000,WE,0000000432,
100,0000007055,000000,AG,0000000005,
100,0000007055,000000,WE,0000000005,
100,0000007056,000000,AG,0000000328,
100,0000007056,000000,WE,0000000328,
100,0000007057,000000,AG,0000000234,
100,0000007057,000000,WE,0000000234,
100,0000007058,000000,AG,0000000392,
100,0000007058,000000,WE,0000000392,
100,0000007059,000000,AG,0000000425,
100,0000007059,000000,WE,0000000425,
100,0000007060,000000,AG,0000000115,
100,0000007060,000000,WE,0000000115,
100,0000007061,000000,AG,0000000285,
100,0000007061,000000,WE,0000000285,
100,0000007062,000000,AG,0000000443,
100,0000007062,000000,WE,0000000443,
100,0000007063,000000,AG,0000000367,
100,0000007063,000000,WE,0000000367,
100,0000007064,000000,AG,0000000433,
100,0000007064,000000,WE,0000000433,
100,0000007065,000000,AG,0000000086,
100,0000007065,000000,WE,0000000086,
100,0000007066,000000,AG,0000000487,
100,0000007066,000000,WE,0000000487,
100,0000007067,000000,AG,0000000248,
100,0000007067,000000,WE,0000000248,
100,0000007068,000000,AG,0000000407,
100,0000007068,000000,WE,0000000407,
100,0000007069,000000,AG,0000000244,
100,0000007069,000000,WE,0000000244,
100,0000007070,000000,AG,0000000241,
100,0000007070,000000,WE,0000000241,
100,0000007071,000000,AG,0000000234,
100,0000007071,000000,WE,0000000234,
100,0000007072,000000,AG,0000000471,
100,0000007072,000000,WE,0000000471,
100,0000007073,000000,AG,0000000383,
100,0000007073,000000,WE,0000000383,
100,0000007074,000000,AG,0000000487,
100,0000007074,000000,WE,0000000487,
100,0000007075,000000,AG,0000000387,
100,0000007075,000000,WE,0000000387,
100,0000007076,000000,AG,0000000060,
100,0000007076,000000,WE,0000000060,
100,0000007077,000000,AG,0000000062,
100,0000007077,000000,WE,0000000062,
100,0000007078,000000,AG,0000000450,
100,0000007078,000000,WE,0000000450,
100,0000007079,000000,AG,0000000390,
100,0000007079,000000,WE,0000000390,
100,0000007080,000000,AG,0000000257,
100,0000007080,000000,WE,0000000257,
100,0000007081,000000,AG,0000000150,
100,0000007081,000000,WE,0000000150,
100,0000007082,000000,AG,0000000072,
100,0000007082,000000,WE,0000000072,
100,0000007083,000000,AG,0000000164,
100,0000007083,000000,WE,0000000164,
100,0000007084,000000,AG,0000000066,
100,0000007084,000000,WE,0000000066,
100,0000007085,000000,AG,0000000355,
100,0000007085,000000,WE,0000000355,
100,0000007086,000000,AG,0000000376,
100,0000007086,000000,WE,0000000376,
100,0000007087,000000,AG,0000000247,
100,0000007087,000000,WE,0000000247,
100,0000007088,000000,AG,0000000335,
100,0000007088,000000,WE,0000000335,
100,0000007089,000000,AG,0000000259,
100,0000007089,000000,WE,0000000259,
100,0000007090,000000,AG,0000000472,
100,0000007090,000000,WE,0000000472,
100,0000007091,000000,AG,0000000200,
100,0000007091,000000,WE,0000000200,
100,0000007092,000000,AG,0000000102,
100,0000007092,000000,WE,0000000102,
100,0000007093,000000,AG,0000000001,
100,0000007093,000000,WE,0000000001,
100,0000007094,000000,AG,0000000400,
100,0000007094,000000,WE,0000000400,
100,0000007095,000000,AG,0000000309,
100,0000007095,000000,WE,0000000309,
100,0000007096,000000,AG,0000000032,
100,0000007096,000000,WE,0000000032,
100,0000007097,000000,AG,0000000005,
100,0000007097,000000,WE,0000000005,
100,0000007098,000000,AG,0000000227,
100,0000007098,000000,WE,0000000227,
100,0000007099,000000,AG,0000000465,
100,0000007099,000000,WE,0000000465,
100,0000007100,000000,AG,0000000043,
100,0000007100,000000,WE,0000000043,
100,0000007101,000000,AG,0000000075,
100,0000007101,000000,WE,0000000075,
100,0000007102,000000,AG,0000000038,
100,0000007102,000000,WE,0000000038,
100,0000007103,000000,AG,0000000025,
100,0000007103,000000,WE,0000000025,
100,0000007104,000000,AG,0000000424,
100,0000007104,000000,WE,0000000424,
100,0000007105,000000,AG,0000000073,
100,0000007105,000000,WE,0000000073,
100,0000007106,000000,AG,0000000367,
100,0000007106,000000,WE,0000000367,
100,0000007107,000000,AG,0000000440,
100,0000007107,000000,WE,0000000440,
100,0000007108,000000,AG,0000000143,
100,0000007108,000000,WE,0000000143,
100,0000007109,000000,AG,0000000073,
100,0000007109,000000,WE,0000000073,
100,0000007110,000000,AG,0000000100,
100,0000007110,000000,WE,0000000100,
100,0000007111,000000,AG,0000000152,
100,0000007111,000000,WE,0000000152,
100,0000007112,000000,AG,0000000346,
100,0000007112,000000,WE,0000000346,
100,0000007113,000000,AG,0000000149,
100,0000007113,000000,WE,0000000149,
100,0000007114,000000,AG,0000000251,
100,0000007114,000000,WE,0000000251,
100,0000007115,000000,AG,0000000111,
100,0000007115,000000,WE,0000000111,
100,0000007116,000000,AG,0000000455,
100,0000007116,000000,WE,0000000455,
100,0000007117,000000,AG,0000000348,
100,0000007117,000000,WE,0000000348,
100,0000007118,000000,AG,0000000494,
100,0000007118,000000,WE,0000000494,
100,0000007119,000000,AG,0000000027,
100,0000007119,000000,WE,0000000027,
100,0000007120,000000,AG,0000000179,
100,0000007120,000000,WE,0000000179,
100,0000007121,000000,AG,0000000379,
100,0000007121,000000,WE,0000000379,
100,0000007122,000000,AG,0000000338,
100,0000007122,000000,WE,0000000338,
100,0000007123,000000,AG,0000000248,
100,0000007123,000000,WE,0000000248,
100,0000007124,000000,AG,0000000435,
100,0000007124,000000,WE,0000000435,
100,0000007125,000000,AG,0000000421,
100,0000007125,000000,WE,0000000421,
100,0000007126,000000,AG,0000000355,
100,0000007126,000000,WE,0000000355,
100,0000007127,000000,AG,0000000340,
100,0000007127,000000,WE,0000000340,
100,0000007128,000000,AG,0000000229,
100,0000007128,000000,WE,0000000229,
100,0000007129,000000,AG,0000000241,
100,0000007129,000000,WE,0000000241,
100,0000007130,000000,AG,0000000049,
100,0000007130,000000,WE,0000000049,
100,0000007131,000000,AG,0000000388,
100,0000007131,000000,WE,0000000388,
100,0000007132,000000,AG,0000000317,
100,0000007132,000000,WE,0000000317,
100,0000007133,000000,AG,0000000428,
100,0000007133,000000,WE,0000000428,
100,0000007134,000000,AG,0000000476,
100,0000007134,000000,WE,0000000476,
100,0000007135,000000,AG,0000000402,
100,0000007135,000000,WE,0000000402,
100,0000007136,000000,AG,0000000365,
100,0000007136,000000,WE,0000000365,
100,0000007137,000000,AG,0000000463,
100,0000007137,000000,WE,0000000463,
100,0000007138,000000,AG,0000000219,
100,0000007138,000000,WE,0000000219,
100,0000007139,000000,AG,0000000479,
100,0000007139,000000,WE,0000000479,
100,0000007140,000000,AG,0000000062,
100,0000007140,000000,WE,0000000062,
100,0000007141,000000,AG,0000000348,
100,0000007141,000000,WE,0000000348,
100,0000007142,000000,AG,0000000297,
100,0000007142,000000,WE,0000000297,
100,0000007143,000000,AG,0000000299,
100,0000007143,000000,WE,0000000299,
100,0000007144,000000,AG,0000000324,
100,0000007144,000000,WE,0000000324,
100,0000007145,000000,AG,0000000244,
100,0000007145,000000,WE,0000000244,
100,0000007146,000000,AG,0000000056,
100,0000007146,000000,WE,0000000056,
100,0000007147,000000,AG,0000000193,
100,0000007147,000000,WE,0000000193,
100,0000007148,000000,AG,0000000187,
100,0000007148,000000,WE,0000000187,
100,0000007149,000000,AG,0000000364,
100,0000007149,000000,WE,0000000364,
100,0000007150,000000,AG,0000000313,
100,0000007150,000000,WE,0000000313,
100,0000007151,000000,AG,0000000223,
100,0000007151,000000,WE,0000000223,
100,0000007152,000000,AG,0000000180,
100,0000007152,000000,WE,0000000180,
100,0000007153,000000,AG,0000000396,
100,0000007153,000000,WE,0000000396,
100,0000007154,000000,AG,0000000205,
100,0000007154,000000,WE,0000000205,
100,0000007155,000000,AG,0000000207,
100,0000007155,000000,WE,0000000207,
100,0000007156,000000,AG,0000000395,
100,0000007156,000000,WE,0000000395,
100,0000007157,000000,AG,0000000234,
100,0000007157,000000,WE,0000000234,
100,0000007158,000000,AG,0000000209,
100,0000007158,000000,WE,0000000209,
100,0000007159,000000,AG,0000000152,
100,0000007159,000000,WE,0000000152,
100,0000007160,000000,AG,0000000021,
100,0000007160,000000,WE,0000000021,
100,0000007161,000000,AG,0000000311,
100,0000007161,000000,WE,0000000311,
100,0000007162,000000,AG,0000000313,
100,0000007162,000000,WE,0000000313,
100,0000007163,000000,AG,0000000371,
100,0000007163,000000,WE,0000000371,
100,0000007164,000000,AG,0000000349,
100,0000007164,000000,WE,0000000349,
100,0000007165,000000,AG,0000000194,
100,0000007165,000000,WE,0000000194,
100,0000007166,000000,AG,0000000269,
100,0000007166,000000,WE,0000000269,
100,0000007167,000000,AG,0000000438,
100,0000007167,000000,WE,0000000438,
100,0000007168,000000,AG,0000000121,
100,0000007168,000000,WE,0000000121,
100,0000007169,000000,AG,0000000100,
100,0000007169,000000,WE,0000000100,
100,0000007170,000000,AG,0000000148,
100,0000007170,000000,WE,0000000148,
100,0000007171,000000,AG,0000000399,
100,0000007171,000000,WE,0000000399,
100,0000007172,000000,AG,0000000137,
100,0000007172,000000,WE,0000000137,
100,0000007173,000000,AG,0000000009,
100,0000007173,000000,WE,0000000009,
100,0000007174,000000,AG,0000000009,
100,0000007174,000000,WE,0000000009,
100,0000007175,000000,AG,0000000315,
100,0000007175,000000,WE,0000000315,
100,0000007176,000000,AG,0000000366,
100,0000007176,000000,WE,0000000366,
100,0000007177,000000,AG,0000000188,
100,0000007177,000000,WE,0000000188,
100,0000007178,000000,AG,0000000078,
100,0000007178,000000,WE,0000000078,
100,0000007179,000000,AG,0000000083,
100,0000007179,000000,WE,0000000083,
100,0000007180,000000,AG,0000000480,
100,0000007180,000000,WE,0000000480,
100,0000007181,000000,AG,0000000422,
100,0000007181,000000,WE,0000000422,
100,0000007182,000000,AG,0000000430,
100,0000007182,000000,WE,0000000430,
100,0000007183,000000,AG,0000000145,
100,0000007183,000000,WE,0000000145,
100,0000007184,000000,AG,0000000484,
100,0000007184,000000,WE,0000000484,
100,0000007185,000000,AG,0000000071,
100,0000007185,000000,WE,0000000071,
100,0000007186,000000,AG,0000000346,
100,0000007186,000000,WE,0000000346,
100,0000007187,000000,AG,0000000195,
100,0000007187,000000,WE,0000000195,
100,0000007188,000000,AG,0000000350,
100,0000007188,000000,WE,0000000350,
100,0000007189,000000,AG,0000000365,
100,0000007189,000000,WE,0000000365,
100,0000007190,000000,AG,0000000187,
100,0000007190,000000,WE,0000000187,
100,0000007191,000000,AG,0000000101,
100,0000007191,000000,WE,0000000101,
100,0000007192,000000,AG,0000000400,
100,0000007192,000000,WE,0000000400,
100,0000007193,000000,AG,0000000235,
100,0000007193,000000,WE,0000000235,
100,0000007194,000000,AG,0000000320,
100,0000007194,000000,WE,0000000320,
100,0000007195,000000,AG,0000000103,
100,0000007195,000000,WE,0000000103,
100,0000007196,000000,AG,0000000491,
100,0000007196,000000,WE,0000000491,
100,0000007197,000000,AG,0000000356,
100,0000007197,000000,WE,0000000356,
100,0000007198,000000,AG,0000000094,
100,0000007198,000000,WE,0000000094,
100,0000007199,000000,AG,0000000066,
100,0000007199,000000,WE,0000000066,
100,0000007200,000000,AG,0000000429,
100,0000007200,000000,WE,0000000429,
100,0000007201,000000,AG,0000000046,
100,0000007201,000000,WE,0000000046,
100,0000007202,000000,AG,0000000297,
100,0000007202,000000,WE,0000000297,
100,0000007203,000000,AG,0000000039,
100,0000007203,000000,WE,0000000039,
100,0000007204,000000,AG,0000000390,
100,0000007204,000000,WE,0000000390,
100,0000007205,000000,AG,0000000133,
100,0000007205,000000,WE,0000000133,
100,0000007206,000000,AG,0000000125,
100,0000007206,000000,WE,0000000125,
100,0000007207,000000,AG,0000000320,
100,0000007207,000000,WE,0000000320,
100,0000007208,000000,AG,0000000361,
100,0000007208,000000,WE,0000000361,
100,0000007209,000000,AG,0000000007,
100,0000007209,000000,WE,0000000007,
100,0000007210,000000,AG,0000000235,
100,0000007210,000000,WE,0000000235,
100,0000007211,000000,AG,0000000011,
100,0000007211,000000,WE,0000000011,
100,0000007212,000000,AG,0000000186,
100,0000007212,000000,WE,0000000186,
100,0000007213,000000,AG,0000000355,
100,0000007213,000000,WE,0000000355,
100,0000007214,000000,AG,0000000146,
100,0000007214,000000,WE,0000000146,
100,0000007215,000000,AG,0000000245,
100,0000007215,000000,WE,0000000245,
100,0000007216,000000,AG,0000000344,
100,0000007216,000000,WE,0000000344,
100,0000007217,000000,AG,0000000125,
100,0000007217,000000,WE,0000000125,
100,0000007218,000000,AG,0000000216,
100,0000007218,000000,WE,0000000216,
100,0000007219,000000,AG,0000000026,
100,0000007219,000000,WE,0000000026,
100,0000007220,000000,AG,0000000391,
100,0000007220,000000,WE,0000000391,
100,0000007221,000000,AG,0000000059,
100,0000007221,000000,WE,0000000059,
100,0000007222,000000,AG,0000000172,
100,0000007222,000000,WE,0000000172,
100,0000007223,000000,AG,0000000253,
100,0000007223,000000,WE,0000000253,
100,0000007224,000000,AG,0000000404,
100,0000007224,000000,WE,0000000404,
100,0000007225,000000,AG,0000000328,
100,0000007225,000000,WE,0000000328,
100,0000007226,000000,AG,0000000301,
100,0000007226,000000,WE,0000000301,
100,0000007227,000000,AG,0000000059,
100,0000007227,000000,WE,0000000059,
100,0000007228,000000,AG,0000000043,
100,0000007228,000000,WE,0000000043,
100,0000007229,000000,AG,0000000465,
100,0000007229,000000,WE,0000000465,
100,0000007230,000000,AG,0000000484,
100,0000007230,000000,WE,0000000484,
100,0000007231,000000,AG,0000000169,
100,0000007231,000000,WE,0000000169,
100,0000007232,000000,AG,0000000020,
100,0000007232,000000,WE,0000000020,
100,0000007233,000000,AG,0000000382,
100,0000007233,000000,WE,0000000382,
100,0000007234,000000,AG,0000000360,
100,0000007234,000000,WE,0000000360,
100,0000007235,000000,AG,0000000050,
100,0000007235,000000,WE,0000000050,
100,0000007236,000000,AG,0000000023,
100,0000007236,000000,WE,0000000023,
100,0000007237,000000,AG,0000000036,
100,0000007237,000000,WE,0000000036,
100,0000007238,000000,AG,0000000204,
100,0000007238,000000,WE,0000000204,
100,0000007239,000000,AG,0000000363,
100,0000007239,000000,WE,0000000363,
100,0000007240,000000,AG,0000000425,
100,0000007240,000000,WE,0000000425,
100,0000007241,000000,AG,0000000466,
100,0000007241,000000,WE,0000000466,
100,0000007242,000000,AG,0000000078,
100,0000007242,000000,WE,0000000078,
100,0000007243,000000,AG,0000000215,
100,0000007243,000000,WE,0000000215,
100,0000007244,000000,AG,0000000005,
100,0000007244,000000,WE,0000000005,
100,0000007245,000000,AG,0000000016,
100,0000007245,000000,WE,0000000016,
100,0000007246,000000,AG,0000000259,
100,0000007246,000000,WE,0000000259,
100,0000007247,000000,AG,0000000017,
100,0000007247,000000,WE,0000000017,
100,0000007248,000000,AG,0000000069,
100,0000007248,000000,WE,0000000069,
100,0000007249,000000,AG,0000000206,
100,0000007249,000000,WE,0000000206,
100,0000007250,000000,AG,0000000179,
100,0000007250,000000,WE,0000000179,
100,0000007251,000000,AG,0000000287,
100,0000007251,000000,WE,0000000287,
100,0000007252,000000,AG,0000000293,
100,0000007252,000000,WE,0000000293,
100,0000007253,000000,AG,0000000368,
100,0000007253,000000,WE,0000000368,
100,0000007254,000000,AG,0000000107,
100,0000007254,000000,WE,0000000107,
100,0000007255,000000,AG,0000000343,
100,0000007255,000000,WE,0000000343,
100,0000007256,000000,AG,0000000134,
100,0000007256,000000,WE,0000000134,
100,0000007257,000000,AG,0000000433,
100,0000007257,000000,WE,0000000433,
100,0000007258,000000,AG,0000000240,
100,0000007258,000000,WE,0000000240,
100,0000007259,000000,AG,0000000466,
100,0000007259,000000,WE,0000000466,
100,0000007260,000000,AG,0000000173,
100,0000007260,000000,WE,0000000173,
100,0000007261,000000,AG,0000000307,
100,0000007261,000000,WE,0000000307,
100,0000007262,000000,AG,0000000234,
100,0000007262,000000,WE,0000000234,
100,0000007263,000000,AG,0000000443,
100,0000007263,000000,WE,0000000443,
100,0000007264,000000,AG,0000000285,
100,0000007264,000000,WE,0000000285,
100,0000007265,000000,AG,0000000471,
100,0000007265,000000,WE,0000000471,
100,0000007266,000000,AG,0000000438,
100,0000007266,000000,WE,0000000438,
100,0000007267,000000,AG,0000000105,
100,0000007267,000000,WE,0000000105,
100,0000007268,000000,AG,0000000113,
100,0000007268,000000,WE,0000000113,
100,0000007269,000000,AG,0000000164,
100,0000007269,000000,WE,0000000164,
100,0000007270,000000,AG,0000000148,
100,0000007270,000000,WE,0000000148,
100,0000007271,000000,AG,0000000260,
100,0000007271,000000,WE,0000000260,
100,0000007272,000000,AG,0000000257,
100,0000007272,000000,WE,0000000257,
100,0000007273,000000,AG,0000000366,
100,0000007273,000000,WE,0000000366,
100,0000007274,000000,AG,0000000106,
100,0000007274,000000,WE,0000000106,
100,0000007275,000000,AG,0000000184,
100,0000007275,000000,WE,0000000184,
100,0000007276,000000,AG,0000000252,
100,0000007276,000000,WE,0000000252,
100,0000007277,000000,AG,0000000458,
100,0000007277,000000,WE,0000000458,
100,0000007278,000000,AG,0000000046,
100,0000007278,000000,WE,0000000046,
100,0000007279,000000,AG,0000000308,
100,0000007279,000000,WE,0000000308,
100,0000007280,000000,AG,0000000096,
100,0000007280,000000,WE,0000000096,
100,0000007281,000000,AG,0000000056,
100,0000007281,000000,WE,0000000056,
100,0000007282,000000,AG,0000000146,
100,0000007282,000000,WE,0000000146,
100,0000007283,000000,AG,0000000293,
100,0000007283,000000,WE,0000000293,
100,0000007284,000000,AG,0000000207,
100,0000007284,000000,WE,0000000207,
100,0000007285,000000,AG,0000000242,
100,0000007285,000000,WE,0000000242,
100,0000007286,000000,AG,0000000292,
100,0000007286,000000,WE,0000000292,
100,0000007287,000000,AG,0000000047,
100,0000007287,000000,WE,0000000047,
100,0000007288,000000,AG,0000000419,
100,0000007288,000000,WE,0000000419,
100,0000007289,000000,AG,0000000130,
100,0000007289,000000,WE,0000000130,
100,0000007290,000000,AG,0000000197,
100,0000007290,000000,WE,0000000197,
100,0000007291,000000,AG,0000000125,
100,0000007291,000000,WE,0000000125,
100,0000007292,000000,AG,0000000497,
100,0000007292,000000,WE,0000000497,
100,0000007293,000000,AG,0000000459,
100,0000007293,000000,WE,0000000459,
100,0000007294,000000,AG,0000000364,
100,0000007294,000000,WE,0000000364,
100,0000007295,000000,AG,0000000259,
100,0000007295,000000,WE,0000000259,
100,0000007296,000000,AG,0000000474,
100,0000007296,000000,WE,0000000474,
100,0000007297,000000,AG,0000000212,
100,0000007297,000000,WE,0000000212,
100,0000007298,000000,AG,0000000325,
100,0000007298,000000,WE,0000000325,
100,0000007299,000000,AG,0000000199,
100,0000007299,000000,WE,0000000199,
100,0000007300,000000,AG,0000000437,
100,0000007300,000000,WE,0000000437,
100,0000007301,000000,AG,0000000146,
100,0000007301,000000,WE,0000000146,
100,0000007302,000000,AG,0000000348,
100,0000007302,000000,WE,0000000348,
100,0000007303,000000,AG,0000000426,
100,0000007303,000000,WE,0000000426,
100,0000007304,000000,AG,0000000123,
100,0000007304,000000,WE,0000000123,
100,0000007305,000000,AG,0000000416,
100,0000007305,000000,WE,0000000416,
100,0000007306,000000,AG,0000000080,
100,0000007306,000000,WE,0000000080,
100,0000007307,000000,AG,0000000012,
100,0000007307,000000,WE,0000000012,
100,0000007308,000000,AG,0000000449,
100,0000007308,000000,WE,0000000449,
100,0000007309,000000,AG,0000000107,
100,0000007309,000000,WE,0000000107,
100,0000007310,000000,AG,0000000047,
100,0000007310,000000,WE,0000000047,
100,0000007311,000000,AG,0000000483,
100,0000007311,000000,WE,0000000483,
100,0000007312,000000,AG,0000000487,
100,0000007312,000000,WE,0000000487,
100,0000007313,000000,AG,0000000254,
100,0000007313,000000,WE,0000000254,
100,0000007314,000000,AG,0000000355,
100,0000007314,000000,WE,0000000355,
100,0000007315,000000,AG,0000000072,
100,0000007315,000000,WE,0000000072,
