MANDT,OBJECTCLAS,OBJECTID,CHANGENR,TABNAME,TABKEY,FNAME,CHNGIND,VALUE_NEW,VALUE_OLD
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003732,0000003732,MARA,KEY3732,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003733,0000003733,MARA,KEY3733,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003734,0000003734,MARA,KEY3734,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003735,0000003735,MARA,KEY3735,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003736,0000003736,MARA,KEY3736,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003737,0000003737,MARA,KEY3737,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003738,0000003738,MARA,KEY3738,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003739,0000003739,MARA,KEY3739,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003740,0000003740,MARA,KEY3740,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003741,0000003741,MARA,KEY3741,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003742,0000003742,MARA,KEY3742,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003743,0000003743,MARA,KEY3743,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003744,0000003744,MARA,KEY3744,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003745,0000003745,MARA,KEY3745,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003746,0000003746,MARA,KEY3746,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003747,0000003747,MARA,KEY3747,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003748,0000003748,MARA,KEY3748,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003749,0000003749,MARA,KEY3749,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003750,0000003750,MARA,KEY3750,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003751,0000003751,MARA,KEY3751,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003752,0000003752,MARA,KEY3752,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003753,0000003753,MARA,KEY3753,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003754,0000003754,MARA,KEY3754,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003755,0000003755,MARA,KEY3755,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003756,0000003756,MARA,KEY3756,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003757,0000003757,MARA,KEY3757,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003758,0000003758,MARA,KEY3758,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003759,0000003759,MARA,KEY3759,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003760,0000003760,MARA,KEY3760,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003761,0000003761,MARA,KEY3761,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003762,0000003762,MARA,KEY3762,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003763,0000003763,MARA,KEY3763,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003764,0000003764,MARA,KEY3764,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003765,0000003765,MARA,KEY3765,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003766,0000003766,MARA,KEY3766,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003767,0000003767,MARA,KEY3767,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003768,0000003768,MARA,KEY3768,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003769,0000003769,MARA,KEY3769,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003770,0000003770,MARA,KEY3770,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003771,0000003771,MARA,KEY3771,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003772,0000003772,MARA,KEY3772,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003773,0000003773,MARA,KEY3773,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003774,0000003774,MARA,KEY3774,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003775,0000003775,MARA,KEY3775,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003776,0000003776,MARA,KEY3776,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003777,0000003777,MARA,KEY3777,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003778,0000003778,MARA,KEY3778,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003779,0000003779,MARA,KEY3779,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003780,0000003780,MARA,KEY3780,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003781,0000003781,MARA,KEY3781,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003782,0000003782,MARA,KEY3782,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003783,0000003783,MARA,KEY3783,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003784,0000003784,MARA,KEY3784,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003785,0000003785,MARA,KEY3785,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003786,0000003786,MARA,KEY3786,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003787,0000003787,MARA,KEY3787,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003788,0000003788,MARA,KEY3788,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003789,0000003789,MARA,KEY3789,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003790,0000003790,MARA,KEY3790,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003791,0000003791,MARA,KEY3791,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003792,0000003792,MARA,KEY3792,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003793,0000003793,MARA,KEY3793,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003794,0000003794,MARA,KEY3794,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003795,0000003795,MARA,KEY3795,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003796,0000003796,MARA,KEY3796,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003797,0000003797,MARA,KEY3797,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003798,0000003798,MARA,KEY3798,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003799,0000003799,MARA,KEY3799,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003800,0000003800,MARA,KEY3800,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003801,0000003801,MARA,KEY3801,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003802,0000003802,MARA,KEY3802,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003803,0000003803,MARA,KEY3803,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003804,0000003804,MARA,KEY3804,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003805,0000003805,MARA,KEY3805,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003806,0000003806,MARA,KEY3806,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003807,0000003807,MARA,KEY3807,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003808,0000003808,MARA,KEY3808,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003809,0000003809,MARA,KEY3809,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003810,0000003810,MARA,KEY3810,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003811,0000003811,MARA,KEY3811,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003812,0000003812,MARA,KEY3812,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003813,0000003813,MARA,KEY3813,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003814,0000003814,MARA,KEY3814,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003815,0000003815,MARA,KEY3815,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003816,0000003816,MARA,KEY3816,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003817,0000003817,MARA,KEY3817,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003818,0000003818,MARA,KEY3818,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003819,0000003819,MARA,KEY3819,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003820,0000003820,MARA,KEY3820,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003821,0000003821,MARA,KEY3821,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003822,0000003822,MARA,KEY3822,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003823,0000003823,MARA,KEY3823,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003824,0000003824,MARA,KEY3824,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003825,0000003825,MARA,KEY3825,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003826,0000003826,MARA,KEY3826,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003827,0000003827,MARA,KEY3827,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003828,0000003828,MARA,KEY3828,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003829,0000003829,MARA,KEY3829,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003830,0000003830,MARA,KEY3830,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003831,0000003831,MARA,KEY3831,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003832,0000003832,MARA,KEY3832,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003833,0000003833,MARA,KEY3833,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003834,0000003834,MARA,KEY3834,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003835,0000003835,MARA,KEY3835,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003836,0000003836,MARA,KEY3836,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003837,0000003837,MARA,KEY3837,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003838,0000003838,MARA,KEY3838,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003839,0000003839,MARA,KEY3839,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003840,0000003840,MARA,KEY3840,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003841,0000003841,MARA,KEY3841,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003842,0000003842,MARA,KEY3842,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003843,0000003843,MARA,KEY3843,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003844,0000003844,MARA,KEY3844,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003845,0000003845,MARA,KEY3845,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003846,0000003846,MARA,KEY3846,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003847,0000003847,MARA,KEY3847,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003848,0000003848,MARA,KEY3848,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003849,0000003849,MARA,KEY3849,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003850,0000003850,MARA,KEY3850,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003851,0000003851,MARA,KEY3851,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003852,0000003852,MARA,KEY3852,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003853,0000003853,MARA,KEY3853,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003854,0000003854,MARA,KEY3854,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003855,0000003855,MARA,KEY3855,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003856,0000003856,MARA,KEY3856,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003857,0000003857,MARA,KEY3857,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003858,0000003858,MARA,KEY3858,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003859,0000003859,MARA,KEY3859,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003860,0000003860,MARA,KEY3860,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003861,0000003861,MARA,KEY3861,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003862,0000003862,MARA,KEY3862,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003863,0000003863,MARA,KEY3863,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003864,0000003864,MARA,KEY3864,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003865,0000003865,MARA,KEY3865,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003866,0000003866,MARA,KEY3866,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003867,0000003867,MARA,KEY3867,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003868,0000003868,MARA,KEY3868,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003869,0000003869,MARA,KEY3869,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003870,0000003870,MARA,KEY3870,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003871,0000003871,MARA,KEY3871,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003872,0000003872,MARA,KEY3872,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003873,0000003873,MARA,KEY3873,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003874,0000003874,MARA,KEY3874,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003875,0000003875,MARA,KEY3875,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003876,0000003876,MARA,KEY3876,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003877,0000003877,MARA,KEY3877,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003878,0000003878,MARA,KEY3878,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003879,0000003879,MARA,KEY3879,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003880,0000003880,MARA,KEY3880,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003881,0000003881,MARA,KEY3881,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003882,0000003882,MARA,KEY3882,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003883,0000003883,MARA,KEY3883,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003884,0000003884,MARA,KEY3884,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003885,0000003885,MARA,KEY3885,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003886,0000003886,MARA,KEY3886,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003887,0000003887,MARA,KEY3887,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003888,0000003888,MARA,KEY3888,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003889,0000003889,MARA,KEY3889,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003890,0000003890,MARA,KEY3890,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003891,0000003891,MARA,KEY3891,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003892,0000003892,MARA,KEY3892,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003893,0000003893,MARA,KEY3893,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003894,0000003894,MARA,KEY3894,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003895,0000003895,MARA,KEY3895,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003896,0000003896,MARA,KEY3896,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003897,0000003897,MARA,KEY3897,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003898,0000003898,MARA,KEY3898,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003899,0000003899,MARA,KEY3899,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003900,0000003900,MARA,KEY3900,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003901,0000003901,MARA,KEY3901,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003902,0000003902,MARA,KEY3902,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003903,0000003903,MARA,KEY3903,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003904,0000003904,MARA,KEY3904,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003905,0000003905,MARA,KEY3905,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003906,0000003906,MARA,KEY3906,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003907,0000003907,MARA,KEY3907,MTART,U,NEW_VAL,OLD_VAL
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003908,0000003908,MARA,KEY3908,MTART,U,NEW_VAL,OLD_VAL
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003909,0000003909,MARA,KEY3909,MTART,U,NEW_VAL,OLD_VAL
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003910,0000003910,MARA,KEY3910,MTART,U,NEW_VAL,OLD_VAL
