MANDT,VBELV,POSNV,VBELN,POSNN,VBTYP_N,ERDAT
100,0080000059,000010,0090000059,000010,M,20220909
100,0080000060,000010,0090000060,000010,M,20221015
100,0080000061,000010,0090000061,000010,M,20220411
100,0080000062,000010,0090000062,000010,M,20240912
100,0080000063,000010,0090000063,000010,M,20240618
100,0080000064,000010,0090000064,000010,M,20231127
100,0080000065,000010,0090000065,000010,M,20220302
100,0080000066,000010,0090000066,000010,M,20220302
100,0080000067,000010,0090000067,000010,M,20240803
100,0080000068,000010,0090000068,000010,M,20230409
100,0080000069,000010,0090000069,000010,M,20240429
100,0080000070,000010,0090000070,000010,M,20231121
100,0080000071,000010,0090000071,000010,M,20231023
100,0080000072,000010,0090000072,000010,M,20220718
100,0080000073,000010,0090000073,000010,M,20221216
100,0080000074,000010,0090000074,000010,M,20230227
100,0080000075,000010,0090000075,000010,M,20230922
100,0080000076,000010,0090000076,000010,M,20230326
100,0080000077,000010,0090000077,000010,M,20231226
100,0080000078,000010,0090000078,000010,M,20221102
100,0080000079,000010,0090000079,000010,M,20241009
100,0080000080,000010,0090000080,000010,M,20240618
100,0080000081,000010,0090000081,000010,M,20221004
100,0080000082,000010,0090000082,000010,M,20240821
100,0080000083,000010,0090000083,000010,M,20221210
100,0080000084,000010,0090000084,000010,M,20220810
100,0080000085,000010,0090000085,000010,M,20220226
100,0080000086,000010,0090000086,000010,M,20220902
100,0080000087,000010,0090000087,000010,M,20220514
100,0080000088,000010,0090000088,000010,M,20230904
100,0080000089,000010,0090000089,000010,M,20220717
100,0080000090,000010,0090000090,000010,M,20230926
100,0080000091,000010,0090000091,000010,M,20220927
100,0080000092,000010,0090000092,000010,M,20230721
100,0080000093,000010,0090000093,000010,M,20230219
100,0080000094,000010,0090000094,000010,M,20220205
100,0080000095,000010,0090000095,000010,M,20240403
100,0080000096,000010,0090000096,000010,M,20230524
100,0080000097,000010,0090000097,000010,M,20240607
100,0080000098,000010,0090000098,000010,M,20230220
100,0080000099,000010,0090000099,000010,M,20220214
100,0080000100,000010,0090000100,000010,M,20241014
100,0080000101,000010,0090000101,000010,M,20221106
100,0080000102,000010,0090000102,000010,M,20240816
100,0080000103,000010,0090000103,000010,M,20240525
100,0080000104,000010,0090000104,000010,M,20230531
100,0080000105,000010,0090000105,000010,M,20230725
100,0080000106,000010,0090000106,000010,M,20220430
100,0080000107,000010,0090000107,000010,M,20230307
100,0080000108,000010,0090000108,000010,M,20240908
100,0080000109,000010,0090000109,000010,M,20220425
100,0080000110,000010,0090000110,000010,M,20221018
100,0080000111,000010,0090000111,000010,M,20240207
100,0080000112,000010,0090000112,000010,M,20240110
100,0080000113,000010,0090000113,000010,M,20241106
100,0080000114,000010,0090000114,000010,M,20230323
100,0080000115,000010,0090000115,000010,M,20220218
100,0080000116,000010,0090000116,000010,M,20230201
100,0080000117,000010,0090000117,000010,M,20221125
100,0080000118,000010,0090000118,000010,M,20231010
100,0080000119,000010,0090000119,000010,M,20230730
100,0080000120,000010,0090000120,000010,M,20240303
100,0080000121,000010,0090000121,000010,M,20230322
100,0080000122,000010,0090000122,000010,M,20220906
100,0080000123,000010,0090000123,000010,M,20221015
100,0080000124,000010,0090000124,000010,M,20240325
100,0080000125,000010,0090000125,000010,M,20231202
100,0080000126,000010,0090000126,000010,M,20230426
100,0080000127,000010,0090000127,000010,M,20220522
100,0080000128,000010,0090000128,000010,M,20221112
100,0080000129,000010,0090000129,000010,M,20220305
100,0080000130,000010,0090000130,000010,M,20220819
100,0080000131,000010,0090000131,000010,M,20241118
100,0080000132,000010,0090000132,000010,M,20220520
100,0080000133,000010,0090000133,000010,M,20240925
100,0080000134,000010,0090000134,000010,M,20230217
100,0080000135,000010,0090000135,000010,M,20231019
100,0080000136,000010,0090000136,000010,M,20230719
100,0080000137,000010,0090000137,000010,M,20230629
100,0080000138,000010,0090000138,000010,M,20221221
100,0080000139,000010,0090000139,000010,M,20220603
100,0080000140,000010,0090000140,000010,M,20241218
100,0080000141,000010,0090000141,000010,M,20230807
100,0080000142,000010,0090000142,000010,M,20221109
100,0080000143,000010,0090000143,000010,M,20240111
100,0080000144,000010,0090000144,000010,M,20240120
100,0080000145,000010,0090000145,000010,M,20231008
100,0080000146,000010,0090000146,000010,M,20231105
100,0080000147,000010,0090000147,000010,M,20240611
100,0080000148,000010,0090000148,000010,M,20231031
100,0080000149,000010,0090000149,000010,M,20220821
100,0080000150,000010,0090000150,000010,M,20240331
100,0080000151,000010,0090000151,000010,M,20230804
100,0080000152,000010,0090000152,000010,M,20240416
100,0080000153,000010,0090000153,000010,M,20220620
100,0080000154,000010,0090000154,000010,M,20220802
100,0080000155,000010,0090000155,000010,M,20240511
100,0080000156,000010,0090000156,000010,M,20230613
100,0080000157,000010,0090000157,000010,M,20240323
100,0080000158,000010,0090000158,000010,M,20220607
100,0080000159,000010,0090000159,000010,M,20240123
100,0080000160,000010,0090000160,000010,M,20231011
100,0080000161,000010,0090000161,000010,M,20230622
100,0080000162,000010,0090000162,000010,M,20241008
100,0080000163,000010,0090000163,000010,M,20230324
100,0080000164,000010,0090000164,000010,M,20240215
100,0080000165,000010,0090000165,000010,M,20231007
100,0080000166,000010,0090000166,000010,M,20240903
100,0080000167,000010,0090000167,000010,M,20230313
100,0080000168,000010,0090000168,000010,M,20240325
100,0080000169,000010,0090000169,000010,M,20230311
100,0080000170,000010,0090000170,000010,M,20221212
100,0080000171,000010,0090000171,000010,M,20240608
100,0080000172,000010,0090000172,000010,M,20220310
100,0080000173,000010,0090000173,000010,M,20221117
100,0080000174,000010,0090000174,000010,M,20241210
100,0080000175,000010,0090000175,000010,M,20221102
100,0080000176,000010,0090000176,000010,M,20240129
100,0080000177,000010,0090000177,000010,M,20220726
100,0080000178,000010,0090000178,000010,M,20240803
100,0080000179,000010,0090000179,000010,M,20220125
100,0080000180,000010,0090000180,000010,M,20220514
100,0080000181,000010,0090000181,000010,M,20241117
100,0080000182,000010,0090000182,000010,M,20220116
100,0080000183,000010,0090000183,000010,M,20240630
100,0080000184,000010,0090000184,000010,M,20230127
100,0080000185,000010,0090000185,000010,M,20220510
100,0080000186,000010,0090000186,000010,M,20221101
100,0080000187,000010,0090000187,000010,M,20221008
100,0080000188,000010,0090000188,000010,M,20221125
100,0080000189,000010,0090000189,000010,M,20241006
100,0080000190,000010,0090000190,000010,M,20231022
100,0080000191,000010,0090000191,000010,M,20240413
100,0080000192,000010,0090000192,000010,M,20220223
100,0080000193,000010,0090000193,000010,M,20230226
100,0080000194,000010,0090000194,000010,M,20220111
100,0080000195,000010,0090000195,000010,M,20220601
100,0080000196,000010,0090000196,000010,M,20220304
100,0080000197,000010,0090000197,000010,M,20230217
100,0080000198,000010,0090000198,000010,M,20230329
100,0080000199,000010,0090000199,000010,M,20240602
100,0080000200,000010,0090000200,000010,M,20230825
100,0080000201,000010,0090000201,000010,M,20220329
100,0080000202,000010,0090000202,000010,M,20220909
100,0080000203,000010,0090000203,000010,M,20241217
100,0080000204,000010,0090000204,000010,M,20220920
100,0080000205,000010,0090000205,000010,M,20240226
100,0080000206,000010,0090000206,000010,M,20230907
100,0080000207,000010,0090000207,000010,M,20240912
100,0080000208,000010,0090000208,000010,M,20240614
100,0080000209,000010,0090000209,000010,M,20241108
100,0080000210,000010,0090000210,000010,M,20220629
100,0080000211,000010,0090000211,000010,M,20221217
100,0080000212,000010,0090000212,000010,M,20220312
100,0080000213,000010,0090000213,000010,M,20240506
100,0080000214,000010,0090000214,000010,M,20241229
100,0080000215,000010,0090000215,000010,M,20230404
100,0080000216,000010,0090000216,000010,M,20230908
100,0080000217,000010,0090000217,000010,M,20220204
100,0080000218,000010,0090000218,000010,M,20221213
100,0080000219,000010,0090000219,000010,M,20230917
100,0080000220,000010,0090000220,000010,M,20230319
100,0080000221,000010,0090000221,000010,M,20220906
100,0080000222,000010,0090000222,000010,M,20220430
100,0080000223,000010,0090000223,000010,M,20221102
100,0080000224,000010,0090000224,000010,M,20231125
100,0080000225,000010,0090000225,000010,M,20230206
100,0080000226,000010,0090000226,000010,M,20230321
100,0080000227,000010,0090000227,000010,M,20221008
100,0080000228,000010,0090000228,000010,M,20230414
100,0080000229,000010,0090000229,000010,M,20230210
100,0080000230,000010,0090000230,000010,M,20230330
100,0080000231,000010,0090000231,000010,M,20221031
100,0080000232,000010,0090000232,000010,M,20220729
100,0080000233,000010,0090000233,000010,M,20240809
100,0080000234,000010,0090000234,000010,M,20220225
100,0080000235,000010,0090000235,000010,M,20240409
100,0080000236,000010,0090000236,000010,M,20230305
100,0080000237,000010,0090000237,000010,M,20240715
100,0080000238,000010,0090000238,000010,M,20230720
100,0080000239,000010,0090000239,000010,M,20220822
100,0080000240,000010,0090000240,000010,M,20240819
100,0080000241,000010,0090000241,000010,M,20241207
100,0080000242,000010,0090000242,000010,M,20221121
100,0080000243,000010,0090000243,000010,M,20240810
100,0080000244,000010,0090000244,000010,M,20220802
100,0080000245,000010,0090000245,000010,M,20241108
100,0080000246,000010,0090000246,000010,M,20220317
100,0080000247,000010,0090000247,000010,M,20230211
100,0080000248,000010,0090000248,000010,M,20240424
100,0080000249,000010,0090000249,000010,M,20230331
100,0080000250,000010,0090000250,000010,M,20230918
100,0080000251,000010,0090000251,000010,M,20240216
100,0080000252,000010,0090000252,000010,M,20240822
100,0080000253,000010,0090000253,000010,M,20230924
100,0080000254,000010,0090000254,000010,M,20230619
100,0080000255,000010,0090000255,000010,M,20220915
100,0080000256,000010,0090000256,000010,M,20230424
100,0080000257,000010,0090000257,000010,M,20231020
100,0080000258,000010,0090000258,000010,M,20230604
100,0080000259,000010,0090000259,000010,M,20230422
100,0080000260,000010,0090000260,000010,M,20230307
100,0080000261,000010,0090000261,000010,M,20240325
100,0080000262,000010,0090000262,000010,M,20240617
100,0080000263,000010,0090000263,000010,M,20220119
100,0080000264,000010,0090000264,000010,M,20230502
100,0080000265,000010,0090000265,000010,M,20230412
100,0080000266,000010,0090000266,000010,M,20231121
100,0080000267,000010,0090000267,000010,M,20240502
100,0080000268,000010,0090000268,000010,M,20220930
100,0080000269,000010,0090000269,000010,M,20240405
100,0080000270,000010,0090000270,000010,M,20240320
100,0080000271,000010,0090000271,000010,M,20240816
100,0080000272,000010,0090000272,000010,M,20230522
100,0080000273,000010,0090000273,000010,M,20240104
100,0080000274,000010,0090000274,000010,M,20231227
100,0080000275,000010,0090000275,000010,M,20240502
100,0080000276,000010,0090000276,000010,M,20230126
100,0080000277,000010,0090000277,000010,M,20230115
100,0080000278,000010,0090000278,000010,M,20240818
100,0080000279,000010,0090000279,000010,M,20240518
100,0080000280,000010,0090000280,000010,M,20220405
100,0080000281,000010,0090000281,000010,M,20231024
100,0080000282,000010,0090000282,000010,M,20240131
100,0080000283,000010,0090000283,000010,M,20241109
100,0080000284,000010,0090000284,000010,M,20220710
100,0080000285,000010,0090000285,000010,M,20230801
100,0080000286,000010,0090000286,000010,M,20240128
100,0080000287,000010,0090000287,000010,M,20240106
100,0080000288,000010,0090000288,000010,M,20230307
100,0080000289,000010,0090000289,000010,M,20240820
100,0080000290,000010,0090000290,000010,M,20230913
100,0080000291,000010,0090000291,000010,M,20241013
100,0080000292,000010,0090000292,000010,M,20230106
100,0080000293,000010,0090000293,000010,M,20230713
100,0080000294,000010,0090000294,000010,M,20240106
100,0080000295,000010,0090000295,000010,M,20230802
100,0080000296,000010,0090000296,000010,M,20220730
100,0080000297,000010,0090000297,000010,M,20230223
100,0080000298,000010,0090000298,000010,M,20241212
100,0080000299,000010,0090000299,000010,M,20220204
100,0080000300,000010,0090000300,000010,M,20230222
100,0080000301,000010,0090000301,000010,M,20240217
100,0080000302,000010,0090000302,000010,M,20230421
100,0080000303,000010,0090000303,000010,M,20240519
100,0080000304,000010,0090000304,000010,M,20231230
100,0080000305,000010,0090000305,000010,M,20220626
100,0080000306,000010,0090000306,000010,M,20220824
100,0080000307,000010,0090000307,000010,M,20230828
100,0080000308,000010,0090000308,000010,M,20241030
100,0080000309,000010,0090000309,000010,M,20230301
100,0080000310,000010,0090000310,000010,M,20240107
100,0080000311,000010,0090000311,000010,M,20241116
100,0080000312,000010,0090000312,000010,M,20220605
100,0080000313,000010,0090000313,000010,M,20220419
100,0080000314,000010,0090000314,000010,M,20220622
100,0080000315,000010,0090000315,000010,M,20220515
100,0080000316,000010,0090000316,000010,M,20220211
100,0080000317,000010,0090000317,000010,M,20230630
100,0080000318,000010,0090000318,000010,M,20220708
100,0080000319,000010,0090000319,000010,M,20220729
100,0080000320,000010,0090000320,000010,M,20240329
100,0080000321,000010,0090000321,000010,M,20230307
100,0080000322,000010,0090000322,000010,M,20230504
100,0080000323,000010,0090000323,000010,M,20220928
100,0080000324,000010,0090000324,000010,M,20230918
100,0080000325,000010,0090000325,000010,M,20241029
100,0080000326,000010,0090000326,000010,M,20230504
100,0080000327,000010,0090000327,000010,M,20240813
100,0080000328,000010,0090000328,000010,M,20230831
100,0080000329,000010,0090000329,000010,M,20220609
100,0080000330,000010,0090000330,000010,M,20220805
100,0080000331,000010,0090000331,000010,M,20221024
100,0080000332,000010,0090000332,000010,M,20231009
100,0080000333,000010,0090000333,000010,M,20220318
100,0080000334,000010,0090000334,000010,M,20221220
100,0080000335,000010,0090000335,000010,M,20241226
100,0080000336,000010,0090000336,000010,M,20240613
100,0080000337,000010,0090000337,000010,M,20231231
100,0080000338,000010,0090000338,000010,M,20241221
100,0080000339,000010,0090000339,000010,M,20240916
100,0080000340,000010,0090000340,000010,M,20230531
100,0080000341,000010,0090000341,000010,M,20220625
100,0080000342,000010,0090000342,000010,M,20231209
100,0080000343,000010,0090000343,000010,M,20230912
100,0080000344,000010,0090000344,000010,M,20230901
100,0080000345,000010,0090000345,000010,M,20220927
100,0080000346,000010,0090000346,000010,M,20241108
100,0080000347,000010,0090000347,000010,M,20220603
100,0080000348,000010,0090000348,000010,M,20240129
100,0080000349,000010,0090000349,000010,M,20241027
100,0080000350,000010,0090000350,000010,M,20231027
100,0080000351,000010,0090000351,000010,M,20240409
100,0080000352,000010,0090000352,000010,M,20220821
100,0080000353,000010,0090000353,000010,M,20230706
100,0080000354,000010,0090000354,000010,M,20220722
100,0080000355,000010,0090000355,000010,M,20230207
100,0080000356,000010,0090000356,000010,M,20230512
100,0080000357,000010,0090000357,000010,M,20230506
100,0080000358,000010,0090000358,000010,M,20231225
100,0080000359,000010,0090000359,000010,M,20220919
100,0080000360,000010,0090000360,000010,M,20220412
100,0080000361,000010,0090000361,000010,M,20220428
100,0080000362,000010,0090000362,000010,M,20230305
100,0080000363,000010,0090000363,000010,M,20220604
100,0080000364,000010,0090000364,000010,M,20220814
100,0080000365,000010,0090000365,000010,M,20230710
100,0080000366,000010,0090000366,000010,M,20220119
100,0080000367,000010,0090000367,000010,M,20220716
100,0080000368,000010,0090000368,000010,M,20240331
100,0080000369,000010,0090000369,000010,M,20220106
100,0080000370,000010,0090000370,000010,M,20230811
100,0080000371,000010,0090000371,000010,M,20230501
100,0080000372,000010,0090000372,000010,M,20230310
100,0080000373,000010,0090000373,000010,M,20240602
100,0080000374,000010,0090000374,000010,M,20221221
100,0080000375,000010,0090000375,000010,M,20240916
100,0080000376,000010,0090000376,000010,M,20241002
100,0080000377,000010,0090000377,000010,M,20221001
100,0080000378,000010,0090000378,000010,M,20241205
100,0080000379,000010,0090000379,000010,M,20220715
100,0080000380,000010,0090000380,000010,M,20230222
100,0080000381,000010,0090000381,000010,M,20241212
100,0080000382,000010,0090000382,000010,M,20240514
100,0080000383,000010,0090000383,000010,M,20230416
100,0080000384,000010,0090000384,000010,M,20240512
100,0080000385,000010,0090000385,000010,M,20231220
100,0080000386,000010,0090000386,000010,M,20241011
100,0080000387,000010,0090000387,000010,M,20220121
100,0080000388,000010,0090000388,000010,M,20221126
100,0080000389,000010,0090000389,000010,M,20240104
100,0080000390,000010,0090000390,000010,M,20221204
100,0080000391,000010,0090000391,000010,M,20220711
100,0080000392,000010,0090000392,000010,M,20230413
100,0080000393,000010,0090000393,000010,M,20230826
100,0080000394,000010,0090000394,000010,M,20220908
100,0080000395,000010,0090000395,000010,M,20240224
100,0080000396,000010,0090000396,000010,M,20240101
100,0080000397,000010,0090000397,000010,M,20230228
100,0080000398,000010,0090000398,000010,M,20231125
100,0080000399,000010,0090000399,000010,M,20230112
100,0080000400,000010,0090000400,000010,M,20220502
100,0080000401,000010,0090000401,000010,M,20230704
100,0080000402,000010,0090000402,000010,M,20231012
100,0080000403,000010,0090000403,000010,M,20240816
100,0080000404,000010,0090000404,000010,M,20230907
100,0080000405,000010,0090000405,000010,M,20220910
100,0080000406,000010,0090000406,000010,M,20220108
100,0080000407,000010,0090000407,000010,M,20241116
100,0080000408,000010,0090000408,000010,M,20230413
100,0080000409,000010,0090000409,000010,M,20241013
100,0080000410,000010,0090000410,000010,M,20220310
100,0080000411,000010,0090000411,000010,M,20240218
100,0080000412,000010,0090000412,000010,M,20240513
100,0080000413,000010,0090000413,000010,M,20241115
100,0080000414,000010,0090000414,000010,M,20240527
100,0080000415,000010,0090000415,000010,M,20240604
100,0080000416,000010,0090000416,000010,M,20240120
100,0080000417,000010,0090000417,000010,M,20230629
100,0080000418,000010,0090000418,000010,M,20230708
100,0080000419,000010,0090000419,000010,M,20240319
100,0080000420,000010,0090000420,000010,M,20240413
100,0080000421,000010,0090000421,000010,M,20220713
100,0080000422,000010,0090000422,000010,M,20230131
100,0080000423,000010,0090000423,000010,M,20241204
100,0080000424,000010,0090000424,000010,M,20220125
100,0080000425,000010,0090000425,000010,M,20220830
100,0080000426,000010,0090000426,000010,M,20231126
100,0080000427,000010,0090000427,000010,M,20230920
100,0080000428,000010,0090000428,000010,M,20241023
100,0080000429,000010,0090000429,000010,M,20220514
100,0080000430,000010,0090000430,000010,M,20230627
100,0080000431,000010,0090000431,000010,M,20220212
100,0080000432,000010,0090000432,000010,M,20220612
100,0080000433,000010,0090000433,000010,M,20220514
100,0080000434,000010,0090000434,000010,M,20241230
100,0080000435,000010,0090000435,000010,M,20230910
100,0080000436,000010,0090000436,000010,M,20240531
100,0080000437,000010,0090000437,000010,M,20230901
100,0080000438,000010,0090000438,000010,M,20230921
100,0080000439,000010,0090000439,000010,M,20241121
100,0080000440,000010,0090000440,000010,M,20230904
100,0080000441,000010,0090000441,000010,M,20240225
100,0080000442,000010,0090000442,000010,M,20240229
100,0080000443,000010,0090000443,000010,M,20231110
100,0080000444,000010,0090000444,000010,M,20230429
100,0080000445,000010,0090000445,000010,M,20230326
100,0080000446,000010,0090000446,000010,M,20240515
100,0080000447,000010,0090000447,000010,M,20230328
100,0080000448,000010,0090000448,000010,M,20220312
100,0080000449,000010,0090000449,000010,M,20230122
100,0080000450,000010,0090000450,000010,M,20221209
100,0080000451,000010,0090000451,000010,M,20240815
100,0080000452,000010,0090000452,000010,M,20220610
100,0080000453,000010,0090000453,000010,M,20220616
100,0080000454,000010,0090000454,000010,M,20240820
100,0080000455,000010,0090000455,000010,M,20230528
100,0080000456,000010,0090000456,000010,M,20220308
100,0080000457,000010,0090000457,000010,M,20240424
100,0080000458,000010,0090000458,000010,M,20240409
100,0080000459,000010,0090000459,000010,M,20221026
100,0080000460,000010,0090000460,000010,M,20220918
100,0080000461,000010,0090000461,000010,M,20231230
100,0080000462,000010,0090000462,000010,M,20231002
100,0080000463,000010,0090000463,000010,M,20240704
100,0080000464,000010,0090000464,000010,M,20230302
100,0080000465,000010,0090000465,000010,M,20230927
100,0080000466,000010,0090000466,000010,M,20220612
100,0080000467,000010,0090000467,000010,M,20241222
100,0080000468,000010,0090000468,000010,M,20221213
100,0080000469,000010,0090000469,000010,M,20230413
100,0080000470,000010,0090000470,000010,M,20220919
100,0080000471,000010,0090000471,000010,M,20220412
100,0080000472,000010,0090000472,000010,M,20220523
100,0080000473,000010,0090000473,000010,M,20230408
100,0080000474,000010,0090000474,000010,M,20220411
100,0080000475,000010,0090000475,000010,M,20221214
100,0080000476,000010,0090000476,000010,M,20240703
100,0080000477,000010,0090000477,000010,M,20231223
100,0080000478,000010,0090000478,000010,M,20220410
100,0080000479,000010,0090000479,000010,M,20230210
100,0080000480,000010,0090000480,000010,M,20230317
100,0080000481,000010,0090000481,000010,M,20221124
100,0080000482,000010,0090000482,000010,M,20241106
100,0080000483,000010,0090000483,000010,M,20240106
100,0080000484,000010,0090000484,000010,M,20220519
100,0080000485,000010,0090000485,000010,M,20220402
100,0080000486,000010,0090000486,000010,M,20230831
100,0080000487,000010,0090000487,000010,M,20220125
100,0080000488,000010,0090000488,000010,M,20230328
100,0080000489,000010,0090000489,000010,M,20230725
100,0080000490,000010,0090000490,000010,M,20231204
100,0080000491,000010,0090000491,000010,M,20220829
100,0080000492,000010,0090000492,000010,M,20230605
100,0080000493,000010,0090000493,000010,M,20220923
100,0080000494,000010,0090000494,000010,M,20240816
100,0080000495,000010,0090000495,000010,M,20240216
100,0080000496,000010,0090000496,000010,M,20241015
100,0080000497,000010,0090000497,000010,M,20240201
100,0080000498,000010,0090000498,000010,M,20241203
100,0080000499,000010,0090000499,000010,M,20220909
100,0080000500,000010,0090000500,000010,M,20230831
100,0080000501,000010,0090000501,000010,M,20230124
100,0080000502,000010,0090000502,000010,M,20220723
100,0080000503,000010,0090000503,000010,M,20240206
100,0080000504,000010,0090000504,000010,M,20240225
100,0080000505,000010,0090000505,000010,M,20240220
100,0080000506,000010,0090000506,000010,M,20240305
100,0080000507,000010,0090000507,000010,M,20240813
100,0080000508,000010,0090000508,000010,M,20240212
100,0080000509,000010,0090000509,000010,M,20230817
100,0080000510,000010,0090000510,000010,M,20230120
100,0080000511,000010,0090000511,000010,M,20230901
100,0080000512,000010,0090000512,000010,M,20220908
100,0080000513,000010,0090000513,000010,M,20230818
100,0080000514,000010,0090000514,000010,M,20221209
100,0080000515,000010,0090000515,000010,M,20230221
100,0080000516,000010,0090000516,000010,M,20221212
100,0080000517,000010,0090000517,000010,M,20220111
100,0080000518,000010,0090000518,000010,M,20231001
100,0080000519,000010,0090000519,000010,M,20220514
100,0080000520,000010,0090000520,000010,M,20231109
100,0080000521,000010,0090000521,000010,M,20231129
100,0080000522,000010,0090000522,000010,M,20220517
100,0080000523,000010,0090000523,000010,M,20231112
100,0080000524,000010,0090000524,000010,M,20230304
100,0080000525,000010,0090000525,000010,M,20240328
100,0080000526,000010,0090000526,000010,M,20220518
100,0080000527,000010,0090000527,000010,M,20220302
100,0080000528,000010,0090000528,000010,M,20220920
100,0080000529,000010,0090000529,000010,M,20240605
100,0080000530,000010,0090000530,000010,M,20231123
100,0080000531,000010,0090000531,000010,M,20221024
100,0080000532,000010,0090000532,000010,M,20240327
100,0080000533,000010,0090000533,000010,M,20231106
100,0080000534,000010,0090000534,000010,M,20221225
100,0080000535,000010,0090000535,000010,M,20230425
100,0080000536,000010,0090000536,000010,M,20240117
100,0080000537,000010,0090000537,000010,M,20220701
100,0080000538,000010,0090000538,000010,M,20230629
100,0080000539,000010,0090000539,000010,M,20240827
100,0080000540,000010,0090000540,000010,M,20230705
100,0080000541,000010,0090000541,000010,M,20221115
100,0080000542,000010,0090000542,000010,M,20230221
100,0080000543,000010,0090000543,000010,M,20221014
100,0080000544,000010,0090000544,000010,M,20230627
100,0080000545,000010,0090000545,000010,M,20221007
100,0080000546,000010,0090000546,000010,M,20220104
100,0080000547,000010,0090000547,000010,M,20230523
100,0080000548,000010,0090000548,000010,M,20240206
100,0080000549,000010,0090000549,000010,M,20220726
100,0080000550,000010,0090000550,000010,M,20220321
100,0080000551,000010,0090000551,000010,M,20220916
100,0080000552,000010,0090000552,000010,M,20240215
100,0080000553,000010,0090000553,000010,M,20241225
100,0080000554,000010,0090000554,000010,M,20241217
100,0080000555,000010,0090000555,000010,M,20220521
100,0080000556,000010,0090000556,000010,M,20220603
100,0080000557,000010,0090000557,000010,M,20231111
100,0080000558,000010,0090000558,000010,M,20241228
100,0080000559,000010,0090000559,000010,M,20240211
100,0080000560,000010,0090000560,000010,M,20220302
100,0080000561,000010,0090000561,000010,M,20240614
100,0080000562,000010,0090000562,000010,M,20230917
100,0080000563,000010,0090000563,000010,M,20220720
100,0080000564,000010,0090000564,000010,M,20220207
100,0080000565,000010,0090000565,000010,M,20240130
100,0080000566,000010,0090000566,000010,M,20240512
100,0080000567,000010,0090000567,000010,M,20230411
100,0080000568,000010,0090000568,000010,M,20220107
100,0080000569,000010,0090000569,000010,M,20220123
100,0080000570,000010,0090000570,000010,M,20230710
100,0080000571,000010,0090000571,000010,M,20241207
100,0080000572,000010,0090000572,000010,M,20220602
100,0080000573,000010,0090000573,000010,M,20230620
100,0080000574,000010,0090000574,000010,M,20220605
100,0080000575,000010,0090000575,000010,M,20240614
100,0080000576,000010,0090000576,000010,M,20241204
100,0080000577,000010,0090000577,000010,M,20230213
100,0080000578,000010,0090000578,000010,M,20221027
100,0080000579,000010,0090000579,000010,M,20240319
100,0080000580,000010,0090000580,000010,M,20240208
100,0080000581,000010,0090000581,000010,M,20220410
100,0080000582,000010,0090000582,000010,M,20220206
100,0080000583,000010,0090000583,000010,M,20240719
100,0080000584,000010,0090000584,000010,M,20240609
100,0080000585,000010,0090000585,000010,M,20240506
100,0080000586,000010,0090000586,000010,M,20220425
100,0080000587,000010,0090000587,000010,M,20221222
100,0080000588,000010,0090000588,000010,M,20230315
100,0080000589,000010,0090000589,000010,M,20221210
100,0080000590,000010,0090000590,000010,M,20220804
100,0080000591,000010,0090000591,000010,M,20240530
100,0080000592,000010,0090000592,000010,M,20231217
100,0080000593,000010,0090000593,000010,M,20230224
100,0080000594,000010,0090000594,000010,M,20220402
100,0080000595,000010,0090000595,000010,M,20230323
100,0080000596,000010,0090000596,000010,M,20230104
100,0080000597,000010,0090000597,000010,M,20220323
100,0080000598,000010,0090000598,000010,M,20240620
100,0080000599,000010,0090000599,000010,M,20230505
100,0080000600,000010,0090000600,000010,M,20240409
100,0080000601,000010,0090000601,000010,M,20231205
100,0080000602,000010,0090000602,000010,M,20220722
100,0080000603,000010,0090000603,000010,M,20220723
100,0080000604,000010,0090000604,000010,M,20231126
100,0080000605,000010,0090000605,000010,M,20240608
100,0080000606,000010,0090000606,000010,M,20220614
100,0080000607,000010,0090000607,000010,M,20240325
100,0080000608,000010,0090000608,000010,M,20230607
100,0080000609,000010,0090000609,000010,M,20220811
100,0080000610,000010,0090000610,000010,M,20220615
100,0080000611,000010,0090000611,000010,M,20220915
100,0080000612,000010,0090000612,000010,M,20240718
100,0080000613,000010,0090000613,000010,M,20240823
100,0080000614,000010,0090000614,000010,M,20230830
100,0080000615,000010,0090000615,000010,M,20220909
100,0080000616,000010,0090000616,000010,M,20240124
100,0080000617,000010,0090000617,000010,M,20220301
100,0080000618,000010,0090000618,000010,M,20230301
100,0080000619,000010,0090000619,000010,M,20230107
100,0080000620,000010,0090000620,000010,M,20231022
100,0080000621,000010,0090000621,000010,M,20230917
100,0080000622,000010,0090000622,000010,M,20220703
100,0080000623,000010,0090000623,000010,M,20220202
100,0080000624,000010,0090000624,000010,M,20240522
100,0080000625,000010,0090000625,000010,M,20230805
100,0080000626,000010,0090000626,000010,M,20240903
100,0080000627,000010,0090000627,000010,M,20230721
100,0080000628,000010,0090000628,000010,M,20231207
100,0080000629,000010,0090000629,000010,M,20241105
100,0080000630,000010,0090000630,000010,M,20221119
100,0080000631,000010,0090000631,000010,M,20230717
100,0080000632,000010,0090000632,000010,M,20240627
100,0080000633,000010,0090000633,000010,M,20220113
100,0080000634,000010,0090000634,000010,M,20230801
100,0080000635,000010,0090000635,000010,M,20230127
100,0080000636,000010,0090000636,000010,M,20240406
100,0080000637,000010,0090000637,000010,M,20230405
100,0080000638,000010,0090000638,000010,M,20230214
100,0080000639,000010,0090000639,000010,M,20221208
