MANDT,VBELN,GBSTK,LFSTK
100,0000006728,C,C
100,0000006729,C,C
100,0000006730,C,C
100,0000006731,C,C
100,0000006732,C,C
100,0000006733,C,C
100,0000006734,C,C
100,0000006735,C,C
100,0000006736,C,C
100,0000006737,C,C
100,0000006738,C,C
100,0000006739,C,C
100,0000006740,C,C
100,0000006741,C,C
100,0000006742,C,C
100,0000006743,C,C
100,0000006744,C,C
100,0000006745,C,C
100,0000006746,C,C
100,0000006747,C,C
100,0000006748,C,C
100,0000006749,C,C
100,0000006750,C,C
100,0000006751,C,C
100,0000006752,C,C
100,0000006753,C,C
100,0000006754,C,C
100,0000006755,C,C
100,0000006756,C,C
100,0000006757,C,C
100,0000006758,C,C
100,0000006759,C,C
100,0000006760,C,C
100,0000006761,C,C
100,0000006762,C,C
100,0000006763,C,C
100,0000006764,C,C
100,0000006765,C,C
100,0000006766,C,C
100,0000006767,C,C
100,0000006768,C,C
100,0000006769,C,C
100,0000006770,C,C
100,0000006771,C,C
100,0000006772,C,C
100,0000006773,C,C
100,0000006774,C,C
100,0000006775,C,C
100,0000006776,C,C
100,0000006777,C,C
100,0000006778,C,C
100,0000006779,C,C
100,0000006780,C,C
100,0000006781,C,C
100,0000006782,C,C
100,0000006783,C,C
100,0000006784,C,C
100,0000006785,C,C
100,0000006786,C,C
100,0000006787,C,C
100,0000006788,C,C
100,0000006789,C,C
100,0000006790,C,C
100,0000006791,C,C
100,0000006792,C,C
100,0000006793,C,C
100,0000006794,C,C
100,0000006795,C,C
100,0000006796,C,C
100,0000006797,C,C
100,0000006798,C,C
100,0000006799,C,C
100,0000006800,C,C
100,0000006801,C,C
100,0000006802,C,C
100,0000006803,C,C
100,0000006804,C,C
100,0000006805,C,C
100,0000006806,C,C
100,0000006807,C,C
100,0000006808,C,C
100,0000006809,C,C
100,0000006810,C,C
100,0000006811,C,C
100,0000006812,C,C
100,0000006813,C,C
100,0000006814,C,C
100,0000006815,C,C
100,0000006816,C,C
100,0000006817,C,C
100,0000006818,C,C
100,0000006819,C,C
100,0000006820,C,C
100,0000006821,C,C
100,0000006822,C,C
100,0000006823,C,C
100,0000006824,C,C
100,0000006825,C,C
100,0000006826,C,C
100,0000006827,C,C
100,0000006828,C,C
100,0000006829,C,C
100,0000006830,C,C
100,0000006831,C,C
100,0000006832,C,C
100,0000006833,C,C
100,0000006834,C,C
100,0000006835,C,C
100,0000006836,C,C
100,0000006837,C,C
100,0000006838,C,C
100,0000006839,C,C
100,0000006840,C,C
100,0000006841,C,C
100,0000006842,C,C
100,0000006843,C,C
100,0000006844,C,C
100,0000006845,C,C
100,0000006846,C,C
100,0000006847,C,C
100,0000006848,C,C
100,0000006849,C,C
100,0000006850,C,C
100,0000006851,C,C
100,0000006852,C,C
100,0000006853,C,C
100,0000006854,C,C
100,0000006855,C,C
100,0000006856,C,C
100,0000006857,C,C
100,0000006858,C,C
100,0000006859,C,C
100,0000006860,C,C
100,0000006861,C,C
100,0000006862,C,C
100,0000006863,C,C
100,0000006864,C,C
100,0000006865,C,C
100,0000006866,C,C
100,0000006867,C,C
100,0000006868,C,C
100,0000006869,C,C
100,0000006870,C,C
100,0000006871,C,C
100,0000006872,C,C
100,0000006873,C,C
100,0000006874,C,C
100,0000006875,C,C
100,0000006876,C,C
100,0000006877,C,C
100,0000006878,C,C
100,0000006879,C,C
100,0000006880,C,C
100,0000006881,C,C
100,0000006882,C,C
100,0000006883,C,C
100,0000006884,C,C
100,0000006885,C,C
100,0000006886,C,C
100,0000006887,C,C
100,0000006888,C,C
100,0000006889,C,C
100,0000006890,C,C
100,0000006891,C,C
100,0000006892,C,C
100,0000006893,C,C
100,0000006894,C,C
100,0000006895,C,C
100,0000006896,C,C
100,0000006897,C,C
100,0000006898,C,C
100,0000006899,C,C
100,0000006900,C,C
100,0000006901,C,C
100,0000006902,C,C
100,0000006903,C,C
100,0000006904,C,C
100,0000006905,C,C
100,0000006906,C,C
100,0000006907,C,C
100,0000006908,C,C
100,0000006909,C,C
100,0000006910,C,C
100,0000006911,C,C
100,0000006912,C,C
100,0000006913,C,C
100,0000006914,C,C
100,0000006915,C,C
100,0000006916,C,C
100,0000006917,C,C
100,0000006918,C,C
100,0000006919,C,C
100,0000006920,C,C
100,0000006921,C,C
100,0000006922,C,C
100,0000006923,C,C
100,0000006924,C,C
100,0000006925,C,C
100,0000006926,C,C
100,0000006927,C,C
100,0000006928,C,C
100,0000006929,C,C
100,0000006930,C,C
100,0000006931,C,C
100,0000006932,C,C
100,0000006933,C,C
100,0000006934,C,C
100,0000006935,C,C
100,0000006936,C,C
100,0000006937,C,C
100,0000006938,C,C
100,0000006939,C,C
100,0000006940,C,C
100,0000006941,C,C
100,0000006942,C,C
100,0000006943,C,C
100,0000006944,C,C
100,0000006945,C,C
100,0000006946,C,C
100,0000006947,C,C
100,0000006948,C,C
100,0000006949,C,C
100,0000006950,C,C
100,0000006951,C,C
100,0000006952,C,C
100,0000006953,C,C
100,0000006954,C,C
100,0000006955,C,C
100,0000006956,C,C
100,0000006957,C,C
100,0000006958,C,C
100,0000006959,C,C
100,0000006960,C,C
100,0000006961,C,C
100,0000006962,C,C
100,0000006963,C,C
100,0000006964,C,C
100,0000006965,C,C
100,0000006966,C,C
100,0000006967,C,C
100,0000006968,C,C
100,0000006969,C,C
100,0000006970,C,C
100,0000006971,C,C
100,0000006972,C,C
100,0000006973,C,C
100,0000006974,C,C
100,0000006975,C,C
100,0000006976,C,C
100,0000006977,C,C
100,0000006978,C,C
100,0000006979,C,C
100,0000006980,C,C
100,0000006981,C,C
100,0000006982,C,C
100,0000006983,C,C
100,0000006984,C,C
100,0000006985,C,C
100,0000006986,C,C
100,0000006987,C,C
100,0000006988,C,C
100,0000006989,C,C
100,0000006990,C,C
100,0000006991,C,C
100,0000006992,C,C
100,0000006993,C,C
100,0000006994,C,C
100,0000006995,C,C
100,0000006996,C,C
100,0000006997,C,C
100,0000006998,C,C
100,0000006999,C,C
100,0000007000,C,C
100,0000007001,C,C
100,0000007002,C,C
100,0000007003,C,C
100,0000007004,C,C
100,0000007005,C,C
100,0000007006,C,C
100,0000007007,C,C
100,0000007008,C,C
100,0000007009,C,C
100,0000007010,C,C
100,0000007011,C,C
100,0000007012,C,C
100,0000007013,C,C
100,0000007014,C,C
100,0000007015,C,C
100,0000007016,C,C
100,0000007017,C,C
100,0000007018,C,C
100,0000007019,C,C
100,0000007020,C,C
100,0000007021,C,C
100,0000007022,C,C
100,0000007023,C,C
100,0000007024,C,C
100,0000007025,C,C
100,0000007026,C,C
100,0000007027,C,C
100,0000007028,C,C
100,0000007029,C,C
100,0000007030,C,C
100,0000007031,C,C
100,0000007032,C,C
100,0000007033,C,C
100,0000007034,C,C
100,0000007035,C,C
100,0000007036,C,C
100,0000007037,C,C
100,0000007038,C,C
100,0000007039,C,C
100,0000007040,C,C
100,0000007041,C,C
100,0000007042,C,C
100,0000007043,C,C
100,0000007044,C,C
100,0000007045,C,C
100,0000007046,C,C
100,0000007047,C,C
100,0000007048,C,C
100,0000007049,C,C
100,0000007050,C,C
100,0000007051,C,C
100,0000007052,C,C
100,0000007053,C,C
100,0000007054,C,C
100,0000007055,C,C
100,0000007056,C,C
100,0000007057,C,C
100,0000007058,C,C
100,0000007059,C,C
100,0000007060,C,C
100,0000007061,C,C
100,0000007062,C,C
100,0000007063,C,C
100,0000007064,C,C
100,0000007065,C,C
100,0000007066,C,C
100,0000007067,C,C
100,0000007068,C,C
100,0000007069,C,C
100,0000007070,C,C
100,0000007071,C,C
100,0000007072,C,C
100,0000007073,C,C
100,0000007074,C,C
100,0000007075,C,C
100,0000007076,C,C
100,0000007077,C,C
100,0000007078,C,C
100,0000007079,C,C
100,0000007080,C,C
100,0000007081,C,C
100,0000007082,C,C
100,0000007083,C,C
100,0000007084,C,C
100,0000007085,C,C
100,0000007086,C,C
100,0000007087,C,C
100,0000007088,C,C
100,0000007089,C,C
100,0000007090,C,C
100,0000007091,C,C
100,0000007092,C,C
100,0000007093,C,C
100,0000007094,C,C
100,0000007095,C,C
100,0000007096,C,C
100,0000007097,C,C
100,0000007098,C,C
100,0000007099,C,C
100,0000007100,C,C
100,0000007101,C,C
100,0000007102,C,C
100,0000007103,C,C
100,0000007104,C,C
100,0000007105,C,C
100,0000007106,C,C
100,0000007107,C,C
100,0000007108,C,C
100,0000007109,C,C
100,0000007110,C,C
100,0000007111,C,C
100,0000007112,C,C
100,0000007113,C,C
100,0000007114,C,C
100,0000007115,C,C
100,0000007116,C,C
100,0000007117,C,C
100,0000007118,C,C
100,0000007119,C,C
100,0000007120,C,C
100,0000007121,C,C
100,0000007122,C,C
100,0000007123,C,C
100,0000007124,C,C
100,0000007125,C,C
100,0000007126,C,C
100,0000007127,C,C
100,0000007128,C,C
100,0000007129,C,C
100,0000007130,C,C
100,0000007131,C,C
100,0000007132,C,C
100,0000007133,C,C
100,0000007134,C,C
100,0000007135,C,C
100,0000007136,C,C
100,0000007137,C,C
100,0000007138,C,C
100,0000007139,C,C
100,0000007140,C,C
100,0000007141,C,C
100,0000007142,C,C
100,0000007143,C,C
100,0000007144,C,C
100,0000007145,C,C
100,0000007146,C,C
100,0000007147,C,C
100,0000007148,C,C
100,0000007149,C,C
100,0000007150,C,C
100,0000007151,C,C
100,0000007152,C,C
100,0000007153,C,C
100,0000007154,C,C
100,0000007155,C,C
100,0000007156,C,C
100,0000007157,C,C
100,0000007158,C,C
100,0000007159,C,C
100,0000007160,C,C
100,0000007161,C,C
100,0000007162,C,C
100,0000007163,C,C
100,0000007164,C,C
100,0000007165,C,C
100,0000007166,C,C
100,0000007167,C,C
100,0000007168,C,C
100,0000007169,C,C
100,0000007170,C,C
100,0000007171,C,C
100,0000007172,C,C
100,0000007173,C,C
100,0000007174,C,C
100,0000007175,C,C
100,0000007176,C,C
100,0000007177,C,C
100,0000007178,C,C
100,0000007179,C,C
100,0000007180,C,C
100,0000007181,C,C
100,0000007182,C,C
100,0000007183,C,C
100,0000007184,C,C
100,0000007185,C,C
100,0000007186,C,C
100,0000007187,C,C
100,0000007188,C,C
100,0000007189,C,C
100,0000007190,C,C
100,0000007191,C,C
100,0000007192,C,C
100,0000007193,C,C
100,0000007194,C,C
100,0000007195,C,C
100,0000007196,C,C
100,0000007197,C,C
100,0000007198,C,C
100,0000007199,C,C
100,0000007200,C,C
100,0000007201,C,C
100,0000007202,C,C
100,0000007203,C,C
100,0000007204,C,C
100,0000007205,C,C
100,0000007206,C,C
100,0000007207,C,C
100,0000007208,C,C
100,0000007209,C,C
100,0000007210,C,C
100,0000007211,C,C
100,0000007212,C,C
100,0000007213,C,C
100,0000007214,C,C
100,0000007215,C,C
100,0000007216,C,C
100,0000007217,C,C
100,0000007218,C,C
100,0000007219,C,C
100,0000007220,C,C
100,0000007221,C,C
100,0000007222,C,C
100,0000007223,C,C
100,0000007224,C,C
100,0000007225,C,C
100,0000007226,C,C
100,0000007227,C,C
100,0000007228,C,C
100,0000007229,C,C
100,0000007230,C,C
100,0000007231,C,C
100,0000007232,C,C
100,0000007233,C,C
100,0000007234,C,C
100,0000007235,C,C
100,0000007236,C,C
100,0000007237,C,C
100,0000007238,C,C
100,0000007239,C,C
100,0000007240,C,C
100,0000007241,C,C
100,0000007242,C,C
100,0000007243,C,C
100,0000007244,C,C
100,0000007245,C,C
100,0000007246,C,C
100,0000007247,C,C
100,0000007248,C,C
100,0000007249,C,C
100,0000007250,C,C
100,0000007251,C,C
100,0000007252,C,C
100,0000007253,C,C
100,0000007254,C,C
100,0000007255,C,C
100,0000007256,C,C
100,0000007257,C,C
100,0000007258,C,C
100,0000007259,C,C
100,0000007260,C,C
100,0000007261,C,C
100,0000007262,C,C
100,0000007263,C,C
100,0000007264,C,C
100,0000007265,C,C
100,0000007266,C,C
100,0000007267,C,C
100,0000007268,C,C
100,0000007269,C,C
100,0000007270,C,C
100,0000007271,C,C
100,0000007272,C,C
100,0000007273,C,C
100,0000007274,C,C
100,0000007275,C,C
100,0000007276,C,C
100,0000007277,C,C
100,0000007278,C,C
100,0000007279,C,C
100,0000007280,C,C
100,0000007281,C,C
100,0000007282,C,C
100,0000007283,C,C
100,0000007284,C,C
100,0000007285,C,C
100,0000007286,C,C
100,0000007287,C,C
100,0000007288,C,C
100,0000007289,C,C
100,0000007290,C,C
100,0000007291,C,C
100,0000007292,C,C
100,0000007293,C,C
100,0000007294,C,C
100,0000007295,C,C
100,0000007296,C,C
100,0000007297,C,C
100,0000007298,C,C
100,0000007299,C,C
100,0000007300,C,C
100,0000007301,C,C
100,0000007302,C,C
100,0000007303,C,C
100,0000007304,C,C
100,0000007305,C,C
100,0000007306,C,C
100,0000007307,C,C
100,0000007308,C,C
100,0000007309,C,C
100,0000007310,C,C
100,0000007311,C,C
100,0000007312,C,C
100,0000007313,C,C
100,0000007314,C,C
100,0000007315,C,C
100,0000007316,C,C
100,0000007317,C,C
100,0000007318,C,C
100,0000007319,C,C
100,0000007320,C,C
100,0000007321,C,C
100,0000007322,C,C
100,0000007323,C,C
100,0000007324,C,C
100,0000007325,C,C
100,0000007326,C,C
100,0000007327,C,C
100,0000007328,C,C
100,0000007329,C,C
100,0000007330,C,C
100,0000007331,C,C
100,0000007332,C,C
100,0000007333,C,C
100,0000007334,C,C
100,0000007335,C,C
100,0000007336,C,C
100,0000007337,C,C
100,0000007338,C,C
100,0000007339,C,C
100,0000007340,C,C
100,0000007341,C,C
100,0000007342,C,C
100,0000007343,C,C
100,0000007344,C,C
100,0000007345,C,C
100,0000007346,C,C
100,0000007347,C,C
100,0000007348,C,C
100,0000007349,C,C
100,0000007350,C,C
100,0000007351,C,C
100,0000007352,C,C
100,0000007353,C,C
100,0000007354,C,C
100,0000007355,C,C
100,0000007356,C,C
100,0000007357,C,C
100,0000007358,C,C
100,0000007359,C,C
100,0000007360,C,C
100,0000007361,C,C
100,0000007362,C,C
100,0000007363,C,C
100,0000007364,C,C
100,0000007365,C,C
100,0000007366,C,C
100,0000007367,C,C
100,0000007368,C,C
100,0000007369,C,C
100,0000007370,C,C
100,0000007371,C,C
100,0000007372,C,C
100,0000007373,C,C
100,0000007374,C,C
100,0000007375,C,C
100,0000007376,C,C
100,0000007377,C,C
100,0000007378,C,C
100,0000007379,C,C
100,0000007380,C,C
100,0000007381,C,C
100,0000007382,C,C
100,0000007383,C,C
100,0000007384,C,C
100,0000007385,C,C
100,0000007386,C,C
100,0000007387,C,C
100,0000007388,C,C
100,0000007389,C,C
100,0000007390,C,C
100,0000007391,C,C
100,0000007392,C,C
100,0000007393,C,C
100,0000007394,C,C
100,0000007395,C,C
100,0000007396,C,C
100,0000007397,C,C
100,0000007398,C,C
100,0000007399,C,C
100,0000007400,C,C
100,0000007401,C,C
100,0000007402,C,C
100,0000007403,C,C
100,0000007404,C,C
100,0000007405,C,C
100,0000007406,C,C
100,0000007407,C,C
100,0000007408,C,C
100,0000007409,C,C
100,0000007410,C,C
100,0000007411,C,C
100,0000007412,C,C
100,0000007413,C,C
100,0000007414,C,C
100,0000007415,C,C
100,0000007416,C,C
100,0000007417,C,C
100,0000007418,C,C
100,0000007419,C,C
100,0000007420,C,C
100,0000007421,C,C
100,0000007422,C,C
100,0000007423,C,C
100,0000007424,C,C
100,0000007425,C,C
100,0000007426,C,C
100,0000007427,C,C
100,0000007428,C,C
100,0000007429,C,C
100,0000007430,C,C
100,0000007431,C,C
100,0000007432,C,C
100,0000007433,C,C
100,0000007434,C,C
100,0000007435,C,C
100,0000007436,C,C
100,0000007437,C,C
100,0000007438,C,C
100,0000007439,C,C
100,0000007440,C,C
100,0000007441,C,C
100,0000007442,C,C
100,0000007443,C,C
100,0000007444,C,C
100,0000007445,C,C
100,0000007446,C,C
100,0000007447,C,C
100,0000007448,C,C
100,0000007449,C,C
100,0000007450,C,C
100,0000007451,C,C
100,0000007452,C,C
100,0000007453,C,C
100,0000007454,C,C
100,0000007455,C,C
100,0000007456,C,C
100,0000007457,C,C
100,0000007458,C,C
100,0000007459,C,C
100,0000007460,C,C
100,0000007461,C,C
100,0000007462,C,C
100,0000007463,C,C
100,0000007464,C,C
100,0000007465,C,C
100,0000007466,C,C
100,0000007467,C,C
100,0000007468,C,C
100,0000007469,C,C
100,0000007470,C,C
100,0000007471,C,C
100,0000007472,C,C
100,0000007473,C,C
100,0000007474,C,C
100,0000007475,C,C
100,0000007476,C,C
100,0000007477,C,C
100,0000007478,C,C
100,0000007479,C,C
100,0000007480,C,C
100,0000007481,C,C
100,0000007482,C,C
100,0000007483,C,C
100,0000007484,C,C
100,0000007485,C,C
100,0000007486,C,C
100,0000007487,C,C
100,0000007488,C,C
100,0000007489,C,C
100,0000007490,C,C
100,0000007491,C,C
100,0000007492,C,C
100,0000007493,C,C
100,0000007494,C,C
100,0000007495,C,C
100,0000007496,C,C
100,0000007497,C,C
100,0000007498,C,C
100,0000007499,C,C
100,0000007500,C,C
100,0000007501,C,C
100,0000007502,C,C
100,0000007503,C,C
100,0000007504,C,C
100,0000007505,C,C
100,0000007506,C,C
100,0000007507,C,C
100,0000007508,C,C
100,0000007509,C,C
100,0000007510,C,C
100,0000007511,C,C
100,0000007512,C,C
100,0000007513,C,C
100,0000007514,C,C
100,0000007515,C,C
100,0000007516,C,C
100,0000007517,C,C
100,0000007518,C,C
100,0000007519,C,C
100,0000007520,C,C
100,0000007521,C,C
100,0000007522,C,C
100,0000007523,C,C
100,0000007524,C,C
100,0000007525,C,C
100,0000007526,C,C
100,0000007527,C,C
100,0000007528,C,C
100,0000007529,C,C
100,0000007530,C,C
100,0000007531,C,C
100,0000007532,C,C
100,0000007533,C,C
100,0000007534,C,C
100,0000007535,C,C
100,0000007536,C,C
100,0000007537,C,C
100,0000007538,C,C
100,0000007539,C,C
100,0000007540,C,C
100,0000007541,C,C
100,0000007542,C,C
100,0000007543,C,C
100,0000007544,C,C
100,0000007545,C,C
100,0000007546,C,C
100,0000007547,C,C
100,0000007548,C,C
100,0000007549,C,C
100,0000007550,C,C
100,0000007551,C,C
100,0000007552,C,C
100,0000007553,C,C
100,0000007554,C,C
100,0000007555,C,C
100,0000007556,C,C
100,0000007557,C,C
100,0000007558,C,C
100,0000007559,C,C
100,0000007560,C,C
100,0000007561,C,C
100,0000007562,C,C
100,0000007563,C,C
100,0000007564,C,C
100,0000007565,C,C
100,0000007566,C,C
100,0000007567,C,C
100,0000007568,C,C
100,0000007569,C,C
100,0000007570,C,C
100,0000007571,C,C
100,0000007572,C,C
100,0000007573,C,C
100,0000007574,C,C
100,0000007575,C,C
100,0000007576,C,C
100,0000007577,C,C
100,0000007578,C,C
100,0000007579,C,C
100,0000007580,C,C
100,0000007581,C,C
100,0000007582,C,C
100,0000007583,C,C
100,0000007584,C,C
100,0000007585,C,C
100,0000007586,C,C
100,0000007587,C,C
100,0000007588,C,C
100,0000007589,C,C
100,0000007590,C,C
100,0000007591,C,C
100,0000007592,C,C
100,0000007593,C,C
100,0000007594,C,C
100,0000007595,C,C
100,0000007596,C,C
100,0000007597,C,C
100,0000007598,C,C
100,0000007599,C,C
100,0000007600,C,C
100,0000007601,C,C
100,0000007602,C,C
100,0000007603,C,C
100,0000007604,C,C
100,0000007605,C,C
100,0000007606,C,C
100,0000007607,C,C
100,0000007608,C,C
100,0000007609,C,C
100,0000007610,C,C
100,0000007611,C,C
100,0000007612,C,C
100,0000007613,C,C
100,0000007614,C,C
100,0000007615,C,C
100,0000007616,C,C
100,0000007617,C,C
100,0000007618,C,C
100,0000007619,C,C
100,0000007620,C,C
100,0000007621,C,C
100,0000007622,C,C
100,0000007623,C,C
100,0000007624,C,C
100,0000007625,C,C
100,0000007626,C,C
100,0000007627,C,C
100,0000007628,C,C
100,0000007629,C,C
100,0000007630,C,C
100,0000007631,C,C
100,0000007632,C,C
100,0000007633,C,C
100,0000007634,C,C
100,0000007635,C,C
100,0000007636,C,C
100,0000007637,C,C
100,0000007638,C,C
100,0000007639,C,C
100,0000007640,C,C
100,0000007641,C,C
100,0000007642,C,C
100,0000007643,C,C
100,0000007644,C,C
100,0000007645,C,C
100,0000007646,C,C
100,0000007647,C,C
100,0000007648,C,C
100,0000007649,C,C
100,0000007650,C,C
100,0000007651,C,C
100,0000007652,C,C
100,0000007653,C,C
100,0000007654,C,C
100,0000007655,C,C
100,0000007656,C,C
100,0000007657,C,C
100,0000007658,C,C
100,0000007659,C,C
100,0000007660,C,C
100,0000007661,C,C
100,0000007662,C,C
100,0000007663,C,C
100,0000007664,C,C
100,0000007665,C,C
100,0000007666,C,C
100,0000007667,C,C
100,0000007668,C,C
100,0000007669,C,C
100,0000007670,C,C
100,0000007671,C,C
100,0000007672,C,C
100,0000007673,C,C
100,0000007674,C,C
100,0000007675,C,C
100,0000007676,C,C
100,0000007677,C,C
100,0000007678,C,C
100,0000007679,C,C
100,0000007680,C,C
100,0000007681,C,C
100,0000007682,C,C
100,0000007683,C,C
100,0000007684,C,C
100,0000007685,C,C
100,0000007686,C,C
100,0000007687,C,C
100,0000007688,C,C
100,0000007689,C,C
100,0000007690,C,C
100,0000007691,C,C
100,0000007692,C,C
100,0000007693,C,C
100,0000007694,C,C
100,0000007695,C,C
100,0000007696,C,C
100,0000007697,C,C
100,0000007698,C,C
100,0000007699,C,C
100,0000007700,C,C
100,0000007701,C,C
100,0000007702,C,C
100,0000007703,C,C
100,0000007704,C,C
100,0000007705,C,C
100,0000007706,C,C
100,0000007707,C,C
100,0000007708,C,C
100,0000007709,C,C
100,0000007710,C,C
100,0000007711,C,C
100,0000007712,C,C
100,0000007713,C,C
100,0000007714,C,C
100,0000007715,C,C
100,0000007716,C,C
100,0000007717,C,C
100,0000007718,C,C
100,0000007719,C,C
100,0000007720,C,C
100,0000007721,C,C
100,0000007722,C,C
100,0000007723,C,C
100,0000007724,C,C
100,0000007725,C,C
100,0000007726,C,C
100,0000007727,C,C
100,0000007728,C,C
100,0000007729,C,C
100,0000007730,C,C
100,0000007731,C,C
100,0000007732,C,C
100,0000007733,C,C
100,0000007734,C,C
100,0000007735,C,C
100,0000007736,C,C
100,0000007737,C,C
100,0000007738,C,C
100,0000007739,C,C
100,0000007740,C,C
100,0000007741,C,C
100,0000007742,C,C
100,0000007743,C,C
100,0000007744,C,C
100,0000007745,C,C
100,0000007746,C,C
100,0000007747,C,C
100,0000007748,C,C
100,0000007749,C,C
100,0000007750,C,C
100,0000007751,C,C
100,0000007752,C,C
100,0000007753,C,C
100,0000007754,C,C
100,0000007755,C,C
100,0000007756,C,C
100,0000007757,C,C
100,0000007758,C,C
100,0000007759,C,C
100,0000007760,C,C
100,0000007761,C,C
100,0000007762,C,C
100,0000007763,C,C
100,0000007764,C,C
100,0000007765,C,C
100,0000007766,C,C
100,0000007767,C,C
100,0000007768,C,C
100,0000007769,C,C
100,0000007770,C,C
100,0000007771,C,C
100,0000007772,C,C
100,0000007773,C,C
100,0000007774,C,C
100,0000007775,C,C
100,0000007776,C,C
100,0000007777,C,C
100,0000007778,C,C
100,0000007779,C,C
100,0000007780,C,C
100,0000007781,C,C
100,0000007782,C,C
100,0000007783,C,C
100,0000007784,C,C
100,0000007785,C,C
100,0000007786,C,C
100,0000007787,C,C
100,0000007788,C,C
100,0000007789,C,C
100,0000007790,C,C
100,0000007791,C,C
100,0000007792,C,C
100,0000007793,C,C
100,0000007794,C,C
100,0000007795,C,C
100,0000007796,C,C
100,0000007797,C,C
100,0000007798,C,C
100,0000007799,C,C
100,0000007800,C,C
100,0000007801,C,C
100,0000007802,C,C
100,0000007803,C,C
100,0000007804,C,C
100,0000007805,C,C
100,0000007806,C,C
100,0000007807,C,C
100,0000007808,C,C
100,0000007809,C,C
100,0000007810,C,C
100,0000007811,C,C
100,0000007812,C,C
100,0000007813,C,C
100,0000007814,C,C
100,0000007815,C,C
100,0000007816,C,C
100,0000007817,C,C
100,0000007818,C,C
100,0000007819,C,C
100,0000007820,C,C
100,0000007821,C,C
100,0000007822,C,C
100,0000007823,C,C
100,0000007824,C,C
100,0000007825,C,C
100,0000007826,C,C
100,0000007827,C,C
100,0000007828,C,C
100,0000007829,C,C
100,0000007830,C,C
100,0000007831,C,C
100,0000007832,C,C
100,0000007833,C,C
100,0000007834,C,C
100,0000007835,C,C
100,0000007836,C,C
100,0000007837,C,C
100,0000007838,C,C
100,0000007839,C,C
100,0000007840,C,C
100,0000007841,C,C
100,0000007842,C,C
100,0000007843,C,C
100,0000007844,C,C
100,0000007845,C,C
100,0000007846,C,C
100,0000007847,C,C
100,0000007848,C,C
100,0000007849,C,C
100,0000007850,C,C
100,0000007851,C,C
100,0000007852,C,C
100,0000007853,C,C
100,0000007854,C,C
100,0000007855,C,C
100,0000007856,C,C
100,0000007857,C,C
100,0000007858,C,C
100,0000007859,C,C
100,0000007860,C,C
100,0000007861,C,C
100,0000007862,C,C
100,0000007863,C,C
100,0000007864,C,C
100,0000007865,C,C
100,0000007866,C,C
100,0000007867,C,C
100,0000007868,C,C
100,0000007869,C,C
100,0000007870,C,C
100,0000007871,C,C
100,0000007872,C,C
100,0000007873,C,C
100,0000007874,C,C
100,0000007875,C,C
100,0000007876,C,C
100,0000007877,C,C
100,0000007878,C,C
100,0000007879,C,C
100,0000007880,C,C
100,0000007881,C,C
100,0000007882,C,C
100,0000007883,C,C
100,0000007884,C,C
100,0000007885,C,C
100,0000007886,C,C
100,0000007887,C,C
100,0000007888,C,C
100,0000007889,C,C
100,0000007890,C,C
100,0000007891,C,C
100,0000007892,C,C
100,0000007893,C,C
100,0000007894,C,C
100,0000007895,C,C
100,0000007896,C,C
100,0000007897,C,C
100,0000007898,C,C
100,0000007899,C,C
100,0000007900,C,C
100,0000007901,C,C
100,0000007902,C,C
100,0000007903,C,C
100,0000007904,C,C
100,0000007905,C,C
100,0000007906,C,C
100,0000007907,C,C
100,0000007908,C,C
100,0000007909,C,C
100,0000007910,C,C
100,0000007911,C,C
100,0000007912,C,C
100,0000007913,C,C
100,0000007914,C,C
100,0000007915,C,C
100,0000007916,C,C
100,0000007917,C,C
100,0000007918,C,C
100,0000007919,C,C
100,0000007920,C,C
100,0000007921,C,C
100,0000007922,C,C
100,0000007923,C,C
100,0000007924,C,C
100,0000007925,C,C
100,0000007926,C,C
100,0000007927,C,C
100,0000007928,C,C
100,0000007929,C,C
100,0000007930,C,C
100,0000007931,C,C
100,0000007932,C,C
100,0000007933,C,C
100,0000007934,C,C
100,0000007935,C,C
100,0000007936,C,C
100,0000007937,C,C
100,0000007938,C,C
100,0000007939,C,C
100,0000007940,C,C
100,0000007941,C,C
100,0000007942,C,C
100,0000007943,C,C
100,0000007944,C,C
100,0000007945,C,C
100,0000007946,C,C
100,0000007947,C,C
100,0000007948,C,C
100,0000007949,C,C
100,0000007950,C,C
100,0000007951,C,C
100,0000007952,C,C
100,0000007953,C,C
100,0000007954,C,C
100,0000007955,C,C
100,0000007956,C,C
100,0000007957,C,C
100,0000007958,C,C
100,0000007959,C,C
100,0000007960,C,C
100,0000007961,C,C
100,0000007962,C,C
100,0000007963,C,C
100,0000007964,C,C
100,0000007965,C,C
100,0000007966,C,C
100,0000007967,C,C
100,0000007968,C,C
100,0000007969,C,C
100,0000007970,C,C
100,0000007971,C,C
100,0000007972,C,C
100,0000007973,C,C
100,0000007974,C,C
100,0000007975,C,C
100,0000007976,C,C
100,0000007977,C,C
100,0000007978,C,C
100,0000007979,C,C
100,0000007980,C,C
100,0000007981,C,C
100,0000007982,C,C
100,0000007983,C,C
100,0000007984,C,C
100,0000007985,C,C
100,0000007986,C,C
100,0000007987,C,C
100,0000007988,C,C
100,0000007989,C,C
100,0000007990,C,C
100,0000007991,C,C
100,0000007992,C,C
100,0000007993,C,C
100,0000007994,C,C
100,0000007995,C,C
100,0000007996,C,C
100,0000007997,C,C
