MANDT,BESSION,GJAHR,LIFNR,BUKRS,BLDAT,BUDAT,WAERS,RMWWR
100,0070002169,2024,0000000064,2000,20231012,20221030,EUR,7819.4
100,0070002170,2023,0000000026,1000,20221015,20241116,EUR,14911.39
100,0070002171,2024,0000000167,2000,20240717,20240115,EUR,37399.8
100,0070002172,2023,0000000021,1000,20240403,20240702,EUR,18625.01
100,0070002173,2024,0000000055,2000,20241228,20240603,EUR,11556.94
100,0070002174,2023,0000000059,1000,20240212,20231008,EUR,6166.01
100,0070002175,2024,0000000036,2000,20220211,20240429,EUR,19083.81
100,0070002176,2023,0000000108,1000,20230501,20220202,EUR,46507.87
100,0070002177,2024,0000000044,2000,20241128,20230529,EUR,18101.51
100,0070002178,2023,0000000055,1000,20220104,20220505,EUR,40339.16
100,0070002179,2024,0000000193,2000,20230603,20220717,EUR,8503.21
100,0070002180,2023,0000000050,1000,20220911,20240408,EUR,31386.14
100,0070002181,2024,0000000191,2000,20220903,20221025,EUR,14369.7
100,0070002182,2023,0000000162,1000,20240106,20241009,EUR,27080.99
100,0070002183,2024,0000000115,2000,20230925,20240213,EUR,9329.67
100,0070002184,2023,0000000171,1000,20220110,20220426,EUR,19333.57
100,0070002185,2024,0000000001,2000,20231215,20220828,EUR,32972.2
100,0070002186,2023,0000000014,1000,20231222,20241123,EUR,40481.81
100,0070002187,2024,0000000176,2000,20230929,20221122,EUR,34961.05
100,0070002188,2023,0000000177,1000,20240111,20230813,EUR,15129.19
100,0070002189,2024,0000000074,2000,20240718,20240628,EUR,1408.39
100,0070002190,2023,0000000081,1000,20240511,20220414,EUR,40390.3
100,0070002191,2024,0000000091,2000,20221022,20240313,EUR,39436.73
100,0070002192,2023,0000000115,1000,20231028,20240119,EUR,21677.35
100,0070002193,2024,0000000188,2000,20221116,20220506,EUR,9195.47
100,0070002194,2023,0000000091,1000,20220914,20230121,EUR,34314.12
100,0070002195,2024,0000000146,2000,20240521,20231009,EUR,42627.11
100,0070002196,2023,0000000191,1000,20230705,20230103,EUR,12621.8
100,0070002197,2024,0000000134,2000,20231218,20220313,EUR,24211.41
100,0070002198,2023,0000000194,1000,20241104,20240511,EUR,30524.41
100,0070002199,2024,0000000001,2000,20230813,20231015,EUR,21119.73
100,0070002200,2023,0000000138,1000,20230709,20230207,EUR,29284.52
100,0070002201,2024,0000000112,2000,20220224,20221222,EUR,26122.61
100,0070002202,2023,0000000198,1000,20240801,20241013,EUR,32949.09
100,0070002203,2024,0000000078,2000,20230712,20240624,EUR,44075.17
100,0070002204,2023,0000000118,1000,20240828,20230702,EUR,31454.81
100,0070002205,2024,0000000038,2000,20240126,20220806,EUR,6498.86
100,0070002206,2023,0000000016,1000,20230801,20230203,EUR,49329.44
100,0070002207,2024,0000000078,2000,20230110,20220205,EUR,26424.26
100,0070002208,2023,0000000138,1000,20220413,20230830,EUR,33779.19
100,0070002209,2024,0000000167,2000,20220331,20220513,EUR,45661.6
100,0070002210,2023,0000000071,1000,20231230,20231011,EUR,42797.41
100,0070002211,2024,0000000135,2000,20231201,20230302,EUR,45067.6
100,0070002212,2023,0000000015,1000,20230428,20240108,EUR,1090.8
100,0070002213,2024,0000000189,2000,20221124,20220113,EUR,43372.97
100,0070002214,2023,0000000105,1000,20220510,20240328,EUR,13855.42
100,0070002215,2024,0000000199,2000,20220920,20230412,EUR,36438.02
100,0070002216,2023,0000000148,1000,20230131,20230326,EUR,24142.63
100,0070002217,2024,0000000097,2000,20220516,20221122,EUR,791.33
100,0070002218,2023,0000000038,1000,20240207,20230111,EUR,5177.09
100,0070002219,2024,0000000031,2000,20220521,20220810,EUR,31685.84
100,0070002220,2023,0000000108,1000,20241228,20231108,EUR,2006.77
100,0070002221,2024,0000000008,2000,20230728,20230115,EUR,10083.65
100,0070002222,2023,0000000115,1000,20240314,20221116,EUR,26093.49
100,0070002223,2024,0000000168,2000,20231125,20230801,EUR,19124.56
100,0070002224,2023,0000000111,1000,20230527,20220903,EUR,46448.21
100,0070002225,2024,0000000074,2000,20241128,20221213,EUR,21315.44
100,0070002226,2023,0000000110,1000,20221202,20220809,EUR,18749.28
100,0070002227,2024,0000000175,2000,20220507,20220103,EUR,49015.07
100,0070002228,2023,0000000039,1000,20230304,20240407,EUR,35748.86
100,0070002229,2024,0000000020,2000,20220114,20240927,EUR,37261.38
100,0070002230,2023,0000000037,1000,20220722,20240912,EUR,22504.76
100,0070002231,2024,0000000198,2000,20230204,20220606,EUR,23682.39
100,0070002232,2023,0000000003,1000,20221227,20241107,EUR,25959.03
100,0070002233,2024,0000000110,2000,20220625,20240609,EUR,24200.6
100,0070002234,2023,0000000096,1000,20241012,20220908,EUR,46030.2
100,0070002235,2024,0000000002,2000,20230929,20220508,EUR,31397.16
100,0070002236,2023,0000000007,1000,20240503,20230415,EUR,2073.44
100,0070002237,2024,0000000075,2000,20230607,20221123,EUR,24721.93
100,0070002238,2023,0000000130,1000,20220103,20230906,EUR,16908.14
100,0070002239,2024,0000000061,2000,20230614,20230928,EUR,29473.5
100,0070002240,2023,0000000174,1000,20240410,20230719,EUR,3344.11
100,0070002241,2024,0000000055,2000,20230321,20240806,EUR,27781.32
100,0070002242,2023,0000000055,1000,20230820,20231023,EUR,1947.41
100,0070002243,2024,0000000150,2000,20231231,20241208,EUR,26139.97
100,0070002244,2023,0000000071,1000,20230315,20241215,EUR,43343.06
100,0070002245,2024,0000000180,2000,20220402,20220719,EUR,28201.03
100,0070002246,2023,0000000105,1000,20240616,20220126,EUR,39013.55
100,0070002247,2024,0000000069,2000,20240122,20240820,EUR,31780.67
100,0070002248,2023,0000000093,1000,20220528,20220817,EUR,31666.05
100,0070002249,2024,0000000152,2000,20241114,20220316,EUR,33149.46
100,0070002250,2023,0000000083,1000,20240416,20220124,EUR,24737.52
100,0070002251,2024,0000000105,2000,20220222,20240315,EUR,49712.41
100,0070002252,2023,0000000139,1000,20220412,20230618,EUR,23075.41
100,0070002253,2024,0000000034,2000,20221011,20240422,EUR,42157.97
100,0070002254,2023,0000000070,1000,20240709,20241223,EUR,46294.23
100,0070002255,2024,0000000138,2000,20221210,20220527,EUR,13028.31
100,0070002256,2023,0000000121,1000,20240504,20220402,EUR,28871.36
100,0070002257,2024,0000000060,2000,20240611,20240624,EUR,1487.01
100,0070002258,2023,0000000006,1000,20230612,20240924,EUR,18921.73
100,0070002259,2024,0000000147,2000,20240920,20241126,EUR,10484.97
100,0070002260,2023,0000000012,1000,20221225,20240804,EUR,10909.76
100,0070002261,2024,0000000032,2000,20221121,20231221,EUR,7187.73
100,0070002262,2023,0000000028,1000,20240419,20241012,EUR,34823.59
100,0070002263,2024,0000000191,2000,20230717,20220905,EUR,18492.34
100,0070002264,2023,0000000086,1000,20231225,20220731,EUR,1287.38
100,0070002265,2024,0000000061,2000,20230815,20220123,EUR,27646.35
100,0070002266,2023,0000000141,1000,20240128,20230814,EUR,36983.29
100,0070002267,2024,0000000147,2000,20240416,20221123,EUR,25217.68
100,0070002268,2023,0000000199,1000,20220430,20240515,EUR,48802.69
100,0070002269,2024,0000000045,2000,20241211,20220226,EUR,38298.13
100,0070002270,2023,0000000122,1000,20240215,20230515,EUR,29770.63
100,0070002271,2024,0000000186,2000,20240124,20230312,EUR,4956.9
100,0070002272,2023,0000000138,1000,20220718,20220415,EUR,39533.84
100,0070002273,2024,0000000152,2000,20221209,20240419,EUR,4259.49
100,0070002274,2023,0000000178,1000,20231114,20240822,EUR,38187.92
100,0070002275,2024,0000000090,2000,20231108,20220412,EUR,39992.47
100,0070002276,2023,0000000171,1000,20230324,20230124,EUR,13619.44
100,0070002277,2024,0000000045,2000,20220204,20221213,EUR,32016.98
100,0070002278,2023,0000000024,1000,20220509,20220121,EUR,8327.44
100,0070002279,2024,0000000045,2000,20220223,20220304,EUR,36904.49
100,0070002280,2023,0000000154,1000,20220314,20240508,EUR,36259.75
100,0070002281,2024,0000000068,2000,20230908,20230921,EUR,30112.37
100,0070002282,2023,0000000042,1000,20220802,20220227,EUR,27025.28
100,0070002283,2024,0000000057,2000,20230909,20220515,EUR,16160.2
100,0070002284,2023,0000000172,1000,20240110,20240513,EUR,29026.92
100,0070002285,2024,0000000147,2000,20220215,20231104,EUR,18857.62
100,0070002286,2023,0000000151,1000,20220519,20220130,EUR,33115.27
100,0070002287,2024,0000000128,2000,20231114,20220313,EUR,1557.71
100,0070002288,2023,0000000073,1000,20230529,20230821,EUR,49510.46
100,0070002289,2024,0000000066,2000,20230513,20220306,EUR,43102.35
100,0070002290,2023,0000000046,1000,20240907,20221127,EUR,26457.51
100,0070002291,2024,0000000031,2000,20240217,20241225,EUR,8462.56
100,0070002292,2023,0000000147,1000,20220828,20231015,EUR,27770.87
100,0070002293,2024,0000000053,2000,20230801,20221213,EUR,19193.48
100,0070002294,2023,0000000186,1000,20231127,20230426,EUR,29852.77
100,0070002295,2024,0000000017,2000,20240710,20230929,EUR,9509.2
100,0070002296,2023,0000000076,1000,20221029,20221202,EUR,16287.97
100,0070002297,2024,0000000089,2000,20240911,20220211,EUR,25686.76
100,0070002298,2023,0000000060,1000,20230713,20230911,EUR,6913.62
100,0070002299,2024,0000000014,2000,20240812,20230519,EUR,25991.59
100,0070002300,2023,0000000144,1000,20240620,20230608,EUR,23262.5
100,0070002301,2024,0000000035,2000,20220227,20220403,EUR,2087.61
100,0070002302,2023,0000000157,1000,20240630,20220211,EUR,27667.1
100,0070002303,2024,0000000159,2000,20231031,20231126,EUR,17856.13
100,0070002304,2023,0000000007,1000,20220512,20241224,EUR,20179.8
100,0070002305,2024,0000000133,2000,20220307,20230204,EUR,1174.5
100,0070002306,2023,0000000165,1000,20231209,20231104,EUR,4944.88
100,0070002307,2024,0000000155,2000,20231128,20240718,EUR,2249.25
100,0070002308,2023,0000000128,1000,20230110,20220407,EUR,25403.59
100,0070002309,2024,0000000002,2000,20230625,20221202,EUR,8986.79
100,0070002310,2023,0000000160,1000,20241122,20231123,EUR,39482.04
100,0070002311,2024,0000000156,2000,20220807,20240331,EUR,5337.02
100,0070002312,2023,0000000030,1000,20220205,20230111,EUR,32400.93
100,0070002313,2024,0000000013,2000,20241107,20241008,EUR,18419.75
100,0070002314,2023,0000000055,1000,20240521,20230303,EUR,4844.65
100,0070002315,2024,0000000159,2000,20230309,20220328,EUR,47512.88
100,0070002316,2023,0000000134,1000,20221013,20230210,EUR,37841.83
100,0070002317,2024,0000000046,2000,20220729,20220128,EUR,39713.92
100,0070002318,2023,0000000074,1000,20231107,20230524,EUR,33590.73
100,0070002319,2024,0000000149,2000,20230603,20221119,EUR,31572.57
100,0070002320,2023,0000000068,1000,20231005,20220224,EUR,14124.5
100,0070002321,2024,0000000133,2000,20230909,20230321,EUR,18553.12
100,0070002322,2023,0000000013,1000,20230430,20241211,EUR,36113.08
100,0070002323,2024,0000000043,2000,20240621,20220117,EUR,32598.75
100,0070002324,2023,0000000183,1000,20230823,20240319,EUR,13602.03
100,0070002325,2024,0000000188,2000,20220809,20241226,EUR,38541.74
100,0070002326,2023,0000000105,1000,20220423,20230115,EUR,25214.57
100,0070002327,2024,0000000067,2000,20220924,20230919,EUR,21032.56
100,0070002328,2023,0000000131,1000,20230210,20230605,EUR,39668.34
100,0070002329,2024,0000000179,2000,20241007,20220713,EUR,23182.34
100,0070002330,2023,0000000018,1000,20220510,20220824,EUR,40169.7
100,0070002331,2024,0000000048,2000,20240314,20220425,EUR,26232.26
100,0070002332,2023,0000000060,1000,20230925,20241107,EUR,2933.69
100,0070002333,2024,0000000080,2000,20240502,20230317,EUR,33972.65
100,0070002334,2023,0000000159,1000,20240616,20240911,EUR,3578.94
100,0070002335,2024,0000000013,2000,20230325,20230617,EUR,2561.53
100,0070002336,2023,0000000073,1000,20240714,20230302,EUR,8381.24
100,0070002337,2024,0000000095,2000,20240318,20220525,EUR,46067.08
100,0070002338,2023,0000000156,1000,20230402,20220124,EUR,36309.59
100,0070002339,2024,0000000115,2000,20220517,20220422,EUR,11868.81
100,0070002340,2023,0000000128,1000,20231026,20220307,EUR,5774.63
100,0070002341,2024,0000000189,2000,20241211,20241006,EUR,25157.48
100,0070002342,2023,0000000092,1000,20221005,20221225,EUR,17953.51
100,0070002343,2024,0000000169,2000,20220926,20220719,EUR,10021.72
100,0070002344,2023,0000000087,1000,20221015,20220630,EUR,8608.41
100,0070002345,2024,0000000170,2000,20230924,20220211,EUR,19835.45
100,0070002346,2023,0000000161,1000,20230703,20230301,EUR,18393.44
100,0070002347,2024,0000000026,2000,20240609,20241228,EUR,41428.34
100,0070002348,2023,0000000075,1000,20240912,20221019,EUR,38279.2
100,0070002349,2024,0000000020,2000,20221210,20220129,EUR,14692.22
100,0070002350,2023,0000000048,1000,20220811,20230204,EUR,7964.13
100,0070002351,2024,0000000049,2000,20241102,20240822,EUR,15092.71
100,0070002352,2023,0000000061,1000,20221024,20220712,EUR,28321.59
100,0070002353,2024,0000000151,2000,20230306,20230221,EUR,37137.53
100,0070002354,2023,0000000169,1000,20231118,20241025,EUR,21836.23
100,0070002355,2024,0000000100,2000,20220905,20241015,EUR,11666.86
100,0070002356,2023,0000000006,1000,20240131,20240409,EUR,32064.79
100,0070002357,2024,0000000069,2000,20241126,20240828,EUR,12882.87
100,0070002358,2023,0000000141,1000,20230501,20240528,EUR,35895.68
100,0070002359,2024,0000000007,2000,20241124,20220701,EUR,45693.67
100,0070002360,2023,0000000024,1000,20220702,20241008,EUR,20519.41
100,0070002361,2024,0000000197,2000,20231219,20230604,EUR,10311.92
100,0070002362,2023,0000000075,1000,20221121,20220513,EUR,33099.29
100,0070002363,2024,0000000100,2000,20231116,20220307,EUR,36872.3
100,0070002364,2023,0000000165,1000,20240318,20231207,EUR,15374.59
100,0070002365,2024,0000000162,2000,20220625,20221106,EUR,35954.32
100,0070002366,2023,0000000187,1000,20240126,20230801,EUR,41896.24
100,0070002367,2024,0000000142,2000,20240716,20241107,EUR,43676.53
100,0070002368,2023,0000000099,1000,20240831,20230509,EUR,34438.18
100,0070002369,2024,0000000099,2000,20220622,20240408,EUR,10969.18
100,0070002370,2023,0000000174,1000,20220412,20221020,EUR,25124.61
100,0070002371,2024,0000000173,2000,20230601,20230528,EUR,26277.32
100,0070002372,2023,0000000155,1000,20221212,20240417,EUR,37818.18
100,0070002373,2024,0000000027,2000,20220226,20221014,EUR,4663.32
100,0070002374,2023,0000000016,1000,20241201,20230912,EUR,14509.59
100,0070002375,2024,0000000004,2000,20220303,20230328,EUR,26047.85
100,0070002376,2023,0000000007,1000,20230517,20241101,EUR,22007.3
100,0070002377,2024,0000000043,2000,20220511,20220722,EUR,48953.28
100,0070002378,2023,0000000063,1000,20221208,20220528,EUR,36997.37
100,0070002379,2024,0000000003,2000,20221217,20230321,EUR,12786.02
100,0070002380,2023,0000000096,1000,20221015,20221016,EUR,26804.08
100,0070002381,2024,0000000020,2000,20230924,20230328,EUR,1085.17
100,0070002382,2023,0000000151,1000,20230217,20240722,EUR,45724.83
100,0070002383,2024,0000000167,2000,20220728,20220712,EUR,1695.35
100,0070002384,2023,0000000073,1000,20230129,20241002,EUR,30390.25
100,0070002385,2024,0000000200,2000,20240315,20231220,EUR,20065.69
100,0070002386,2023,0000000119,1000,20240812,20240222,EUR,9879.24
100,0070002387,2024,0000000183,2000,20240921,20231005,EUR,3839.16
100,0070002388,2023,0000000104,1000,20230530,20230312,EUR,32115.8
100,0070002389,2024,0000000083,2000,20220911,20241024,EUR,42101.71
100,0070002390,2023,0000000129,1000,20220307,20220910,EUR,19069.44
100,0070002391,2024,0000000102,2000,20230224,20240812,EUR,9027.96
100,0070002392,2023,0000000077,1000,20230120,20241212,EUR,30062.95
100,0070002393,2024,0000000074,2000,20220525,20230907,EUR,20021.37
100,0070002394,2023,0000000009,1000,20230826,20220502,EUR,35498.61
100,0070002395,2024,0000000146,2000,20240701,20220507,EUR,45217.52
100,0070002396,2023,0000000126,1000,20221021,20220219,EUR,7608.49
100,0070002397,2024,0000000015,2000,20230618,20231218,EUR,32723.04
100,0070002398,2023,0000000034,1000,20240816,20221114,EUR,34499.5
100,0070002399,2024,0000000143,2000,20240530,20240406,EUR,7166.29
100,0070002400,2023,0000000032,1000,20220402,20230105,EUR,2435.95
100,0070002401,2024,0000000009,2000,20221102,20240716,EUR,3837.17
100,0070002402,2023,0000000123,1000,20230407,20220225,EUR,38542.38
100,0070002403,2024,0000000066,2000,20221127,20220205,EUR,3023.96
100,0070002404,2023,0000000017,1000,20231222,20230716,EUR,30431.51
100,0070002405,2024,0000000129,2000,20240326,20240813,EUR,24742.88
100,0070002406,2023,0000000158,1000,20231017,20241001,EUR,12095.11
100,0070002407,2024,0000000090,2000,20240207,20240818,EUR,48205.84
100,0070002408,2023,0000000012,1000,20220824,20230617,EUR,24327.85
100,0070002409,2024,0000000048,2000,20230109,20240930,EUR,29124.79
100,0070002410,2023,0000000111,1000,20241015,20230925,EUR,48215.56
100,0070002411,2024,0000000190,2000,20240624,20230803,EUR,6207.43
100,0070002412,2023,0000000054,1000,20231109,20220317,EUR,22899.15
100,0070002413,2024,0000000004,2000,20230618,20220517,EUR,33736.24
100,0070002414,2023,0000000015,1000,20220913,20220302,EUR,39135.85
100,0070002415,2024,0000000114,2000,20221031,20240116,EUR,41636.41
100,0070002416,2023,0000000151,1000,20220522,20220509,EUR,29447.57
100,0070002417,2024,0000000169,2000,20220819,20240107,EUR,17929.44
100,0070002418,2023,0000000142,1000,20220429,20240419,EUR,16569.42
100,0070002419,2024,0000000178,2000,20240222,20240212,EUR,4871.05
100,0070002420,2023,0000000080,1000,20240708,20240418,EUR,31040.13
100,0070002421,2024,0000000121,2000,20220730,20240112,EUR,18239.89
100,0070002422,2023,0000000010,1000,20231220,20230308,EUR,11192.66
100,0070002423,2024,0000000056,2000,20241125,20230513,EUR,14908.52
100,0070002424,2023,0000000115,1000,20220803,20231001,EUR,30611.68
100,0070002425,2024,0000000141,2000,20221217,20220520,EUR,21617.66
100,0070002426,2023,0000000081,1000,20230829,20230311,EUR,20268.21
100,0070002427,2024,0000000194,2000,20240306,20220614,EUR,25734.91
100,0070002428,2023,0000000149,1000,20231207,20221019,EUR,14188.65
100,0070002429,2024,0000000128,2000,20241128,20240729,EUR,42326.96
100,0070002430,2023,0000000036,1000,20230421,20231209,EUR,28297.21
100,0070002431,2024,0000000185,2000,20221124,20220925,EUR,15837.56
100,0070002432,2023,0000000168,1000,20240130,20220424,EUR,22597.24
100,0070002433,2024,0000000002,2000,20220709,20230109,EUR,42405.51
100,0070002434,2023,0000000059,1000,20240714,20221124,EUR,11072.88
100,0070002435,2024,0000000146,2000,20230228,20240711,EUR,13883.24
100,0070002436,2023,0000000008,1000,20240823,20240318,EUR,11368.75
100,0070002437,2024,0000000090,2000,20230423,20241102,EUR,25247.13
100,0070002438,2023,0000000088,1000,20240103,20230911,EUR,27430.08
100,0070002439,2024,0000000088,2000,20231227,20231128,EUR,27924.31
100,0070002440,2023,0000000070,1000,20221231,20240506,EUR,49474.86
100,0070002441,2024,0000000043,2000,20220609,20240723,EUR,12837.83
100,0070002442,2023,0000000173,1000,20220919,20220220,EUR,37132.01
100,0070002443,2024,0000000161,2000,20230829,20220924,EUR,35866.78
100,0070002444,2023,0000000123,1000,20231023,20240912,EUR,41305.38
100,0070002445,2024,0000000085,2000,20220323,20240928,EUR,40202.15
100,0070002446,2023,0000000091,1000,20220219,20230320,EUR,44128.29
100,0070002447,2024,0000000050,2000,20230709,20220125,EUR,705.38
100,0070002448,2023,0000000040,1000,20230714,20241217,EUR,30992.91
100,0070002449,2024,0000000004,2000,20240731,20220702,EUR,34552.92
100,0070002450,2023,0000000169,1000,20230719,20231221,EUR,46565.92
100,0070002451,2024,0000000045,2000,20231124,20230627,EUR,3447.19
100,0070002452,2023,0000000133,1000,20240629,20220321,EUR,4486.9
100,0070002453,2024,0000000127,2000,20231217,20241127,EUR,17178.64
100,0070002454,2023,0000000004,1000,20230604,20230623,EUR,2730.88
100,0070002455,2024,0000000013,2000,20230828,20241226,EUR,25366.86
100,0070002456,2023,0000000195,1000,20231212,20230506,EUR,22088.78
100,0070002457,2024,0000000181,2000,20221129,20221010,EUR,49513.72
100,0070002458,2023,0000000120,1000,20220712,20240311,EUR,14193.59
100,0070002459,2024,0000000130,2000,20230913,20240412,EUR,34901.11
100,0070002460,2023,0000000117,1000,20230313,20240624,EUR,35786.38
100,0070002461,2024,0000000013,2000,20220817,20241022,EUR,12194.94
100,0070002462,2023,0000000188,1000,20241020,20230801,EUR,23227.32
100,0070002463,2024,0000000194,2000,20220913,20240406,EUR,28530.34
100,0070002464,2023,0000000187,1000,20240504,20240905,EUR,17448.83
100,0070002465,2024,0000000158,2000,20231211,20240612,EUR,13140.51
100,0070002466,2023,0000000126,1000,20220508,20231223,EUR,14392.31
100,0070002467,2024,0000000083,2000,20221006,20230719,EUR,10802.66
100,0070002468,2023,0000000168,1000,20230902,20240630,EUR,4146.47
100,0070002469,2024,0000000096,2000,20221104,20240122,EUR,26142.42
100,0070002470,2023,0000000057,1000,20220621,20240610,EUR,48196.24
100,0070002471,2024,0000000063,2000,20230618,20220129,EUR,31619.19
100,0070002472,2023,0000000053,1000,20220624,20241217,EUR,27222.69
100,0070002473,2024,0000000186,2000,20240702,20240628,EUR,46867.01
100,0070002474,2023,0000000153,1000,20230320,20230302,EUR,13039.38
100,0070002475,2024,0000000148,2000,20220506,20240725,EUR,22289.62
100,0070002476,2023,0000000165,1000,20241118,20220711,EUR,2722.09
100,0070002477,2024,0000000088,2000,20231125,20230212,EUR,15756.35
100,0070002478,2023,0000000197,1000,20230502,20221205,EUR,26758.7
100,0070002479,2024,0000000158,2000,20230707,20230305,EUR,3012.45
100,0070002480,2023,0000000046,1000,20220625,20240420,EUR,49037.25
100,0070002481,2024,0000000056,2000,20230301,20240315,EUR,34509.24
100,0070002482,2023,0000000182,1000,20240517,20231215,EUR,36204.61
100,0070002483,2024,0000000001,2000,20220121,20240903,EUR,17384.9
100,0070002484,2023,0000000117,1000,20220119,20240420,EUR,10407.96
100,0070002485,2024,0000000040,2000,20240615,20240210,EUR,3329.69
100,0070002486,2023,0000000158,1000,20240217,20220831,EUR,37508.98
100,0070002487,2024,0000000033,2000,20240607,20221211,EUR,8371.58
100,0070002488,2023,0000000033,1000,20230902,20230908,EUR,11346.57
100,0070002489,2024,0000000097,2000,20240430,20231109,EUR,42406.36
100,0070002490,2023,0000000035,1000,20220628,20230919,EUR,32987.51
100,0070002491,2024,0000000105,2000,20220422,20220913,EUR,21070.11
100,0070002492,2023,0000000081,1000,20221211,20231229,EUR,10732.95
100,0070002493,2024,0000000157,2000,20220925,20240911,EUR,33137.16
100,0070002494,2023,0000000040,1000,20221020,20220417,EUR,15638.09
100,0070002495,2024,0000000060,2000,20231013,20220324,EUR,48822.25
100,0070002496,2023,0000000045,1000,20240810,20230603,EUR,49587.3
100,0070002497,2024,0000000124,2000,20220304,20220721,EUR,2346.79
100,0070002498,2023,0000000165,1000,20230514,20230629,EUR,12723.69
100,0070002499,2024,0000000138,2000,20231110,20240325,EUR,20624.45
100,0070002500,2023,0000000150,1000,20240326,20220702,EUR,4911.27
100,0070002501,2024,0000000061,2000,20231128,20241029,EUR,31976.44
100,0070002502,2023,0000000049,1000,20240404,20230721,EUR,26739.17
100,0070002503,2024,0000000023,2000,20220216,20240424,EUR,4833.91
100,0070002504,2023,0000000146,1000,20220703,20240602,EUR,30962.74
100,0070002505,2024,0000000061,2000,20220131,20240903,EUR,4657.39
100,0070002506,2023,0000000093,1000,20240422,20230216,EUR,17952.64
100,0070002507,2024,0000000057,2000,20231028,20230105,EUR,40856.25
100,0070002508,2023,0000000139,1000,20230620,20220107,EUR,12886.71
100,0070002509,2024,0000000141,2000,20230225,20220219,EUR,9735.2
100,0070002510,2023,0000000053,1000,20221209,20220711,EUR,15741.46
100,0070002511,2024,0000000162,2000,20230201,20220111,EUR,30888.86
100,0070002512,2023,0000000105,1000,20221217,20231219,EUR,35190.69
100,0070002513,2024,0000000078,2000,20230412,20231012,EUR,1406.7
100,0070002514,2023,0000000187,1000,20230710,20240619,EUR,7079.59
100,0070002515,2024,0000000043,2000,20220525,20231014,EUR,18639.59
100,0070002516,2023,0000000189,1000,20230129,20231108,EUR,29504.05
100,0070002517,2024,0000000064,2000,20240828,20230319,EUR,5044.95
100,0070002518,2023,0000000059,1000,20230619,20241007,EUR,46961.22
100,0070002519,2024,0000000064,2000,20241117,20220218,EUR,36010.21
100,0070002520,2023,0000000070,1000,20240717,20220301,EUR,38265.79
100,0070002521,2024,0000000053,2000,20240826,20240218,EUR,38242.61
100,0070002522,2023,0000000007,1000,20231005,20230115,EUR,48793.62
100,0070002523,2024,0000000167,2000,20240129,20230523,EUR,20135.17
100,0070002524,2023,0000000011,1000,20240425,20240121,EUR,48491.76
100,0070002525,2024,0000000195,2000,20231220,20240503,EUR,38055.5
100,0070002526,2023,0000000190,1000,20220528,20231227,EUR,8455.09
100,0070002527,2024,0000000145,2000,20230510,20231227,EUR,23735.42
100,0070002528,2023,0000000074,1000,20221110,20221024,EUR,43332.81
100,0070002529,2024,0000000024,2000,20220619,20221228,EUR,19803.77
100,0070002530,2023,0000000171,1000,20230320,20220626,EUR,33402.91
100,0070002531,2024,0000000007,2000,20220427,20240118,EUR,34840.19
100,0070002532,2023,0000000098,1000,20231105,20220828,EUR,25629.77
100,0070002533,2024,0000000195,2000,20221201,20231125,EUR,28431.04
100,0070002534,2023,0000000117,1000,20240830,20230623,EUR,17563.12
100,0070002535,2024,0000000021,2000,20230106,20240818,EUR,43888.66
100,0070002536,2023,0000000091,1000,20230825,20240626,EUR,49384.01
100,0070002537,2024,0000000070,2000,20240508,20221023,EUR,41618.44
100,0070002538,2023,0000000112,1000,20221203,20240331,EUR,47312.03
100,0070002539,2024,0000000178,2000,20221017,20221001,EUR,15617.94
100,0070002540,2023,0000000021,1000,20241219,20220922,EUR,13117.1
100,0070002541,2024,0000000110,2000,20240128,20220406,EUR,28793.58
100,0070002542,2023,0000000197,1000,20241010,20240512,EUR,2931.23
100,0070002543,2024,0000000180,2000,20220324,20240125,EUR,18938.58
100,0070002544,2023,0000000070,1000,20230807,20231208,EUR,2985.23
100,0070002545,2024,0000000102,2000,20230308,20220705,EUR,26128.09
100,0070002546,2023,0000000112,1000,20231130,20240319,EUR,18469.82
100,0070002547,2024,0000000139,2000,20220321,20241017,EUR,19644.63
100,0070002548,2023,0000000114,1000,20221119,20240805,EUR,16045.03
100,0070002549,2024,0000000087,2000,20231227,20230830,EUR,42727.29
100,0070002550,2023,0000000187,1000,20240731,20230306,EUR,34723.47
100,0070002551,2024,0000000136,2000,20230306,20241201,EUR,47516.02
100,0070002552,2023,0000000174,1000,20230415,20230912,EUR,11722.02
100,0070002553,2024,0000000077,2000,20241205,20231217,EUR,11933.06
100,0070002554,2023,0000000036,1000,20230928,20231203,EUR,3522.94
100,0070002555,2024,0000000057,2000,20220508,20240926,EUR,42799.77
100,0070002556,2023,0000000047,1000,20230626,20230902,EUR,40493.77
100,0070002557,2024,0000000095,2000,20240311,20240416,EUR,21172.28
100,0070002558,2023,0000000055,1000,20230819,20240304,EUR,20592.77
100,0070002559,2024,0000000109,2000,20220404,20240605,EUR,5321.69
100,0070002560,2023,0000000159,1000,20231207,20220227,EUR,46771.34
100,0070002561,2024,0000000100,2000,20240105,20221225,EUR,21710.52
100,0070002562,2023,0000000032,1000,20230905,20231210,EUR,36029.57
100,0070002563,2024,0000000199,2000,20220602,20220519,EUR,29722.63
100,0070002564,2023,0000000052,1000,20231012,20231010,EUR,42891.72
100,0070002565,2024,0000000115,2000,20230609,20230923,EUR,10844.41
100,0070002566,2023,0000000037,1000,20241231,20230711,EUR,33023.65
