MANDT,MESTYP,CPIDENT,TABNAME,TABKEY,CRESSION_DATE
100,MATMAS,00000000000000000000000820,MARA,100000000000000100819,20221201
100,MATMAS,00000000000000000000000821,MARA,100000000000000100820,20220929
100,MATMAS,00000000000000000000000822,MARA,100000000000000100821,20230322
100,MATMAS,00000000000000000000000823,MARA,100000000000000100822,20220525
100,MATMAS,00000000000000000000000824,MARA,100000000000000100823,20230124
100,MATMAS,00000000000000000000000825,MARA,100000000000000100824,20241203
100,MATMAS,00000000000000000000000826,MARA,100000000000000100825,20240916
100,MATMAS,00000000000000000000000827,MARA,100000000000000100826,20221006
100,MATMAS,00000000000000000000000828,MARA,100000000000000100827,20230510
100,MATMAS,00000000000000000000000829,MARA,100000000000000100828,20221225
100,MATMAS,00000000000000000000000830,MARA,100000000000000100829,20241124
100,MATMAS,00000000000000000000000831,MARA,100000000000000100830,20241108
100,MATMAS,00000000000000000000000832,MARA,100000000000000100831,20220717
100,MATMAS,00000000000000000000000833,MARA,100000000000000100832,20230114
100,MATMAS,00000000000000000000000834,MARA,100000000000000100833,20240525
100,MATMAS,00000000000000000000000835,MARA,100000000000000100834,20221017
100,MATMAS,00000000000000000000000836,MARA,100000000000000100835,20230503
100,MATMAS,00000000000000000000000837,MARA,100000000000000100836,20240908
100,MATMAS,00000000000000000000000838,MARA,100000000000000100837,20221001
100,MATMAS,00000000000000000000000839,MARA,100000000000000100838,20220714
100,MATMAS,00000000000000000000000840,MARA,100000000000000100839,20231104
100,MATMAS,00000000000000000000000841,MARA,100000000000000100840,20221129
100,MATMAS,00000000000000000000000842,MARA,100000000000000100841,20220107
100,MATMAS,00000000000000000000000843,MARA,100000000000000100842,20241113
100,MATMAS,00000000000000000000000844,MARA,100000000000000100843,20230224
100,MATMAS,00000000000000000000000845,MARA,100000000000000100844,20240703
100,MATMAS,00000000000000000000000846,MARA,100000000000000100845,20231228
100,MATMAS,00000000000000000000000847,MARA,100000000000000100846,20231030
100,MATMAS,00000000000000000000000848,MARA,100000000000000100847,20240610
100,MATMAS,00000000000000000000000849,MARA,100000000000000100848,20220928
100,MATMAS,00000000000000000000000850,MARA,100000000000000100849,20220223
100,MATMAS,00000000000000000000000851,MARA,100000000000000100850,20231112
100,MATMAS,00000000000000000000000852,MARA,100000000000000100851,20240605
100,MATMAS,00000000000000000000000853,MARA,100000000000000100852,20230116
100,MATMAS,00000000000000000000000854,MARA,100000000000000100853,20221023
100,MATMAS,00000000000000000000000855,MARA,100000000000000100854,20220607
100,MATMAS,00000000000000000000000856,MARA,100000000000000100855,20221104
100,MATMAS,00000000000000000000000857,MARA,100000000000000100856,20220303
100,MATMAS,00000000000000000000000858,MARA,100000000000000100857,20220518
100,MATMAS,00000000000000000000000859,MARA,100000000000000100858,20220415
100,MATMAS,00000000000000000000000860,MARA,100000000000000100859,20230129
100,MATMAS,00000000000000000000000861,MARA,100000000000000100860,20231111
100,MATMAS,00000000000000000000000862,MARA,100000000000000100861,20230227
100,MATMAS,00000000000000000000000863,MARA,100000000000000100862,20240522
100,MATMAS,00000000000000000000000864,MARA,100000000000000100863,20220129
100,MATMAS,00000000000000000000000865,MARA,100000000000000100864,20230531
100,MATMAS,00000000000000000000000866,MARA,100000000000000100865,20221007
100,MATMAS,00000000000000000000000867,MARA,100000000000000100866,20230524
100,MATMAS,00000000000000000000000868,MARA,100000000000000100867,20241118
100,MATMAS,00000000000000000000000869,MARA,100000000000000100868,20231222
100,MATMAS,00000000000000000000000870,MARA,100000000000000100869,20220504
100,MATMAS,00000000000000000000000871,MARA,100000000000000100870,20221008
100,MATMAS,00000000000000000000000872,MARA,100000000000000100871,20230101
100,MATMAS,00000000000000000000000873,MARA,100000000000000100872,20221231
100,MATMAS,00000000000000000000000874,MARA,100000000000000100873,20221227
100,MATMAS,00000000000000000000000875,MARA,100000000000000100874,20240730
100,MATMAS,00000000000000000000000876,MARA,100000000000000100875,20220412
100,MATMAS,00000000000000000000000877,MARA,100000000000000100876,20220930
100,MATMAS,00000000000000000000000878,MARA,100000000000000100877,20240421
100,MATMAS,00000000000000000000000879,MARA,100000000000000100878,20240712
100,MATMAS,00000000000000000000000880,MARA,100000000000000100879,20221215
100,MATMAS,00000000000000000000000881,MARA,100000000000000100880,20240523
100,MATMAS,00000000000000000000000882,MARA,100000000000000100881,20221003
100,MATMAS,00000000000000000000000883,MARA,100000000000000100882,20231217
100,MATMAS,00000000000000000000000884,MARA,100000000000000100883,20220123
100,MATMAS,00000000000000000000000885,MARA,100000000000000100884,20240405
100,MATMAS,00000000000000000000000886,MARA,100000000000000100885,20221115
100,MATMAS,00000000000000000000000887,MARA,100000000000000100886,20221231
100,MATMAS,00000000000000000000000888,MARA,100000000000000100887,20220422
100,MATMAS,00000000000000000000000889,MARA,100000000000000100888,20240506
100,MATMAS,00000000000000000000000890,MARA,100000000000000100889,20240331
100,MATMAS,00000000000000000000000891,MARA,100000000000000100890,20240620
100,MATMAS,00000000000000000000000892,MARA,100000000000000100891,20220103
100,MATMAS,00000000000000000000000893,MARA,100000000000000100892,20220626
100,MATMAS,00000000000000000000000894,MARA,100000000000000100893,20230404
100,MATMAS,00000000000000000000000895,MARA,100000000000000100894,20220920
100,MATMAS,00000000000000000000000896,MARA,100000000000000100895,20231008
100,MATMAS,00000000000000000000000897,MARA,100000000000000100896,20240625
100,MATMAS,00000000000000000000000898,MARA,100000000000000100897,20231217
100,MATMAS,00000000000000000000000899,MARA,100000000000000100898,20230505
100,MATMAS,00000000000000000000000900,MARA,100000000000000100899,20220418
100,MATMAS,00000000000000000000000901,MARA,100000000000000100900,20231224
100,MATMAS,00000000000000000000000902,MARA,100000000000000100901,20220109
100,MATMAS,00000000000000000000000903,MARA,100000000000000100902,20240927
100,MATMAS,00000000000000000000000904,MARA,100000000000000100903,20230430
100,MATMAS,00000000000000000000000905,MARA,100000000000000100904,20230322
100,MATMAS,00000000000000000000000906,MARA,100000000000000100905,20230131
100,MATMAS,00000000000000000000000907,MARA,100000000000000100906,20221223
100,MATMAS,00000000000000000000000908,MARA,100000000000000100907,20230402
100,MATMAS,00000000000000000000000909,MARA,100000000000000100908,20230225
100,MATMAS,00000000000000000000000910,MARA,100000000000000100909,20220929
100,MATMAS,00000000000000000000000911,MARA,100000000000000100910,20220725
100,MATMAS,00000000000000000000000912,MARA,100000000000000100911,20220309
100,MATMAS,00000000000000000000000913,MARA,100000000000000100912,20230710
100,MATMAS,00000000000000000000000914,MARA,100000000000000100913,20241023
100,MATMAS,00000000000000000000000915,MARA,100000000000000100914,20220304
100,MATMAS,00000000000000000000000916,MARA,100000000000000100915,20220825
100,MATMAS,00000000000000000000000917,MARA,100000000000000100916,20240125
100,MATMAS,00000000000000000000000918,MARA,100000000000000100917,20221210
100,MATMAS,00000000000000000000000919,MARA,100000000000000100918,20231225
100,MATMAS,00000000000000000000000920,MARA,100000000000000100919,20231228
100,MATMAS,00000000000000000000000921,MARA,100000000000000100920,20220528
100,MATMAS,00000000000000000000000922,MARA,100000000000000100921,20230127
100,MATMAS,00000000000000000000000923,MARA,100000000000000100922,20220722
100,MATMAS,00000000000000000000000924,MARA,100000000000000100923,20220210
100,MATMAS,00000000000000000000000925,MARA,100000000000000100924,20221122
100,MATMAS,00000000000000000000000926,MARA,100000000000000100925,20230627
100,MATMAS,00000000000000000000000927,MARA,100000000000000100926,20220106
100,MATMAS,00000000000000000000000928,MARA,100000000000000100927,20230518
100,MATMAS,00000000000000000000000929,MARA,100000000000000100928,20240722
100,MATMAS,00000000000000000000000930,MARA,100000000000000100929,20230226
100,MATMAS,00000000000000000000000931,MARA,100000000000000100930,20230212
100,MATMAS,00000000000000000000000932,MARA,100000000000000100931,20240922
100,MATMAS,00000000000000000000000933,MARA,100000000000000100932,20240502
100,MATMAS,00000000000000000000000934,MARA,100000000000000100933,20221231
100,MATMAS,00000000000000000000000935,MARA,100000000000000100934,20240329
100,MATMAS,00000000000000000000000936,MARA,100000000000000100935,20220414
100,MATMAS,00000000000000000000000937,MARA,100000000000000100936,20220309
100,MATMAS,00000000000000000000000938,MARA,100000000000000100937,20240724
100,MATMAS,00000000000000000000000939,MARA,100000000000000100938,20220512
100,MATMAS,00000000000000000000000940,MARA,100000000000000100939,20220428
100,MATMAS,00000000000000000000000941,MARA,100000000000000100940,20230901
100,MATMAS,00000000000000000000000942,MARA,100000000000000100941,20220612
100,MATMAS,00000000000000000000000943,MARA,100000000000000100942,20231014
100,MATMAS,00000000000000000000000944,MARA,100000000000000100943,20230522
100,MATMAS,00000000000000000000000945,MARA,100000000000000100944,20240906
100,MATMAS,00000000000000000000000946,MARA,100000000000000100945,20240120
100,MATMAS,00000000000000000000000947,MARA,100000000000000100946,20240131
100,MATMAS,00000000000000000000000948,MARA,100000000000000100947,20220618
100,MATMAS,00000000000000000000000949,MARA,100000000000000100948,20230806
100,MATMAS,00000000000000000000000950,MARA,100000000000000100949,20230928
100,MATMAS,00000000000000000000000951,MARA,100000000000000100950,20241231
100,MATMAS,00000000000000000000000952,MARA,100000000000000100951,20241107
100,MATMAS,00000000000000000000000953,MARA,100000000000000100952,20230419
100,MATMAS,00000000000000000000000954,MARA,100000000000000100953,20231121
100,MATMAS,00000000000000000000000955,MARA,100000000000000100954,20220830
100,MATMAS,00000000000000000000000956,MARA,100000000000000100955,20220326
100,MATMAS,00000000000000000000000957,MARA,100000000000000100956,20221119
100,MATMAS,00000000000000000000000958,MARA,100000000000000100957,20220416
100,MATMAS,00000000000000000000000959,MARA,100000000000000100958,20221120
100,MATMAS,00000000000000000000000960,MARA,100000000000000100959,20230106
100,MATMAS,00000000000000000000000961,MARA,100000000000000100960,20240904
100,MATMAS,00000000000000000000000962,MARA,100000000000000100961,20230405
100,MATMAS,00000000000000000000000963,MARA,100000000000000100962,20220224
100,MATMAS,00000000000000000000000964,MARA,100000000000000100963,20220303
100,MATMAS,00000000000000000000000965,MARA,100000000000000100964,20230202
100,MATMAS,00000000000000000000000966,MARA,100000000000000100965,20220830
100,MATMAS,00000000000000000000000967,MARA,100000000000000100966,20241002
100,MATMAS,00000000000000000000000968,MARA,100000000000000100967,20220117
100,MATMAS,00000000000000000000000969,MARA,100000000000000100968,20221227
100,MATMAS,00000000000000000000000970,MARA,100000000000000100969,20220405
100,MATMAS,00000000000000000000000971,MARA,100000000000000100970,20240204
100,MATMAS,00000000000000000000000972,MARA,100000000000000100971,20241130
100,MATMAS,00000000000000000000000973,MARA,100000000000000100972,20220629
100,MATMAS,00000000000000000000000974,MARA,100000000000000100973,20220517
100,MATMAS,00000000000000000000000975,MARA,100000000000000100974,20221006
100,MATMAS,00000000000000000000000976,MARA,100000000000000100975,20220830
100,MATMAS,00000000000000000000000977,MARA,100000000000000100976,20240127
100,MATMAS,00000000000000000000000978,MARA,100000000000000100977,20230822
100,MATMAS,00000000000000000000000979,MARA,100000000000000100978,20220121
100,MATMAS,00000000000000000000000980,MARA,100000000000000100979,20220131
100,MATMAS,00000000000000000000000981,MARA,100000000000000100980,20220423
100,MATMAS,00000000000000000000000982,MARA,100000000000000100981,20240816
100,MATMAS,00000000000000000000000983,MARA,100000000000000100982,20231223
100,MATMAS,00000000000000000000000984,MARA,100000000000000100983,20240906
100,MATMAS,00000000000000000000000985,MARA,100000000000000100984,20241027
100,MATMAS,00000000000000000000000986,MARA,100000000000000100985,20231210
100,MATMAS,00000000000000000000000987,MARA,100000000000000100986,20230207
100,MATMAS,00000000000000000000000988,MARA,100000000000000100987,20221209
100,MATMAS,00000000000000000000000989,MARA,100000000000000100988,20240222
100,MATMAS,00000000000000000000000990,MARA,100000000000000100989,20240829
100,MATMAS,00000000000000000000000991,MARA,100000000000000100990,20220726
100,MATMAS,00000000000000000000000992,MARA,100000000000000100991,20220605
100,MATMAS,00000000000000000000000993,MARA,100000000000000100992,20220515
100,MATMAS,00000000000000000000000994,MARA,100000000000000100993,20230131
100,MATMAS,00000000000000000000000995,MARA,100000000000000100994,20240302
100,MATMAS,00000000000000000000000996,MARA,100000000000000100995,20230404
100,MATMAS,00000000000000000000000997,MARA,100000000000000100996,20241227
100,MATMAS,00000000000000000000000998,MARA,100000000000000100997,20240428
100,MATMAS,00000000000000000000000999,MARA,100000000000000100998,20240815
100,MATMAS,00000000000000000000001000,MARA,100000000000000100999,20230703
100,MATMAS,00000000000000000000001001,MARA,100000000000000100000,20220309
100,MATMAS,00000000000000000000001002,MARA,100000000000000100001,20230922
100,MATMAS,00000000000000000000001003,MARA,100000000000000100002,20230904
100,MATMAS,00000000000000000000001004,MARA,100000000000000100003,20220825
100,MATMAS,00000000000000000000001005,MARA,100000000000000100004,20230906
100,MATMAS,00000000000000000000001006,MARA,100000000000000100005,20231204
100,MATMAS,00000000000000000000001007,MARA,100000000000000100006,20221130
100,MATMAS,00000000000000000000001008,MARA,100000000000000100007,20220407
100,MATMAS,00000000000000000000001009,MARA,100000000000000100008,20241006
100,MATMAS,00000000000000000000001010,MARA,100000000000000100009,20230713
100,MATMAS,00000000000000000000001011,MARA,100000000000000100010,20240605
100,MATMAS,00000000000000000000001012,MARA,100000000000000100011,20241120
100,MATMAS,00000000000000000000001013,MARA,100000000000000100012,20230331
100,MATMAS,00000000000000000000001014,MARA,100000000000000100013,20220914
100,MATMAS,00000000000000000000001015,MARA,100000000000000100014,20230508
100,MATMAS,00000000000000000000001016,MARA,100000000000000100015,20220704
100,MATMAS,00000000000000000000001017,MARA,100000000000000100016,20230310
100,MATMAS,00000000000000000000001018,MARA,100000000000000100017,20221016
100,MATMAS,00000000000000000000001019,MARA,100000000000000100018,20240528
100,MATMAS,00000000000000000000001020,MARA,100000000000000100019,20221128
100,MATMAS,00000000000000000000001021,MARA,100000000000000100020,20240106
100,MATMAS,00000000000000000000001022,MARA,100000000000000100021,20220514
100,MATMAS,00000000000000000000001023,MARA,100000000000000100022,20240529
100,MATMAS,00000000000000000000001024,MARA,100000000000000100023,20220325
100,MATMAS,00000000000000000000001025,MARA,100000000000000100024,20240328
100,MATMAS,00000000000000000000001026,MARA,100000000000000100025,20231010
100,MATMAS,00000000000000000000001027,MARA,100000000000000100026,20230917
100,MATMAS,00000000000000000000001028,MARA,100000000000000100027,20240508
100,MATMAS,00000000000000000000001029,MARA,100000000000000100028,20220509
100,MATMAS,00000000000000000000001030,MARA,100000000000000100029,20240927
100,MATMAS,00000000000000000000001031,MARA,100000000000000100030,20230716
100,MATMAS,00000000000000000000001032,MARA,100000000000000100031,20221001
100,MATMAS,00000000000000000000001033,MARA,100000000000000100032,20220225
100,MATMAS,00000000000000000000001034,MARA,100000000000000100033,20220213
100,MATMAS,00000000000000000000001035,MARA,100000000000000100034,20240924
100,MATMAS,00000000000000000000001036,MARA,100000000000000100035,20220829
100,MATMAS,00000000000000000000001037,MARA,100000000000000100036,20240313
100,MATMAS,00000000000000000000001038,MARA,100000000000000100037,20221019
100,MATMAS,00000000000000000000001039,MARA,100000000000000100038,20240119
100,MATMAS,00000000000000000000001040,MARA,100000000000000100039,20240719
100,MATMAS,00000000000000000000001041,MARA,100000000000000100040,20220706
100,MATMAS,00000000000000000000001042,MARA,100000000000000100041,20240617
100,MATMAS,00000000000000000000001043,MARA,100000000000000100042,20230314
100,MATMAS,00000000000000000000001044,MARA,100000000000000100043,20221227
100,MATMAS,00000000000000000000001045,MARA,100000000000000100044,20230210
100,MATMAS,00000000000000000000001046,MARA,100000000000000100045,20240526
100,MATMAS,00000000000000000000001047,MARA,100000000000000100046,20220303
100,MATMAS,00000000000000000000001048,MARA,100000000000000100047,20240217
100,MATMAS,00000000000000000000001049,MARA,100000000000000100048,20220103
100,MATMAS,00000000000000000000001050,MARA,100000000000000100049,20220818
100,MATMAS,00000000000000000000001051,MARA,100000000000000100050,20220414
100,MATMAS,00000000000000000000001052,MARA,100000000000000100051,20221122
100,MATMAS,00000000000000000000001053,MARA,100000000000000100052,20240331
100,MATMAS,00000000000000000000001054,MARA,100000000000000100053,20230715
100,MATMAS,00000000000000000000001055,MARA,100000000000000100054,20240710
100,MATMAS,00000000000000000000001056,MARA,100000000000000100055,20220624
100,MATMAS,00000000000000000000001057,MARA,100000000000000100056,20220127
100,MATMAS,00000000000000000000001058,MARA,100000000000000100057,20220601
100,MATMAS,00000000000000000000001059,MARA,100000000000000100058,20220430
100,MATMAS,00000000000000000000001060,MARA,100000000000000100059,20220515
100,MATMAS,00000000000000000000001061,MARA,100000000000000100060,20220424
100,MATMAS,00000000000000000000001062,MARA,100000000000000100061,20230303
100,MATMAS,00000000000000000000001063,MARA,100000000000000100062,20240407
100,MATMAS,00000000000000000000001064,MARA,100000000000000100063,20230518
100,MATMAS,00000000000000000000001065,MARA,100000000000000100064,20230720
100,MATMAS,00000000000000000000001066,MARA,100000000000000100065,20221216
100,MATMAS,00000000000000000000001067,MARA,100000000000000100066,20241216
100,MATMAS,00000000000000000000001068,MARA,100000000000000100067,20240408
100,MATMAS,00000000000000000000001069,MARA,100000000000000100068,20240629
100,MATMAS,00000000000000000000001070,MARA,100000000000000100069,20240624
100,MATMAS,00000000000000000000001071,MARA,100000000000000100070,20220626
100,MATMAS,00000000000000000000001072,MARA,100000000000000100071,20231211
100,MATMAS,00000000000000000000001073,MARA,100000000000000100072,20220706
100,MATMAS,00000000000000000000001074,MARA,100000000000000100073,20240610
100,MATMAS,00000000000000000000001075,MARA,100000000000000100074,20231228
100,MATMAS,00000000000000000000001076,MARA,100000000000000100075,20240808
100,MATMAS,00000000000000000000001077,MARA,100000000000000100076,20220629
100,MATMAS,00000000000000000000001078,MARA,100000000000000100077,20240801
100,MATMAS,00000000000000000000001079,MARA,100000000000000100078,20230216
100,MATMAS,00000000000000000000001080,MARA,100000000000000100079,20220906
100,MATMAS,00000000000000000000001081,MARA,100000000000000100080,20221101
100,MATMAS,00000000000000000000001082,MARA,100000000000000100081,20230307
100,MATMAS,00000000000000000000001083,MARA,100000000000000100082,20241104
100,MATMAS,00000000000000000000001084,MARA,100000000000000100083,20240924
100,MATMAS,00000000000000000000001085,MARA,100000000000000100084,20230625
100,MATMAS,00000000000000000000001086,MARA,100000000000000100085,20220812
100,MATMAS,00000000000000000000001087,MARA,100000000000000100086,20230629
100,MATMAS,00000000000000000000001088,MARA,100000000000000100087,20241124
100,MATMAS,00000000000000000000001089,MARA,100000000000000100088,20230411
100,MATMAS,00000000000000000000001090,MARA,100000000000000100089,20241229
100,MATMAS,00000000000000000000001091,MARA,100000000000000100090,20230924
100,MATMAS,00000000000000000000001092,MARA,100000000000000100091,20220326
100,MATMAS,00000000000000000000001093,MARA,100000000000000100092,20240118
100,MATMAS,00000000000000000000001094,MARA,100000000000000100093,20241029
100,MATMAS,00000000000000000000001095,MARA,100000000000000100094,20220215
100,MATMAS,00000000000000000000001096,MARA,100000000000000100095,20240729
100,MATMAS,00000000000000000000001097,MARA,100000000000000100096,20240806
100,MATMAS,00000000000000000000001098,MARA,100000000000000100097,20220716
100,MATMAS,00000000000000000000001099,MARA,100000000000000100098,20230617
100,MATMAS,00000000000000000000001100,MARA,100000000000000100099,20220816
100,MATMAS,00000000000000000000001101,MARA,100000000000000100100,20220506
100,MATMAS,00000000000000000000001102,MARA,100000000000000100101,20220723
100,MATMAS,00000000000000000000001103,MARA,100000000000000100102,20220821
100,MATMAS,00000000000000000000001104,MARA,100000000000000100103,20220214
100,MATMAS,00000000000000000000001105,MARA,100000000000000100104,20220604
100,MATMAS,00000000000000000000001106,MARA,100000000000000100105,20220402
100,MATMAS,00000000000000000000001107,MARA,100000000000000100106,20231030
100,MATMAS,00000000000000000000001108,MARA,100000000000000100107,20230408
100,MATMAS,00000000000000000000001109,MARA,100000000000000100108,20231015
100,MATMAS,00000000000000000000001110,MARA,100000000000000100109,20220131
100,MATMAS,00000000000000000000001111,MARA,100000000000000100110,20220118
100,MATMAS,00000000000000000000001112,MARA,100000000000000100111,20220413
100,MATMAS,00000000000000000000001113,MARA,100000000000000100112,20221029
100,MATMAS,00000000000000000000001114,MARA,100000000000000100113,20230925
100,MATMAS,00000000000000000000001115,MARA,100000000000000100114,20220109
100,MATMAS,00000000000000000000001116,MARA,100000000000000100115,20240525
100,MATMAS,00000000000000000000001117,MARA,100000000000000100116,20221124
100,MATMAS,00000000000000000000001118,MARA,100000000000000100117,20231108
100,MATMAS,00000000000000000000001119,MARA,100000000000000100118,20241004
100,MATMAS,00000000000000000000001120,MARA,100000000000000100119,20240419
100,MATMAS,00000000000000000000001121,MARA,100000000000000100120,20220529
100,MATMAS,00000000000000000000001122,MARA,100000000000000100121,20240501
100,MATMAS,00000000000000000000001123,MARA,100000000000000100122,20240225
100,MATMAS,00000000000000000000001124,MARA,100000000000000100123,20241105
100,MATMAS,00000000000000000000001125,MARA,100000000000000100124,20230128
100,MATMAS,00000000000000000000001126,MARA,100000000000000100125,20230610
100,MATMAS,00000000000000000000001127,MARA,100000000000000100126,20220716
100,MATMAS,00000000000000000000001128,MARA,100000000000000100127,20240207
100,MATMAS,00000000000000000000001129,MARA,100000000000000100128,20230423
100,MATMAS,00000000000000000000001130,MARA,100000000000000100129,20221127
100,MATMAS,00000000000000000000001131,MARA,100000000000000100130,20240623
100,MATMAS,00000000000000000000001132,MARA,100000000000000100131,20220609
100,MATMAS,00000000000000000000001133,MARA,100000000000000100132,20220426
100,MATMAS,00000000000000000000001134,MARA,100000000000000100133,20230725
100,MATMAS,00000000000000000000001135,MARA,100000000000000100134,20220130
100,MATMAS,00000000000000000000001136,MARA,100000000000000100135,20220514
100,MATMAS,00000000000000000000001137,MARA,100000000000000100136,20240501
100,MATMAS,00000000000000000000001138,MARA,100000000000000100137,20230808
100,MATMAS,00000000000000000000001139,MARA,100000000000000100138,20220206
100,MATMAS,00000000000000000000001140,MARA,100000000000000100139,20220805
100,MATMAS,00000000000000000000001141,MARA,100000000000000100140,20241010
100,MATMAS,00000000000000000000001142,MARA,100000000000000100141,20220207
100,MATMAS,00000000000000000000001143,MARA,100000000000000100142,20221005
100,MATMAS,00000000000000000000001144,MARA,100000000000000100143,20240805
100,MATMAS,00000000000000000000001145,MARA,100000000000000100144,20220909
100,MATMAS,00000000000000000000001146,MARA,100000000000000100145,20230615
100,MATMAS,00000000000000000000001147,MARA,100000000000000100146,20241209
100,MATMAS,00000000000000000000001148,MARA,100000000000000100147,20220827
100,MATMAS,00000000000000000000001149,MARA,100000000000000100148,20240601
100,MATMAS,00000000000000000000001150,MARA,100000000000000100149,20230324
100,MATMAS,00000000000000000000001151,MARA,100000000000000100150,20220624
100,MATMAS,00000000000000000000001152,MARA,100000000000000100151,20240525
100,MATMAS,00000000000000000000001153,MARA,100000000000000100152,20230907
100,MATMAS,00000000000000000000001154,MARA,100000000000000100153,20231111
100,MATMAS,00000000000000000000001155,MARA,100000000000000100154,20240321
100,MATMAS,00000000000000000000001156,MARA,100000000000000100155,20240524
100,MATMAS,00000000000000000000001157,MARA,100000000000000100156,20240113
100,MATMAS,00000000000000000000001158,MARA,100000000000000100157,20241010
100,MATMAS,00000000000000000000001159,MARA,100000000000000100158,20240422
100,MATMAS,00000000000000000000001160,MARA,100000000000000100159,20230402
100,MATMAS,00000000000000000000001161,MARA,100000000000000100160,20240403
100,MATMAS,00000000000000000000001162,MARA,100000000000000100161,20230929
100,MATMAS,00000000000000000000001163,MARA,100000000000000100162,20240804
100,MATMAS,00000000000000000000001164,MARA,100000000000000100163,20230508
100,MATMAS,00000000000000000000001165,MARA,100000000000000100164,20240920
100,MATMAS,00000000000000000000001166,MARA,100000000000000100165,20230827
100,MATMAS,00000000000000000000001167,MARA,100000000000000100166,20220814
100,MATMAS,00000000000000000000001168,MARA,100000000000000100167,20221021
100,MATMAS,00000000000000000000001169,MARA,100000000000000100168,20230928
100,MATMAS,00000000000000000000001170,MARA,100000000000000100169,20240908
100,MATMAS,00000000000000000000001171,MARA,100000000000000100170,20220821
100,MATMAS,00000000000000000000001172,MARA,100000000000000100171,20230113
100,MATMAS,00000000000000000000001173,MARA,100000000000000100172,20221223
100,MATMAS,00000000000000000000001174,MARA,100000000000000100173,20220825
100,MATMAS,00000000000000000000001175,MARA,100000000000000100174,20230214
100,MATMAS,00000000000000000000001176,MARA,100000000000000100175,20230729
100,MATMAS,00000000000000000000001177,MARA,100000000000000100176,20230820
100,MATMAS,00000000000000000000001178,MARA,100000000000000100177,20220910
100,MATMAS,00000000000000000000001179,MARA,100000000000000100178,20241225
100,MATMAS,00000000000000000000001180,MARA,100000000000000100179,20230908
100,MATMAS,00000000000000000000001181,MARA,100000000000000100180,20221118
100,MATMAS,00000000000000000000001182,MARA,100000000000000100181,20221124
100,MATMAS,00000000000000000000001183,MARA,100000000000000100182,20220619
100,MATMAS,00000000000000000000001184,MARA,100000000000000100183,20231029
100,MATMAS,00000000000000000000001185,MARA,100000000000000100184,20221021
100,MATMAS,00000000000000000000001186,MARA,100000000000000100185,20240626
100,MATMAS,00000000000000000000001187,MARA,100000000000000100186,20240322
100,MATMAS,00000000000000000000001188,MARA,100000000000000100187,20240804
100,MATMAS,00000000000000000000001189,MARA,100000000000000100188,20231026
100,MATMAS,00000000000000000000001190,MARA,100000000000000100189,20220129
100,MATMAS,00000000000000000000001191,MARA,100000000000000100190,20240827
100,MATMAS,00000000000000000000001192,MARA,100000000000000100191,20220608
100,MATMAS,00000000000000000000001193,MARA,100000000000000100192,20230515
100,MATMAS,00000000000000000000001194,MARA,100000000000000100193,20230519
100,MATMAS,00000000000000000000001195,MARA,100000000000000100194,20240827
100,MATMAS,00000000000000000000001196,MARA,100000000000000100195,20221123
100,MATMAS,00000000000000000000001197,MARA,100000000000000100196,20220415
100,MATMAS,00000000000000000000001198,MARA,100000000000000100197,20231222
100,MATMAS,00000000000000000000001199,MARA,100000000000000100198,20230112
100,MATMAS,00000000000000000000001200,MARA,100000000000000100199,20230513
100,MATMAS,00000000000000000000001201,MARA,100000000000000100200,20230124
100,MATMAS,00000000000000000000001202,MARA,100000000000000100201,20231013
100,MATMAS,00000000000000000000001203,MARA,100000000000000100202,20220901
100,MATMAS,00000000000000000000001204,MARA,100000000000000100203,20240502
100,MATMAS,00000000000000000000001205,MARA,100000000000000100204,20220927
100,MATMAS,00000000000000000000001206,MARA,100000000000000100205,20221224
100,MATMAS,00000000000000000000001207,MARA,100000000000000100206,20230122
100,MATMAS,00000000000000000000001208,MARA,100000000000000100207,20240207
100,MATMAS,00000000000000000000001209,MARA,100000000000000100208,20240816
100,MATMAS,00000000000000000000001210,MARA,100000000000000100209,20231014
100,MATMAS,00000000000000000000001211,MARA,100000000000000100210,20220313
100,MATMAS,00000000000000000000001212,MARA,100000000000000100211,20240905
100,MATMAS,00000000000000000000001213,MARA,100000000000000100212,20220217
100,MATMAS,00000000000000000000001214,MARA,100000000000000100213,20230412
100,MATMAS,00000000000000000000001215,MARA,100000000000000100214,20240521
100,MATMAS,00000000000000000000001216,MARA,100000000000000100215,20221108
100,MATMAS,00000000000000000000001217,MARA,100000000000000100216,20240321
100,MATMAS,00000000000000000000001218,MARA,100000000000000100217,20240306
100,MATMAS,00000000000000000000001219,MARA,100000000000000100218,20220124
100,MATMAS,00000000000000000000001220,MARA,100000000000000100219,20240406
100,MATMAS,00000000000000000000001221,MARA,100000000000000100220,20240407
100,MATMAS,00000000000000000000001222,MARA,100000000000000100221,20220317
100,MATMAS,00000000000000000000001223,MARA,100000000000000100222,20240425
100,MATMAS,00000000000000000000001224,MARA,100000000000000100223,20221108
100,MATMAS,00000000000000000000001225,MARA,100000000000000100224,20230608
100,MATMAS,00000000000000000000001226,MARA,100000000000000100225,20220202
100,MATMAS,00000000000000000000001227,MARA,100000000000000100226,20230501
100,MATMAS,00000000000000000000001228,MARA,100000000000000100227,20220701
100,MATMAS,00000000000000000000001229,MARA,100000000000000100228,20220409
