MANDT,KOKRS,OBJNR,GJAHR,KSTAR,WTG001,TWAER
100,1000,OR00000000000000000872,2024,0000400010,16741.04,EUR
100,1000,OR00000000000000000873,2023,0000400020,2495.6,EUR
100,1000,OR00000000000000000874,2024,0000400030,17792.71,EUR
100,1000,OR00000000000000000875,2023,0000400040,10710.47,EUR
100,1000,OR00000000000000000876,2024,0000400050,4104.94,EUR
100,1000,OR00000000000000000877,2023,0000400060,601.57,EUR
100,1000,OR00000000000000000878,2024,0000400070,7817.12,EUR
100,1000,OR00000000000000000879,2023,0000400080,9744.21,EUR
100,1000,OR00000000000000000880,2024,0000400090,1779.23,EUR
100,1000,OR00000000000000000881,2023,0000400100,7709.04,EUR
100,1000,OR00000000000000000882,2024,0000400110,7579.21,EUR
100,1000,OR00000000000000000883,2023,0000400120,1533.77,EUR
100,1000,OR00000000000000000884,2024,0000400130,5108.02,EUR
100,1000,OR00000000000000000885,2023,0000400140,12164.41,EUR
100,1000,OR00000000000000000886,2024,0000400150,1551.84,EUR
100,1000,OR00000000000000000887,2023,0000400160,7474.1,EUR
100,1000,OR00000000000000000888,2024,0000400170,1243.96,EUR
100,1000,OR00000000000000000889,2023,0000400180,19580.03,EUR
100,1000,OR00000000000000000890,2024,0000400190,3518.4,EUR
100,1000,OR00000000000000000891,2023,0000400200,14899.97,EUR
100,1000,OR00000000000000000892,2024,0000400210,16224.6,EUR
100,1000,OR00000000000000000893,2023,0000400220,1712.59,EUR
100,1000,OR00000000000000000894,2024,0000400230,3441.05,EUR
100,1000,OR00000000000000000895,2023,0000400240,15858.34,EUR
100,1000,OR00000000000000000896,2024,0000400250,16298.28,EUR
100,1000,OR00000000000000000897,2023,0000400260,19674.49,EUR
100,1000,OR00000000000000000898,2024,0000400270,8370.9,EUR
100,1000,OR00000000000000000899,2023,0000400280,19418.76,EUR
100,1000,OR00000000000000000900,2024,0000400290,10558.3,EUR
100,1000,OR00000000000000000901,2023,0000400000,10087.79,EUR
100,1000,OR00000000000000000902,2024,0000400010,9319.18,EUR
100,1000,OR00000000000000000903,2023,0000400020,7884.36,EUR
100,1000,OR00000000000000000904,2024,0000400030,5958.75,EUR
100,1000,OR00000000000000000905,2023,0000400040,3549.43,EUR
100,1000,OR00000000000000000906,2024,0000400050,15046.67,EUR
100,1000,OR00000000000000000907,2023,0000400060,7850.82,EUR
100,1000,OR00000000000000000908,2024,0000400070,8721.7,EUR
100,1000,OR00000000000000000909,2023,0000400080,11051.25,EUR
100,1000,OR00000000000000000910,2024,0000400090,16509.85,EUR
100,1000,OR00000000000000000911,2023,0000400100,14558.01,EUR
100,1000,OR00000000000000000912,2024,0000400110,14434.7,EUR
100,1000,OR00000000000000000913,2023,0000400120,2661.85,EUR
100,1000,OR00000000000000000914,2024,0000400130,11355.92,EUR
100,1000,OR00000000000000000915,2023,0000400140,6208.16,EUR
100,1000,OR00000000000000000916,2024,0000400150,11067.2,EUR
100,1000,OR00000000000000000917,2023,0000400160,15425.22,EUR
100,1000,OR00000000000000000918,2024,0000400170,2555.81,EUR
100,1000,OR00000000000000000919,2023,0000400180,17568.62,EUR
100,1000,OR00000000000000000920,2024,0000400190,8154.32,EUR
100,1000,OR00000000000000000921,2023,0000400200,16133.35,EUR
100,1000,OR00000000000000000922,2024,0000400210,1416.09,EUR
100,1000,OR00000000000000000923,2023,0000400220,6870.83,EUR
100,1000,OR00000000000000000924,2024,0000400230,12229.62,EUR
100,1000,OR00000000000000000925,2023,0000400240,15318.56,EUR
100,1000,OR00000000000000000926,2024,0000400250,1687.02,EUR
100,1000,OR00000000000000000927,2023,0000400260,8975.68,EUR
100,1000,OR00000000000000000928,2024,0000400270,8762.98,EUR
100,1000,OR00000000000000000929,2023,0000400280,3221.24,EUR
100,1000,OR00000000000000000930,2024,0000400290,15726.02,EUR
100,1000,OR00000000000000000931,2023,0000400000,13029.81,EUR
100,1000,OR00000000000000000932,2024,0000400010,7050.27,EUR
100,1000,OR00000000000000000933,2023,0000400020,4489.75,EUR
100,1000,OR00000000000000000934,2024,0000400030,5064.01,EUR
100,1000,OR00000000000000000935,2023,0000400040,6749.27,EUR
100,1000,OR00000000000000000936,2024,0000400050,12331.94,EUR
100,1000,OR00000000000000000937,2023,0000400060,14310.63,EUR
100,1000,OR00000000000000000938,2024,0000400070,8174.13,EUR
100,1000,OR00000000000000000939,2023,0000400080,6729.75,EUR
100,1000,OR00000000000000000940,2024,0000400090,5539.17,EUR
100,1000,OR00000000000000000941,2023,0000400100,6513.49,EUR
100,1000,OR00000000000000000942,2024,0000400110,16526.88,EUR
100,1000,OR00000000000000000943,2023,0000400120,17307.85,EUR
100,1000,OR00000000000000000944,2024,0000400130,7018.84,EUR
100,1000,OR00000000000000000945,2023,0000400140,17554.71,EUR
100,1000,OR00000000000000000946,2024,0000400150,19497.94,EUR
100,1000,OR00000000000000000947,2023,0000400160,19800.04,EUR
100,1000,OR00000000000000000948,2024,0000400170,17222.78,EUR
100,1000,OR00000000000000000949,2023,0000400180,12152.36,EUR
100,1000,OR00000000000000000950,2024,0000400190,9662.51,EUR
100,1000,OR00000000000000000951,2023,0000400200,10239.53,EUR
100,1000,OR00000000000000000952,2024,0000400210,1966.01,EUR
100,1000,OR00000000000000000953,2023,0000400220,550.13,EUR
100,1000,OR00000000000000000954,2024,0000400230,8643.09,EUR
100,1000,OR00000000000000000955,2023,0000400240,17145.15,EUR
100,1000,OR00000000000000000956,2024,0000400250,4026.89,EUR
100,1000,OR00000000000000000957,2023,0000400260,19666.95,EUR
100,1000,OR00000000000000000958,2024,0000400270,11701.02,EUR
100,1000,OR00000000000000000959,2023,0000400280,6006.17,EUR
100,1000,OR00000000000000000960,2024,0000400290,4507.23,EUR
100,1000,OR00000000000000000961,2023,0000400000,15016.68,EUR
100,1000,OR00000000000000000962,2024,0000400010,16807.83,EUR
100,1000,OR00000000000000000963,2023,0000400020,1687.7,EUR
100,1000,OR00000000000000000964,2024,0000400030,11440.91,EUR
100,1000,OR00000000000000000965,2023,0000400040,15837.71,EUR
100,1000,OR00000000000000000966,2024,0000400050,11494.89,EUR
100,1000,OR00000000000000000967,2023,0000400060,18602.59,EUR
100,1000,OR00000000000000000968,2024,0000400070,3864.41,EUR
100,1000,OR00000000000000000969,2023,0000400080,7037.13,EUR
100,1000,OR00000000000000000970,2024,0000400090,8963.79,EUR
100,1000,OR00000000000000000971,2023,0000400100,19873.1,EUR
100,1000,OR00000000000000000972,2024,0000400110,1867.82,EUR
100,1000,OR00000000000000000973,2023,0000400120,10587.03,EUR
100,1000,OR00000000000000000974,2024,0000400130,10825.19,EUR
100,1000,OR00000000000000000975,2023,0000400140,7071.41,EUR
100,1000,OR00000000000000000976,2024,0000400150,13210.48,EUR
100,1000,OR00000000000000000977,2023,0000400160,17173.49,EUR
100,1000,OR00000000000000000978,2024,0000400170,4835.87,EUR
100,1000,OR00000000000000000979,2023,0000400180,694.11,EUR
100,1000,OR00000000000000000980,2024,0000400190,5029.14,EUR
100,1000,OR00000000000000000981,2023,0000400200,10006.64,EUR
100,1000,OR00000000000000000982,2024,0000400210,15719.42,EUR
100,1000,OR00000000000000000983,2023,0000400220,4140.67,EUR
100,1000,OR00000000000000000984,2024,0000400230,12106.84,EUR
100,1000,OR00000000000000000985,2023,0000400240,14176.59,EUR
100,1000,OR00000000000000000986,2024,0000400250,19127.38,EUR
100,1000,OR00000000000000000987,2023,0000400260,17838.08,EUR
100,1000,OR00000000000000000988,2024,0000400270,4060.78,EUR
100,1000,OR00000000000000000989,2023,0000400280,13130.5,EUR
100,1000,OR00000000000000000990,2024,0000400290,18150.77,EUR
100,1000,OR00000000000000000991,2023,0000400000,615.33,EUR
100,1000,OR00000000000000000992,2024,0000400010,15680.46,EUR
100,1000,OR00000000000000000993,2023,0000400020,6637.63,EUR
100,1000,OR00000000000000000994,2024,0000400030,19823.33,EUR
100,1000,OR00000000000000000995,2023,0000400040,14434.6,EUR
100,1000,OR00000000000000000996,2024,0000400050,18871.19,EUR
100,1000,OR00000000000000000997,2023,0000400060,7333.65,EUR
100,1000,OR00000000000000000998,2024,0000400070,18972.78,EUR
100,1000,OR00000000000000000999,2023,0000400080,10565.19,EUR
100,1000,OR00000000000000001000,2024,0000400090,1776.21,EUR
100,1000,OR00000000000000001001,2023,0000400100,15913.68,EUR
100,1000,OR00000000000000001002,2024,0000400110,2532.96,EUR
100,1000,OR00000000000000001003,2023,0000400120,19157.43,EUR
100,1000,OR00000000000000001004,2024,0000400130,4050.84,EUR
100,1000,OR00000000000000001005,2023,0000400140,11924.28,EUR
100,1000,OR00000000000000001006,2024,0000400150,3133.78,EUR
100,1000,OR00000000000000001007,2023,0000400160,6290.48,EUR
100,1000,OR00000000000000001008,2024,0000400170,16375.04,EUR
100,1000,OR00000000000000001009,2023,0000400180,17257.45,EUR
100,1000,OR00000000000000001010,2024,0000400190,18260.21,EUR
100,1000,OR00000000000000001011,2023,0000400200,18871.61,EUR
100,1000,OR00000000000000001012,2024,0000400210,6497.58,EUR
100,1000,OR00000000000000001013,2023,0000400220,10480.5,EUR
100,1000,OR00000000000000001014,2024,0000400230,2296.94,EUR
100,1000,OR00000000000000001015,2023,0000400240,7683.3,EUR
100,1000,OR00000000000000001016,2024,0000400250,19426.61,EUR
100,1000,OR00000000000000001017,2023,0000400260,6776.63,EUR
100,1000,OR00000000000000001018,2024,0000400270,15307.51,EUR
100,1000,OR00000000000000001019,2023,0000400280,4637.81,EUR
100,1000,OR00000000000000001020,2024,0000400290,15477.1,EUR
100,1000,OR00000000000000001021,2023,0000400000,12684.45,EUR
100,1000,OR00000000000000001022,2024,0000400010,18494.79,EUR
100,1000,OR00000000000000001023,2023,0000400020,8366.23,EUR
100,1000,OR00000000000000001024,2024,0000400030,15923.05,EUR
100,1000,OR00000000000000001025,2023,0000400040,3882.02,EUR
100,1000,OR00000000000000001026,2024,0000400050,16193.33,EUR
100,1000,OR00000000000000001027,2023,0000400060,13792.71,EUR
100,1000,OR00000000000000001028,2024,0000400070,7465.42,EUR
100,1000,OR00000000000000001029,2023,0000400080,17720.45,EUR
100,1000,OR00000000000000001030,2024,0000400090,11506.85,EUR
100,1000,OR00000000000000001031,2023,0000400100,2054.46,EUR
100,1000,OR00000000000000001032,2024,0000400110,2037.99,EUR
100,1000,OR00000000000000001033,2023,0000400120,6887.89,EUR
100,1000,OR00000000000000001034,2024,0000400130,16705.86,EUR
100,1000,OR00000000000000001035,2023,0000400140,7062.41,EUR
100,1000,OR00000000000000001036,2024,0000400150,17754.3,EUR
100,1000,OR00000000000000001037,2023,0000400160,3665.36,EUR
100,1000,OR00000000000000001038,2024,0000400170,6120.02,EUR
100,1000,OR00000000000000001039,2023,0000400180,1835.22,EUR
100,1000,OR00000000000000001040,2024,0000400190,13226.51,EUR
100,1000,OR00000000000000001041,2023,0000400200,7883.17,EUR
100,1000,OR00000000000000001042,2024,0000400210,3172.45,EUR
100,1000,OR00000000000000001043,2023,0000400220,5434.36,EUR
100,1000,OR00000000000000001044,2024,0000400230,6716.28,EUR
100,1000,OR00000000000000001045,2023,0000400240,15777.85,EUR
100,1000,OR00000000000000001046,2024,0000400250,8000.93,EUR
100,1000,OR00000000000000001047,2023,0000400260,17422.15,EUR
100,1000,OR00000000000000001048,2024,0000400270,5424.98,EUR
100,1000,OR00000000000000001049,2023,0000400280,1788.38,EUR
100,1000,OR00000000000000001050,2024,0000400290,18769.54,EUR
100,1000,OR00000000000000001051,2023,0000400000,1204.39,EUR
100,1000,OR00000000000000001052,2024,0000400010,4000.29,EUR
100,1000,OR00000000000000001053,2023,0000400020,4629.28,EUR
100,1000,OR00000000000000001054,2024,0000400030,19669.03,EUR
100,1000,OR00000000000000001055,2023,0000400040,5021.43,EUR
100,1000,OR00000000000000001056,2024,0000400050,1416.96,EUR
100,1000,OR00000000000000001057,2023,0000400060,13415.27,EUR
100,1000,OR00000000000000001058,2024,0000400070,6663.17,EUR
100,1000,OR00000000000000001059,2023,0000400080,6037.25,EUR
100,1000,OR00000000000000001060,2024,0000400090,2498.59,EUR
100,1000,OR00000000000000001061,2023,0000400100,5232.29,EUR
100,1000,OR00000000000000001062,2024,0000400110,4482.4,EUR
100,1000,OR00000000000000001063,2023,0000400120,14910.45,EUR
100,1000,OR00000000000000001064,2024,0000400130,9116.04,EUR
100,1000,OR00000000000000001065,2023,0000400140,5259.44,EUR
100,1000,OR00000000000000001066,2024,0000400150,16813.02,EUR
100,1000,OR00000000000000001067,2023,0000400160,18982.94,EUR
100,1000,OR00000000000000001068,2024,0000400170,8905.46,EUR
100,1000,OR00000000000000001069,2023,0000400180,14884.14,EUR
100,1000,OR00000000000000001070,2024,0000400190,13972.13,EUR
100,1000,OR00000000000000001071,2023,0000400200,9379.74,EUR
100,1000,OR00000000000000001072,2024,0000400210,5377.06,EUR
100,1000,OR00000000000000001073,2023,0000400220,10822.28,EUR
100,1000,OR00000000000000001074,2024,0000400230,2779.55,EUR
100,1000,OR00000000000000001075,2023,0000400240,17350.06,EUR
100,1000,OR00000000000000001076,2024,0000400250,5217.83,EUR
100,1000,OR00000000000000001077,2023,0000400260,5482.19,EUR
100,1000,OR00000000000000001078,2024,0000400270,17210.37,EUR
100,1000,OR00000000000000001079,2023,0000400280,1425.48,EUR
100,1000,OR00000000000000001080,2024,0000400290,6498.02,EUR
100,1000,OR00000000000000001081,2023,0000400000,11004.94,EUR
100,1000,OR00000000000000001082,2024,0000400010,6278.47,EUR
100,1000,OR00000000000000001083,2023,0000400020,1824.4,EUR
100,1000,OR00000000000000001084,2024,0000400030,19828.3,EUR
100,1000,OR00000000000000001085,2023,0000400040,17986.68,EUR
100,1000,OR00000000000000001086,2024,0000400050,6036.75,EUR
100,1000,OR00000000000000001087,2023,0000400060,779.76,EUR
100,1000,OR00000000000000001088,2024,0000400070,922.99,EUR
100,1000,OR00000000000000001089,2023,0000400080,5765.77,EUR
100,1000,OR00000000000000001090,2024,0000400090,3346.3,EUR
100,1000,OR00000000000000001091,2023,0000400100,19847.14,EUR
100,1000,OR00000000000000001092,2024,0000400110,2441.83,EUR
100,1000,OR00000000000000001093,2023,0000400120,3103.21,EUR
100,1000,OR00000000000000001094,2024,0000400130,6770.65,EUR
100,1000,OR00000000000000001095,2023,0000400140,2561.91,EUR
100,1000,OR00000000000000001096,2024,0000400150,3328.44,EUR
100,1000,OR00000000000000001097,2023,0000400160,9754.05,EUR
100,1000,OR00000000000000001098,2024,0000400170,13565.45,EUR
100,1000,OR00000000000000001099,2023,0000400180,17214.06,EUR
100,1000,OR00000000000000001100,2024,0000400190,3948.8,EUR
100,1000,OR00000000000000001101,2023,0000400200,13585.32,EUR
100,1000,OR00000000000000001102,2024,0000400210,4380.26,EUR
100,1000,OR00000000000000001103,2023,0000400220,10315.5,EUR
100,1000,OR00000000000000001104,2024,0000400230,4931.79,EUR
100,1000,OR00000000000000001105,2023,0000400240,16671.81,EUR
100,1000,OR00000000000000001106,2024,0000400250,2846.1,EUR
100,1000,OR00000000000000001107,2023,0000400260,11924.56,EUR
100,1000,OR00000000000000001108,2024,0000400270,10937.09,EUR
100,1000,OR00000000000000001109,2023,0000400280,17500.74,EUR
100,1000,OR00000000000000001110,2024,0000400290,15162.34,EUR
100,1000,OR00000000000000001111,2023,0000400000,13801.78,EUR
100,1000,OR00000000000000001112,2024,0000400010,3851.39,EUR
100,1000,OR00000000000000001113,2023,0000400020,8765.07,EUR
100,1000,OR00000000000000001114,2024,0000400030,5535.3,EUR
100,1000,OR00000000000000001115,2023,0000400040,8223.53,EUR
100,1000,OR00000000000000001116,2024,0000400050,6956.16,EUR
100,1000,OR00000000000000001117,2023,0000400060,16352.23,EUR
100,1000,OR00000000000000001118,2024,0000400070,15519.85,EUR
100,1000,OR00000000000000001119,2023,0000400080,17611.72,EUR
100,1000,OR00000000000000001120,2024,0000400090,4577.83,EUR
100,1000,OR00000000000000001121,2023,0000400100,5464.34,EUR
100,1000,OR00000000000000001122,2024,0000400110,13966.12,EUR
100,1000,OR00000000000000001123,2023,0000400120,2232.95,EUR
100,1000,OR00000000000000001124,2024,0000400130,8115.61,EUR
100,1000,OR00000000000000001125,2023,0000400140,13178.75,EUR
100,1000,OR00000000000000001126,2024,0000400150,4425.49,EUR
100,1000,OR00000000000000001127,2023,0000400160,4244.82,EUR
100,1000,OR00000000000000001128,2024,0000400170,2329.91,EUR
100,1000,OR00000000000000001129,2023,0000400180,14303.5,EUR
100,1000,OR00000000000000001130,2024,0000400190,7917.74,EUR
100,1000,OR00000000000000001131,2023,0000400200,4460.67,EUR
100,1000,OR00000000000000001132,2024,0000400210,12883.99,EUR
100,1000,OR00000000000000001133,2023,0000400220,14630.01,EUR
100,1000,OR00000000000000001134,2024,0000400230,16172.91,EUR
100,1000,OR00000000000000001135,2023,0000400240,7091.85,EUR
100,1000,OR00000000000000001136,2024,0000400250,7107.93,EUR
100,1000,OR00000000000000001137,2023,0000400260,10903.65,EUR
100,1000,OR00000000000000001138,2024,0000400270,6243.08,EUR
100,1000,OR00000000000000001139,2023,0000400280,10615.13,EUR
100,1000,OR00000000000000001140,2024,0000400290,3947.21,EUR
100,1000,OR00000000000000001141,2023,0000400000,17302.82,EUR
100,1000,OR00000000000000001142,2024,0000400010,15040.03,EUR
100,1000,OR00000000000000001143,2023,0000400020,14128.74,EUR
100,1000,OR00000000000000001144,2024,0000400030,12754.81,EUR
100,1000,OR00000000000000001145,2023,0000400040,17310.09,EUR
100,1000,OR00000000000000001146,2024,0000400050,15034.35,EUR
100,1000,OR00000000000000001147,2023,0000400060,3946.67,EUR
100,1000,OR00000000000000001148,2024,0000400070,1227.79,EUR
100,1000,OR00000000000000001149,2023,0000400080,3505.37,EUR
100,1000,OR00000000000000001150,2024,0000400090,16766.05,EUR
100,1000,OR00000000000000001151,2023,0000400100,18702.19,EUR
100,1000,OR00000000000000001152,2024,0000400110,5465.29,EUR
100,1000,OR00000000000000001153,2023,0000400120,4695.79,EUR
100,1000,OR00000000000000001154,2024,0000400130,10287.56,EUR
100,1000,OR00000000000000001155,2023,0000400140,17193.76,EUR
100,1000,OR00000000000000001156,2024,0000400150,5715.27,EUR
100,1000,OR00000000000000001157,2023,0000400160,15262.92,EUR
100,1000,OR00000000000000001158,2024,0000400170,6375.29,EUR
100,1000,OR00000000000000001159,2023,0000400180,14926.56,EUR
100,1000,OR00000000000000001160,2024,0000400190,14458.71,EUR
100,1000,OR00000000000000001161,2023,0000400200,5991.85,EUR
100,1000,OR00000000000000001162,2024,0000400210,17161.46,EUR
100,1000,OR00000000000000001163,2023,0000400220,12725.25,EUR
100,1000,OR00000000000000001164,2024,0000400230,16044.83,EUR
100,1000,OR00000000000000001165,2023,0000400240,18905.89,EUR
100,1000,OR00000000000000001166,2024,0000400250,18161.58,EUR
100,1000,OR00000000000000001167,2023,0000400260,16842.22,EUR
100,1000,OR00000000000000001168,2024,0000400270,13820.32,EUR
100,1000,OR00000000000000001169,2023,0000400280,12457.1,EUR
100,1000,OR00000000000000001170,2024,0000400290,4234.61,EUR
100,1000,OR00000000000000001171,2023,0000400000,4870.27,EUR
100,1000,OR00000000000000001172,2024,0000400010,10462.95,EUR
100,1000,OR00000000000000001173,2023,0000400020,18602.21,EUR
100,1000,OR00000000000000001174,2024,0000400030,606.89,EUR
100,1000,OR00000000000000001175,2023,0000400040,5952.09,EUR
100,1000,OR00000000000000001176,2024,0000400050,17208.26,EUR
100,1000,OR00000000000000001177,2023,0000400060,15803.26,EUR
100,1000,OR00000000000000001178,2024,0000400070,17361.37,EUR
100,1000,OR00000000000000001179,2023,0000400080,19834.69,EUR
100,1000,OR00000000000000001180,2024,0000400090,3301.34,EUR
100,1000,OR00000000000000001181,2023,0000400100,9256.98,EUR
100,1000,OR00000000000000001182,2024,0000400110,4565.17,EUR
100,1000,OR00000000000000001183,2023,0000400120,10161.84,EUR
100,1000,OR00000000000000001184,2024,0000400130,16223.88,EUR
100,1000,OR00000000000000001185,2023,0000400140,12519.28,EUR
100,1000,OR00000000000000001186,2024,0000400150,19092.6,EUR
100,1000,OR00000000000000001187,2023,0000400160,7259.13,EUR
100,1000,OR00000000000000001188,2024,0000400170,13041.18,EUR
100,1000,OR00000000000000001189,2023,0000400180,18060.59,EUR
100,1000,OR00000000000000001190,2024,0000400190,12454.99,EUR
100,1000,OR00000000000000001191,2023,0000400200,12193.98,EUR
100,1000,OR00000000000000001192,2024,0000400210,7578.65,EUR
100,1000,OR00000000000000001193,2023,0000400220,5312.41,EUR
100,1000,OR00000000000000001194,2024,0000400230,3276.17,EUR
100,1000,OR00000000000000001195,2023,0000400240,2238.09,EUR
100,1000,OR00000000000000001196,2024,0000400250,14049.95,EUR
100,1000,OR00000000000000001197,2023,0000400260,3177.39,EUR
100,1000,OR00000000000000001198,2024,0000400270,16660.86,EUR
100,1000,OR00000000000000001199,2023,0000400280,8948.17,EUR
100,1000,OR00000000000000001200,2024,0000400290,1360.45,EUR
100,1000,OR00000000000000001201,2023,0000400000,10492.74,EUR
100,1000,OR00000000000000001202,2024,0000400010,7807.28,EUR
100,1000,OR00000000000000001203,2023,0000400020,13121.9,EUR
100,1000,OR00000000000000001204,2024,0000400030,19431.95,EUR
100,1000,OR00000000000000001205,2023,0000400040,6837.76,EUR
100,1000,OR00000000000000001206,2024,0000400050,2085.83,EUR
100,1000,OR00000000000000001207,2023,0000400060,7003.28,EUR
100,1000,OR00000000000000001208,2024,0000400070,10051.97,EUR
100,1000,OR00000000000000001209,2023,0000400080,7255.4,EUR
100,1000,OR00000000000000001210,2024,0000400090,2244.19,EUR
100,1000,OR00000000000000001211,2023,0000400100,16029.93,EUR
100,1000,OR00000000000000001212,2024,0000400110,13576.68,EUR
100,1000,OR00000000000000001213,2023,0000400120,4973.3,EUR
100,1000,OR00000000000000001214,2024,0000400130,998.09,EUR
100,1000,OR00000000000000001215,2023,0000400140,16739.91,EUR
100,1000,OR00000000000000001216,2024,0000400150,10721.02,EUR
100,1000,OR00000000000000001217,2023,0000400160,702.78,EUR
100,1000,OR00000000000000001218,2024,0000400170,1420.62,EUR
100,1000,OR00000000000000001219,2023,0000400180,5907.98,EUR
100,1000,OR00000000000000001220,2024,0000400190,8977.51,EUR
100,1000,OR00000000000000001221,2023,0000400200,4358.01,EUR
100,1000,OR00000000000000001222,2024,0000400210,16270.69,EUR
100,1000,OR00000000000000001223,2023,0000400220,3920.02,EUR
100,1000,OR00000000000000001224,2024,0000400230,4197.91,EUR
100,1000,OR00000000000000001225,2023,0000400240,3240.99,EUR
100,1000,OR00000000000000001226,2024,0000400250,16993.42,EUR
100,1000,OR00000000000000001227,2023,0000400260,4351.98,EUR
100,1000,OR00000000000000001228,2024,0000400270,10639.32,EUR
100,1000,OR00000000000000001229,2023,0000400280,1052.23,EUR
100,1000,OR00000000000000001230,2024,0000400290,15406.23,EUR
100,1000,OR00000000000000001231,2023,0000400000,11161.82,EUR
100,1000,OR00000000000000001232,2024,0000400010,11818.89,EUR
100,1000,OR00000000000000001233,2023,0000400020,6720.4,EUR
100,1000,OR00000000000000001234,2024,0000400030,8652.2,EUR
100,1000,OR00000000000000001235,2023,0000400040,9384.4,EUR
100,1000,OR00000000000000001236,2024,0000400050,4412.71,EUR
100,1000,OR00000000000000001237,2023,0000400060,14890.72,EUR
100,1000,OR00000000000000001238,2024,0000400070,14400.65,EUR
100,1000,OR00000000000000001239,2023,0000400080,3859.38,EUR
100,1000,OR00000000000000001240,2024,0000400090,5805.78,EUR
100,1000,OR00000000000000001241,2023,0000400100,19178.26,EUR
100,1000,OR00000000000000001242,2024,0000400110,5062.39,EUR
100,1000,OR00000000000000001243,2023,0000400120,12219.29,EUR
100,1000,OR00000000000000001244,2024,0000400130,998.5,EUR
100,1000,OR00000000000000001245,2023,0000400140,2303.57,EUR
100,1000,OR00000000000000001246,2024,0000400150,2164.07,EUR
100,1000,OR00000000000000001247,2023,0000400160,8901.09,EUR
100,1000,OR00000000000000001248,2024,0000400170,773.74,EUR
100,1000,OR00000000000000001249,2023,0000400180,17744.36,EUR
100,1000,OR00000000000000001250,2024,0000400190,5882.95,EUR
100,1000,OR00000000000000001251,2023,0000400200,16687.34,EUR
100,1000,OR00000000000000001252,2024,0000400210,15494.03,EUR
100,1000,OR00000000000000001253,2023,0000400220,3246.17,EUR
100,1000,OR00000000000000001254,2024,0000400230,15296.36,EUR
100,1000,OR00000000000000001255,2023,0000400240,6989.92,EUR
100,1000,OR00000000000000001256,2024,0000400250,5691.7,EUR
100,1000,OR00000000000000001257,2023,0000400260,526.73,EUR
100,1000,OR00000000000000001258,2024,0000400270,2168.58,EUR
100,1000,OR00000000000000001259,2023,0000400280,8411.79,EUR
100,1000,OR00000000000000001260,2024,0000400290,6568.61,EUR
100,1000,OR00000000000000001261,2023,0000400000,17680.84,EUR
100,1000,OR00000000000000001262,2024,0000400010,8957.7,EUR
100,1000,OR00000000000000001263,2023,0000400020,12032.42,EUR
100,1000,OR00000000000000001264,2024,0000400030,8851.26,EUR
100,1000,OR00000000000000001265,2023,0000400040,906.31,EUR
100,1000,OR00000000000000001266,2024,0000400050,2855.01,EUR
100,1000,OR00000000000000001267,2023,0000400060,4424.52,EUR
100,1000,OR00000000000000001268,2024,0000400070,1413.02,EUR
100,1000,OR00000000000000001269,2023,0000400080,2258.17,EUR
100,1000,OR00000000000000001270,2024,0000400090,17939.13,EUR
100,1000,OR00000000000000001271,2023,0000400100,7950.4,EUR
100,1000,OR00000000000000001272,2024,0000400110,2768.35,EUR
100,1000,OR00000000000000001273,2023,0000400120,1877.13,EUR
100,1000,OR00000000000000001274,2024,0000400130,3028.01,EUR
100,1000,OR00000000000000001275,2023,0000400140,18419.9,EUR
100,1000,OR00000000000000001276,2024,0000400150,15019.48,EUR
100,1000,OR00000000000000001277,2023,0000400160,2628.91,EUR
100,1000,OR00000000000000001278,2024,0000400170,19258.7,EUR
100,1000,OR00000000000000001279,2023,0000400180,13734.82,EUR
100,1000,OR00000000000000001280,2024,0000400190,11125.56,EUR
100,1000,OR00000000000000001281,2023,0000400200,7992.72,EUR
100,1000,OR00000000000000001282,2024,0000400210,8275.72,EUR
100,1000,OR00000000000000001283,2023,0000400220,531.41,EUR
100,1000,OR00000000000000001284,2024,0000400230,8613.76,EUR
100,1000,OR00000000000000001285,2023,0000400240,18056.62,EUR
100,1000,OR00000000000000001286,2024,0000400250,10672.36,EUR
100,1000,OR00000000000000001287,2023,0000400260,3787.23,EUR
100,1000,OR00000000000000001288,2024,0000400270,12087.43,EUR
100,1000,OR00000000000000001289,2023,0000400280,12492.86,EUR
100,1000,OR00000000000000001290,2024,0000400290,3740.63,EUR
100,1000,OR00000000000000001291,2023,0000400000,5079.49,EUR
100,1000,OR00000000000000001292,2024,0000400010,4845.56,EUR
100,1000,OR00000000000000001293,2023,0000400020,5931.03,EUR
100,1000,OR00000000000000001294,2024,0000400030,12150.94,EUR
100,1000,OR00000000000000001295,2023,0000400040,16486.28,EUR
100,1000,OR00000000000000001296,2024,0000400050,19565.78,EUR
100,1000,OR00000000000000001297,2023,0000400060,16739.19,EUR
100,1000,OR00000000000000001298,2024,0000400070,2009.21,EUR
100,1000,OR00000000000000001299,2023,0000400080,10445.1,EUR
100,1000,OR00000000000000001300,2024,0000400090,8571.53,EUR
100,1000,OR00000000000000001301,2023,0000400100,14147.27,EUR
100,1000,OR00000000000000001302,2024,0000400110,11657.79,EUR
100,1000,OR00000000000000001303,2023,0000400120,16878.73,EUR
100,1000,OR00000000000000001304,2024,0000400130,6937.77,EUR
100,1000,OR00000000000000001305,2023,0000400140,617.07,EUR
100,1000,OR00000000000000001306,2024,0000400150,2756.91,EUR
100,1000,OR00000000000000001307,2023,0000400160,10795.62,EUR
