MANDT,BESSION,GJAHR,BUZEI,EBELN,EBELP,MATNR,WERKS,MENGE,MEINS,WRBTR
100,0070002029,2024,001,0045002029,00010,000000000000100872,0010,991.856,KG,16764.52
100,0070002030,2023,001,0045002030,00010,000000000000100630,0001,135.626,KG,3777.63
100,0070002031,2024,001,0045002031,00010,000000000000100509,0002,302.964,KG,14213.65
100,0070002032,2023,001,0045002032,00010,000000000000100638,0003,890.422,KG,29069.0
100,0070002033,2024,001,0045002033,00010,000000000000100811,0004,375.891,KG,3394.58
100,0070002034,2023,001,0045002034,00010,000000000000100556,0005,362.924,KG,2564.48
100,0070002035,2024,001,0045002035,00010,000000000000100634,0006,366.655,KG,9196.64
100,0070002036,2023,001,0045002036,00010,000000000000100740,0007,957.039,KG,14121.36
100,0070002037,2024,001,0045002037,00010,000000000000100532,0008,174.116,KG,786.8
100,0070002038,2023,001,0045002038,00010,000000000000100614,0009,584.742,KG,14257.2
100,0070002039,2024,001,0045002039,00010,000000000000100922,0010,352.03,KG,3407.92
100,0070002040,2023,001,0045002040,00010,000000000000100834,0001,893.668,KG,26899.64
100,0070002041,2024,001,0045002041,00010,000000000000100692,0002,357.349,KG,9516.0
100,0070002042,2023,001,0045002042,00010,000000000000100554,0003,957.001,KG,30245.17
100,0070002043,2024,001,0045002043,00010,000000000000100640,0004,964.794,KG,47299.46
100,0070002044,2023,001,0045002044,00010,000000000000100872,0005,520.554,KG,5534.5
100,0070002045,2024,001,0045002045,00010,000000000000100856,0006,102.214,KG,777.12
100,0070002046,2023,001,0045002046,00010,000000000000100908,0007,80.578,KG,2818.71
100,0070002047,2024,001,0045002047,00010,000000000000100663,0008,22.505,KG,261.26
100,0070002048,2023,001,0045002048,00010,000000000000100945,0009,431.554,KG,6862.44
100,0070002049,2024,001,0045002049,00010,000000000000100600,0010,271.971,KG,10983.56
100,0070002050,2023,001,0045002050,00010,000000000000100718,0001,453.567,KG,11540.23
100,0070002051,2024,001,0045002051,00010,000000000000100649,0002,463.669,KG,2797.38
100,0070002052,2023,001,0045002052,00010,000000000000100506,0003,987.247,KG,9813.0
100,0070002053,2024,001,0045002053,00010,000000000000100976,0004,679.791,KG,3334.49
100,0070002054,2023,001,0045002054,00010,000000000000100840,0005,425.114,KG,14030.88
100,0070002055,2024,001,0045002055,00010,000000000000100558,0006,862.264,KG,37486.86
100,0070002056,2023,001,0045002056,00010,000000000000100965,0007,930.993,KG,33966.19
100,0070002057,2024,001,0045002057,00010,000000000000100587,0008,232.903,KG,1860.87
100,0070002058,2023,001,0045002058,00010,000000000000100524,0009,671.585,KG,25603.98
100,0070002059,2024,001,0045002059,00010,000000000000100754,0010,503.945,KG,1420.8
100,0070002060,2023,001,0045002060,00010,000000000000100788,0001,958.754,KG,37637.15
100,0070002061,2024,001,0045002061,00010,000000000000100878,0002,474.031,KG,6450.4
100,0070002062,2023,001,0045002062,00010,000000000000100827,0003,738.674,KG,9566.1
100,0070002063,2024,001,0045002063,00010,000000000000100878,0004,889.059,KG,38005.1
100,0070002064,2023,001,0045002064,00010,000000000000100927,0005,742.676,KG,14285.82
100,0070002065,2024,001,0045002065,00010,000000000000100784,0006,71.689,KG,2112.56
100,0070002066,2023,001,0045002066,00010,000000000000100849,0007,741.519,KG,36520.7
100,0070002067,2024,001,0045002067,00010,000000000000100889,0008,693.751,KG,18356.5
100,0070002068,2023,001,0045002068,00010,000000000000100583,0009,184.494,KG,7927.84
100,0070002069,2024,001,0045002069,00010,000000000000100674,0010,720.787,KG,22628.81
100,0070002070,2023,001,0045002070,00010,000000000000100743,0001,395.024,KG,16464.14
100,0070002071,2024,001,0045002071,00010,000000000000100894,0002,44.847,KG,344.1
100,0070002072,2023,001,0045002072,00010,000000000000100992,0003,968.362,KG,16532.17
100,0070002073,2024,001,0045002073,00010,000000000000100642,0004,892.828,KG,40807.1
100,0070002074,2023,001,0045002074,00010,000000000000100505,0005,327.792,KG,4788.68
100,0070002075,2024,001,0045002075,00010,000000000000100538,0006,111.74,KG,2843.01
100,0070002076,2023,001,0045002076,00010,000000000000100682,0007,445.522,KG,17713.67
100,0070002077,2024,001,0045002077,00010,000000000000100609,0008,804.619,KG,2724.91
100,0070002078,2023,001,0045002078,00010,000000000000100850,0009,632.034,KG,24745.84
100,0070002079,2024,001,0045002079,00010,000000000000100576,0010,483.623,KG,13916.68
100,0070002080,2023,001,0045002080,00010,000000000000100971,0001,94.295,KG,1297.03
100,0070002081,2024,001,0045002081,00010,000000000000100718,0002,257.904,KG,7090.74
100,0070002082,2023,001,0045002082,00010,000000000000100584,0003,780.172,KG,13496.65
100,0070002083,2024,001,0045002083,00010,000000000000100537,0004,745.265,KG,13792.2
100,0070002084,2023,001,0045002084,00010,000000000000100965,0005,725.601,KG,25967.22
100,0070002085,2024,001,0045002085,00010,000000000000100868,0006,78.892,KG,548.69
100,0070002086,2023,001,0045002086,00010,000000000000100592,0007,988.164,KG,23252.58
100,0070002087,2024,001,0045002087,00010,000000000000100536,0008,14.546,KG,263.09
100,0070002088,2023,001,0045002088,00010,000000000000100845,0009,50.061,KG,1523.03
100,0070002089,2024,001,0045002089,00010,000000000000100966,0010,267.858,KG,5626.84
100,0070002090,2023,001,0045002090,00010,000000000000100771,0001,188.25,KG,2563.44
100,0070002091,2024,001,0045002091,00010,000000000000100618,0002,87.765,KG,2333.39
100,0070002092,2023,001,0045002092,00010,000000000000100996,0003,992.536,KG,3476.13
100,0070002093,2024,001,0045002093,00010,000000000000100607,0004,720.475,KG,10329.92
100,0070002094,2023,001,0045002094,00010,000000000000100767,0005,890.132,KG,29490.05
100,0070002095,2024,001,0045002095,00010,000000000000100735,0006,151.935,KG,5817.41
100,0070002096,2023,001,0045002096,00010,000000000000100868,0007,504.177,KG,10747.72
100,0070002097,2024,001,0045002097,00010,000000000000100924,0008,825.757,KG,31400.37
100,0070002098,2023,001,0045002098,00010,000000000000100829,0009,606.583,KG,9031.21
100,0070002099,2024,001,0045002099,00010,000000000000100875,0010,67.442,KG,213.2
100,0070002100,2023,001,0045002100,00010,000000000000100583,0001,672.424,KG,14618.87
100,0070002101,2024,001,0045002101,00010,000000000000100607,0002,621.401,KG,3881.36
100,0070002102,2023,001,0045002102,00010,000000000000100636,0003,828.63,KG,39731.99
100,0070002103,2024,001,0045002103,00010,000000000000100894,0004,785.969,KG,1317.62
100,0070002104,2023,001,0045002104,00010,000000000000100982,0005,447.428,KG,8199.43
100,0070002105,2024,001,0045002105,00010,000000000000100648,0006,83.33,KG,275.3
100,0070002106,2023,001,0045002106,00010,000000000000100691,0007,989.17,KG,10185.06
100,0070002107,2024,001,0045002107,00010,000000000000100780,0008,389.656,KG,13085.68
100,0070002108,2023,001,0045002108,00010,000000000000100623,0009,418.137,KG,9524.19
100,0070002109,2024,001,0045002109,00010,000000000000100963,0010,704.988,KG,1099.62
100,0070002110,2023,001,0045002110,00010,000000000000100914,0001,486.684,KG,11265.5
100,0070002111,2024,001,0045002111,00010,000000000000100920,0002,574.881,KG,20419.31
100,0070002112,2023,001,0045002112,00010,000000000000100932,0003,322.05,KG,6464.23
100,0070002113,2024,001,0045002113,00010,000000000000100814,0004,439.825,KG,6099.47
100,0070002114,2023,001,0045002114,00010,000000000000100753,0005,128.495,KG,1550.22
100,0070002115,2024,001,0045002115,00010,000000000000100700,0006,166.027,KG,7512.66
100,0070002116,2023,001,0045002116,00010,000000000000100879,0007,739.167,KG,5995.12
100,0070002117,2024,001,0045002117,00010,000000000000100769,0008,214.748,KG,6690.39
100,0070002118,2023,001,0045002118,00010,000000000000100634,0009,650.904,KG,17509.61
100,0070002119,2024,001,0045002119,00010,000000000000100780,0010,681.924,KG,25272.33
100,0070002120,2023,001,0045002120,00010,000000000000100737,0001,208.259,KG,3720.39
100,0070002121,2024,001,0045002121,00010,000000000000100947,0002,60.875,KG,1063.72
100,0070002122,2023,001,0045002122,00010,000000000000100670,0003,21.059,KG,650.09
100,0070002123,2024,001,0045002123,00010,000000000000100923,0004,325.893,KG,15389.56
100,0070002124,2023,001,0045002124,00010,000000000000100614,0005,156.272,KG,3163.54
100,0070002125,2024,001,0045002125,00010,000000000000100567,0006,871.02,KG,36839.25
100,0070002126,2023,001,0045002126,00010,000000000000100612,0007,961.0,KG,17565.43
100,0070002127,2024,001,0045002127,00010,000000000000100827,0008,31.166,KG,159.42
100,0070002128,2023,001,0045002128,00010,000000000000100931,0009,801.347,KG,21748.34
100,0070002129,2024,001,0045002129,00010,000000000000100712,0010,566.668,KG,4138.86
100,0070002130,2023,001,0045002130,00010,000000000000100999,0001,921.485,KG,6472.05
100,0070002131,2024,001,0045002131,00010,000000000000100661,0002,458.267,KG,18775.64
100,0070002132,2023,001,0045002132,00010,000000000000100657,0003,215.516,KG,10154.56
100,0070002133,2024,001,0045002133,00010,000000000000100754,0004,579.052,KG,17741.93
100,0070002134,2023,001,0045002134,00010,000000000000100693,0005,866.473,KG,26054.09
100,0070002135,2024,001,0045002135,00010,000000000000100876,0006,672.359,KG,9848.87
100,0070002136,2023,001,0045002136,00010,000000000000100851,0007,153.306,KG,5373.2
100,0070002137,2024,001,0045002137,00010,000000000000100570,0008,120.878,KG,5496.31
100,0070002138,2023,001,0045002138,00010,000000000000100602,0009,685.348,KG,5653.7
100,0070002139,2024,001,0045002139,00010,000000000000100505,0010,52.317,KG,420.94
100,0070002140,2023,001,0045002140,00010,000000000000100595,0001,992.776,KG,44988.18
100,0070002141,2024,001,0045002141,00010,000000000000100593,0002,172.13,KG,1252.33
100,0070002142,2023,001,0045002142,00010,000000000000100847,0003,698.884,KG,3169.41
100,0070002143,2024,001,0045002143,00010,000000000000100703,0004,431.939,KG,9556.61
100,0070002144,2023,001,0045002144,00010,000000000000100905,0005,870.23,KG,35013.88
100,0070002145,2024,001,0045002145,00010,000000000000100651,0006,353.054,KG,17172.18
100,0070002146,2023,001,0045002146,00010,000000000000100540,0007,822.479,KG,32947.76
100,0070002147,2024,001,0045002147,00010,000000000000100542,0008,803.851,KG,15865.12
100,0070002148,2023,001,0045002148,00010,000000000000100810,0009,594.481,KG,21271.66
100,0070002149,2024,001,0045002149,00010,000000000000100913,0010,263.725,KG,4519.59
100,0070002150,2023,001,0045002150,00010,000000000000100957,0001,561.502,KG,21095.16
100,0070002151,2024,001,0045002151,00010,000000000000100595,0002,603.845,KG,12097.77
100,0070002152,2023,001,0045002152,00010,000000000000100884,0003,171.352,KG,2824.05
100,0070002153,2024,001,0045002153,00010,000000000000100987,0004,295.024,KG,10676.54
100,0070002154,2023,001,0045002154,00010,000000000000100549,0005,370.604,KG,10218.68
100,0070002155,2024,001,0045002155,00010,000000000000100559,0006,907.785,KG,2055.11
100,0070002156,2023,001,0045002156,00010,000000000000100706,0007,748.089,KG,17967.16
100,0070002157,2024,001,0045002157,00010,000000000000100800,0008,122.472,KG,1103.97
100,0070002158,2023,001,0045002158,00010,000000000000100537,0009,629.6,KG,4713.9
100,0070002159,2024,001,0045002159,00010,000000000000100608,0010,57.784,KG,1808.38
100,0070002160,2023,001,0045002160,00010,000000000000100856,0001,758.268,KG,26892.75
100,0070002161,2024,001,0045002161,00010,000000000000100701,0002,551.139,KG,6452.09
100,0070002162,2023,001,0045002162,00010,000000000000100933,0003,17.254,KG,350.96
100,0070002163,2024,001,0045002163,00010,000000000000100971,0004,374.926,KG,4322.15
100,0070002164,2023,001,0045002164,00010,000000000000100552,0005,185.728,KG,306.23
100,0070002165,2024,001,0045002165,00010,000000000000100504,0006,922.7,KG,24603.76
100,0070002166,2023,001,0045002166,00010,000000000000100750,0007,642.135,KG,23916.3
100,0070002167,2024,001,0045002167,00010,000000000000100512,0008,370.055,KG,2742.66
100,0070002168,2023,001,0045002168,00010,000000000000100624,0009,167.723,KG,5166.16
100,0070002169,2024,001,0045002169,00010,000000000000100989,0010,195.602,KG,1512.2
100,0070002170,2023,001,0045002170,00010,000000000000100825,0001,908.321,KG,14670.7
100,0070002171,2024,001,0045002171,00010,000000000000100770,0002,86.685,KG,2469.98
100,0070002172,2023,001,0045002172,00010,000000000000100747,0003,638.007,KG,22228.01
100,0070002173,2024,001,0045002173,00010,000000000000100535,0004,353.355,KG,16418.68
100,0070002174,2023,001,0045002174,00010,000000000000100734,0005,828.335,KG,36382.69
100,0070002175,2024,001,0045002175,00010,000000000000100506,0006,210.015,KG,6764.76
100,0070002176,2023,001,0045002176,00010,000000000000100817,0007,256.778,KG,6924.33
100,0070002177,2024,001,0045002177,00010,000000000000100812,0008,514.937,KG,6901.95
100,0070002178,2023,001,0045002178,00010,000000000000100584,0009,405.122,KG,5633.66
100,0070002179,2024,001,0045002179,00010,000000000000100578,0010,660.504,KG,3466.61
100,0070002180,2023,001,0045002180,00010,000000000000100709,0001,72.453,KG,3195.44
100,0070002181,2024,001,0045002181,00010,000000000000100979,0002,232.943,KG,5301.3
100,0070002182,2023,001,0045002182,00010,000000000000100726,0003,989.841,KG,32276.74
100,0070002183,2024,001,0045002183,00010,000000000000100820,0004,911.127,KG,21495.04
100,0070002184,2023,001,0045002184,00010,000000000000100863,0005,528.056,KG,4002.31
100,0070002185,2024,001,0045002185,00010,000000000000100859,0006,556.389,KG,22343.48
100,0070002186,2023,001,0045002186,00010,000000000000100644,0007,899.884,KG,24204.69
100,0070002187,2024,001,0045002187,00010,000000000000100676,0008,226.731,KG,2313.37
100,0070002188,2023,001,0045002188,00010,000000000000100818,0009,185.01,KG,7681.11
100,0070002189,2024,001,0045002189,00010,000000000000100803,0010,526.481,KG,17262.08
100,0070002190,2023,001,0045002190,00010,000000000000100738,0001,838.074,KG,40961.59
100,0070002191,2024,001,0045002191,00010,000000000000100752,0002,82.213,KG,2666.35
100,0070002192,2023,001,0045002192,00010,000000000000100545,0003,940.87,KG,7845.69
100,0070002193,2024,001,0045002193,00010,000000000000100817,0004,119.241,KG,2642.78
100,0070002194,2023,001,0045002194,00010,000000000000100793,0005,262.074,KG,12560.63
100,0070002195,2024,001,0045002195,00010,000000000000100544,0006,122.715,KG,1575.37
100,0070002196,2023,001,0045002196,00010,000000000000100704,0007,680.515,KG,22683.9
100,0070002197,2024,001,0045002197,00010,000000000000100552,0008,812.225,KG,31722.93
100,0070002198,2023,001,0045002198,00010,000000000000100735,0009,233.305,KG,9871.89
100,0070002199,2024,001,0045002199,00010,000000000000100997,0010,55.009,KG,1295.46
100,0070002200,2023,001,0045002200,00010,000000000000100647,0001,300.238,KG,12105.26
100,0070002201,2024,001,0045002201,00010,000000000000100554,0002,794.086,KG,13162.69
100,0070002202,2023,001,0045002202,00010,000000000000100997,0003,849.99,KG,24758.76
100,0070002203,2024,001,0045002203,00010,000000000000100682,0004,473.607,KG,19682.69
100,0070002204,2023,001,0045002204,00010,000000000000100686,0005,248.882,KG,4808.78
100,0070002205,2024,001,0045002205,00010,000000000000100889,0006,494.731,KG,3105.27
100,0070002206,2023,001,0045002206,00010,000000000000100541,0007,262.741,KG,7926.93
100,0070002207,2024,001,0045002207,00010,000000000000100766,0008,338.234,KG,8419.09
100,0070002208,2023,001,0045002208,00010,000000000000100853,0009,108.589,KG,960.0
100,0070002209,2024,001,0045002209,00010,000000000000100581,0010,440.452,KG,14821.82
100,0070002210,2023,001,0045002210,00010,000000000000100522,0001,457.46,KG,21690.58
100,0070002211,2024,001,0045002211,00010,000000000000100844,0002,566.955,KG,14320.28
100,0070002212,2023,001,0045002212,00010,000000000000100793,0003,228.29,KG,8454.34
100,0070002213,2024,001,0045002213,00010,000000000000100500,0004,148.483,KG,3027.83
100,0070002214,2023,001,0045002214,00010,000000000000100567,0005,513.857,KG,10285.24
100,0070002215,2024,001,0045002215,00010,000000000000100696,0006,220.235,KG,931.37
100,0070002216,2023,001,0045002216,00010,000000000000100963,0007,957.825,KG,8920.18
100,0070002217,2024,001,0045002217,00010,000000000000100772,0008,889.339,KG,12825.23
100,0070002218,2023,001,0045002218,00010,000000000000100902,0009,733.015,KG,19647.97
100,0070002219,2024,001,0045002219,00010,000000000000100611,0010,145.277,KG,997.78
100,0070002220,2023,001,0045002220,00010,000000000000100996,0001,112.26,KG,2986.61
100,0070002221,2024,001,0045002221,00010,000000000000100694,0002,638.664,KG,10173.0
100,0070002222,2023,001,0045002222,00010,000000000000100541,0003,506.919,KG,13444.95
100,0070002223,2024,001,0045002223,00010,000000000000100859,0004,140.268,KG,6366.36
100,0070002224,2023,001,0045002224,00010,000000000000100830,0005,637.508,KG,3112.98
100,0070002225,2024,001,0045002225,00010,000000000000100655,0006,851.613,KG,23300.87
100,0070002226,2023,001,0045002226,00010,000000000000100731,0007,935.289,KG,22093.45
100,0070002227,2024,001,0045002227,00010,000000000000100762,0008,592.107,KG,5912.08
100,0070002228,2023,001,0045002228,00010,000000000000100774,0009,951.697,KG,34983.95
100,0070002229,2024,001,0045002229,00010,000000000000100506,0010,963.152,KG,30545.27
100,0070002230,2023,001,0045002230,00010,000000000000100714,0001,756.265,KG,17231.96
100,0070002231,2024,001,0045002231,00010,000000000000100743,0002,962.453,KG,47215.83
100,0070002232,2023,001,0045002232,00010,000000000000100678,0003,549.861,KG,19451.32
100,0070002233,2024,001,0045002233,00010,000000000000100677,0004,842.54,KG,27745.34
100,0070002234,2023,001,0045002234,00010,000000000000100578,0005,548.692,KG,20252.97
100,0070002235,2024,001,0045002235,00010,000000000000100525,0006,915.387,KG,1600.89
100,0070002236,2023,001,0045002236,00010,000000000000100958,0007,842.789,KG,6630.93
100,0070002237,2024,001,0045002237,00010,000000000000100802,0008,626.688,KG,29328.58
100,0070002238,2023,001,0045002238,00010,000000000000100534,0009,981.363,KG,25449.28
100,0070002239,2024,001,0045002239,00010,000000000000100675,0010,388.795,KG,9573.38
100,0070002240,2023,001,0045002240,00010,000000000000100601,0001,487.251,KG,3699.82
100,0070002241,2024,001,0045002241,00010,000000000000100693,0002,25.091,KG,504.69
100,0070002242,2023,001,0045002242,00010,000000000000100883,0003,907.476,KG,4171.12
100,0070002243,2024,001,0045002243,00010,000000000000100513,0004,984.18,KG,46367.69
100,0070002244,2023,001,0045002244,00010,000000000000100825,0005,866.48,KG,37048.41
100,0070002245,2024,001,0045002245,00010,000000000000100876,0006,205.534,KG,4893.83
100,0070002246,2023,001,0045002246,00010,000000000000100841,0007,585.638,KG,23509.55
100,0070002247,2024,001,0045002247,00010,000000000000100895,0008,278.182,KG,7729.86
100,0070002248,2023,001,0045002248,00010,000000000000100979,0009,858.535,KG,18477.45
100,0070002249,2024,001,0045002249,00010,000000000000100596,0010,540.441,KG,25869.64
100,0070002250,2023,001,0045002250,00010,000000000000100705,0001,574.018,KG,24537.59
100,0070002251,2024,001,0045002251,00010,000000000000100816,0002,872.115,KG,33083.83
100,0070002252,2023,001,0045002252,00010,000000000000100570,0003,579.788,KG,6762.83
100,0070002253,2024,001,0045002253,00010,000000000000100779,0004,640.076,KG,29922.77
100,0070002254,2023,001,0045002254,00010,000000000000100794,0005,411.493,KG,934.7
100,0070002255,2024,001,0045002255,00010,000000000000100937,0006,188.743,KG,7124.84
100,0070002256,2023,001,0045002256,00010,000000000000100597,0007,783.962,KG,36500.52
100,0070002257,2024,001,0045002257,00010,000000000000100565,0008,291.891,KG,9761.69
100,0070002258,2023,001,0045002258,00010,000000000000100833,0009,47.326,KG,932.62
100,0070002259,2024,001,0045002259,00010,000000000000100615,0010,434.795,KG,6545.0
100,0070002260,2023,001,0045002260,00010,000000000000100598,0001,42.429,KG,1285.89
100,0070002261,2024,001,0045002261,00010,000000000000100654,0002,291.628,KG,11791.62
100,0070002262,2023,001,0045002262,00010,000000000000100940,0003,788.282,KG,21528.29
100,0070002263,2024,001,0045002263,00010,000000000000100883,0004,397.152,KG,17718.4
100,0070002264,2023,001,0045002264,00010,000000000000100868,0005,305.927,KG,6280.43
100,0070002265,2024,001,0045002265,00010,000000000000100928,0006,581.739,KG,13762.1
100,0070002266,2023,001,0045002266,00010,000000000000100535,0007,256.715,KG,8294.21
100,0070002267,2024,001,0045002267,00010,000000000000100858,0008,721.209,KG,3369.53
100,0070002268,2023,001,0045002268,00010,000000000000100679,0009,652.335,KG,6421.27
100,0070002269,2024,001,0045002269,00010,000000000000100587,0010,114.789,KG,5483.17
100,0070002270,2023,001,0045002270,00010,000000000000100756,0001,288.225,KG,7904.9
100,0070002271,2024,001,0045002271,00010,000000000000100858,0002,993.429,KG,17533.29
100,0070002272,2023,001,0045002272,00010,000000000000100840,0003,734.96,KG,21573.05
100,0070002273,2024,001,0045002273,00010,000000000000100774,0004,870.491,KG,41874.14
100,0070002274,2023,001,0045002274,00010,000000000000100634,0005,453.999,KG,18889.9
100,0070002275,2024,001,0045002275,00010,000000000000100906,0006,665.708,KG,15373.02
100,0070002276,2023,001,0045002276,00010,000000000000100624,0007,679.477,KG,30152.89
100,0070002277,2024,001,0045002277,00010,000000000000100818,0008,528.451,KG,20626.02
100,0070002278,2023,001,0045002278,00010,000000000000100897,0009,493.354,KG,14421.51
100,0070002279,2024,001,0045002279,00010,000000000000100747,0010,977.325,KG,21251.94
100,0070002280,2023,001,0045002280,00010,000000000000100645,0001,390.215,KG,16280.87
100,0070002281,2024,001,0045002281,00010,000000000000100843,0002,541.416,KG,21075.5
100,0070002282,2023,001,0045002282,00010,000000000000100909,0003,886.247,KG,25742.05
100,0070002283,2024,001,0045002283,00010,000000000000100773,0004,350.285,KG,4552.23
100,0070002284,2023,001,0045002284,00010,000000000000100887,0005,894.504,KG,39090.05
100,0070002285,2024,001,0045002285,00010,000000000000100951,0006,563.141,KG,8203.46
100,0070002286,2023,001,0045002286,00010,000000000000100527,0007,207.604,KG,7095.57
100,0070002287,2024,001,0045002287,00010,000000000000100965,0008,395.187,KG,19465.35
100,0070002288,2023,001,0045002288,00010,000000000000100585,0009,383.574,KG,7182.65
100,0070002289,2024,001,0045002289,00010,000000000000100813,0010,417.528,KG,9321.12
100,0070002290,2023,001,0045002290,00010,000000000000100980,0001,361.152,KG,3628.88
100,0070002291,2024,001,0045002291,00010,000000000000100968,0002,126.006,KG,1458.97
100,0070002292,2023,001,0045002292,00010,000000000000100946,0003,918.678,KG,12389.6
100,0070002293,2024,001,0045002293,00010,000000000000100864,0004,766.961,KG,31088.89
100,0070002294,2023,001,0045002294,00010,000000000000100550,0005,369.735,KG,12630.17
100,0070002295,2024,001,0045002295,00010,000000000000100835,0006,523.356,KG,7809.26
100,0070002296,2023,001,0045002296,00010,000000000000100941,0007,237.776,KG,6163.83
100,0070002297,2024,001,0045002297,00010,000000000000100840,0008,704.592,KG,18624.54
100,0070002298,2023,001,0045002298,00010,000000000000100607,0009,179.166,KG,3849.86
100,0070002299,2024,001,0045002299,00010,000000000000100848,0010,770.724,KG,15779.33
100,0070002300,2023,001,0045002300,00010,000000000000100557,0001,99.348,KG,4290.05
100,0070002301,2024,001,0045002301,00010,000000000000100674,0002,695.519,KG,33050.22
100,0070002302,2023,001,0045002302,00010,000000000000100682,0003,511.742,KG,1628.51
100,0070002303,2024,001,0045002303,00010,000000000000100937,0004,131.329,KG,1172.53
100,0070002304,2023,001,0045002304,00010,000000000000100865,0005,319.182,KG,509.08
100,0070002305,2024,001,0045002305,00010,000000000000100537,0006,395.596,KG,13764.75
100,0070002306,2023,001,0045002306,00010,000000000000100730,0007,628.829,KG,25132.71
100,0070002307,2024,001,0045002307,00010,000000000000100766,0008,740.349,KG,10871.2
100,0070002308,2023,001,0045002308,00010,000000000000100611,0009,493.051,KG,17272.25
100,0070002309,2024,001,0045002309,00010,000000000000100503,0010,397.001,KG,1342.97
100,0070002310,2023,001,0045002310,00010,000000000000100636,0001,364.882,KG,14443.77
100,0070002311,2024,001,0045002311,00010,000000000000100540,0002,200.025,KG,422.51
100,0070002312,2023,001,0045002312,00010,000000000000100716,0003,682.733,KG,12938.06
100,0070002313,2024,001,0045002313,00010,000000000000100740,0004,91.759,KG,3892.12
100,0070002314,2023,001,0045002314,00010,000000000000100989,0005,585.761,KG,18316.83
100,0070002315,2024,001,0045002315,00010,000000000000100811,0006,294.034,KG,1112.58
100,0070002316,2023,001,0045002316,00010,000000000000100744,0007,70.372,KG,3193.13
100,0070002317,2024,001,0045002317,00010,000000000000100670,0008,713.621,KG,28549.12
100,0070002318,2023,001,0045002318,00010,000000000000100612,0009,207.999,KG,9718.69
100,0070002319,2024,001,0045002319,00010,000000000000100563,0010,892.9,KG,22267.58
100,0070002320,2023,001,0045002320,00010,000000000000100581,0001,215.792,KG,1052.03
100,0070002321,2024,001,0045002321,00010,000000000000100918,0002,32.562,KG,349.08
100,0070002322,2023,001,0045002322,00010,000000000000100743,0003,777.612,KG,25070.3
100,0070002323,2024,001,0045002323,00010,000000000000100874,0004,154.232,KG,1016.17
100,0070002324,2023,001,0045002324,00010,000000000000100600,0005,332.87,KG,15602.14
100,0070002325,2024,001,0045002325,00010,000000000000100767,0006,313.831,KG,10594.17
100,0070002326,2023,001,0045002326,00010,000000000000100932,0007,724.222,KG,3755.84
100,0070002327,2024,001,0045002327,00010,000000000000100637,0008,479.673,KG,18722.03
100,0070002328,2023,001,0045002328,00010,000000000000100546,0009,313.443,KG,4050.63
100,0070002329,2024,001,0045002329,00010,000000000000100606,0010,390.203,KG,513.02
100,0070002330,2023,001,0045002330,00010,000000000000100808,0001,714.476,KG,19141.81
100,0070002331,2024,001,0045002331,00010,000000000000100627,0002,585.602,KG,24504.63
100,0070002332,2023,001,0045002332,00010,000000000000100734,0003,107.623,KG,4605.28
100,0070002333,2024,001,0045002333,00010,000000000000100807,0004,152.573,KG,282.59
100,0070002334,2023,001,0045002334,00010,000000000000100652,0005,96.123,KG,708.69
100,0070002335,2024,001,0045002335,00010,000000000000100969,0006,661.702,KG,8575.97
100,0070002336,2023,001,0045002336,00010,000000000000100932,0007,694.008,KG,8777.77
100,0070002337,2024,001,0045002337,00010,000000000000100672,0008,46.862,KG,712.31
100,0070002338,2023,001,0045002338,00010,000000000000100638,0009,644.649,KG,30426.08
100,0070002339,2024,001,0045002339,00010,000000000000100655,0010,574.721,KG,27208.09
100,0070002340,2023,001,0045002340,00010,000000000000100661,0001,164.126,KG,2815.21
100,0070002341,2024,001,0045002341,00010,000000000000100900,0002,832.882,KG,11664.19
100,0070002342,2023,001,0045002342,00010,000000000000100797,0003,431.091,KG,3525.51
100,0070002343,2024,001,0045002343,00010,000000000000100847,0004,934.557,KG,5391.9
100,0070002344,2023,001,0045002344,00010,000000000000100795,0005,663.31,KG,32249.98
100,0070002345,2024,001,0045002345,00010,000000000000100856,0006,569.945,KG,20862.21
100,0070002346,2023,001,0045002346,00010,000000000000100580,0007,291.626,KG,13369.85
100,0070002347,2024,001,0045002347,00010,000000000000100642,0008,220.454,KG,11021.44
100,0070002348,2023,001,0045002348,00010,000000000000100725,0009,509.057,KG,10949.67
100,0070002349,2024,001,0045002349,00010,000000000000100662,0010,118.793,KG,3063.56
100,0070002350,2023,001,0045002350,00010,000000000000100613,0001,519.715,KG,17513.04
100,0070002351,2024,001,0045002351,00010,000000000000100700,0002,489.41,KG,4789.59
100,0070002352,2023,001,0045002352,00010,000000000000100663,0003,284.867,KG,10274.54
100,0070002353,2024,001,0045002353,00010,000000000000100670,0004,45.231,KG,859.92
100,0070002354,2023,001,0045002354,00010,000000000000100950,0005,589.417,KG,22037.0
100,0070002355,2024,001,0045002355,00010,000000000000100721,0006,814.995,KG,16185.34
100,0070002356,2023,001,0045002356,00010,000000000000100896,0007,327.571,KG,15220.8
100,0070002357,2024,001,0045002357,00010,000000000000100591,0008,112.589,KG,3778.66
100,0070002358,2023,001,0045002358,00010,000000000000100650,0009,206.142,KG,839.15
100,0070002359,2024,001,0045002359,00010,000000000000100893,0010,800.354,KG,27173.84
100,0070002360,2023,001,0045002360,00010,000000000000100971,0001,696.594,KG,23005.56
