MANDT,VBELN,AUART,VKORG,VTWEG,SPART,KUNNR,ERDAT,NETWR,WAERK
100,8000007558,RE,1000,10,00,CUS000063,20241208,57278.58,EUR
100,8000007559,RE,1000,10,00,CUS000065,20220403,73995.94,EUR
100,8000007560,ZOR,1000,10,00,CUS000199,20231215,89659.78,EUR
100,8000007561,RE,1000,10,00,CUS000118,20240821,82247.28,EUR
100,8000007562,RE,1000,10,00,CUS000143,20230715,10552.23,EUR
100,8000007563,ZOR,1000,10,00,CUS000022,20251126,130908.34,EUR
100,8000007564,OR,1000,10,00,CUS000177,20240715,85978.24,EUR
100,8000007565,OR,1000,10,00,CUS000036,20231031,145058.59,EUR
100,8000007566,ZOR,1000,10,00,CUS000027,20240228,50328.92,EUR
100,8000007567,OR,1000,10,00,CUS000031,20230211,65876.63,EUR
100,8000007568,ZOR,1000,10,00,CUS000011,20220401,198843.68,EUR
100,8000007569,RE,1000,10,00,CUS000024,20220502,73663.86,EUR
100,8000007570,RE,1000,10,00,CUS000102,20241101,22561.77,EUR
100,8000007571,OR,1000,10,00,CUS000155,20221006,28644.06,EUR
100,8000007572,ZOR,1000,10,00,CUS000065,20240211,21414.9,EUR
100,8000007573,RE,1000,10,00,CUS000107,20251011,144229.47,EUR
100,8000007574,RE,1000,10,00,CUS000058,20251024,79959.84,EUR
100,8000007575,OR,1000,10,00,CUS000120,20240815,53223.56,EUR
100,8000007576,ZOR,1000,10,00,CUS000048,20230311,260967.14,EUR
100,8000007577,OR,1000,10,00,CUS000081,20231220,174578.76,EUR
100,8000007578,ZOR,1000,10,00,CUS000019,20221213,62229.94,EUR
100,8000007579,RE,1000,10,00,CUS000136,20250407,124478.98,EUR
100,8000007580,RE,1000,10,00,CUS000188,20241211,126964.4,EUR
100,8000007581,OR,1000,10,00,CUS000180,20221121,118042.99,EUR
100,8000007582,OR,1000,10,00,CUS000026,20250430,8794.38,EUR
100,8000007583,ZOR,1000,10,00,CUS000032,20240115,121165.17,EUR
100,8000007584,ZOR,1000,10,00,CUS000169,20241218,242095.09,EUR
100,8000007585,OR,1000,10,00,CUS000169,20250327,10635.89,EUR
100,8000007586,OR,1000,10,00,CUS000112,20250518,78710.23,EUR
100,8000007587,OR,1000,10,00,CUS000169,20230120,117450.49,EUR
100,8000007588,ZOR,1000,10,00,CUS000125,20231023,94867.37,EUR
100,8000007589,RE,1000,10,00,CUS000133,20220111,197933.12,EUR
100,8000007590,RE,1000,10,00,CUS000197,20231109,109268.35,EUR
100,8000007591,ZOR,1000,10,00,CUS000095,20220509,35170.0,EUR
100,8000007592,RE,1000,10,00,CUS000069,20231221,48753.81,EUR
100,8000007593,OR,1000,10,00,CUS000001,20230219,125987.23,EUR
100,8000007594,RE,1000,10,00,CUS000121,20220311,101495.33,EUR
100,8000007595,OR,1000,10,00,CUS000083,20230120,69250.96,EUR
100,8000007596,OR,1000,10,00,CUS000011,20250802,30193.28,EUR
100,8000007597,RE,1000,10,00,CUS000023,20240129,27075.22,EUR
100,8000007598,ZOR,1000,10,00,CUS000011,20220128,95846.26,EUR
100,8000007599,ZOR,1000,10,00,CUS000054,20240817,55049.4,EUR
100,8000007600,OR,1000,10,00,CUS000003,20230205,10782.94,EUR
100,8000007601,RE,1000,10,00,CUS000061,20250323,150837.09,EUR
100,8000007602,RE,1000,10,00,CUS000149,20231016,232871.86,EUR
100,8000007603,RE,1000,10,00,CUS000168,20230104,140997.12,EUR
100,8000007604,OR,1000,10,00,CUS000020,20230216,90152.11,EUR
100,8000007605,RE,1000,10,00,CUS000028,20250821,119241.5,EUR
100,8000007606,OR,1000,10,00,CUS000034,20231109,83567.22,EUR
100,8000007607,OR,1000,10,00,CUS000035,20230107,103141.17,EUR
100,8000007608,ZOR,1000,10,00,CUS000159,20240917,143418.84,EUR
100,8000007609,RE,1000,10,00,CUS000189,20240806,8776.4,EUR
100,8000007610,OR,1000,10,00,CUS000175,20240414,12891.36,EUR
100,8000007611,OR,1000,10,00,CUS000049,20250821,6303.65,EUR
100,8000007612,OR,1000,10,00,CUS000014,20220610,90248.22,EUR
100,8000007613,ZOR,1000,10,00,CUS000079,20230401,150050.04,EUR
100,8000007614,RE,1000,10,00,CUS000122,20230308,53105.09,EUR
100,8000007615,OR,1000,10,00,CUS000027,20230608,123253.62,EUR
100,8000007616,RE,1000,10,00,CUS000062,20230117,277446.7,EUR
100,8000007617,RE,1000,10,00,CUS000092,20230313,11027.94,EUR
100,8000007618,OR,1000,10,00,CUS000137,20220525,160511.58,EUR
100,8000007619,OR,1000,10,00,CUS000105,20240417,87857.12,EUR
100,8000007620,RE,1000,10,00,CUS000145,20240627,141612.3,EUR
100,8000007621,OR,1000,10,00,CUS000030,20250903,113475.84,EUR
100,8000007622,OR,1000,10,00,CUS000021,20230327,60416.08,EUR
100,8000007623,ZOR,1000,10,00,CUS000180,20240719,99510.05,EUR
100,8000007624,ZOR,1000,10,00,CUS000180,20240801,8076.36,EUR
100,8000007625,RE,1000,10,00,CUS000062,20230225,195631.05,EUR
100,8000007626,ZOR,1000,10,00,CUS000169,20230129,110751.03,EUR
100,8000007627,OR,1000,10,00,CUS000044,20240618,20485.5,EUR
100,8000007628,OR,1000,10,00,CUS000052,20221213,50265.3,EUR
100,8000007629,OR,1000,10,00,CUS000075,20251013,70602.34,EUR
100,8000007630,ZOR,1000,10,00,CUS000118,20220511,69693.92,EUR
100,8000007631,ZOR,1000,10,00,CUS000091,20231027,133747.94,EUR
100,8000007632,ZOR,1000,10,00,CUS000038,20230704,15034.86,EUR
100,8000007633,ZOR,1000,10,00,CUS000064,20220724,262338.48,EUR
100,8000007634,OR,1000,10,00,CUS000173,20230731,167711.98,EUR
100,8000007635,ZOR,1000,10,00,CUS000011,20241215,15481.96,EUR
100,8000007636,RE,1000,10,00,CUS000072,20250722,62847.56,EUR
100,8000007637,ZOR,1000,10,00,CUS000067,20240918,114176.91,EUR
100,8000007638,OR,1000,10,00,CUS000046,20220718,90569.06,EUR
100,8000007639,RE,1000,10,00,CUS000137,20250514,70170.06,EUR
100,8000007640,RE,1000,10,00,CUS000197,20240813,146733.47,EUR
100,8000007641,RE,1000,10,00,CUS000025,20251213,135404.98,EUR
100,8000007642,RE,1000,10,00,CUS000085,20251209,165321.45,EUR
100,8000007643,ZOR,1000,10,00,CUS000010,20230622,53702.0,EUR
100,8000007644,OR,1000,10,00,CUS000084,20250119,5644.8,EUR
100,8000007645,RE,1000,10,00,CUS000116,20240427,86663.4,EUR
100,8000007646,ZOR,1000,10,00,CUS000135,20241208,126653.08,EUR
100,8000007647,ZOR,1000,10,00,CUS000019,20221022,3981.74,EUR
100,8000007648,OR,1000,10,00,CUS000193,20221018,31018.9,EUR
100,8000007649,OR,1000,10,00,CUS000021,20240705,39065.98,EUR
100,8000007650,ZOR,1000,10,00,CUS000061,20230822,26287.62,EUR
100,8000007651,RE,1000,10,00,CUS000143,20230723,93297.19,EUR
100,8000007652,ZOR,1000,10,00,CUS000120,20241227,85796.68,EUR
100,8000007653,RE,1000,10,00,CUS000039,20250105,62384.0,EUR
100,8000007654,ZOR,1000,10,00,CUS000048,20230805,38654.09,EUR
100,8000007655,OR,1000,10,00,CUS000124,20250309,89592.0,EUR
100,8000007656,OR,1000,10,00,CUS000009,20250306,82148.07,EUR
100,8000007657,ZOR,1000,10,00,CUS000109,20240821,85965.65,EUR
100,8000007658,ZOR,1000,10,00,CUS000067,20240909,156613.71,EUR
100,8000007659,ZOR,1000,10,00,CUS000160,20250205,9896.76,EUR
100,8000007660,RE,1000,10,00,CUS000022,20251021,104465.1,EUR
100,8000007661,OR,1000,10,00,CUS000155,20231007,113708.98,EUR
100,8000007662,RE,1000,10,00,CUS000176,20250426,27752.73,EUR
100,8000007663,OR,1000,10,00,CUS000148,20221210,25046.5,EUR
100,8000007664,OR,1000,10,00,CUS000150,20220111,86586.98,EUR
100,8000007665,OR,1000,10,00,CUS000109,20220712,29407.94,EUR
100,8000007666,ZOR,1000,10,00,CUS000157,20240523,21484.87,EUR
100,8000007667,RE,1000,10,00,CUS000008,20240229,76714.16,EUR
100,8000007668,OR,1000,10,00,CUS000023,20250518,15846.83,EUR
100,8000007669,OR,1000,10,00,CUS000003,20220831,3140.84,EUR
100,8000007670,RE,1000,10,00,CUS000036,20250503,62146.54,EUR
100,8000007671,RE,1000,10,00,CUS000150,20251130,13806.01,EUR
100,8000007672,OR,1000,10,00,CUS000068,20221105,50915.82,EUR
100,8000007673,RE,1000,10,00,CUS000188,20230730,232587.74,EUR
100,8000007674,ZOR,1000,10,00,CUS000037,20251008,35736.36,EUR
100,8000007675,ZOR,1000,10,00,CUS000027,20220304,60101.21,EUR
100,8000007676,OR,1000,10,00,CUS000049,20240925,96704.48,EUR
100,8000007677,RE,1000,10,00,CUS000078,20221208,64803.64,EUR
100,8000007678,RE,1000,10,00,CUS000032,20220323,36172.93,EUR
100,8000007679,OR,1000,10,00,CUS000131,20220614,237188.84,EUR
100,8000007680,RE,1000,10,00,CUS000049,20240508,23287.57,EUR
100,8000007681,ZOR,1000,10,00,CUS000075,20241110,76587.22,EUR
100,8000007682,RE,1000,10,00,CUS000133,20220904,46035.54,EUR
100,8000007683,RE,1000,10,00,CUS000104,20241105,54487.68,EUR
100,8000007684,RE,1000,10,00,CUS000021,20220527,19221.0,EUR
100,8000007685,ZOR,1000,10,00,CUS000187,20240112,8588.2,EUR
100,8000007686,ZOR,1000,10,00,CUS000169,20221024,159410.16,EUR
100,8000007687,RE,1000,10,00,CUS000088,20250609,72932.38,EUR
100,8000007688,ZOR,1000,10,00,CUS000086,20220327,42217.7,EUR
100,8000007689,ZOR,1000,10,00,CUS000090,20230224,56456.82,EUR
100,8000007690,RE,1000,10,00,CUS000151,20220521,69905.08,EUR
100,8000007691,ZOR,1000,10,00,CUS000169,20231118,122469.53,EUR
100,8000007692,RE,1000,10,00,CUS000196,20230415,133564.24,EUR
100,8000007693,RE,1000,10,00,CUS000078,20250424,121635.44,EUR
100,8000007694,RE,1000,10,00,CUS000120,20240716,13756.4,EUR
100,8000007695,OR,1000,10,00,CUS000194,20250531,162454.76,EUR
100,8000007696,ZOR,1000,10,00,CUS000047,20250113,152647.24,EUR
100,8000007697,ZOR,1000,10,00,CUS000095,20220409,57613.8,EUR
100,8000007698,RE,1000,10,00,CUS000189,20220502,86193.63,EUR
100,8000007699,OR,1000,10,00,CUS000014,20250330,29318.46,EUR
100,8000007700,ZOR,1000,10,00,CUS000018,20230924,75377.38,EUR
100,8000007701,ZOR,1000,10,00,CUS000027,20250222,177073.26,EUR
100,8000007702,OR,1000,10,00,CUS000003,20240212,132722.2,EUR
100,8000007703,RE,1000,10,00,CUS000191,20230311,72148.9,EUR
100,8000007704,RE,1000,10,00,CUS000014,20231214,136794.7,EUR
100,8000007705,ZOR,1000,10,00,CUS000044,20231008,36538.31,EUR
100,8000007706,RE,1000,10,00,CUS000130,20220425,106064.1,EUR
100,8000007707,ZOR,1000,10,00,CUS000003,20250318,39939.21,EUR
100,8000007708,RE,1000,10,00,CUS000034,20240724,45310.1,EUR
100,8000007709,OR,1000,10,00,CUS000017,20220913,213832.67,EUR
100,8000007710,ZOR,1000,10,00,CUS000140,20220702,86138.89,EUR
100,8000007711,ZOR,1000,10,00,CUS000053,20220221,78510.6,EUR
100,8000007712,ZOR,1000,10,00,CUS000001,20231105,13868.64,EUR
100,8000007713,OR,1000,10,00,CUS000073,20240620,45045.0,EUR
100,8000007714,ZOR,1000,10,00,CUS000105,20230923,157110.19,EUR
100,8000007715,ZOR,1000,10,00,CUS000143,20220128,53468.4,EUR
100,8000007716,OR,1000,10,00,CUS000152,20240123,41628.18,EUR
100,8000007717,OR,1000,10,00,CUS000198,20250418,146348.54,EUR
100,8000007718,RE,1000,10,00,CUS000059,20230115,51004.8,EUR
100,8000007719,OR,1000,10,00,CUS000035,20251104,82131.25,EUR
100,8000007720,RE,1000,10,00,CUS000104,20220625,19686.0,EUR
100,8000007721,ZOR,1000,10,00,CUS000109,20231010,40151.08,EUR
100,8000007722,RE,1000,10,00,CUS000059,20240903,29970.86,EUR
100,8000007723,RE,1000,10,00,CUS000167,20251011,93.31,EUR
100,8000007724,OR,1000,10,00,CUS000083,20250923,42290.36,EUR
100,8000007725,RE,1000,10,00,CUS000031,20250827,95804.67,EUR
100,8000007726,ZOR,1000,10,00,CUS000190,20251202,183154.16,EUR
100,8000007727,ZOR,1000,10,00,CUS000172,20221002,74325.59,EUR
100,8000007728,OR,1000,10,00,CUS000009,20241024,124713.65,EUR
100,8000007729,ZOR,1000,10,00,CUS000182,20240910,158704.94,EUR
100,8000007730,RE,1000,10,00,CUS000086,20240708,138659.04,EUR
100,8000007731,OR,1000,10,00,CUS000131,20220815,69854.83,EUR
100,8000007732,ZOR,1000,10,00,CUS000142,20250609,100254.49,EUR
100,8000007733,RE,1000,10,00,CUS000035,20240331,107926.53,EUR
100,8000007734,OR,1000,10,00,CUS000014,20240613,51695.98,EUR
100,8000007735,OR,1000,10,00,CUS000142,20250413,40784.12,EUR
100,8000007736,OR,1000,10,00,CUS000197,20220826,152570.28,EUR
100,8000007737,RE,1000,10,00,CUS000156,20250504,4286.52,EUR
100,8000007738,OR,1000,10,00,CUS000196,20231005,20883.96,EUR
100,8000007739,ZOR,1000,10,00,CUS000175,20251128,88560.74,EUR
100,8000007740,OR,1000,10,00,CUS000153,20240326,221249.86,EUR
100,8000007741,ZOR,1000,10,00,CUS000079,20230105,79468.22,EUR
100,8000007742,RE,1000,10,00,CUS000055,20230629,148006.87,EUR
100,8000007743,ZOR,1000,10,00,CUS000156,20220410,77616.45,EUR
100,8000007744,RE,1000,10,00,CUS000073,20241210,201682.48,EUR
100,8000007745,ZOR,1000,10,00,CUS000101,20241011,1126.08,EUR
100,8000007746,RE,1000,10,00,CUS000110,20241119,143578.07,EUR
100,8000007747,ZOR,1000,10,00,CUS000041,20230612,13737.6,EUR
100,8000007748,OR,1000,10,00,CUS000010,20220203,2164.32,EUR
100,8000007749,ZOR,1000,10,00,CUS000184,20221005,34768.68,EUR
100,8000007750,ZOR,1000,10,00,CUS000048,20220121,58579.34,EUR
100,8000007751,ZOR,1000,10,00,CUS000046,20240723,70235.1,EUR
100,8000007752,RE,1000,10,00,CUS000115,20241223,154884.08,EUR
100,8000007753,ZOR,1000,10,00,CUS000111,20231227,100918.19,EUR
100,8000007754,ZOR,1000,10,00,CUS000156,20240511,88540.55,EUR
100,8000007755,OR,1000,10,00,CUS000091,20240915,41073.94,EUR
100,8000007756,ZOR,1000,10,00,CUS000158,20220923,87268.77,EUR
100,8000007757,OR,1000,10,00,CUS000101,20240304,832.0,EUR
100,8000007758,RE,1000,10,00,CUS000124,20241210,88309.04,EUR
100,8000007759,ZOR,1000,10,00,CUS000091,20220930,208298.49,EUR
100,8000007760,ZOR,1000,10,00,CUS000055,20220615,90506.48,EUR
100,8000007761,OR,1000,10,00,CUS000063,20240516,54153.73,EUR
100,8000007762,ZOR,1000,10,00,CUS000102,20220302,35333.79,EUR
100,8000007763,ZOR,1000,10,00,CUS000055,20250405,27176.41,EUR
100,8000007764,OR,1000,10,00,CUS000073,20250217,61359.16,EUR
100,8000007765,ZOR,1000,10,00,CUS000099,20220727,7687.4,EUR
100,8000007766,OR,1000,10,00,CUS000113,20231227,65509.79,EUR
100,8000007767,RE,1000,10,00,CUS000125,20230429,65417.24,EUR
100,8000007768,ZOR,1000,10,00,CUS000143,20230510,30473.7,EUR
100,8000007769,OR,1000,10,00,CUS000193,20241221,101868.02,EUR
100,8000007770,RE,1000,10,00,CUS000119,20220412,108489.2,EUR
100,8000007771,RE,1000,10,00,CUS000195,20240424,62467.9,EUR
100,8000007772,RE,1000,10,00,CUS000069,20251102,92113.8,EUR
100,8000007773,OR,1000,10,00,CUS000176,20230922,88184.93,EUR
100,8000007774,OR,1000,10,00,CUS000080,20240919,122348.39,EUR
100,8000007775,ZOR,1000,10,00,CUS000041,20230202,227908.5,EUR
100,8000007776,ZOR,1000,10,00,CUS000087,20240626,110634.95,EUR
100,8000007777,RE,1000,10,00,CUS000127,20240507,103449.53,EUR
100,8000007778,OR,1000,10,00,CUS000107,20250623,23683.5,EUR
100,8000007779,ZOR,1000,10,00,CUS000099,20231215,68060.48,EUR
100,8000007780,ZOR,1000,10,00,CUS000180,20221027,4804.8,EUR
100,8000007781,RE,1000,10,00,CUS000104,20240317,138095.11,EUR
100,8000007782,OR,1000,10,00,CUS000058,20240115,25279.84,EUR
100,8000007783,OR,1000,10,00,CUS000070,20240614,19053.45,EUR
100,8000007784,RE,1000,10,00,CUS000116,20220117,110545.92,EUR
100,8000007785,OR,1000,10,00,CUS000027,20230806,94177.15,EUR
100,8000007786,ZOR,1000,10,00,CUS000109,20241224,69200.49,EUR
100,8000007787,RE,1000,10,00,CUS000146,20241030,66791.94,EUR
100,8000007788,OR,1000,10,00,CUS000088,20230429,85778.0,EUR
100,8000007789,OR,1000,10,00,CUS000052,20240311,79386.42,EUR
100,8000007790,ZOR,1000,10,00,CUS000010,20240827,85695.12,EUR
100,8000007791,RE,1000,10,00,CUS000139,20220413,89535.82,EUR
100,8000007792,OR,1000,10,00,CUS000168,20230423,67559.76,EUR
100,8000007793,OR,1000,10,00,CUS000056,20221115,133105.77,EUR
100,8000007794,RE,1000,10,00,CUS000130,20240313,131295.82,EUR
100,8000007795,OR,1000,10,00,CUS000158,20220825,171126.12,EUR
100,8000007796,RE,1000,10,00,CUS000099,20240702,73423.4,EUR
100,8000007797,ZOR,1000,10,00,CUS000142,20241018,38845.07,EUR
100,8000007798,RE,1000,10,00,CUS000141,20240425,33413.22,EUR
100,8000007799,OR,1000,10,00,CUS000122,20240413,70916.16,EUR
100,8000007800,OR,1000,10,00,CUS000065,20220115,79649.41,EUR
100,8000007801,ZOR,1000,10,00,CUS000047,20230705,98527.3,EUR
100,8000007802,ZOR,1000,10,00,CUS000071,20221004,78088.1,EUR
100,8000007803,RE,1000,10,00,CUS000064,20231011,93808.68,EUR
100,8000007804,RE,1000,10,00,CUS000150,20230424,51822.09,EUR
100,8000007805,ZOR,1000,10,00,CUS000101,20221206,97266.7,EUR
100,8000007806,RE,1000,10,00,CUS000132,20241226,101499.32,EUR
100,8000007807,ZOR,1000,10,00,CUS000019,20220611,25157.01,EUR
100,8000007808,RE,1000,10,00,CUS000165,20240507,56829.59,EUR
100,8000007809,OR,1000,10,00,CUS000163,20230403,70676.42,EUR
100,8000007810,ZOR,1000,10,00,CUS000153,20220121,115793.67,EUR
100,8000007811,ZOR,1000,10,00,CUS000147,20251128,149382.65,EUR
100,8000007812,ZOR,1000,10,00,CUS000090,20241018,114094.74,EUR
100,8000007813,ZOR,1000,10,00,CUS000132,20241214,10816.42,EUR
100,8000007814,RE,1000,10,00,CUS000179,20230129,70564.38,EUR
100,8000007815,ZOR,1000,10,00,CUS000136,20220126,14310.87,EUR
100,8000007816,ZOR,1000,10,00,CUS000131,20251204,158442.58,EUR
100,8000007817,OR,1000,10,00,CUS000043,20251020,36104.53,EUR
100,8000007818,OR,1000,10,00,CUS000098,20230128,57541.51,EUR
100,8000007819,RE,1000,10,00,CUS000088,20230316,162789.41,EUR
100,8000007820,OR,1000,10,00,CUS000016,20240604,33938.14,EUR
100,8000007821,ZOR,1000,10,00,CUS000162,20251219,127553.21,EUR
100,8000007822,RE,1000,10,00,CUS000063,20250501,34424.78,EUR
100,8000007823,ZOR,1000,10,00,CUS000080,20230327,166162.85,EUR
100,8000007824,OR,1000,10,00,CUS000060,20240308,59123.68,EUR
100,8000007825,ZOR,1000,10,00,CUS000133,20241012,101241.63,EUR
100,8000007826,OR,1000,10,00,CUS000126,20240218,25791.46,EUR
100,8000007827,RE,1000,10,00,CUS000061,20230915,70154.97,EUR
100,8000007828,RE,1000,10,00,CUS000113,20230325,124692.44,EUR
100,8000007829,ZOR,1000,10,00,CUS000129,20230612,83691.02,EUR
100,8000007830,ZOR,1000,10,00,CUS000052,20220415,57139.33,EUR
100,8000007831,ZOR,1000,10,00,CUS000019,20231023,172670.26,EUR
100,8000007832,OR,1000,10,00,CUS000134,20250916,98113.01,EUR
100,8000007833,OR,1000,10,00,CUS000131,20251203,18646.05,EUR
100,8000007834,RE,1000,10,00,CUS000035,20250703,25715.58,EUR
100,8000007835,RE,1000,10,00,CUS000025,20230513,159178.87,EUR
100,8000007836,RE,1000,10,00,CUS000058,20221014,204986.92,EUR
100,8000007837,OR,1000,10,00,CUS000159,20240711,101816.58,EUR
100,8000007838,OR,1000,10,00,CUS000060,20240327,28586.63,EUR
100,8000007839,OR,1000,10,00,CUS000115,20231019,44200.89,EUR
100,8000007840,OR,1000,10,00,CUS000181,20250606,66269.48,EUR
100,8000007841,OR,1000,10,00,CUS000175,20230131,154998.91,EUR
100,8000007842,OR,1000,10,00,CUS000039,20240621,48248.01,EUR
100,8000007843,OR,1000,10,00,CUS000011,20250619,219599.36,EUR
100,8000007844,OR,1000,10,00,CUS000012,20221009,66048.61,EUR
100,8000007845,RE,1000,10,00,CUS000027,20230506,44670.0,EUR
100,8000007846,ZOR,1000,10,00,CUS000135,20240813,72625.04,EUR
100,8000007847,ZOR,1000,10,00,CUS000060,20240630,105641.01,EUR
100,8000007848,ZOR,1000,10,00,CUS000004,20230227,151436.36,EUR
100,8000007849,OR,1000,10,00,CUS000088,20230120,77066.58,EUR
100,8000007850,ZOR,1000,10,00,CUS000039,20240218,161047.33,EUR
100,8000007851,OR,1000,10,00,CUS000021,20240823,44917.96,EUR
100,8000007852,RE,1000,10,00,CUS000001,20241217,42585.27,EUR
100,8000007853,RE,1000,10,00,CUS000050,20220127,91025.92,EUR
100,8000007854,OR,1000,10,00,CUS000058,20221230,69309.71,EUR
100,8000007855,ZOR,1000,10,00,CUS000110,20240330,29959.2,EUR
100,8000007856,OR,1000,10,00,CUS000002,20240306,104642.22,EUR
100,8000007857,ZOR,1000,10,00,CUS000162,20250418,44202.78,EUR
100,8000007858,OR,1000,10,00,CUS000162,20220909,83320.2,EUR
100,8000007859,OR,1000,10,00,CUS000012,20240523,52558.0,EUR
100,8000007860,OR,1000,10,00,CUS000027,20230129,28824.56,EUR
100,8000007861,RE,1000,10,00,CUS000114,20251216,5687.17,EUR
100,8000007862,RE,1000,10,00,CUS000161,20250613,156244.39,EUR
100,8000007863,ZOR,1000,10,00,CUS000071,20230124,89745.0,EUR
100,8000007864,OR,1000,10,00,CUS000106,20240904,168259.39,EUR
100,8000007865,ZOR,1000,10,00,CUS000165,20240320,61179.8,EUR
100,8000007866,ZOR,1000,10,00,CUS000045,20221126,49183.08,EUR
100,8000007867,OR,1000,10,00,CUS000054,20251023,106650.59,EUR
100,8000007868,ZOR,1000,10,00,CUS000022,20220523,3391.52,EUR
100,8000007869,OR,1000,10,00,CUS000058,20230619,48134.42,EUR
100,8000007870,ZOR,1000,10,00,CUS000009,20251011,14305.09,EUR
100,8000007871,RE,1000,10,00,CUS000164,20230321,167402.65,EUR
100,8000007872,ZOR,1000,10,00,CUS000008,20230519,102522.82,EUR
100,8000007873,OR,1000,10,00,CUS000079,20251027,75104.06,EUR
100,8000007874,ZOR,1000,10,00,CUS000048,20240707,27379.19,EUR
100,8000007875,ZOR,1000,10,00,CUS000193,20220928,26054.5,EUR
100,8000007876,OR,1000,10,00,CUS000145,20231220,109004.21,EUR
100,8000007877,OR,1000,10,00,CUS000109,20220730,75955.87,EUR
100,8000007878,ZOR,1000,10,00,CUS000101,20250911,103294.33,EUR
100,8000007879,RE,1000,10,00,CUS000129,20221008,60880.14,EUR
100,8000007880,ZOR,1000,10,00,CUS000023,20230803,266.8,EUR
100,8000007881,RE,1000,10,00,CUS000177,20230430,140557.06,EUR
100,8000007882,RE,1000,10,00,CUS000196,20220130,123933.88,EUR
100,8000007883,ZOR,1000,10,00,CUS000026,20231217,15724.02,EUR
100,8000007884,RE,1000,10,00,CUS000129,20220208,123220.96,EUR
100,8000007885,RE,1000,10,00,CUS000037,20250206,336.0,EUR
100,8000007886,RE,1000,10,00,CUS000157,20230331,213601.31,EUR
100,8000007887,RE,1000,10,00,CUS000018,20230801,20177.68,EUR
100,8000007888,OR,1000,10,00,CUS000187,20230309,94974.44,EUR
100,8000007889,RE,1000,10,00,CUS000102,20241123,86442.47,EUR
100,8000007890,OR,1000,10,00,CUS000199,20240101,73167.44,EUR
100,8000007891,ZOR,1000,10,00,CUS000003,20250121,265980.36,EUR
100,8000007892,ZOR,1000,10,00,CUS000060,20250325,91677.78,EUR
100,8000007893,RE,1000,10,00,CUS000013,20250530,49574.31,EUR
100,8000007894,RE,1000,10,00,CUS000123,20250325,70986.75,EUR
100,8000007895,OR,1000,10,00,CUS000169,20230415,59050.64,EUR
100,8000007896,RE,1000,10,00,CUS000180,20240103,4311.78,EUR
100,8000007897,OR,1000,10,00,CUS000053,20230224,100647.15,EUR
100,8000007898,OR,1000,10,00,CUS000084,20231221,56165.2,EUR
100,8000007899,RE,1000,10,00,CUS000102,20230720,161226.39,EUR
100,8000007900,OR,1000,10,00,CUS000044,20240530,98279.12,EUR
100,8000007901,RE,1000,10,00,CUS000064,20230311,41501.83,EUR
100,8000007902,ZOR,1000,10,00,CUS000198,20220528,15510.57,EUR
100,8000007903,ZOR,1000,10,00,CUS000089,20221221,40999.44,EUR
100,8000007904,ZOR,1000,10,00,CUS000050,20251231,67303.44,EUR
100,8000007905,ZOR,1000,10,00,CUS000155,20241013,36986.18,EUR
100,8000007906,RE,1000,10,00,CUS000061,20220813,3802.75,EUR
100,8000007907,OR,1000,10,00,CUS000159,20221112,10396.23,EUR
100,8000007908,ZOR,1000,10,00,CUS000019,20220412,66862.39,EUR
100,8000007909,OR,1000,10,00,CUS000024,20240120,47255.13,EUR
100,8000007910,OR,1000,10,00,CUS000116,20250803,150323.76,EUR
100,8000007911,RE,1000,10,00,CUS000139,20231214,219673.82,EUR
100,8000007912,OR,1000,10,00,CUS000035,20250905,86488.72,EUR
100,8000007913,RE,1000,10,00,CUS000066,20220127,33539.2,EUR
100,8000007914,ZOR,1000,10,00,CUS000194,20250918,12126.52,EUR
100,8000007915,OR,1000,10,00,CUS000094,20240424,150867.38,EUR
100,8000007916,RE,1000,10,00,CUS000093,20221206,53554.02,EUR
100,8000007917,OR,1000,10,00,CUS000145,20250413,4012.26,EUR
100,8000007918,OR,1000,10,00,CUS000122,20240124,6654.94,EUR
100,8000007919,ZOR,1000,10,00,CUS000166,20220516,72302.88,EUR
100,8000007920,OR,1000,10,00,CUS000009,20250313,62571.27,EUR
100,8000007921,ZOR,1000,10,00,CUS000071,20240519,13829.21,EUR
100,8000007922,OR,1000,10,00,CUS000005,20231210,79403.09,EUR
100,8000007923,ZOR,1000,10,00,CUS000132,20240122,94053.33,EUR
100,8000007924,RE,1000,10,00,CUS000036,20250305,89356.28,EUR
100,8000007925,ZOR,1000,10,00,CUS000107,20220521,77785.95,EUR
100,8000007926,OR,1000,10,00,CUS000138,20240311,50599.01,EUR
100,8000007927,OR,1000,10,00,CUS000181,20220513,42174.2,EUR
100,8000007928,OR,1000,10,00,CUS000099,20220805,76574.94,EUR
100,8000007929,ZOR,1000,10,00,CUS000014,20250725,72582.23,EUR
100,8000007930,OR,1000,10,00,CUS000042,20240403,234051.4,EUR
100,8000007931,OR,1000,10,00,CUS000177,20231010,60395.98,EUR
100,8000007932,OR,1000,10,00,CUS000135,20250105,42046.21,EUR
100,8000007933,RE,1000,10,00,CUS000056,20250318,67994.81,EUR
100,8000007934,OR,1000,10,00,CUS000141,20251101,101826.41,EUR
100,8000007935,RE,1000,10,00,CUS000037,20230911,80133.96,EUR
100,8000007936,ZOR,1000,10,00,CUS000079,20230603,168389.87,EUR
100,8000007937,OR,1000,10,00,CUS000094,20230915,59732.38,EUR
