MANDT,DOCNUM,COUNTER,SEGNAM,SDATA
100,0000000000000511,000005,E1MARAM,Segment data 2555
100,0000000000000512,000001,E1MARAM,Segment data 2556
100,0000000000000512,000002,E1MARAM,Segment data 2557
100,0000000000000512,000003,E1MARAM,Segment data 2558
100,0000000000000512,000004,E1MARAM,Segment data 2559
100,0000000000000512,000005,E1MARAM,Segment data 2560
100,0000000000000513,000001,E1MARAM,Segment data 2561
100,0000000000000513,000002,E1MARAM,Segment data 2562
100,0000000000000513,000003,E1MARAM,Segment data 2563
100,0000000000000513,000004,E1MARAM,Segment data 2564
100,0000000000000513,000005,E1MARAM,Segment data 2565
100,0000000000000514,000001,E1MARAM,Segment data 2566
100,0000000000000514,000002,E1MARAM,Segment data 2567
100,0000000000000514,000003,E1MARAM,Segment data 2568
100,0000000000000514,000004,E1MARAM,Segment data 2569
100,0000000000000514,000005,E1MARAM,Segment data 2570
100,0000000000000515,000001,E1MARAM,Segment data 2571
100,0000000000000515,000002,E1MARAM,Segment data 2572
100,0000000000000515,000003,E1MARAM,Segment data 2573
100,0000000000000515,000004,E1MARAM,Segment data 2574
100,0000000000000515,000005,E1MARAM,Segment data 2575
100,0000000000000516,000001,E1MARAM,Segment data 2576
100,0000000000000516,000002,E1MARAM,Segment data 2577
100,0000000000000516,000003,E1MARAM,Segment data 2578
100,0000000000000516,000004,E1MARAM,Segment data 2579
100,0000000000000516,000005,E1MARAM,Segment data 2580
100,0000000000000517,000001,E1MARAM,Segment data 2581
100,0000000000000517,000002,E1MARAM,Segment data 2582
100,0000000000000517,000003,E1MARAM,Segment data 2583
100,0000000000000517,000004,E1MARAM,Segment data 2584
100,0000000000000517,000005,E1MARAM,Segment data 2585
100,0000000000000518,000001,E1MARAM,Segment data 2586
100,0000000000000518,000002,E1MARAM,Segment data 2587
100,0000000000000518,000003,E1MARAM,Segment data 2588
100,0000000000000518,000004,E1MARAM,Segment data 2589
100,0000000000000518,000005,E1MARAM,Segment data 2590
100,0000000000000519,000001,E1MARAM,Segment data 2591
100,0000000000000519,000002,E1MARAM,Segment data 2592
100,0000000000000519,000003,E1MARAM,Segment data 2593
100,0000000000000519,000004,E1MARAM,Segment data 2594
100,0000000000000519,000005,E1MARAM,Segment data 2595
100,0000000000000520,000001,E1MARAM,Segment data 2596
100,0000000000000520,000002,E1MARAM,Segment data 2597
100,0000000000000520,000003,E1MARAM,Segment data 2598
100,0000000000000520,000004,E1MARAM,Segment data 2599
100,0000000000000520,000005,E1MARAM,Segment data 2600
100,0000000000000521,000001,E1MARAM,Segment data 2601
100,0000000000000521,000002,E1MARAM,Segment data 2602
100,0000000000000521,000003,E1MARAM,Segment data 2603
100,0000000000000521,000004,E1MARAM,Segment data 2604
100,0000000000000521,000005,E1MARAM,Segment data 2605
100,0000000000000522,000001,E1MARAM,Segment data 2606
100,0000000000000522,000002,E1MARAM,Segment data 2607
100,0000000000000522,000003,E1MARAM,Segment data 2608
100,0000000000000522,000004,E1MARAM,Segment data 2609
100,0000000000000522,000005,E1MARAM,Segment data 2610
100,0000000000000523,000001,E1MARAM,Segment data 2611
100,0000000000000523,000002,E1MARAM,Segment data 2612
100,0000000000000523,000003,E1MARAM,Segment data 2613
100,0000000000000523,000004,E1MARAM,Segment data 2614
100,0000000000000523,000005,E1MARAM,Segment data 2615
100,0000000000000524,000001,E1MARAM,Segment data 2616
100,0000000000000524,000002,E1MARAM,Segment data 2617
100,0000000000000524,000003,E1MARAM,Segment data 2618
100,0000000000000524,000004,E1MARAM,Segment data 2619
100,0000000000000524,000005,E1MARAM,Segment data 2620
100,0000000000000525,000001,E1MARAM,Segment data 2621
100,0000000000000525,000002,E1MARAM,Segment data 2622
100,0000000000000525,000003,E1MARAM,Segment data 2623
100,0000000000000525,000004,E1MARAM,Segment data 2624
100,0000000000000525,000005,E1MARAM,Segment data 2625
100,0000000000000526,000001,E1MARAM,Segment data 2626
100,0000000000000526,000002,E1MARAM,Segment data 2627
100,0000000000000526,000003,E1MARAM,Segment data 2628
100,0000000000000526,000004,E1MARAM,Segment data 2629
100,0000000000000526,000005,E1MARAM,Segment data 2630
100,0000000000000527,000001,E1MARAM,Segment data 2631
100,0000000000000527,000002,E1MARAM,Segment data 2632
100,0000000000000527,000003,E1MARAM,Segment data 2633
100,0000000000000527,000004,E1MARAM,Segment data 2634
100,0000000000000527,000005,E1MARAM,Segment data 2635
100,0000000000000528,000001,E1MARAM,Segment data 2636
100,0000000000000528,000002,E1MARAM,Segment data 2637
100,0000000000000528,000003,E1MARAM,Segment data 2638
100,0000000000000528,000004,E1MARAM,Segment data 2639
100,0000000000000528,000005,E1MARAM,Segment data 2640
100,0000000000000529,000001,E1MARAM,Segment data 2641
100,0000000000000529,000002,E1MARAM,Segment data 2642
100,0000000000000529,000003,E1MARAM,Segment data 2643
100,0000000000000529,000004,E1MARAM,Segment data 2644
100,0000000000000529,000005,E1MARAM,Segment data 2645
100,0000000000000530,000001,E1MARAM,Segment data 2646
100,0000000000000530,000002,E1MARAM,Segment data 2647
100,0000000000000530,000003,E1MARAM,Segment data 2648
100,0000000000000530,000004,E1MARAM,Segment data 2649
100,0000000000000530,000005,E1MARAM,Segment data 2650
100,0000000000000531,000001,E1MARAM,Segment data 2651
100,0000000000000531,000002,E1MARAM,Segment data 2652
100,0000000000000531,000003,E1MARAM,Segment data 2653
100,0000000000000531,000004,E1MARAM,Segment data 2654
100,0000000000000531,000005,E1MARAM,Segment data 2655
100,0000000000000532,000001,E1MARAM,Segment data 2656
100,0000000000000532,000002,E1MARAM,Segment data 2657
100,0000000000000532,000003,E1MARAM,Segment data 2658
100,0000000000000532,000004,E1MARAM,Segment data 2659
100,0000000000000532,000005,E1MARAM,Segment data 2660
100,0000000000000533,000001,E1MARAM,Segment data 2661
100,0000000000000533,000002,E1MARAM,Segment data 2662
100,0000000000000533,000003,E1MARAM,Segment data 2663
100,0000000000000533,000004,E1MARAM,Segment data 2664
100,0000000000000533,000005,E1MARAM,Segment data 2665
100,0000000000000534,000001,E1MARAM,Segment data 2666
100,0000000000000534,000002,E1MARAM,Segment data 2667
100,0000000000000534,000003,E1MARAM,Segment data 2668
100,0000000000000534,000004,E1MARAM,Segment data 2669
100,0000000000000534,000005,E1MARAM,Segment data 2670
100,0000000000000535,000001,E1MARAM,Segment data 2671
100,0000000000000535,000002,E1MARAM,Segment data 2672
100,0000000000000535,000003,E1MARAM,Segment data 2673
100,0000000000000535,000004,E1MARAM,Segment data 2674
100,0000000000000535,000005,E1MARAM,Segment data 2675
100,0000000000000536,000001,E1MARAM,Segment data 2676
100,0000000000000536,000002,E1MARAM,Segment data 2677
100,0000000000000536,000003,E1MARAM,Segment data 2678
100,0000000000000536,000004,E1MARAM,Segment data 2679
100,0000000000000536,000005,E1MARAM,Segment data 2680
100,0000000000000537,000001,E1MARAM,Segment data 2681
100,0000000000000537,000002,E1MARAM,Segment data 2682
100,0000000000000537,000003,E1MARAM,Segment data 2683
100,0000000000000537,000004,E1MARAM,Segment data 2684
100,0000000000000537,000005,E1MARAM,Segment data 2685
100,0000000000000538,000001,E1MARAM,Segment data 2686
100,0000000000000538,000002,E1MARAM,Segment data 2687
100,0000000000000538,000003,E1MARAM,Segment data 2688
100,0000000000000538,000004,E1MARAM,Segment data 2689
100,0000000000000538,000005,E1MARAM,Segment data 2690
100,0000000000000539,000001,E1MARAM,Segment data 2691
100,0000000000000539,000002,E1MARAM,Segment data 2692
100,0000000000000539,000003,E1MARAM,Segment data 2693
100,0000000000000539,000004,E1MARAM,Segment data 2694
100,0000000000000539,000005,E1MARAM,Segment data 2695
100,0000000000000540,000001,E1MARAM,Segment data 2696
100,0000000000000540,000002,E1MARAM,Segment data 2697
100,0000000000000540,000003,E1MARAM,Segment data 2698
100,0000000000000540,000004,E1MARAM,Segment data 2699
100,0000000000000540,000005,E1MARAM,Segment data 2700
100,0000000000000541,000001,E1MARAM,Segment data 2701
100,0000000000000541,000002,E1MARAM,Segment data 2702
100,0000000000000541,000003,E1MARAM,Segment data 2703
100,0000000000000541,000004,E1MARAM,Segment data 2704
100,0000000000000541,000005,E1MARAM,Segment data 2705
100,0000000000000542,000001,E1MARAM,Segment data 2706
100,0000000000000542,000002,E1MARAM,Segment data 2707
100,0000000000000542,000003,E1MARAM,Segment data 2708
100,0000000000000542,000004,E1MARAM,Segment data 2709
100,0000000000000542,000005,E1MARAM,Segment data 2710
100,0000000000000543,000001,E1MARAM,Segment data 2711
100,0000000000000543,000002,E1MARAM,Segment data 2712
100,0000000000000543,000003,E1MARAM,Segment data 2713
100,0000000000000543,000004,E1MARAM,Segment data 2714
100,0000000000000543,000005,E1MARAM,Segment data 2715
100,0000000000000544,000001,E1MARAM,Segment data 2716
100,0000000000000544,000002,E1MARAM,Segment data 2717
100,0000000000000544,000003,E1MARAM,Segment data 2718
100,0000000000000544,000004,E1MARAM,Segment data 2719
100,0000000000000544,000005,E1MARAM,Segment data 2720
100,0000000000000545,000001,E1MARAM,Segment data 2721
100,0000000000000545,000002,E1MARAM,Segment data 2722
100,0000000000000545,000003,E1MARAM,Segment data 2723
100,0000000000000545,000004,E1MARAM,Segment data 2724
100,0000000000000545,000005,E1MARAM,Segment data 2725
100,0000000000000546,000001,E1MARAM,Segment data 2726
100,0000000000000546,000002,E1MARAM,Segment data 2727
100,0000000000000546,000003,E1MARAM,Segment data 2728
100,0000000000000546,000004,E1MARAM,Segment data 2729
100,0000000000000546,000005,E1MARAM,Segment data 2730
100,0000000000000547,000001,E1MARAM,Segment data 2731
100,0000000000000547,000002,E1MARAM,Segment data 2732
100,0000000000000547,000003,E1MARAM,Segment data 2733
100,0000000000000547,000004,E1MARAM,Segment data 2734
100,0000000000000547,000005,E1MARAM,Segment data 2735
100,0000000000000548,000001,E1MARAM,Segment data 2736
100,0000000000000548,000002,E1MARAM,Segment data 2737
100,0000000000000548,000003,E1MARAM,Segment data 2738
100,0000000000000548,000004,E1MARAM,Segment data 2739
100,0000000000000548,000005,E1MARAM,Segment data 2740
100,0000000000000549,000001,E1MARAM,Segment data 2741
100,0000000000000549,000002,E1MARAM,Segment data 2742
100,0000000000000549,000003,E1MARAM,Segment data 2743
100,0000000000000549,000004,E1MARAM,Segment data 2744
100,0000000000000549,000005,E1MARAM,Segment data 2745
100,0000000000000550,000001,E1MARAM,Segment data 2746
100,0000000000000550,000002,E1MARAM,Segment data 2747
100,0000000000000550,000003,E1MARAM,Segment data 2748
100,0000000000000550,000004,E1MARAM,Segment data 2749
100,0000000000000550,000005,E1MARAM,Segment data 2750
100,0000000000000551,000001,E1MARAM,Segment data 2751
100,0000000000000551,000002,E1MARAM,Segment data 2752
100,0000000000000551,000003,E1MARAM,Segment data 2753
100,0000000000000551,000004,E1MARAM,Segment data 2754
100,0000000000000551,000005,E1MARAM,Segment data 2755
100,0000000000000552,000001,E1MARAM,Segment data 2756
100,0000000000000552,000002,E1MARAM,Segment data 2757
100,0000000000000552,000003,E1MARAM,Segment data 2758
100,0000000000000552,000004,E1MARAM,Segment data 2759
100,0000000000000552,000005,E1MARAM,Segment data 2760
100,0000000000000553,000001,E1MARAM,Segment data 2761
100,0000000000000553,000002,E1MARAM,Segment data 2762
100,0000000000000553,000003,E1MARAM,Segment data 2763
100,0000000000000553,000004,E1MARAM,Segment data 2764
100,0000000000000553,000005,E1MARAM,Segment data 2765
100,0000000000000554,000001,E1MARAM,Segment data 2766
100,0000000000000554,000002,E1MARAM,Segment data 2767
100,0000000000000554,000003,E1MARAM,Segment data 2768
100,0000000000000554,000004,E1MARAM,Segment data 2769
100,0000000000000554,000005,E1MARAM,Segment data 2770
100,0000000000000555,000001,E1MARAM,Segment data 2771
100,0000000000000555,000002,E1MARAM,Segment data 2772
100,0000000000000555,000003,E1MARAM,Segment data 2773
100,0000000000000555,000004,E1MARAM,Segment data 2774
100,0000000000000555,000005,E1MARAM,Segment data 2775
100,0000000000000556,000001,E1MARAM,Segment data 2776
100,0000000000000556,000002,E1MARAM,Segment data 2777
100,0000000000000556,000003,E1MARAM,Segment data 2778
100,0000000000000556,000004,E1MARAM,Segment data 2779
100,0000000000000556,000005,E1MARAM,Segment data 2780
100,0000000000000557,000001,E1MARAM,Segment data 2781
100,0000000000000557,000002,E1MARAM,Segment data 2782
100,0000000000000557,000003,E1MARAM,Segment data 2783
100,0000000000000557,000004,E1MARAM,Segment data 2784
100,0000000000000557,000005,E1MARAM,Segment data 2785
100,0000000000000558,000001,E1MARAM,Segment data 2786
100,0000000000000558,000002,E1MARAM,Segment data 2787
100,0000000000000558,000003,E1MARAM,Segment data 2788
100,0000000000000558,000004,E1MARAM,Segment data 2789
100,0000000000000558,000005,E1MARAM,Segment data 2790
100,0000000000000559,000001,E1MARAM,Segment data 2791
100,0000000000000559,000002,E1MARAM,Segment data 2792
100,0000000000000559,000003,E1MARAM,Segment data 2793
100,0000000000000559,000004,E1MARAM,Segment data 2794
100,0000000000000559,000005,E1MARAM,Segment data 2795
100,0000000000000560,000001,E1MARAM,Segment data 2796
100,0000000000000560,000002,E1MARAM,Segment data 2797
100,0000000000000560,000003,E1MARAM,Segment data 2798
100,0000000000000560,000004,E1MARAM,Segment data 2799
100,0000000000000560,000005,E1MARAM,Segment data 2800
100,0000000000000561,000001,E1MARAM,Segment data 2801
100,0000000000000561,000002,E1MARAM,Segment data 2802
100,0000000000000561,000003,E1MARAM,Segment data 2803
100,0000000000000561,000004,E1MARAM,Segment data 2804
100,0000000000000561,000005,E1MARAM,Segment data 2805
100,0000000000000562,000001,E1MARAM,Segment data 2806
100,0000000000000562,000002,E1MARAM,Segment data 2807
100,0000000000000562,000003,E1MARAM,Segment data 2808
100,0000000000000562,000004,E1MARAM,Segment data 2809
100,0000000000000562,000005,E1MARAM,Segment data 2810
100,0000000000000563,000001,E1MARAM,Segment data 2811
100,0000000000000563,000002,E1MARAM,Segment data 2812
100,0000000000000563,000003,E1MARAM,Segment data 2813
100,0000000000000563,000004,E1MARAM,Segment data 2814
100,0000000000000563,000005,E1MARAM,Segment data 2815
100,0000000000000564,000001,E1MARAM,Segment data 2816
100,0000000000000564,000002,E1MARAM,Segment data 2817
100,0000000000000564,000003,E1MARAM,Segment data 2818
100,0000000000000564,000004,E1MARAM,Segment data 2819
100,0000000000000564,000005,E1MARAM,Segment data 2820
100,0000000000000565,000001,E1MARAM,Segment data 2821
100,0000000000000565,000002,E1MARAM,Segment data 2822
100,0000000000000565,000003,E1MARAM,Segment data 2823
100,0000000000000565,000004,E1MARAM,Segment data 2824
100,0000000000000565,000005,E1MARAM,Segment data 2825
100,0000000000000566,000001,E1MARAM,Segment data 2826
100,0000000000000566,000002,E1MARAM,Segment data 2827
100,0000000000000566,000003,E1MARAM,Segment data 2828
100,0000000000000566,000004,E1MARAM,Segment data 2829
100,0000000000000566,000005,E1MARAM,Segment data 2830
100,0000000000000567,000001,E1MARAM,Segment data 2831
100,0000000000000567,000002,E1MARAM,Segment data 2832
100,0000000000000567,000003,E1MARAM,Segment data 2833
100,0000000000000567,000004,E1MARAM,Segment data 2834
100,0000000000000567,000005,E1MARAM,Segment data 2835
100,0000000000000568,000001,E1MARAM,Segment data 2836
100,0000000000000568,000002,E1MARAM,Segment data 2837
100,0000000000000568,000003,E1MARAM,Segment data 2838
100,0000000000000568,000004,E1MARAM,Segment data 2839
100,0000000000000568,000005,E1MARAM,Segment data 2840
100,0000000000000569,000001,E1MARAM,Segment data 2841
100,0000000000000569,000002,E1MARAM,Segment data 2842
100,0000000000000569,000003,E1MARAM,Segment data 2843
100,0000000000000569,000004,E1MARAM,Segment data 2844
100,0000000000000569,000005,E1MARAM,Segment data 2845
100,0000000000000570,000001,E1MARAM,Segment data 2846
100,0000000000000570,000002,E1MARAM,Segment data 2847
100,0000000000000570,000003,E1MARAM,Segment data 2848
100,0000000000000570,000004,E1MARAM,Segment data 2849
100,0000000000000570,000005,E1MARAM,Segment data 2850
100,0000000000000571,000001,E1MARAM,Segment data 2851
100,0000000000000571,000002,E1MARAM,Segment data 2852
100,0000000000000571,000003,E1MARAM,Segment data 2853
100,0000000000000571,000004,E1MARAM,Segment data 2854
100,0000000000000571,000005,E1MARAM,Segment data 2855
100,0000000000000572,000001,E1MARAM,Segment data 2856
100,0000000000000572,000002,E1MARAM,Segment data 2857
100,0000000000000572,000003,E1MARAM,Segment data 2858
100,0000000000000572,000004,E1MARAM,Segment data 2859
100,0000000000000572,000005,E1MARAM,Segment data 2860
100,0000000000000573,000001,E1MARAM,Segment data 2861
100,0000000000000573,000002,E1MARAM,Segment data 2862
100,0000000000000573,000003,E1MARAM,Segment data 2863
100,0000000000000573,000004,E1MARAM,Segment data 2864
100,0000000000000573,000005,E1MARAM,Segment data 2865
100,0000000000000574,000001,E1MARAM,Segment data 2866
100,0000000000000574,000002,E1MARAM,Segment data 2867
100,0000000000000574,000003,E1MARAM,Segment data 2868
100,0000000000000574,000004,E1MARAM,Segment data 2869
100,0000000000000574,000005,E1MARAM,Segment data 2870
100,0000000000000575,000001,E1MARAM,Segment data 2871
100,0000000000000575,000002,E1MARAM,Segment data 2872
100,0000000000000575,000003,E1MARAM,Segment data 2873
100,0000000000000575,000004,E1MARAM,Segment data 2874
100,0000000000000575,000005,E1MARAM,Segment data 2875
100,0000000000000576,000001,E1MARAM,Segment data 2876
100,0000000000000576,000002,E1MARAM,Segment data 2877
100,0000000000000576,000003,E1MARAM,Segment data 2878
100,0000000000000576,000004,E1MARAM,Segment data 2879
100,0000000000000576,000005,E1MARAM,Segment data 2880
100,0000000000000577,000001,E1MARAM,Segment data 2881
100,0000000000000577,000002,E1MARAM,Segment data 2882
100,0000000000000577,000003,E1MARAM,Segment data 2883
100,0000000000000577,000004,E1MARAM,Segment data 2884
100,0000000000000577,000005,E1MARAM,Segment data 2885
100,0000000000000578,000001,E1MARAM,Segment data 2886
100,0000000000000578,000002,E1MARAM,Segment data 2887
100,0000000000000578,000003,E1MARAM,Segment data 2888
100,0000000000000578,000004,E1MARAM,Segment data 2889
100,0000000000000578,000005,E1MARAM,Segment data 2890
100,0000000000000579,000001,E1MARAM,Segment data 2891
100,0000000000000579,000002,E1MARAM,Segment data 2892
100,0000000000000579,000003,E1MARAM,Segment data 2893
100,0000000000000579,000004,E1MARAM,Segment data 2894
100,0000000000000579,000005,E1MARAM,Segment data 2895
100,0000000000000580,000001,E1MARAM,Segment data 2896
100,0000000000000580,000002,E1MARAM,Segment data 2897
100,0000000000000580,000003,E1MARAM,Segment data 2898
100,0000000000000580,000004,E1MARAM,Segment data 2899
100,0000000000000580,000005,E1MARAM,Segment data 2900
100,0000000000000581,000001,E1MARAM,Segment data 2901
100,0000000000000581,000002,E1MARAM,Segment data 2902
100,0000000000000581,000003,E1MARAM,Segment data 2903
100,0000000000000581,000004,E1MARAM,Segment data 2904
100,0000000000000581,000005,E1MARAM,Segment data 2905
100,0000000000000582,000001,E1MARAM,Segment data 2906
100,0000000000000582,000002,E1MARAM,Segment data 2907
100,0000000000000582,000003,E1MARAM,Segment data 2908
100,0000000000000582,000004,E1MARAM,Segment data 2909
100,0000000000000582,000005,E1MARAM,Segment data 2910
100,0000000000000583,000001,E1MARAM,Segment data 2911
100,0000000000000583,000002,E1MARAM,Segment data 2912
100,0000000000000583,000003,E1MARAM,Segment data 2913
100,0000000000000583,000004,E1MARAM,Segment data 2914
100,0000000000000583,000005,E1MARAM,Segment data 2915
100,0000000000000584,000001,E1MARAM,Segment data 2916
100,0000000000000584,000002,E1MARAM,Segment data 2917
100,0000000000000584,000003,E1MARAM,Segment data 2918
100,0000000000000584,000004,E1MARAM,Segment data 2919
100,0000000000000584,000005,E1MARAM,Segment data 2920
100,0000000000000585,000001,E1MARAM,Segment data 2921
100,0000000000000585,000002,E1MARAM,Segment data 2922
100,0000000000000585,000003,E1MARAM,Segment data 2923
100,0000000000000585,000004,E1MARAM,Segment data 2924
100,0000000000000585,000005,E1MARAM,Segment data 2925
100,0000000000000586,000001,E1MARAM,Segment data 2926
100,0000000000000586,000002,E1MARAM,Segment data 2927
100,0000000000000586,000003,E1MARAM,Segment data 2928
100,0000000000000586,000004,E1MARAM,Segment data 2929
100,0000000000000586,000005,E1MARAM,Segment data 2930
100,0000000000000587,000001,E1MARAM,Segment data 2931
100,0000000000000587,000002,E1MARAM,Segment data 2932
100,0000000000000587,000003,E1MARAM,Segment data 2933
100,0000000000000587,000004,E1MARAM,Segment data 2934
100,0000000000000587,000005,E1MARAM,Segment data 2935
100,0000000000000588,000001,E1MARAM,Segment data 2936
100,0000000000000588,000002,E1MARAM,Segment data 2937
100,0000000000000588,000003,E1MARAM,Segment data 2938
100,0000000000000588,000004,E1MARAM,Segment data 2939
100,0000000000000588,000005,E1MARAM,Segment data 2940
100,0000000000000589,000001,E1MARAM,Segment data 2941
100,0000000000000589,000002,E1MARAM,Segment data 2942
100,0000000000000589,000003,E1MARAM,Segment data 2943
100,0000000000000589,000004,E1MARAM,Segment data 2944
100,0000000000000589,000005,E1MARAM,Segment data 2945
100,0000000000000590,000001,E1MARAM,Segment data 2946
100,0000000000000590,000002,E1MARAM,Segment data 2947
100,0000000000000590,000003,E1MARAM,Segment data 2948
100,0000000000000590,000004,E1MARAM,Segment data 2949
100,0000000000000590,000005,E1MARAM,Segment data 2950
100,0000000000000591,000001,E1MARAM,Segment data 2951
100,0000000000000591,000002,E1MARAM,Segment data 2952
100,0000000000000591,000003,E1MARAM,Segment data 2953
100,0000000000000591,000004,E1MARAM,Segment data 2954
100,0000000000000591,000005,E1MARAM,Segment data 2955
100,0000000000000592,000001,E1MARAM,Segment data 2956
100,0000000000000592,000002,E1MARAM,Segment data 2957
100,0000000000000592,000003,E1MARAM,Segment data 2958
100,0000000000000592,000004,E1MARAM,Segment data 2959
100,0000000000000592,000005,E1MARAM,Segment data 2960
100,0000000000000593,000001,E1MARAM,Segment data 2961
100,0000000000000593,000002,E1MARAM,Segment data 2962
100,0000000000000593,000003,E1MARAM,Segment data 2963
100,0000000000000593,000004,E1MARAM,Segment data 2964
100,0000000000000593,000005,E1MARAM,Segment data 2965
100,0000000000000594,000001,E1MARAM,Segment data 2966
100,0000000000000594,000002,E1MARAM,Segment data 2967
100,0000000000000594,000003,E1MARAM,Segment data 2968
100,0000000000000594,000004,E1MARAM,Segment data 2969
100,0000000000000594,000005,E1MARAM,Segment data 2970
100,0000000000000595,000001,E1MARAM,Segment data 2971
100,0000000000000595,000002,E1MARAM,Segment data 2972
100,0000000000000595,000003,E1MARAM,Segment data 2973
100,0000000000000595,000004,E1MARAM,Segment data 2974
100,0000000000000595,000005,E1MARAM,Segment data 2975
100,0000000000000596,000001,E1MARAM,Segment data 2976
100,0000000000000596,000002,E1MARAM,Segment data 2977
100,0000000000000596,000003,E1MARAM,Segment data 2978
100,0000000000000596,000004,E1MARAM,Segment data 2979
100,0000000000000596,000005,E1MARAM,Segment data 2980
100,0000000000000597,000001,E1MARAM,Segment data 2981
100,0000000000000597,000002,E1MARAM,Segment data 2982
100,0000000000000597,000003,E1MARAM,Segment data 2983
100,0000000000000597,000004,E1MARAM,Segment data 2984
100,0000000000000597,000005,E1MARAM,Segment data 2985
100,0000000000000598,000001,E1MARAM,Segment data 2986
100,0000000000000598,000002,E1MARAM,Segment data 2987
100,0000000000000598,000003,E1MARAM,Segment data 2988
100,0000000000000598,000004,E1MARAM,Segment data 2989
100,0000000000000598,000005,E1MARAM,Segment data 2990
100,0000000000000599,000001,E1MARAM,Segment data 2991
100,0000000000000599,000002,E1MARAM,Segment data 2992
100,0000000000000599,000003,E1MARAM,Segment data 2993
100,0000000000000599,000004,E1MARAM,Segment data 2994
100,0000000000000599,000005,E1MARAM,Segment data 2995
100,0000000000000600,000001,E1MARAM,Segment data 2996
100,0000000000000600,000002,E1MARAM,Segment data 2997
100,0000000000000600,000003,E1MARAM,Segment data 2998
100,0000000000000600,000004,E1MARAM,Segment data 2999
100,0000000000000600,000005,E1MARAM,Segment data 3000
100,0000000000000601,000001,E1MARAM,Segment data 3001
100,0000000000000601,000002,E1MARAM,Segment data 3002
100,0000000000000601,000003,E1MARAM,Segment data 3003
100,0000000000000601,000004,E1MARAM,Segment data 3004
100,0000000000000601,000005,E1MARAM,Segment data 3005
100,0000000000000602,000001,E1MARAM,Segment data 3006
100,0000000000000602,000002,E1MARAM,Segment data 3007
100,0000000000000602,000003,E1MARAM,Segment data 3008
100,0000000000000602,000004,E1MARAM,Segment data 3009
100,0000000000000602,000005,E1MARAM,Segment data 3010
100,0000000000000603,000001,E1MARAM,Segment data 3011
100,0000000000000603,000002,E1MARAM,Segment data 3012
100,0000000000000603,000003,E1MARAM,Segment data 3013
100,0000000000000603,000004,E1MARAM,Segment data 3014
100,0000000000000603,000005,E1MARAM,Segment data 3015
100,0000000000000604,000001,E1MARAM,Segment data 3016
100,0000000000000604,000002,E1MARAM,Segment data 3017
100,0000000000000604,000003,E1MARAM,Segment data 3018
100,0000000000000604,000004,E1MARAM,Segment data 3019
100,0000000000000604,000005,E1MARAM,Segment data 3020
100,0000000000000605,000001,E1MARAM,Segment data 3021
100,0000000000000605,000002,E1MARAM,Segment data 3022
100,0000000000000605,000003,E1MARAM,Segment data 3023
100,0000000000000605,000004,E1MARAM,Segment data 3024
100,0000000000000605,000005,E1MARAM,Segment data 3025
100,0000000000000606,000001,E1MARAM,Segment data 3026
100,0000000000000606,000002,E1MARAM,Segment data 3027
100,0000000000000606,000003,E1MARAM,Segment data 3028
100,0000000000000606,000004,E1MARAM,Segment data 3029
100,0000000000000606,000005,E1MARAM,Segment data 3030
100,0000000000000607,000001,E1MARAM,Segment data 3031
100,0000000000000607,000002,E1MARAM,Segment data 3032
100,0000000000000607,000003,E1MARAM,Segment data 3033
100,0000000000000607,000004,E1MARAM,Segment data 3034
100,0000000000000607,000005,E1MARAM,Segment data 3035
100,0000000000000608,000001,E1MARAM,Segment data 3036
100,0000000000000608,000002,E1MARAM,Segment data 3037
100,0000000000000608,000003,E1MARAM,Segment data 3038
100,0000000000000608,000004,E1MARAM,Segment data 3039
100,0000000000000608,000005,E1MARAM,Segment data 3040
100,0000000000000609,000001,E1MARAM,Segment data 3041
100,0000000000000609,000002,E1MARAM,Segment data 3042
100,0000000000000609,000003,E1MARAM,Segment data 3043
100,0000000000000609,000004,E1MARAM,Segment data 3044
100,0000000000000609,000005,E1MARAM,Segment data 3045
100,0000000000000610,000001,E1MARAM,Segment data 3046
100,0000000000000610,000002,E1MARAM,Segment data 3047
100,0000000000000610,000003,E1MARAM,Segment data 3048
100,0000000000000610,000004,E1MARAM,Segment data 3049
100,0000000000000610,000005,E1MARAM,Segment data 3050
100,0000000000000611,000001,E1MARAM,Segment data 3051
100,0000000000000611,000002,E1MARAM,Segment data 3052
100,0000000000000611,000003,E1MARAM,Segment data 3053
100,0000000000000611,000004,E1MARAM,Segment data 3054
100,0000000000000611,000005,E1MARAM,Segment data 3055
100,0000000000000612,000001,E1MARAM,Segment data 3056
100,0000000000000612,000002,E1MARAM,Segment data 3057
100,0000000000000612,000003,E1MARAM,Segment data 3058
100,0000000000000612,000004,E1MARAM,Segment data 3059
100,0000000000000612,000005,E1MARAM,Segment data 3060
100,0000000000000613,000001,E1MARAM,Segment data 3061
100,0000000000000613,000002,E1MARAM,Segment data 3062
100,0000000000000613,000003,E1MARAM,Segment data 3063
100,0000000000000613,000004,E1MARAM,Segment data 3064
100,0000000000000613,000005,E1MARAM,Segment data 3065
100,0000000000000614,000001,E1MARAM,Segment data 3066
100,0000000000000614,000002,E1MARAM,Segment data 3067
100,0000000000000614,000003,E1MARAM,Segment data 3068
100,0000000000000614,000004,E1MARAM,Segment data 3069
100,0000000000000614,000005,E1MARAM,Segment data 3070
100,0000000000000615,000001,E1MARAM,Segment data 3071
