MANDT,EBELN,EBELP,ZEKKN,VGABE,GJAHR,BELNR,BUZEI,MENGE,MEINS,DMBTR,WAERS
100,0045002850,00010,00001,1,2023,0050002850,001,253.71,KG,19609.25,EUR
100,0045002851,00010,00001,1,2024,0050002851,001,241.526,KG,19034.66,EUR
100,0045002852,00010,00001,1,2023,0050002852,001,730.471,KG,65267.58,EUR
100,0045002853,00010,00001,1,2024,0050002853,001,72.493,KG,1817.4,EUR
100,0045002854,00010,00001,1,2023,0050002854,001,212.744,KG,12139.17,EUR
100,0045002855,00010,00001,1,2024,0050002855,001,192.322,KG,18884.1,EUR
100,0045002856,00010,00001,1,2023,0050002856,001,399.012,KG,38668.25,EUR
100,0045002857,00010,00001,1,2024,0050002857,001,983.425,KG,72144.06,EUR
100,0045002858,00010,00001,1,2023,0050002858,001,357.383,KG,30520.51,EUR
100,0045002859,00010,00001,1,2024,0050002859,001,208.179,KG,3763.88,EUR
100,0045002860,00010,00001,1,2023,0050002860,001,365.799,KG,31765.99,EUR
100,0045002861,00010,00001,1,2024,0050002861,001,337.166,KG,17192.09,EUR
100,0045002862,00010,00001,1,2023,0050002862,001,352.475,KG,14127.2,EUR
100,0045002863,00010,00001,1,2024,0050002863,001,261.8,KG,5345.96,EUR
100,0045002864,00010,00001,1,2023,0050002864,001,34.658,KG,2984.75,EUR
100,0045002865,00010,00001,1,2024,0050002865,001,779.224,KG,68649.63,EUR
100,0045002866,00010,00001,1,2023,0050002866,001,430.309,KG,38314.71,EUR
100,0045002867,00010,00001,1,2024,0050002867,001,596.576,KG,22431.26,EUR
100,0045002868,00010,00001,1,2023,0050002868,001,732.693,KG,68506.8,EUR
100,0045002869,00010,00001,1,2024,0050002869,001,723.069,KG,60614.87,EUR
100,0045002870,00010,00001,1,2023,0050002870,001,64.764,KG,5403.26,EUR
100,0045002871,00010,00001,1,2024,0050002871,001,303.005,KG,7741.78,EUR
100,0045002872,00010,00001,1,2023,0050002872,001,819.144,KG,61837.18,EUR
100,0045002873,00010,00001,1,2024,0050002873,001,314.377,KG,17498.22,EUR
100,0045002874,00010,00001,1,2023,0050002874,001,336.387,KG,21717.14,EUR
100,0045002875,00010,00001,1,2024,0050002875,001,712.966,KG,66983.16,EUR
100,0045002876,00010,00001,1,2023,0050002876,001,186.693,KG,10017.95,EUR
100,0045002877,00010,00001,1,2024,0050002877,001,484.302,KG,25401.64,EUR
100,0045002878,00010,00001,1,2023,0050002878,001,917.905,KG,87035.75,EUR
100,0045002879,00010,00001,1,2024,0050002879,001,900.109,KG,86779.51,EUR
100,0045002880,00010,00001,1,2023,0050002880,001,842.202,KG,16119.75,EUR
100,0045002881,00010,00001,1,2024,0050002881,001,853.901,KG,82392.91,EUR
100,0045002882,00010,00001,1,2023,0050002882,001,706.14,KG,41033.8,EUR
100,0045002883,00010,00001,1,2024,0050002883,001,660.596,KG,42773.59,EUR
100,0045002884,00010,00001,1,2023,0050002884,001,594.19,KG,55818.21,EUR
100,0045002885,00010,00001,1,2024,0050002885,001,518.779,KG,31214.93,EUR
100,0045002886,00010,00001,1,2023,0050002886,001,299.812,KG,3426.85,EUR
100,0045002887,00010,00001,1,2024,0050002887,001,594.739,KG,3794.43,EUR
100,0045002888,00010,00001,1,2023,0050002888,001,68.101,KG,5804.25,EUR
100,0045002889,00010,00001,1,2024,0050002889,001,341.897,KG,16281.14,EUR
100,0045002890,00010,00001,1,2023,0050002890,001,501.383,KG,37558.6,EUR
100,0045002891,00010,00001,1,2024,0050002891,001,799.864,KG,31986.56,EUR
100,0045002892,00010,00001,1,2023,0050002892,001,298.927,KG,18626.14,EUR
100,0045002893,00010,00001,1,2024,0050002893,001,483.07,KG,21356.52,EUR
100,0045002894,00010,00001,1,2023,0050002894,001,336.352,KG,1160.41,EUR
100,0045002895,00010,00001,1,2024,0050002895,001,778.773,KG,67620.86,EUR
100,0045002896,00010,00001,1,2023,0050002896,001,719.904,KG,55519.0,EUR
100,0045002897,00010,00001,1,2024,0050002897,001,879.876,KG,86025.48,EUR
100,0045002898,00010,00001,1,2023,0050002898,001,12.591,KG,837.3,EUR
100,0045002899,00010,00001,1,2024,0050002899,001,281.185,KG,26414.52,EUR
100,0045002900,00010,00001,1,2023,0050002900,001,805.255,KG,70041.08,EUR
100,0045002901,00010,00001,1,2024,0050002901,001,550.389,KG,47916.87,EUR
100,0045002902,00010,00001,1,2023,0050002902,001,309.208,KG,6678.89,EUR
100,0045002903,00010,00001,1,2024,0050002903,001,839.646,KG,43241.77,EUR
100,0045002904,00010,00001,1,2023,0050002904,001,572.657,KG,21279.93,EUR
100,0045002905,00010,00001,1,2024,0050002905,001,153.243,KG,1431.29,EUR
100,0045002906,00010,00001,1,2023,0050002906,001,206.618,KG,3217.04,EUR
100,0045002907,00010,00001,1,2024,0050002907,001,610.318,KG,32774.08,EUR
100,0045002908,00010,00001,1,2023,0050002908,001,167.367,KG,13709.03,EUR
100,0045002909,00010,00001,1,2024,0050002909,001,776.469,KG,37526.75,EUR
100,0045002910,00010,00001,1,2023,0050002910,001,390.042,KG,19720.52,EUR
100,0045002911,00010,00001,1,2024,0050002911,001,78.884,KG,3454.33,EUR
100,0045002912,00010,00001,1,2023,0050002912,001,19.528,KG,729.37,EUR
100,0045002913,00010,00001,1,2024,0050002913,001,144.525,KG,13831.04,EUR
100,0045002914,00010,00001,1,2023,0050002914,001,881.89,KG,7002.21,EUR
100,0045002915,00010,00001,1,2024,0050002915,001,368.329,KG,18232.29,EUR
100,0045002916,00010,00001,1,2023,0050002916,001,194.709,KG,13468.02,EUR
100,0045002917,00010,00001,1,2024,0050002917,001,209.794,KG,2183.96,EUR
100,0045002918,00010,00001,1,2023,0050002918,001,807.141,KG,36644.2,EUR
100,0045002919,00010,00001,1,2024,0050002919,001,565.826,KG,9528.51,EUR
100,0045002920,00010,00001,1,2023,0050002920,001,20.272,KG,32.44,EUR
100,0045002921,00010,00001,1,2024,0050002921,001,254.977,KG,23473.18,EUR
100,0045002922,00010,00001,1,2023,0050002922,001,592.28,KG,21345.77,EUR
100,0045002923,00010,00001,1,2024,0050002923,001,479.673,KG,17800.67,EUR
100,0045002924,00010,00001,1,2023,0050002924,001,109.362,KG,784.13,EUR
100,0045002925,00010,00001,1,2024,0050002925,001,319.704,KG,27801.46,EUR
100,0045002926,00010,00001,1,2023,0050002926,001,609.947,KG,2195.81,EUR
100,0045002927,00010,00001,1,2024,0050002927,001,348.666,KG,13040.11,EUR
100,0045002928,00010,00001,1,2023,0050002928,001,975.178,KG,75751.83,EUR
100,0045002929,00010,00001,1,2024,0050002929,001,659.181,KG,62641.97,EUR
100,0045002930,00010,00001,1,2023,0050002930,001,759.96,KG,42002.99,EUR
100,0045002931,00010,00001,1,2024,0050002931,001,294.228,KG,10206.77,EUR
100,0045002932,00010,00001,1,2023,0050002932,001,691.866,KG,4005.9,EUR
100,0045002933,00010,00001,1,2024,0050002933,001,713.263,KG,27817.26,EUR
100,0045002934,00010,00001,1,2023,0050002934,001,27.213,KG,2301.4,EUR
100,0045002935,00010,00001,1,2024,0050002935,001,422.422,KG,40366.65,EUR
100,0045002936,00010,00001,1,2023,0050002936,001,684.198,KG,30611.02,EUR
100,0045002937,00010,00001,1,2024,0050002937,001,138.749,KG,11568.89,EUR
100,0045002938,00010,00001,1,2023,0050002938,001,329.068,KG,15117.38,EUR
100,0045002939,00010,00001,1,2024,0050002939,001,971.079,KG,8526.07,EUR
100,0045002940,00010,00001,1,2023,0050002940,001,816.406,KG,10319.37,EUR
100,0045002941,00010,00001,1,2024,0050002941,001,692.356,KG,42856.84,EUR
100,0045002942,00010,00001,1,2023,0050002942,001,376.372,KG,2532.98,EUR
100,0045002943,00010,00001,1,2024,0050002943,001,612.218,KG,15709.51,EUR
100,0045002944,00010,00001,1,2023,0050002944,001,507.146,KG,29602.11,EUR
100,0045002945,00010,00001,1,2024,0050002945,001,645.161,KG,62012.88,EUR
100,0045002946,00010,00001,1,2023,0050002946,001,257.61,KG,17301.09,EUR
100,0045002947,00010,00001,1,2024,0050002947,001,219.579,KG,8203.47,EUR
100,0045002948,00010,00001,1,2023,0050002948,001,785.996,KG,29042.55,EUR
100,0045002949,00010,00001,1,2024,0050002949,001,970.888,KG,72379.7,EUR
100,0045002950,00010,00001,1,2023,0050002950,001,986.417,KG,75885.06,EUR
100,0045002951,00010,00001,1,2024,0050002951,001,438.529,KG,28377.21,EUR
100,0045002952,00010,00001,1,2023,0050002952,001,128.419,KG,8137.91,EUR
100,0045002953,00010,00001,1,2024,0050002953,001,399.625,KG,39191.22,EUR
100,0045002954,00010,00001,1,2023,0050002954,001,574.066,KG,32549.54,EUR
100,0045002955,00010,00001,1,2024,0050002955,001,993.638,KG,26291.66,EUR
100,0045002956,00010,00001,1,2023,0050002956,001,505.557,KG,48831.75,EUR
100,0045002957,00010,00001,1,2024,0050002957,001,862.325,KG,20600.94,EUR
100,0045002958,00010,00001,1,2023,0050002958,001,396.254,KG,18528.84,EUR
100,0045002959,00010,00001,1,2024,0050002959,001,450.238,KG,10242.91,EUR
100,0045002960,00010,00001,1,2023,0050002960,001,385.006,KG,30126.72,EUR
100,0045002961,00010,00001,1,2024,0050002961,001,981.886,KG,23810.74,EUR
100,0045002962,00010,00001,1,2023,0050002962,001,940.06,KG,73916.92,EUR
100,0045002963,00010,00001,1,2024,0050002963,001,348.538,KG,15342.64,EUR
100,0045002964,00010,00001,1,2023,0050002964,001,602.118,KG,58375.34,EUR
100,0045002965,00010,00001,1,2024,0050002965,001,725.969,KG,38774.0,EUR
100,0045002966,00010,00001,1,2023,0050002966,001,713.236,KG,31025.77,EUR
100,0045002967,00010,00001,1,2024,0050002967,001,279.758,KG,8068.22,EUR
100,0045002968,00010,00001,1,2023,0050002968,001,105.283,KG,3549.09,EUR
100,0045002969,00010,00001,1,2024,0050002969,001,589.631,KG,56905.29,EUR
100,0045002970,00010,00001,1,2023,0050002970,001,573.768,KG,27965.45,EUR
100,0045002971,00010,00001,1,2024,0050002971,001,351.635,KG,1842.57,EUR
100,0045002972,00010,00001,1,2023,0050002972,001,94.967,KG,2571.71,EUR
100,0045002973,00010,00001,1,2024,0050002973,001,684.466,KG,41095.34,EUR
100,0045002974,00010,00001,1,2023,0050002974,001,750.231,KG,18553.21,EUR
100,0045002975,00010,00001,1,2024,0050002975,001,378.905,KG,9237.7,EUR
100,0045002976,00010,00001,1,2023,0050002976,001,391.185,KG,20083.44,EUR
100,0045002977,00010,00001,1,2024,0050002977,001,58.174,KG,1436.9,EUR
100,0045002978,00010,00001,1,2023,0050002978,001,975.458,KG,29341.78,EUR
100,0045002979,00010,00001,1,2024,0050002979,001,934.12,KG,26118.0,EUR
100,0045002980,00010,00001,1,2023,0050002980,001,296.481,KG,6525.55,EUR
100,0045002981,00010,00001,1,2024,0050002981,001,468.887,KG,4735.76,EUR
100,0045002982,00010,00001,1,2023,0050002982,001,525.585,KG,10963.7,EUR
100,0045002983,00010,00001,1,2024,0050002983,001,906.628,KG,7325.55,EUR
100,0045002984,00010,00001,1,2023,0050002984,001,561.495,KG,39708.93,EUR
100,0045002985,00010,00001,1,2024,0050002985,001,202.168,KG,8927.74,EUR
100,0045002986,00010,00001,1,2023,0050002986,001,134.818,KG,8049.98,EUR
100,0045002987,00010,00001,1,2024,0050002987,001,56.355,KG,1641.62,EUR
100,0045002988,00010,00001,1,2023,0050002988,001,47.835,KG,4146.34,EUR
100,0045002989,00010,00001,1,2024,0050002989,001,596.633,KG,33304.05,EUR
100,0045002990,00010,00001,1,2023,0050002990,001,346.843,KG,4443.06,EUR
100,0045002991,00010,00001,1,2024,0050002991,001,828.921,KG,59881.25,EUR
100,0045002992,00010,00001,1,2023,0050002992,001,272.14,KG,16600.54,EUR
100,0045002993,00010,00001,1,2024,0050002993,001,159.95,KG,12191.39,EUR
100,0045002994,00010,00001,1,2023,0050002994,001,372.99,KG,7340.44,EUR
100,0045002995,00010,00001,1,2024,0050002995,001,507.54,KG,37700.07,EUR
100,0045002996,00010,00001,1,2023,0050002996,001,897.28,KG,25303.3,EUR
100,0045002997,00010,00001,1,2024,0050002997,001,836.25,KG,52499.78,EUR
100,0045002998,00010,00001,1,2023,0050002998,001,963.628,KG,91708.48,EUR
100,0045002999,00010,00001,1,2024,0050002999,001,205.919,KG,9962.36,EUR
100,0045003000,00010,00001,1,2023,0050003000,001,50.32,KG,1867.38,EUR
100,0045003001,00010,00001,1,2024,0050003001,001,703.563,KG,57424.81,EUR
100,0045003002,00010,00001,1,2023,0050003002,001,596.271,KG,2122.72,EUR
100,0045003003,00010,00001,1,2024,0050003003,001,703.658,KG,59029.87,EUR
100,0045003004,00010,00001,1,2023,0050003004,001,592.778,KG,48216.56,EUR
100,0045003005,00010,00001,1,2024,0050003005,001,99.369,KG,4595.82,EUR
100,0045003006,00010,00001,1,2023,0050003006,001,797.649,KG,49191.01,EUR
100,0045003007,00010,00001,1,2024,0050003007,001,315.7,KG,13129.96,EUR
100,0045003008,00010,00001,1,2023,0050003008,001,689.124,KG,28391.91,EUR
100,0045003009,00010,00001,1,2024,0050003009,001,245.346,KG,721.32,EUR
100,0045003010,00010,00001,1,2023,0050003010,001,446.767,KG,40231.37,EUR
100,0045003011,00010,00001,1,2024,0050003011,001,126.35,KG,10912.85,EUR
100,0045003012,00010,00001,1,2023,0050003012,001,300.531,KG,5719.1,EUR
100,0045003013,00010,00001,1,2024,0050003013,001,330.84,KG,31668.0,EUR
100,0045003014,00010,00001,1,2023,0050003014,001,484.335,KG,10171.03,EUR
100,0045003015,00010,00001,1,2024,0050003015,001,987.452,KG,67324.48,EUR
100,0045003016,00010,00001,1,2023,0050003016,001,397.338,KG,33205.54,EUR
100,0045003017,00010,00001,1,2024,0050003017,001,485.53,KG,22960.71,EUR
100,0045003018,00010,00001,1,2023,0050003018,001,237.218,KG,4881.95,EUR
100,0045003019,00010,00001,1,2024,0050003019,001,398.061,KG,29751.08,EUR
100,0045003020,00010,00001,1,2023,0050003020,001,413.273,KG,8943.23,EUR
100,0045003021,00010,00001,1,2024,0050003021,001,26.015,KG,1676.41,EUR
100,0045003022,00010,00001,1,2023,0050003022,001,695.329,KG,14184.71,EUR
100,0045003023,00010,00001,1,2024,0050003023,001,42.308,KG,737.43,EUR
100,0045003024,00010,00001,1,2023,0050003024,001,568.352,KG,39858.53,EUR
100,0045003025,00010,00001,1,2024,0050003025,001,64.748,KG,3167.47,EUR
100,0045003026,00010,00001,1,2023,0050003026,001,202.965,KG,8092.21,EUR
100,0045003027,00010,00001,1,2024,0050003027,001,850.636,KG,40269.11,EUR
100,0045003028,00010,00001,1,2023,0050003028,001,275.248,KG,1318.44,EUR
100,0045003029,00010,00001,1,2024,0050003029,001,256.92,KG,12046.98,EUR
100,0045003030,00010,00001,1,2023,0050003030,001,870.489,KG,38606.19,EUR
100,0045003031,00010,00001,1,2024,0050003031,001,912.498,KG,32329.8,EUR
100,0045003032,00010,00001,1,2023,0050003032,001,802.489,KG,35999.66,EUR
100,0045003033,00010,00001,1,2024,0050003033,001,365.49,KG,25756.08,EUR
100,0045003034,00010,00001,1,2023,0050003034,001,969.4,KG,59918.61,EUR
100,0045003035,00010,00001,1,2024,0050003035,001,776.604,KG,47629.12,EUR
100,0045003036,00010,00001,1,2023,0050003036,001,751.739,KG,20229.3,EUR
100,0045003037,00010,00001,1,2024,0050003037,001,826.091,KG,64410.32,EUR
100,0045003038,00010,00001,1,2023,0050003038,001,284.706,KG,2681.93,EUR
100,0045003039,00010,00001,1,2024,0050003039,001,717.552,KG,66452.49,EUR
100,0045003040,00010,00001,1,2023,0050003040,001,582.447,KG,16058.06,EUR
100,0045003041,00010,00001,1,2024,0050003041,001,657.278,KG,1932.4,EUR
100,0045003042,00010,00001,1,2023,0050003042,001,138.706,KG,7001.88,EUR
100,0045003043,00010,00001,1,2024,0050003043,001,85.612,KG,3815.73,EUR
100,0045003044,00010,00001,1,2023,0050003044,001,448.13,KG,41201.07,EUR
100,0045003045,00010,00001,1,2024,0050003045,001,172.215,KG,6464.95,EUR
100,0045003046,00010,00001,1,2023,0050003046,001,519.082,KG,27397.15,EUR
100,0045003047,00010,00001,1,2024,0050003047,001,378.997,KG,10839.31,EUR
100,0045003048,00010,00001,1,2023,0050003048,001,270.154,KG,5389.57,EUR
100,0045003049,00010,00001,1,2024,0050003049,001,960.312,KG,37989.94,EUR
100,0045003050,00010,00001,1,2023,0050003050,001,845.118,KG,26088.79,EUR
100,0045003051,00010,00001,1,2024,0050003051,001,585.369,KG,26043.07,EUR
100,0045003052,00010,00001,1,2023,0050003052,001,802.098,KG,27359.56,EUR
100,0045003053,00010,00001,1,2024,0050003053,001,361.199,KG,12031.54,EUR
100,0045003054,00010,00001,1,2023,0050003054,001,699.457,KG,56942.79,EUR
100,0045003055,00010,00001,1,2024,0050003055,001,200.258,KG,17873.03,EUR
100,0045003056,00010,00001,1,2023,0050003056,001,205.374,KG,2895.77,EUR
100,0045003057,00010,00001,1,2024,0050003057,001,965.386,KG,35024.2,EUR
100,0045003058,00010,00001,1,2023,0050003058,001,467.115,KG,26854.44,EUR
100,0045003059,00010,00001,1,2024,0050003059,001,194.893,KG,13474.9,EUR
100,0045003060,00010,00001,1,2023,0050003060,001,18.157,KG,125.28,EUR
100,0045003061,00010,00001,1,2024,0050003061,001,368.831,KG,16073.65,EUR
100,0045003062,00010,00001,1,2023,0050003062,001,221.046,KG,17570.95,EUR
100,0045003063,00010,00001,1,2024,0050003063,001,227.769,KG,10283.77,EUR
100,0045003064,00010,00001,1,2023,0050003064,001,845.177,KG,34136.7,EUR
100,0045003065,00010,00001,1,2024,0050003065,001,437.143,KG,37091.58,EUR
100,0045003066,00010,00001,1,2023,0050003066,001,44.833,KG,1616.68,EUR
100,0045003067,00010,00001,1,2024,0050003067,001,459.194,KG,1823.0,EUR
100,0045003068,00010,00001,1,2023,0050003068,001,326.027,KG,22596.93,EUR
100,0045003069,00010,00001,1,2024,0050003069,001,670.955,KG,64485.49,EUR
100,0045003070,00010,00001,1,2023,0050003070,001,60.296,KG,72.96,EUR
100,0045003071,00010,00001,1,2024,0050003071,001,819.412,KG,22230.65,EUR
100,0045003072,00010,00001,1,2023,0050003072,001,949.099,KG,27561.83,EUR
100,0045003073,00010,00001,1,2024,0050003073,001,811.237,KG,3715.47,EUR
100,0045003074,00010,00001,1,2023,0050003074,001,509.84,KG,7219.33,EUR
100,0045003075,00010,00001,1,2024,0050003075,001,385.298,KG,21322.39,EUR
100,0045003076,00010,00001,1,2023,0050003076,001,689.516,KG,53747.77,EUR
100,0045003077,00010,00001,1,2024,0050003077,001,998.533,KG,91865.04,EUR
100,0045003078,00010,00001,1,2023,0050003078,001,809.982,KG,58156.71,EUR
100,0045003079,00010,00001,1,2024,0050003079,001,275.55,KG,8892.0,EUR
100,0045003080,00010,00001,1,2023,0050003080,001,463.21,KG,5771.6,EUR
100,0045003081,00010,00001,1,2024,0050003081,001,487.451,KG,42807.95,EUR
100,0045003082,00010,00001,1,2023,0050003082,001,876.558,KG,65890.86,EUR
100,0045003083,00010,00001,1,2024,0050003083,001,227.864,KG,19261.34,EUR
100,0045003084,00010,00001,1,2023,0050003084,001,290.262,KG,24582.29,EUR
100,0045003085,00010,00001,1,2024,0050003085,001,978.795,KG,71735.89,EUR
100,0045003086,00010,00001,1,2023,0050003086,001,286.333,KG,9211.33,EUR
100,0045003087,00010,00001,1,2024,0050003087,001,435.227,KG,16207.85,EUR
100,0045003088,00010,00001,1,2023,0050003088,001,424.222,KG,11759.43,EUR
100,0045003089,00010,00001,1,2024,0050003089,001,256.126,KG,22644.1,EUR
100,0045003090,00010,00001,1,2023,0050003090,001,675.284,KG,46419.02,EUR
100,0045003091,00010,00001,1,2024,0050003091,001,100.054,KG,197.11,EUR
100,0045003092,00010,00001,1,2023,0050003092,001,698.492,KG,12000.09,EUR
100,0045003093,00010,00001,1,2024,0050003093,001,288.884,KG,18139.03,EUR
100,0045003094,00010,00001,1,2023,0050003094,001,564.805,KG,41112.16,EUR
100,0045003095,00010,00001,1,2024,0050003095,001,423.621,KG,4905.53,EUR
100,0045003096,00010,00001,1,2023,0050003096,001,430.351,KG,23071.12,EUR
100,0045003097,00010,00001,1,2024,0050003097,001,881.492,KG,67610.44,EUR
100,0045003098,00010,00001,1,2023,0050003098,001,371.014,KG,31239.38,EUR
100,0045003099,00010,00001,1,2024,0050003099,001,215.355,KG,21029.42,EUR
100,0045003100,00010,00001,1,2023,0050003100,001,814.361,KG,28689.94,EUR
100,0045003101,00010,00001,1,2024,0050003101,001,352.952,KG,19500.6,EUR
100,0045003102,00010,00001,1,2023,0050003102,001,65.087,KG,4760.46,EUR
100,0045003103,00010,00001,1,2024,0050003103,001,309.09,KG,23982.29,EUR
100,0045003104,00010,00001,1,2023,0050003104,001,207.366,KG,13632.24,EUR
100,0045003105,00010,00001,1,2024,0050003105,001,697.092,KG,69019.08,EUR
100,0045003106,00010,00001,1,2023,0050003106,001,765.801,KG,8048.57,EUR
100,0045003107,00010,00001,1,2024,0050003107,001,55.119,KG,1354.83,EUR
100,0045003108,00010,00001,1,2023,0050003108,001,24.054,KG,530.63,EUR
100,0045003109,00010,00001,1,2024,0050003109,001,493.069,KG,15610.56,EUR
100,0045003110,00010,00001,1,2023,0050003110,001,138.695,KG,6546.4,EUR
100,0045003111,00010,00001,1,2024,0050003111,001,998.851,KG,33181.83,EUR
100,0045003112,00010,00001,1,2023,0050003112,001,214.438,KG,3377.4,EUR
100,0045003113,00010,00001,1,2024,0050003113,001,628.568,KG,4789.69,EUR
100,0045003114,00010,00001,1,2023,0050003114,001,511.08,KG,46416.29,EUR
100,0045003115,00010,00001,1,2024,0050003115,001,705.399,KG,60064.72,EUR
100,0045003116,00010,00001,1,2023,0050003116,001,680.647,KG,38415.72,EUR
100,0045003117,00010,00001,1,2024,0050003117,001,539.687,KG,48361.35,EUR
100,0045003118,00010,00001,1,2023,0050003118,001,71.306,KG,2338.84,EUR
100,0045003119,00010,00001,1,2024,0050003119,001,820.092,KG,28678.62,EUR
100,0045003120,00010,00001,1,2023,0050003120,001,371.29,KG,30007.66,EUR
100,0045003121,00010,00001,1,2024,0050003121,001,996.566,KG,26239.58,EUR
100,0045003122,00010,00001,1,2023,0050003122,001,155.98,KG,5303.32,EUR
100,0045003123,00010,00001,1,2024,0050003123,001,223.503,KG,534.17,EUR
100,0045003124,00010,00001,1,2023,0050003124,001,966.722,KG,24786.75,EUR
100,0045003125,00010,00001,1,2024,0050003125,001,986.279,KG,96142.48,EUR
100,0045003126,00010,00001,1,2023,0050003126,001,377.918,KG,31423.88,EUR
100,0045003127,00010,00001,1,2024,0050003127,001,741.233,KG,8820.67,EUR
100,0045003128,00010,00001,1,2023,0050003128,001,817.085,KG,61224.18,EUR
100,0045003129,00010,00001,1,2024,0050003129,001,171.139,KG,5532.92,EUR
100,0045003130,00010,00001,1,2023,0050003130,001,297.776,KG,12771.61,EUR
100,0045003131,00010,00001,1,2024,0050003131,001,23.561,KG,1096.29,EUR
100,0045003132,00010,00001,1,2023,0050003132,001,154.09,KG,3547.15,EUR
100,0045003133,00010,00001,1,2024,0050003133,001,689.776,KG,26521.89,EUR
100,0045003134,00010,00001,1,2023,0050003134,001,824.054,KG,36653.92,EUR
100,0045003135,00010,00001,1,2024,0050003135,001,200.643,KG,7160.95,EUR
100,0045003136,00010,00001,1,2023,0050003136,001,617.696,KG,49329.2,EUR
100,0045003137,00010,00001,1,2024,0050003137,001,449.222,KG,32078.94,EUR
100,0045003138,00010,00001,1,2023,0050003138,001,562.468,KG,19714.5,EUR
100,0045003139,00010,00001,1,2024,0050003139,001,637.295,KG,43202.23,EUR
100,0045003140,00010,00001,1,2023,0050003140,001,971.624,KG,10231.2,EUR
100,0045003141,00010,00001,1,2024,0050003141,001,429.312,KG,28841.18,EUR
100,0045003142,00010,00001,1,2023,0050003142,001,105.02,KG,7741.02,EUR
100,0045003143,00010,00001,1,2024,0050003143,001,31.88,KG,980.31,EUR
100,0045003144,00010,00001,1,2023,0050003144,001,47.939,KG,1898.86,EUR
100,0045003145,00010,00001,1,2024,0050003145,001,387.179,KG,12858.21,EUR
100,0045003146,00010,00001,1,2023,0050003146,001,759.96,KG,20009.75,EUR
100,0045003147,00010,00001,1,2024,0050003147,001,686.51,KG,67641.83,EUR
100,0045003148,00010,00001,1,2023,0050003148,001,218.113,KG,10790.05,EUR
100,0045003149,00010,00001,1,2024,0050003149,001,688.812,KG,42899.21,EUR
100,0045003150,00010,00001,1,2023,0050003150,001,896.778,KG,65545.5,EUR
100,0045003151,00010,00001,1,2024,0050003151,001,275.062,KG,1818.16,EUR
100,0045003152,00010,00001,1,2023,0050003152,001,450.652,KG,27985.49,EUR
100,0045003153,00010,00001,1,2024,0050003153,001,568.926,KG,7191.22,EUR
100,0045003154,00010,00001,1,2023,0050003154,001,807.265,KG,41364.26,EUR
100,0045003155,00010,00001,1,2024,0050003155,001,875.521,KG,9403.1,EUR
100,0045003156,00010,00001,1,2023,0050003156,001,808.24,KG,8607.76,EUR
100,0045003157,00010,00001,1,2024,0050003157,001,331.731,KG,630.29,EUR
100,0045003158,00010,00001,1,2023,0050003158,001,31.296,KG,2688.95,EUR
100,0045003159,00010,00001,1,2024,0050003159,001,234.105,KG,16750.21,EUR
100,0045003160,00010,00001,1,2023,0050003160,001,441.247,KG,20901.87,EUR
100,0045003161,00010,00001,1,2024,0050003161,001,856.414,KG,71399.24,EUR
100,0045003162,00010,00001,1,2023,0050003162,001,687.723,KG,67224.92,EUR
100,0045003163,00010,00001,1,2024,0050003163,001,757.359,KG,13261.36,EUR
100,0045003164,00010,00001,1,2023,0050003164,001,17.183,KG,574.6,EUR
100,0045003165,00010,00001,1,2024,0050003165,001,916.237,KG,33277.73,EUR
100,0045003166,00010,00001,1,2023,0050003166,001,80.683,KG,686.61,EUR
100,0045003167,00010,00001,1,2024,0050003167,001,495.359,KG,48951.38,EUR
100,0045003168,00010,00001,1,2023,0050003168,001,981.598,KG,10031.93,EUR
100,0045003169,00010,00001,1,2024,0050003169,001,741.828,KG,50162.41,EUR
100,0045003170,00010,00001,1,2023,0050003170,001,524.728,KG,3337.27,EUR
100,0045003171,00010,00001,1,2024,0050003171,001,47.158,KG,1336.93,EUR
100,0045003172,00010,00001,1,2023,0050003172,001,113.159,KG,6238.46,EUR
100,0045003173,00010,00001,1,2024,0050003173,001,90.022,KG,4590.22,EUR
100,0045003174,00010,00001,1,2023,0050003174,001,21.721,KG,1479.42,EUR
100,0045003175,00010,00001,1,2024,0050003175,001,27.489,KG,2727.73,EUR
100,0045003176,00010,00001,1,2023,0050003176,001,229.274,KG,18034.69,EUR
100,0045003177,00010,00001,1,2024,0050003177,001,295.094,KG,6987.83,EUR
100,0045003178,00010,00001,1,2023,0050003178,001,759.897,KG,63041.06,EUR
100,0045003179,00010,00001,1,2024,0050003179,001,976.877,KG,71253.41,EUR
100,0045003180,00010,00001,1,2023,0050003180,001,456.51,KG,36539.06,EUR
100,0045003181,00010,00001,1,2024,0050003181,001,717.242,KG,37977.96,EUR
100,0045003182,00010,00001,1,2023,0050003182,001,597.603,KG,50348.05,EUR
100,0045003183,00010,00001,1,2024,0050003183,001,385.715,KG,32700.92,EUR
100,0045003184,00010,00001,1,2023,0050003184,001,159.395,KG,5127.74,EUR
100,0045003185,00010,00001,1,2024,0050003185,001,655.15,KG,15690.84,EUR
100,0045003186,00010,00001,1,2023,0050003186,001,589.585,KG,16007.23,EUR
100,0045003187,00010,00001,1,2024,0050003187,001,613.577,KG,48055.35,EUR
100,0045003188,00010,00001,1,2023,0050003188,001,264.706,KG,12375.01,EUR
100,0045003189,00010,00001,1,2024,0050003189,001,559.54,KG,37181.43,EUR
