MANDT,EBELN,EBELP,ETENR,EINDT,MENGE
100,4500005416,00020,0001,20220810,15332
100,4500005417,00010,0001,20221027,30841
100,4500005417,00020,0001,20221019,16766
100,4500005418,00010,0001,20241009,11214
100,4500005418,00020,0001,20241011,15175
100,4500005418,00030,0001,20241025,2712
100,4500005419,00010,0001,20231114,31765
100,4500005419,00020,0001,20231109,38351
100,4500005419,00030,0001,20231122,46832
100,4500005420,00010,0001,20230207,3345
100,4500005420,00020,0001,20230215,27100
100,4500005420,00030,0001,20230204,34940
100,4500005420,00040,0001,20230220,28066
100,4500005421,00010,0001,20230112,34759
100,4500005422,00010,0001,20240720,36535
100,4500005423,00010,0001,20220228,47390
100,4500005424,00010,0001,20230319,35542
100,4500005424,00020,0001,20230304,15515
100,4500005425,00010,0001,20220305,45286
100,4500005426,00010,0001,20221012,27894
100,4500005426,00020,0001,20221005,43714
100,4500005426,00030,0001,20221002,39966
100,4500005427,00010,0001,20241102,38290
100,4500005427,00020,0001,20241101,49414
100,4500005427,00030,0001,20241112,43799
100,4500005427,00040,0001,20241101,40581
100,4500005428,00010,0001,20250820,48428
100,4500005428,00020,0001,20250906,1463
100,4500005428,00030,0001,20250831,4943
100,4500005428,00040,0001,20250902,48976
100,4500005429,00010,0001,20221022,48705
100,4500005429,00020,0001,20221020,49520
100,4500005430,00010,0001,20220819,13303
100,4500005430,00020,0001,20220807,11022
100,4500005430,00030,0001,20220816,13022
100,4500005431,00010,0001,20250102,22270
100,4500005431,00020,0001,20250103,41446
100,4500005432,00010,0001,20250621,49149
100,4500005432,00020,0001,20250702,35219
100,4500005432,00030,0001,20250626,20601
100,4500005433,00010,0001,20220225,16531
100,4500005433,00020,0001,20220218,32936
100,4500005434,00010,0001,20230214,38598
100,4500005434,00020,0001,20230222,18606
100,4500005434,00030,0001,20230218,2542
100,4500005435,00010,0001,20240426,29675
100,4500005435,00020,0001,20240415,42564
100,4500005436,00010,0001,20241205,42963
100,4500005436,00020,0001,20241224,38501
100,4500005436,00030,0001,20241221,40049
100,4500005436,00040,0001,20241219,31389
100,4500005437,00010,0001,20230108,11798
100,4500005438,00010,0001,20230516,14370
100,4500005439,00010,0001,20250824,19439
100,4500005439,00020,0001,20250902,2450
100,4500005439,00030,0001,20250819,13524
100,4500005440,00010,0001,20221009,14636
100,4500005440,00020,0001,20221007,40464
100,4500005441,00010,0001,20250313,17223
100,4500005441,00020,0001,20250303,1128
100,4500005441,00030,0001,20250307,47004
100,4500005442,00010,0001,20240812,33170
100,4500005442,00020,0001,20240815,42229
100,4500005442,00030,0001,20240801,4965
100,4500005442,00040,0001,20240813,42373
100,4500005443,00010,0001,20221119,14906
100,4500005444,00010,0001,20240617,10359
100,4500005444,00020,0001,20240705,41269
100,4500005444,00030,0001,20240619,42567
100,4500005445,00010,0001,20240426,29634
100,4500005446,00010,0001,20250507,42665
100,4500005446,00020,0001,20250502,39739
100,4500005447,00010,0001,20220216,4628
100,4500005448,00010,0001,20220928,44121
100,4500005449,00010,0001,20230425,5608
100,4500005450,00010,0001,20240822,44411
100,4500005451,00010,0001,20251228,7360
100,4500005452,00010,0001,20220527,47115
100,4500005452,00020,0001,20220528,13023
100,4500005453,00010,0001,20240209,34811
100,4500005454,00010,0001,20230204,4937
100,4500005454,00020,0001,20230127,32753
100,4500005455,00010,0001,20230209,4828
100,4500005456,00010,0001,20260102,10514
100,4500005457,00010,0001,20220810,40630
100,4500005457,00020,0001,20220730,1173
100,4500005458,00010,0001,20240317,25338
100,4500005458,00020,0001,20240304,40862
100,4500005459,00010,0001,20241116,8965
100,4500005460,00010,0001,20240513,39636
100,4500005461,00010,0001,20230429,5191
100,4500005462,00010,0001,20251206,13336
100,4500005462,00020,0001,20251225,10191
100,4500005463,00010,0001,20250621,47672
100,4500005464,00010,0001,20231022,8970
100,4500005464,00020,0001,20231030,35049
100,4500005464,00030,0001,20231019,15575
100,4500005465,00010,0001,20230723,17875
100,4500005465,00020,0001,20230729,391
100,4500005466,00010,0001,20240105,13391
100,4500005466,00020,0001,20231228,43564
100,4500005467,00010,0001,20220604,3291
100,4500005467,00020,0001,20220615,27234
100,4500005467,00030,0001,20220616,39052
100,4500005468,00010,0001,20240814,22659
100,4500005468,00020,0001,20240728,12656
100,4500005468,00030,0001,20240730,9248
100,4500005469,00010,0001,20251114,33559
100,4500005470,00010,0001,20220314,43861
100,4500005470,00020,0001,20220321,18389
100,4500005470,00030,0001,20220227,21620
100,4500005471,00010,0001,20231025,27685
100,4500005472,00010,0001,20220312,31860
100,4500005472,00020,0001,20220303,40748
100,4500005473,00010,0001,20230109,11633
100,4500005474,00010,0001,20240116,11113
100,4500005474,00020,0001,20240112,35601
100,4500005475,00010,0001,20250813,9479
100,4500005475,00020,0001,20250822,28464
100,4500005476,00010,0001,20230112,11171
100,4500005476,00020,0001,20221224,44516
100,4500005476,00030,0001,20221228,422
100,4500005477,00010,0001,20220924,35964
100,4500005478,00010,0001,20250913,44048
100,4500005478,00020,0001,20250908,44906
100,4500005479,00010,0001,20230928,48009
100,4500005479,00020,0001,20230930,38456
100,4500005480,00010,0001,20240223,4747
100,4500005481,00010,0001,20220122,30262
100,4500005481,00020,0001,20220211,9883
100,4500005481,00030,0001,20220127,14566
100,4500005482,00010,0001,20231015,11045
100,4500005482,00020,0001,20231013,18349
100,4500005483,00010,0001,20251116,39866
100,4500005483,00020,0001,20251109,19450
100,4500005483,00030,0001,20251113,14029
100,4500005484,00010,0001,20240629,27168
100,4500005484,00020,0001,20240616,22036
100,4500005484,00030,0001,20240701,22655
100,4500005485,00010,0001,20240125,39666
100,4500005485,00020,0001,20240206,9298
100,4500005485,00030,0001,20240206,33867
100,4500005486,00010,0001,20231024,40473
100,4500005487,00010,0001,20231225,4687
100,4500005487,00020,0001,20240102,24848
100,4500005487,00030,0001,20231228,36068
100,4500005488,00010,0001,20220618,4837
100,4500005489,00010,0001,20251213,2614
100,4500005489,00020,0001,20251213,43557
100,4500005490,00010,0001,20250226,8193
100,4500005491,00010,0001,20220717,42099
100,4500005491,00020,0001,20220715,34772
100,4500005491,00030,0001,20220708,42871
100,4500005492,00010,0001,20251210,16660
100,4500005492,00020,0001,20251118,1865
100,4500005492,00030,0001,20251119,47438
100,4500005493,00010,0001,20250121,30678
100,4500005494,00010,0001,20230610,23561
100,4500005494,00020,0001,20230613,14462
100,4500005494,00030,0001,20230606,25519
100,4500005494,00040,0001,20230624,35190
100,4500005495,00010,0001,20250926,38431
100,4500005495,00020,0001,20250916,32306
100,4500005496,00010,0001,20250223,15785
100,4500005497,00010,0001,20220821,13186
100,4500005497,00020,0001,20220811,28725
100,4500005497,00030,0001,20220828,49983
100,4500005498,00010,0001,20241221,49632
100,4500005499,00010,0001,20251105,15067
100,4500005499,00020,0001,20251102,33486
100,4500005499,00030,0001,20251119,16998
100,4500005500,00010,0001,20250920,18081
100,4500005501,00010,0001,20230116,49143
100,4500005501,00020,0001,20230117,31244
100,4500005501,00030,0001,20221231,19072
100,4500005502,00010,0001,20240628,23487
100,4500005502,00020,0001,20240710,33848
100,4500005503,00010,0001,20240922,46366
100,4500005503,00020,0001,20240924,1341
100,4500005503,00030,0001,20241007,12992
100,4500005503,00040,0001,20241001,4490
100,4500005504,00010,0001,20230904,45538
100,4500005505,00010,0001,20250331,2356
100,4500005505,00020,0001,20250315,42749
100,4500005506,00010,0001,20241112,18250
100,4500005506,00020,0001,20241106,8821
100,4500005506,00030,0001,20241118,26315
100,4500005507,00010,0001,20251004,22963
100,4500005508,00010,0001,20230611,20518
100,4500005509,00010,0001,20220907,9024
100,4500005509,00020,0001,20220904,33259
100,4500005509,00030,0001,20220821,23197
100,4500005509,00040,0001,20220829,26217
100,4500005510,00010,0001,20240925,35624
100,4500005510,00020,0001,20240916,41718
100,4500005510,00030,0001,20240922,10119
100,4500005511,00010,0001,20240612,30458
100,4500005511,00020,0001,20240606,46877
100,4500005511,00030,0001,20240603,38848
100,4500005511,00040,0001,20240616,11363
100,4500005512,00010,0001,20230206,13650
100,4500005512,00020,0001,20230217,21970
100,4500005513,00010,0001,20231025,11852
100,4500005513,00020,0001,20231103,21510
100,4500005513,00030,0001,20231027,35014
100,4500005514,00010,0001,20250807,6690
100,4500005514,00020,0001,20250817,24588
100,4500005515,00010,0001,20240402,4535
100,4500005516,00010,0001,20230806,14951
100,4500005516,00020,0001,20230725,27355
100,4500005517,00010,0001,20220609,4528
100,4500005517,00020,0001,20220607,9735
100,4500005517,00030,0001,20220601,36380
100,4500005518,00010,0001,20230510,46246
100,4500005518,00020,0001,20230516,12368
100,4500005519,00010,0001,20250122,20415
100,4500005520,00010,0001,20221007,34476
100,4500005520,00020,0001,20221011,26988
100,4500005521,00010,0001,20230308,41561
100,4500005521,00020,0001,20230302,16418
100,4500005522,00010,0001,20250603,7573
100,4500005522,00020,0001,20250604,35345
100,4500005522,00030,0001,20250531,30415
100,4500005523,00010,0001,20251108,45607
100,4500005523,00020,0001,20251110,9265
100,4500005523,00030,0001,20251106,1235
100,4500005524,00010,0001,20240312,38017
100,4500005525,00010,0001,20250214,32054
100,4500005526,00010,0001,20250918,8682
100,4500005526,00020,0001,20250904,2514
100,4500005526,00030,0001,20250901,5029
100,4500005527,00010,0001,20250409,21992
100,4500005528,00010,0001,20221203,49312
100,4500005528,00020,0001,20221202,37580
100,4500005528,00030,0001,20221115,38533
100,4500005529,00010,0001,20220530,24123
100,4500005529,00020,0001,20220617,15038
100,4500005530,00010,0001,20220410,8981
100,4500005531,00010,0001,20250526,48298
100,4500005532,00010,0001,20221126,44646
100,4500005532,00020,0001,20221128,6139
100,4500005532,00030,0001,20221122,7384
100,4500005533,00010,0001,20250317,33252
100,4500005533,00020,0001,20250225,14721
100,4500005534,00010,0001,20240714,23729
100,4500005534,00020,0001,20240710,46396
100,4500005534,00030,0001,20240717,21725
100,4500005535,00010,0001,20220531,14769
100,4500005536,00010,0001,20230321,36005
100,4500005536,00020,0001,20230305,26337
100,4500005536,00030,0001,20230306,37128
100,4500005537,00010,0001,20250621,13472
100,4500005538,00010,0001,20240626,9828
100,4500005538,00020,0001,20240616,37221
100,4500005539,00010,0001,20220313,28747
100,4500005539,00020,0001,20220225,34324
100,4500005540,00010,0001,20250831,8643
100,4500005541,00010,0001,20241121,20930
100,4500005541,00020,0001,20241118,15615
100,4500005541,00030,0001,20241111,28126
100,4500005542,00010,0001,20220704,48848
100,4500005542,00020,0001,20220706,5834
100,4500005542,00030,0001,20220709,2407
100,4500005543,00010,0001,20220527,3998
100,4500005544,00010,0001,20230923,37432
100,4500005544,00020,0001,20230912,18118
100,4500005544,00030,0001,20230916,4326
100,4500005545,00010,0001,20250630,23446
100,4500005545,00020,0001,20250705,5930
100,4500005546,00010,0001,20240509,215
100,4500005547,00010,0001,20220123,14179
100,4500005547,00020,0001,20220201,14619
100,4500005548,00010,0001,20230410,44730
100,4500005549,00010,0001,20221106,5669
100,4500005549,00020,0001,20221027,9025
100,4500005549,00030,0001,20221030,16210
100,4500005549,00040,0001,20221111,29193
100,4500005550,00010,0001,20230302,28004
100,4500005551,00010,0001,20220709,23639
100,4500005551,00020,0001,20220708,23098
100,4500005551,00030,0001,20220714,19788
100,4500005552,00010,0001,20230909,40886
100,4500005552,00020,0001,20230825,26330
100,4500005552,00030,0001,20230904,9329
100,4500005552,00040,0001,20230825,40074
100,4500005553,00010,0001,20241108,11727
100,4500005554,00010,0001,20240129,33195
100,4500005554,00020,0001,20240129,5280
100,4500005554,00030,0001,20240130,9088
100,4500005555,00010,0001,20240611,18976
100,4500005555,00020,0001,20240616,32859
100,4500005555,00030,0001,20240625,39717
100,4500005556,00010,0001,20240731,14344
100,4500005556,00020,0001,20240723,46039
100,4500005556,00030,0001,20240730,41220
100,4500005557,00010,0001,20240309,14761
100,4500005557,00020,0001,20240317,16039
100,4500005558,00010,0001,20240611,10418
100,4500005558,00020,0001,20240616,3737
100,4500005558,00030,0001,20240613,18618
100,4500005558,00040,0001,20240605,33485
100,4500005559,00010,0001,20241022,29776
100,4500005559,00020,0001,20241006,17713
100,4500005559,00030,0001,20241022,16994
100,4500005560,00010,0001,20230509,40882
100,4500005561,00010,0001,20220421,23326
100,4500005561,00020,0001,20220430,46848
100,4500005561,00030,0001,20220509,7294
100,4500005562,00010,0001,20220525,26273
100,4500005563,00010,0001,20220315,22657
100,4500005564,00010,0001,20231003,26463
100,4500005564,00020,0001,20231022,17606
100,4500005565,00010,0001,20230216,5317
100,4500005565,00020,0001,20230213,33709
100,4500005566,00010,0001,20250520,18915
100,4500005566,00020,0001,20250520,11889
100,4500005566,00030,0001,20250521,29515
100,4500005567,00010,0001,20240412,27991
100,4500005568,00010,0001,20240206,48369
100,4500005568,00020,0001,20240122,10319
100,4500005568,00030,0001,20240126,23635
100,4500005568,00040,0001,20240130,37974
100,4500005569,00010,0001,20231027,46932
100,4500005569,00020,0001,20231102,297
100,4500005569,00030,0001,20231027,18311
100,4500005570,00010,0001,20250719,32918
100,4500005571,00010,0001,20250615,19385
100,4500005571,00020,0001,20250618,18077
100,4500005571,00030,0001,20250617,36071
100,4500005571,00040,0001,20250708,26122
100,4500005572,00010,0001,20220314,21444
100,4500005572,00020,0001,20220317,17268
100,4500005573,00010,0001,20220823,5008
100,4500005573,00020,0001,20220815,16762
100,4500005573,00030,0001,20220823,45711
100,4500005574,00010,0001,20250514,12487
100,4500005574,00020,0001,20250503,46980
100,4500005574,00030,0001,20250502,21111
100,4500005575,00010,0001,20230815,39317
100,4500005575,00020,0001,20230825,26994
100,4500005575,00030,0001,20230814,28332
100,4500005575,00040,0001,20230807,32405
100,4500005576,00010,0001,20240918,8985
100,4500005576,00020,0001,20240920,9123
100,4500005577,00010,0001,20241202,10352
100,4500005578,00010,0001,20220128,15626
100,4500005578,00020,0001,20220208,44733
100,4500005578,00030,0001,20220208,10691
100,4500005578,00040,0001,20220214,11722
100,4500005579,00010,0001,20260114,28087
100,4500005579,00020,0001,20260124,46375
100,4500005579,00030,0001,20260105,7977
100,4500005580,00010,0001,20240924,32813
100,4500005581,00010,0001,20250509,41388
100,4500005582,00010,0001,20251016,36211
100,4500005582,00020,0001,20251020,36983
100,4500005582,00030,0001,20251005,37644
100,4500005582,00040,0001,20251015,33289
100,4500005583,00010,0001,20251005,36711
100,4500005583,00020,0001,20250923,36624
100,4500005584,00010,0001,20240803,43021
100,4500005585,00010,0001,20220308,47640
100,4500005586,00010,0001,20221102,24815
100,4500005586,00020,0001,20221028,829
100,4500005586,00030,0001,20221029,20711
100,4500005587,00010,0001,20220704,1589
100,4500005587,00020,0001,20220625,31324
100,4500005587,00030,0001,20220712,10414
100,4500005588,00010,0001,20250311,198
100,4500005589,00010,0001,20240912,1026
100,4500005589,00020,0001,20240913,37944
100,4500005590,00010,0001,20250921,14776
100,4500005590,00020,0001,20250914,40042
100,4500005591,00010,0001,20240813,38732
100,4500005591,00020,0001,20240815,29423
100,4500005591,00030,0001,20240814,37951
100,4500005591,00040,0001,20240816,18806
100,4500005592,00010,0001,20220414,47071
100,4500005592,00020,0001,20220326,21086
100,4500005593,00010,0001,20251201,25789
100,4500005593,00020,0001,20251211,44312
100,4500005594,00010,0001,20221029,4170
100,4500005594,00020,0001,20221105,34296
100,4500005594,00030,0001,20221026,37955
100,4500005595,00010,0001,20220623,49667
100,4500005596,00010,0001,20230909,39133
100,4500005597,00010,0001,20250402,352
100,4500005598,00010,0001,20230611,49950
100,4500005598,00020,0001,20230704,23700
100,4500005598,00030,0001,20230628,10297
100,4500005599,00010,0001,20230627,30160
100,4500005600,00010,0001,20230704,37628
100,4500005600,00020,0001,20230626,24932
100,4500005601,00010,0001,20251020,33278
100,4500005601,00020,0001,20251015,46660
100,4500005601,00030,0001,20251027,18845
100,4500005601,00040,0001,20251023,36750
100,4500005602,00010,0001,20230928,27958
100,4500005602,00020,0001,20231013,40904
100,4500005602,00030,0001,20231010,30993
100,4500005602,00040,0001,20231018,19016
100,4500005603,00010,0001,20230105,17281
100,4500005604,00010,0001,20230309,48330
100,4500005604,00020,0001,20230310,12941
100,4500005605,00010,0001,20220404,29624
100,4500005605,00020,0001,20220327,17828
100,4500005606,00010,0001,20240314,43234
100,4500005606,00020,0001,20240328,22437
100,4500005607,00010,0001,20231110,21958
100,4500005608,00010,0001,20220401,30949
100,4500005608,00020,0001,20220325,1265
100,4500005609,00010,0001,20240324,19739
100,4500005609,00020,0001,20240308,49571
100,4500005610,00010,0001,20250829,33260
100,4500005611,00010,0001,20220307,44644
100,4500005612,00010,0001,20220829,31253
100,4500005612,00020,0001,20220829,19103
100,4500005613,00010,0001,20230426,29038
100,4500005613,00020,0001,20230509,46015
100,4500005614,00010,0001,20230809,24317
100,4500005614,00020,0001,20230803,42117
100,4500005615,00010,0001,20251021,17158
100,4500005615,00020,0001,20251030,31577
100,4500005615,00030,0001,20251017,15823
100,4500005616,00010,0001,20250611,34483
100,4500005617,00010,0001,20220824,17405
100,4500005617,00020,0001,20220830,7189
100,4500005618,00010,0001,20231001,36508
100,4500005618,00020,0001,20231008,41999
100,4500005618,00030,0001,20230925,15684
100,4500005619,00010,0001,20230606,49133
100,4500005620,00010,0001,20230504,1677
100,4500005620,00020,0001,20230507,29546
100,4500005621,00010,0001,20221125,3223
100,4500005622,00010,0001,20241021,12408
100,4500005623,00010,0001,20220615,34491
100,4500005623,00020,0001,20220603,34521
100,4500005623,00030,0001,20220529,555
100,4500005624,00010,0001,20250327,40177
100,4500005624,00020,0001,20250320,39053
100,4500005624,00030,0001,20250401,47014
100,4500005625,00010,0001,20220126,15145
100,4500005625,00020,0001,20220207,3381
100,4500005626,00010,0001,20240822,38218
100,4500005627,00010,0001,20220909,11330
100,4500005628,00010,0001,20221001,28906
100,4500005628,00020,0001,20220909,46457
100,4500005628,00030,0001,20220910,10494
100,4500005628,00040,0001,20220923,42281
100,4500005629,00010,0001,20250617,23594
100,4500005629,00020,0001,20250617,47429
100,4500005630,00010,0001,20250911,7587
100,4500005630,00020,0001,20250828,33196
100,4500005631,00010,0001,20220415,31692
100,4500005631,00020,0001,20220419,39072
100,4500005631,00030,0001,20220403,12477
100,4500005632,00010,0001,20250620,46736
100,4500005632,00020,0001,20250622,30502
100,4500005633,00010,0001,20230616,36127
100,4500005633,00020,0001,20230619,40404
100,4500005634,00010,0001,20250328,23179
100,4500005634,00020,0001,20250317,30237
100,4500005634,00030,0001,20250309,43745
100,4500005634,00040,0001,20250320,8005
100,4500005635,00010,0001,20221209,49218
100,4500005635,00020,0001,20221204,21930
100,4500005635,00030,0001,20221202,42543
100,4500005635,00040,0001,20221216,2358
100,4500005636,00010,0001,20230624,39127
100,4500005637,00010,0001,20240815,11898
100,4500005638,00010,0001,20230104,23495
100,4500005638,00020,0001,20230114,27722
100,4500005638,00030,0001,20230105,14398
100,4500005639,00010,0001,20231006,1048
100,4500005639,00020,0001,20230928,17914
100,4500005640,00010,0001,20221102,35104
100,4500005640,00020,0001,20221102,47925
100,4500005640,00030,0001,20221026,8279
100,4500005640,00040,0001,20221111,15673
100,4500005641,00010,0001,20240708,36281
100,4500005641,00020,0001,20240727,32263
100,4500005641,00030,0001,20240722,3781
100,4500005642,00010,0001,20240729,14390
100,4500005642,00020,0001,20240730,36296
100,4500005643,00010,0001,20221230,20258
100,4500005643,00020,0001,20221228,11915
100,4500005644,00010,0001,20231005,35496
100,4500005644,00020,0001,20230929,9724
100,4500005644,00030,0001,20230927,22402
100,4500005645,00010,0001,20240628,14849
100,4500005646,00010,0001,20230724,44786
100,4500005647,00010,0001,20221130,9400
100,4500005647,00020,0001,20221205,15746
100,4500005647,00030,0001,20221210,18189
100,4500005648,00010,0001,20220501,12176
100,4500005649,00010,0001,20240919,27735
100,4500005649,00020,0001,20240916,33248
100,4500005650,00010,0001,20240209,32682
100,4500005650,00020,0001,20240204,36697
100,4500005650,00030,0001,20240128,9938
100,4500005650,00040,0001,20240130,42377
100,4500005651,00010,0001,20250715,42548
100,4500005651,00020,0001,20250727,48385
100,4500005652,00010,0001,20240424,36358
100,4500005652,00020,0001,20240407,45028
100,4500005652,00030,0001,20240411,25964
100,4500005653,00010,0001,20250811,36106
100,4500005653,00020,0001,20250818,2833
100,4500005653,00030,0001,20250815,9243
100,4500005654,00010,0001,20230513,16008
100,4500005654,00020,0001,20230506,41816
100,4500005654,00030,0001,20230501,4152
100,4500005654,00040,0001,20230504,10050
100,4500005655,00010,0001,20240415,27119
100,4500005656,00010,0001,20220822,21349
100,4500005657,00010,0001,20230108,7796
100,4500005657,00020,0001,20230109,39287
100,4500005657,00030,0001,20221226,2886
100,4500005658,00010,0001,20221030,25451
100,4500005658,00020,0001,20221028,20037
100,4500005658,00030,0001,20221024,26066
100,4500005658,00040,0001,20221023,6138
100,4500005659,00010,0001,20221108,11164
100,4500005659,00020,0001,20221104,47142
100,4500005660,00010,0001,20250412,10367
100,4500005660,00020,0001,20250415,24813
100,4500005660,00030,0001,20250428,12799
100,4500005661,00010,0001,20250906,12545
100,4500005661,00020,0001,20250825,25658
100,4500005662,00010,0001,20260114,45710
100,4500005662,00020,0001,20260103,32763
100,4500005662,00030,0001,20260110,8622
100,4500005663,00010,0001,20241225,25295
100,4500005663,00020,0001,20241222,20455
100,4500005663,00030,0001,20241202,35007
100,4500005664,00010,0001,20241019,24206
100,4500005664,00020,0001,20241016,13389
100,4500005664,00030,0001,20241031,4871
100,4500005664,00040,0001,20241031,38998
100,4500005665,00010,0001,20250413,42468
100,4500005666,00010,0001,20230608,44447
100,4500005666,00020,0001,20230604,37365
100,4500005666,00030,0001,20230604,31062
100,4500005667,00010,0001,20241221,36859
100,4500005667,00020,0001,20241228,23517
100,4500005668,00010,0001,20230206,24600
100,4500005668,00020,0001,20230209,12990
100,4500005669,00010,0001,20240827,9125
100,4500005670,00010,0001,20250526,32722
100,4500005671,00010,0001,20230103,40367
100,4500005671,00020,0001,20221221,36039
100,4500005672,00010,0001,20240329,48381
100,4500005672,00020,0001,20240308,31600
100,4500005673,00010,0001,20240623,14319
100,4500005673,00020,0001,20240713,40696
100,4500005674,00010,0001,20220829,35550
100,4500005675,00010,0001,20230628,17212
100,4500005675,00020,0001,20230704,48317
100,4500005675,00030,0001,20230614,49509
100,4500005676,00010,0001,20250421,44178
100,4500005677,00010,0001,20240723,40014
100,4500005677,00020,0001,20240713,27476
100,4500005677,00030,0001,20240804,40395
100,4500005677,00040,0001,20240720,7407
100,4500005678,00010,0001,20250429,18769
100,4500005679,00010,0001,20220917,14956
100,4500005679,00020,0001,20220925,46854
100,4500005680,00010,0001,20250215,36454
100,4500005681,00010,0001,20230915,44471
100,4500005681,00020,0001,20230903,39540
100,4500005682,00010,0001,20240604,10152
100,4500005682,00020,0001,20240531,39375
100,4500005683,00010,0001,20230918,1330
100,4500005683,00020,0001,20230914,23395
100,4500005684,00010,0001,20230831,8328
100,4500005684,00020,0001,20230911,46108
100,4500005684,00030,0001,20230911,33778
100,4500005685,00010,0001,20221019,5842
100,4500005685,00020,0001,20221026,27982
100,4500005685,00030,0001,20221010,29865
100,4500005686,00010,0001,20220223,48676
100,4500005687,00010,0001,20230424,38383
100,4500005687,00020,0001,20230417,37513
100,4500005687,00030,0001,20230414,7653
100,4500005687,00040,0001,20230414,22463
100,4500005688,00010,0001,20230325,10863
100,4500005689,00010,0001,20250816,19725
100,4500005690,00010,0001,20230520,49625
100,4500005690,00020,0001,20230526,39780
100,4500005691,00010,0001,20230509,2983
100,4500005691,00020,0001,20230525,4248
100,4500005692,00010,0001,20220923,46467
100,4500005692,00020,0001,20220923,46422
100,4500005693,00010,0001,20230303,8489
100,4500005694,00010,0001,20250903,7771
100,4500005694,00020,0001,20250910,12758
100,4500005694,00030,0001,20250907,9089
100,4500005695,00010,0001,20251209,28815
100,4500005695,00020,0001,20251216,45683
100,4500005696,00010,0001,20220307,17792
100,4500005696,00020,0001,20220228,7717
100,4500005696,00030,0001,20220304,31900
100,4500005697,00010,0001,20240528,368
100,4500005697,00020,0001,20240608,45730
100,4500005698,00010,0001,20240506,37671
100,4500005698,00020,0001,20240518,43380
100,4500005698,00030,0001,20240520,34437
100,4500005699,00010,0001,20240918,40462
100,4500005699,00020,0001,20240927,2068
100,4500005700,00010,0001,20220714,38132
100,4500005701,00010,0001,20251013,16213
100,4500005701,00020,0001,20251018,38894
100,4500005702,00010,0001,20250210,40882
100,4500005702,00020,0001,20250212,47269
100,4500005703,00010,0001,20251118,18739
100,4500005703,00020,0001,20251109,6766
100,4500005703,00030,0001,20251107,46917
100,4500005704,00010,0001,20241215,4730
100,4500005705,00010,0001,20250605,40005
100,4500005705,00020,0001,20250602,4438
100,4500005705,00030,0001,20250517,903
100,4500005706,00010,0001,20220304,38363
100,4500005706,00020,0001,20220303,22855
100,4500005707,00010,0001,20240328,43588
100,4500005707,00020,0001,20240318,7032
100,4500005707,00030,0001,20240323,119
100,4500005708,00010,0001,20220218,14289
100,4500005709,00010,0001,20230524,14635
100,4500005709,00020,0001,20230504,3999
100,4500005709,00030,0001,20230515,29311
100,4500005710,00010,0001,20220620,34034
100,4500005710,00020,0001,20220612,22286
100,4500005711,00010,0001,20251128,46231
100,4500005711,00020,0001,20251129,21408
100,4500005712,00010,0001,20230912,4953
100,4500005713,00010,0001,20231205,33092
100,4500005713,00020,0001,20231205,9607
100,4500005714,00010,0001,20221226,38664
100,4500005715,00010,0001,20220929,40318
100,4500005715,00020,0001,20220929,584
100,4500005715,00030,0001,20220922,45364
100,4500005716,00010,0001,20220530,10038
100,4500005716,00020,0001,20220514,33338
100,4500005716,00030,0001,20220510,46545
100,4500005717,00010,0001,20250220,23892
100,4500005717,00020,0001,20250311,21919
100,4500005717,00030,0001,20250225,24197
100,4500005717,00040,0001,20250314,26371
100,4500005718,00010,0001,20240627,11145
100,4500005718,00020,0001,20240617,29012
100,4500005719,00010,0001,20240222,4032
100,4500005719,00020,0001,20240224,18747
100,4500005719,00030,0001,20240220,10203
100,4500005719,00040,0001,20240310,46967
100,4500005720,00010,0001,20220402,28932
100,4500005721,00010,0001,20250109,9980
100,4500005721,00020,0001,20250107,34872
100,4500005721,00030,0001,20250111,43633
100,4500005722,00010,0001,20240819,10057
100,4500005723,00010,0001,20231231,7317
100,4500005723,00020,0001,20231224,30223
100,4500005724,00010,0001,20240509,43025
100,4500005725,00010,0001,20220318,47159
100,4500005725,00020,0001,20220313,26522
100,4500005725,00030,0001,20220311,42033
100,4500005725,00040,0001,20220308,7063
100,4500005726,00010,0001,20231129,26526
100,4500005726,00020,0001,20231126,35177
100,4500005726,00030,0001,20231203,46855
100,4500005727,00010,0001,20231215,33054
100,4500005727,00020,0001,20231219,41007
100,4500005728,00010,0001,20250108,46737
100,4500005728,00020,0001,20250104,18616
100,4500005729,00010,0001,20240108,47584
100,4500005729,00020,0001,20240127,9300
100,4500005729,00030,0001,20240105,23767
100,4500005729,00040,0001,20240112,32457
100,4500005730,00010,0001,20230115,8587
100,4500005730,00020,0001,20230203,46043
100,4500005730,00030,0001,20230120,11710
100,4500005731,00010,0001,20250307,11617
100,4500005731,00020,0001,20250304,16127
100,4500005731,00030,0001,20250312,11650
100,4500005731,00040,0001,20250313,7266
100,4500005732,00010,0001,20241213,5171
100,4500005733,00010,0001,20220123,2148
100,4500005734,00010,0001,20241007,13141
100,4500005735,00010,0001,20230503,9145
100,4500005736,00010,0001,20240925,31713
100,4500005736,00020,0001,20240919,21843
100,4500005736,00030,0001,20241007,21405
100,4500005736,00040,0001,20241007,24859
100,4500005737,00010,0001,20250623,4509
100,4500005737,00020,0001,20250615,44304
100,4500005738,00010,0001,20241102,33613
100,4500005738,00020,0001,20241115,41118
100,4500005738,00030,0001,20241105,11605
100,4500005739,00010,0001,20240915,1037
100,4500005739,00020,0001,20240922,45739
