MANDT,KOKRS,OBJNR,GJAHR,KSTAR,WTG001,TWAER
100,1000,OR00000000000000000872,2024,0000400010,2534.97,EUR
100,1000,OR00000000000000000873,2023,0000400020,10770.54,EUR
100,1000,OR00000000000000000874,2024,0000400030,5828.54,EUR
100,1000,OR00000000000000000875,2023,0000400040,40351.49,EUR
100,1000,OR00000000000000000876,2024,0000400050,35950.36,EUR
100,1000,OR00000000000000000877,2023,0000400060,1854.29,EUR
100,1000,OR00000000000000000878,2024,0000400070,32819.2,EUR
100,1000,OR00000000000000000879,2023,0000400080,31125.79,EUR
100,1000,OR00000000000000000880,2024,0000400090,3209.88,EUR
100,1000,OR00000000000000000881,2023,0000400100,35674.47,EUR
100,1000,OR00000000000000000882,2024,0000400110,3437.4,EUR
100,1000,OR00000000000000000883,2023,0000400120,20996.35,EUR
100,1000,OR00000000000000000884,2024,0000400130,15656.81,EUR
100,1000,OR00000000000000000885,2023,0000400140,25163.46,EUR
100,1000,OR00000000000000000886,2024,0000400150,1631.23,EUR
100,1000,OR00000000000000000887,2023,0000400160,14478.47,EUR
100,1000,OR00000000000000000888,2024,0000400170,18240.51,EUR
100,1000,OR00000000000000000889,2023,0000400180,18736.12,EUR
100,1000,OR00000000000000000890,2024,0000400190,8982.95,EUR
100,1000,OR00000000000000000891,2023,0000400200,36496.71,EUR
100,1000,OR00000000000000000892,2024,0000400210,42530.46,EUR
100,1000,OR00000000000000000893,2023,0000400220,39466.68,EUR
100,1000,OR00000000000000000894,2024,0000400230,1783.45,EUR
100,1000,OR00000000000000000895,2023,0000400240,37148.99,EUR
100,1000,OR00000000000000000896,2024,0000400250,10299.99,EUR
100,1000,OR00000000000000000897,2023,0000400260,24280.97,EUR
100,1000,OR00000000000000000898,2024,0000400270,22747.66,EUR
100,1000,OR00000000000000000899,2023,0000400280,48819.89,EUR
100,1000,OR00000000000000000900,2024,0000400290,22238.75,EUR
100,1000,OR00000000000000000901,2023,0000400000,6662.1,EUR
100,1000,OR00000000000000000902,2024,0000400010,40771.09,EUR
100,1000,OR00000000000000000903,2023,0000400020,3619.36,EUR
100,1000,OR00000000000000000904,2024,0000400030,37324.22,EUR
100,1000,OR00000000000000000905,2023,0000400040,38532.42,EUR
100,1000,OR00000000000000000906,2024,0000400050,43229.93,EUR
100,1000,OR00000000000000000907,2023,0000400060,30507.79,EUR
100,1000,OR00000000000000000908,2024,0000400070,48666.82,EUR
100,1000,OR00000000000000000909,2023,0000400080,40368.18,EUR
100,1000,OR00000000000000000910,2024,0000400090,44532.61,EUR
100,1000,OR00000000000000000911,2023,0000400100,21060.31,EUR
100,1000,OR00000000000000000912,2024,0000400110,6776.81,EUR
100,1000,OR00000000000000000913,2023,0000400120,39630.01,EUR
100,1000,OR00000000000000000914,2024,0000400130,17462.35,EUR
100,1000,OR00000000000000000915,2023,0000400140,16292.52,EUR
100,1000,OR00000000000000000916,2024,0000400150,14452.31,EUR
100,1000,OR00000000000000000917,2023,0000400160,10330.99,EUR
100,1000,OR00000000000000000918,2024,0000400170,27818.11,EUR
100,1000,OR00000000000000000919,2023,0000400180,22165.84,EUR
100,1000,OR00000000000000000920,2024,0000400190,41378.86,EUR
100,1000,OR00000000000000000921,2023,0000400200,30742.53,EUR
100,1000,OR00000000000000000922,2024,0000400210,36677.64,EUR
100,1000,OR00000000000000000923,2023,0000400220,41431.55,EUR
100,1000,OR00000000000000000924,2024,0000400230,41616.13,EUR
100,1000,OR00000000000000000925,2023,0000400240,22467.25,EUR
100,1000,OR00000000000000000926,2024,0000400250,19531.23,EUR
100,1000,OR00000000000000000927,2023,0000400260,8158.1,EUR
100,1000,OR00000000000000000928,2024,0000400270,27325.27,EUR
100,1000,OR00000000000000000929,2023,0000400280,46358.27,EUR
100,1000,OR00000000000000000930,2024,0000400290,40921.18,EUR
100,1000,OR00000000000000000931,2023,0000400000,13413.14,EUR
100,1000,OR00000000000000000932,2024,0000400010,15035.53,EUR
100,1000,OR00000000000000000933,2023,0000400020,43609.65,EUR
100,1000,OR00000000000000000934,2024,0000400030,15583.14,EUR
100,1000,OR00000000000000000935,2023,0000400040,28125.35,EUR
100,1000,OR00000000000000000936,2024,0000400050,3980.81,EUR
100,1000,OR00000000000000000937,2023,0000400060,43945.15,EUR
100,1000,OR00000000000000000938,2024,0000400070,2507.21,EUR
100,1000,OR00000000000000000939,2023,0000400080,40695.26,EUR
100,1000,OR00000000000000000940,2024,0000400090,11209.02,EUR
100,1000,OR00000000000000000941,2023,0000400100,28599.73,EUR
100,1000,OR00000000000000000942,2024,0000400110,30654.8,EUR
100,1000,OR00000000000000000943,2023,0000400120,47549.96,EUR
100,1000,OR00000000000000000944,2024,0000400130,7378.21,EUR
100,1000,OR00000000000000000945,2023,0000400140,49932.99,EUR
100,1000,OR00000000000000000946,2024,0000400150,27865.03,EUR
100,1000,OR00000000000000000947,2023,0000400160,6014.72,EUR
100,1000,OR00000000000000000948,2024,0000400170,3016.39,EUR
100,1000,OR00000000000000000949,2023,0000400180,14181.83,EUR
100,1000,OR00000000000000000950,2024,0000400190,46782.93,EUR
100,1000,OR00000000000000000951,2023,0000400200,1566.3,EUR
100,1000,OR00000000000000000952,2024,0000400210,38623.12,EUR
100,1000,OR00000000000000000953,2023,0000400220,47804.82,EUR
100,1000,OR00000000000000000954,2024,0000400230,46203.45,EUR
100,1000,OR00000000000000000955,2023,0000400240,2013.13,EUR
100,1000,OR00000000000000000956,2024,0000400250,14772.22,EUR
100,1000,OR00000000000000000957,2023,0000400260,27949.48,EUR
100,1000,OR00000000000000000958,2024,0000400270,44356.37,EUR
100,1000,OR00000000000000000959,2023,0000400280,38284.75,EUR
100,1000,OR00000000000000000960,2024,0000400290,31761.06,EUR
100,1000,OR00000000000000000961,2023,0000400000,36204.96,EUR
100,1000,OR00000000000000000962,2024,0000400010,38996.91,EUR
100,1000,OR00000000000000000963,2023,0000400020,19413.11,EUR
100,1000,OR00000000000000000964,2024,0000400030,18186.5,EUR
100,1000,OR00000000000000000965,2023,0000400040,19118.67,EUR
100,1000,OR00000000000000000966,2024,0000400050,21425.67,EUR
100,1000,OR00000000000000000967,2023,0000400060,23868.95,EUR
100,1000,OR00000000000000000968,2024,0000400070,45544.04,EUR
100,1000,OR00000000000000000969,2023,0000400080,33940.38,EUR
100,1000,OR00000000000000000970,2024,0000400090,3620.53,EUR
100,1000,OR00000000000000000971,2023,0000400100,35159.37,EUR
100,1000,OR00000000000000000972,2024,0000400110,1953.95,EUR
100,1000,OR00000000000000000973,2023,0000400120,29100.08,EUR
100,1000,OR00000000000000000974,2024,0000400130,18128.0,EUR
100,1000,OR00000000000000000975,2023,0000400140,27950.4,EUR
100,1000,OR00000000000000000976,2024,0000400150,10272.39,EUR
100,1000,OR00000000000000000977,2023,0000400160,37152.3,EUR
100,1000,OR00000000000000000978,2024,0000400170,40872.81,EUR
100,1000,OR00000000000000000979,2023,0000400180,46680.92,EUR
100,1000,OR00000000000000000980,2024,0000400190,37203.45,EUR
100,1000,OR00000000000000000981,2023,0000400200,30366.78,EUR
100,1000,OR00000000000000000982,2024,0000400210,35346.1,EUR
100,1000,OR00000000000000000983,2023,0000400220,45606.75,EUR
100,1000,OR00000000000000000984,2024,0000400230,29900.22,EUR
100,1000,OR00000000000000000985,2023,0000400240,13352.49,EUR
100,1000,OR00000000000000000986,2024,0000400250,36858.78,EUR
100,1000,OR00000000000000000987,2023,0000400260,26203.79,EUR
100,1000,OR00000000000000000988,2024,0000400270,26358.0,EUR
100,1000,OR00000000000000000989,2023,0000400280,39449.17,EUR
100,1000,OR00000000000000000990,2024,0000400290,13248.1,EUR
100,1000,OR00000000000000000991,2023,0000400000,16303.4,EUR
100,1000,OR00000000000000000992,2024,0000400010,6741.25,EUR
100,1000,OR00000000000000000993,2023,0000400020,15624.29,EUR
100,1000,OR00000000000000000994,2024,0000400030,11461.81,EUR
100,1000,OR00000000000000000995,2023,0000400040,30437.34,EUR
100,1000,OR00000000000000000996,2024,0000400050,34373.82,EUR
100,1000,OR00000000000000000997,2023,0000400060,8000.24,EUR
100,1000,OR00000000000000000998,2024,0000400070,42158.78,EUR
100,1000,OR00000000000000000999,2023,0000400080,10078.87,EUR
100,1000,OR00000000000000001000,2024,0000400090,10405.36,EUR
100,1000,OR00000000000000001001,2023,0000400100,30863.65,EUR
100,1000,OR00000000000000001002,2024,0000400110,1206.47,EUR
100,1000,OR00000000000000001003,2023,0000400120,3619.27,EUR
100,1000,OR00000000000000001004,2024,0000400130,22051.47,EUR
100,1000,OR00000000000000001005,2023,0000400140,17124.93,EUR
100,1000,OR00000000000000001006,2024,0000400150,25329.48,EUR
100,1000,OR00000000000000001007,2023,0000400160,34013.15,EUR
100,1000,OR00000000000000001008,2024,0000400170,39833.2,EUR
100,1000,OR00000000000000001009,2023,0000400180,11198.38,EUR
100,1000,OR00000000000000001010,2024,0000400190,19065.71,EUR
100,1000,OR00000000000000001011,2023,0000400200,10142.77,EUR
100,1000,OR00000000000000001012,2024,0000400210,37580.27,EUR
100,1000,OR00000000000000001013,2023,0000400220,48229.78,EUR
100,1000,OR00000000000000001014,2024,0000400230,9583.16,EUR
100,1000,OR00000000000000001015,2023,0000400240,29840.2,EUR
100,1000,OR00000000000000001016,2024,0000400250,22759.69,EUR
100,1000,OR00000000000000001017,2023,0000400260,3745.22,EUR
100,1000,OR00000000000000001018,2024,0000400270,12858.33,EUR
100,1000,OR00000000000000001019,2023,0000400280,47616.83,EUR
100,1000,OR00000000000000001020,2024,0000400290,11281.05,EUR
100,1000,OR00000000000000001021,2023,0000400000,27715.75,EUR
100,1000,OR00000000000000001022,2024,0000400010,24891.58,EUR
100,1000,OR00000000000000001023,2023,0000400020,6630.8,EUR
100,1000,OR00000000000000001024,2024,0000400030,46680.01,EUR
100,1000,OR00000000000000001025,2023,0000400040,10567.77,EUR
100,1000,OR00000000000000001026,2024,0000400050,19348.7,EUR
100,1000,OR00000000000000001027,2023,0000400060,5282.11,EUR
100,1000,OR00000000000000001028,2024,0000400070,36572.87,EUR
100,1000,OR00000000000000001029,2023,0000400080,11090.58,EUR
100,1000,OR00000000000000001030,2024,0000400090,44151.93,EUR
100,1000,OR00000000000000001031,2023,0000400100,28901.22,EUR
100,1000,OR00000000000000001032,2024,0000400110,15229.6,EUR
100,1000,OR00000000000000001033,2023,0000400120,14332.27,EUR
100,1000,OR00000000000000001034,2024,0000400130,40617.8,EUR
100,1000,OR00000000000000001035,2023,0000400140,40539.36,EUR
100,1000,OR00000000000000001036,2024,0000400150,41332.37,EUR
100,1000,OR00000000000000001037,2023,0000400160,5597.95,EUR
100,1000,OR00000000000000001038,2024,0000400170,31098.84,EUR
100,1000,OR00000000000000001039,2023,0000400180,47122.85,EUR
100,1000,OR00000000000000001040,2024,0000400190,40547.31,EUR
100,1000,OR00000000000000001041,2023,0000400200,11443.45,EUR
100,1000,OR00000000000000001042,2024,0000400210,10475.95,EUR
100,1000,OR00000000000000001043,2023,0000400220,7611.42,EUR
100,1000,OR00000000000000001044,2024,0000400230,3866.44,EUR
100,1000,OR00000000000000001045,2023,0000400240,36248.01,EUR
100,1000,OR00000000000000001046,2024,0000400250,23952.99,EUR
100,1000,OR00000000000000001047,2023,0000400260,34436.44,EUR
100,1000,OR00000000000000001048,2024,0000400270,5636.54,EUR
100,1000,OR00000000000000001049,2023,0000400280,42651.48,EUR
100,1000,OR00000000000000001050,2024,0000400290,6314.5,EUR
100,1000,OR00000000000000001051,2023,0000400000,33786.59,EUR
100,1000,OR00000000000000001052,2024,0000400010,25302.26,EUR
100,1000,OR00000000000000001053,2023,0000400020,22762.28,EUR
100,1000,OR00000000000000001054,2024,0000400030,26002.56,EUR
100,1000,OR00000000000000001055,2023,0000400040,5706.51,EUR
100,1000,OR00000000000000001056,2024,0000400050,31259.12,EUR
100,1000,OR00000000000000001057,2023,0000400060,39191.62,EUR
100,1000,OR00000000000000001058,2024,0000400070,45752.28,EUR
100,1000,OR00000000000000001059,2023,0000400080,18375.45,EUR
100,1000,OR00000000000000001060,2024,0000400090,13743.65,EUR
100,1000,OR00000000000000001061,2023,0000400100,28654.27,EUR
100,1000,OR00000000000000001062,2024,0000400110,11364.05,EUR
100,1000,OR00000000000000001063,2023,0000400120,49612.78,EUR
100,1000,OR00000000000000001064,2024,0000400130,32215.35,EUR
100,1000,OR00000000000000001065,2023,0000400140,15596.04,EUR
100,1000,OR00000000000000001066,2024,0000400150,22798.92,EUR
100,1000,OR00000000000000001067,2023,0000400160,42356.53,EUR
100,1000,OR00000000000000001068,2024,0000400170,43618.57,EUR
100,1000,OR00000000000000001069,2023,0000400180,17452.27,EUR
100,1000,OR00000000000000001070,2024,0000400190,38697.02,EUR
100,1000,OR00000000000000001071,2023,0000400200,39036.8,EUR
100,1000,OR00000000000000001072,2024,0000400210,19913.25,EUR
100,1000,OR00000000000000001073,2023,0000400220,19270.34,EUR
100,1000,OR00000000000000001074,2024,0000400230,43467.09,EUR
100,1000,OR00000000000000001075,2023,0000400240,12943.96,EUR
100,1000,OR00000000000000001076,2024,0000400250,32345.57,EUR
100,1000,OR00000000000000001077,2023,0000400260,26136.52,EUR
100,1000,OR00000000000000001078,2024,0000400270,47630.58,EUR
100,1000,OR00000000000000001079,2023,0000400280,9628.17,EUR
100,1000,OR00000000000000001080,2024,0000400290,42907.37,EUR
100,1000,OR00000000000000001081,2023,0000400000,9071.35,EUR
100,1000,OR00000000000000001082,2024,0000400010,10858.58,EUR
100,1000,OR00000000000000001083,2023,0000400020,28502.42,EUR
100,1000,OR00000000000000001084,2024,0000400030,48745.32,EUR
100,1000,OR00000000000000001085,2023,0000400040,49298.13,EUR
100,1000,OR00000000000000001086,2024,0000400050,23630.96,EUR
100,1000,OR00000000000000001087,2023,0000400060,15514.15,EUR
100,1000,OR00000000000000001088,2024,0000400070,49118.86,EUR
100,1000,OR00000000000000001089,2023,0000400080,46688.5,EUR
100,1000,OR00000000000000001090,2024,0000400090,19747.3,EUR
100,1000,OR00000000000000001091,2023,0000400100,22500.64,EUR
100,1000,OR00000000000000001092,2024,0000400110,23880.9,EUR
100,1000,OR00000000000000001093,2023,0000400120,19715.03,EUR
100,1000,OR00000000000000001094,2024,0000400130,30008.66,EUR
100,1000,OR00000000000000001095,2023,0000400140,12102.63,EUR
100,1000,OR00000000000000001096,2024,0000400150,49421.43,EUR
100,1000,OR00000000000000001097,2023,0000400160,18916.85,EUR
100,1000,OR00000000000000001098,2024,0000400170,4324.43,EUR
100,1000,OR00000000000000001099,2023,0000400180,35922.78,EUR
100,1000,OR00000000000000001100,2024,0000400190,18576.75,EUR
100,1000,OR00000000000000001101,2023,0000400200,20336.6,EUR
100,1000,OR00000000000000001102,2024,0000400210,28171.91,EUR
100,1000,OR00000000000000001103,2023,0000400220,15521.62,EUR
100,1000,OR00000000000000001104,2024,0000400230,49216.47,EUR
100,1000,OR00000000000000001105,2023,0000400240,35744.89,EUR
100,1000,OR00000000000000001106,2024,0000400250,26877.84,EUR
100,1000,OR00000000000000001107,2023,0000400260,37097.62,EUR
100,1000,OR00000000000000001108,2024,0000400270,20892.33,EUR
100,1000,OR00000000000000001109,2023,0000400280,11656.91,EUR
100,1000,OR00000000000000001110,2024,0000400290,34923.17,EUR
100,1000,OR00000000000000001111,2023,0000400000,7605.73,EUR
100,1000,OR00000000000000001112,2024,0000400010,47247.06,EUR
100,1000,OR00000000000000001113,2023,0000400020,3080.11,EUR
100,1000,OR00000000000000001114,2024,0000400030,23263.18,EUR
100,1000,OR00000000000000001115,2023,0000400040,18233.12,EUR
100,1000,OR00000000000000001116,2024,0000400050,39350.26,EUR
100,1000,OR00000000000000001117,2023,0000400060,48014.41,EUR
100,1000,OR00000000000000001118,2024,0000400070,48855.26,EUR
100,1000,OR00000000000000001119,2023,0000400080,37607.3,EUR
100,1000,OR00000000000000001120,2024,0000400090,1616.4,EUR
100,1000,OR00000000000000001121,2023,0000400100,4668.12,EUR
100,1000,OR00000000000000001122,2024,0000400110,29612.32,EUR
100,1000,OR00000000000000001123,2023,0000400120,18770.79,EUR
100,1000,OR00000000000000001124,2024,0000400130,47240.8,EUR
100,1000,OR00000000000000001125,2023,0000400140,49411.47,EUR
100,1000,OR00000000000000001126,2024,0000400150,18109.6,EUR
100,1000,OR00000000000000001127,2023,0000400160,43113.99,EUR
100,1000,OR00000000000000001128,2024,0000400170,38791.56,EUR
100,1000,OR00000000000000001129,2023,0000400180,22363.49,EUR
100,1000,OR00000000000000001130,2024,0000400190,21163.12,EUR
100,1000,OR00000000000000001131,2023,0000400200,39307.32,EUR
100,1000,OR00000000000000001132,2024,0000400210,29160.63,EUR
100,1000,OR00000000000000001133,2023,0000400220,10468.73,EUR
100,1000,OR00000000000000001134,2024,0000400230,8898.04,EUR
100,1000,OR00000000000000001135,2023,0000400240,46365.42,EUR
100,1000,OR00000000000000001136,2024,0000400250,14839.75,EUR
100,1000,OR00000000000000001137,2023,0000400260,43763.57,EUR
100,1000,OR00000000000000001138,2024,0000400270,35890.22,EUR
100,1000,OR00000000000000001139,2023,0000400280,41880.26,EUR
100,1000,OR00000000000000001140,2024,0000400290,27947.15,EUR
100,1000,OR00000000000000001141,2023,0000400000,32039.89,EUR
100,1000,OR00000000000000001142,2024,0000400010,8598.49,EUR
100,1000,OR00000000000000001143,2023,0000400020,16479.16,EUR
100,1000,OR00000000000000001144,2024,0000400030,33315.04,EUR
100,1000,OR00000000000000001145,2023,0000400040,23759.92,EUR
100,1000,OR00000000000000001146,2024,0000400050,42955.1,EUR
100,1000,OR00000000000000001147,2023,0000400060,1594.1,EUR
100,1000,OR00000000000000001148,2024,0000400070,20477.24,EUR
100,1000,OR00000000000000001149,2023,0000400080,29496.94,EUR
100,1000,OR00000000000000001150,2024,0000400090,39156.4,EUR
100,1000,OR00000000000000001151,2023,0000400100,12302.67,EUR
100,1000,OR00000000000000001152,2024,0000400110,24229.47,EUR
100,1000,OR00000000000000001153,2023,0000400120,36697.31,EUR
100,1000,OR00000000000000001154,2024,0000400130,19340.74,EUR
100,1000,OR00000000000000001155,2023,0000400140,13558.53,EUR
100,1000,OR00000000000000001156,2024,0000400150,19156.39,EUR
100,1000,OR00000000000000001157,2023,0000400160,45740.92,EUR
100,1000,OR00000000000000001158,2024,0000400170,28135.06,EUR
100,1000,OR00000000000000001159,2023,0000400180,1582.72,EUR
100,1000,OR00000000000000001160,2024,0000400190,37412.81,EUR
100,1000,OR00000000000000001161,2023,0000400200,2309.04,EUR
100,1000,OR00000000000000001162,2024,0000400210,22057.94,EUR
100,1000,OR00000000000000001163,2023,0000400220,29551.68,EUR
100,1000,OR00000000000000001164,2024,0000400230,44565.5,EUR
100,1000,OR00000000000000001165,2023,0000400240,30946.4,EUR
100,1000,OR00000000000000001166,2024,0000400250,36993.8,EUR
100,1000,OR00000000000000001167,2023,0000400260,21683.29,EUR
100,1000,OR00000000000000001168,2024,0000400270,24437.64,EUR
100,1000,OR00000000000000001169,2023,0000400280,14992.33,EUR
100,1000,OR00000000000000001170,2024,0000400290,24851.24,EUR
100,1000,OR00000000000000001171,2023,0000400000,28037.51,EUR
100,1000,OR00000000000000001172,2024,0000400010,9342.1,EUR
100,1000,OR00000000000000001173,2023,0000400020,31999.04,EUR
100,1000,OR00000000000000001174,2024,0000400030,2196.35,EUR
100,1000,OR00000000000000001175,2023,0000400040,36365.53,EUR
100,1000,OR00000000000000001176,2024,0000400050,22585.95,EUR
100,1000,OR00000000000000001177,2023,0000400060,40701.54,EUR
100,1000,OR00000000000000001178,2024,0000400070,45305.96,EUR
100,1000,OR00000000000000001179,2023,0000400080,25600.34,EUR
100,1000,OR00000000000000001180,2024,0000400090,23759.42,EUR
100,1000,OR00000000000000001181,2023,0000400100,34566.51,EUR
100,1000,OR00000000000000001182,2024,0000400110,26826.54,EUR
100,1000,OR00000000000000001183,2023,0000400120,27747.57,EUR
100,1000,OR00000000000000001184,2024,0000400130,17500.26,EUR
100,1000,OR00000000000000001185,2023,0000400140,19858.96,EUR
100,1000,OR00000000000000001186,2024,0000400150,12725.28,EUR
100,1000,OR00000000000000001187,2023,0000400160,38416.04,EUR
100,1000,OR00000000000000001188,2024,0000400170,9869.1,EUR
100,1000,OR00000000000000001189,2023,0000400180,8703.69,EUR
100,1000,OR00000000000000001190,2024,0000400190,17019.43,EUR
100,1000,OR00000000000000001191,2023,0000400200,1948.87,EUR
100,1000,OR00000000000000001192,2024,0000400210,15662.78,EUR
100,1000,OR00000000000000001193,2023,0000400220,22948.17,EUR
100,1000,OR00000000000000001194,2024,0000400230,6441.69,EUR
100,1000,OR00000000000000001195,2023,0000400240,4096.09,EUR
100,1000,OR00000000000000001196,2024,0000400250,48196.24,EUR
100,1000,OR00000000000000001197,2023,0000400260,30734.58,EUR
100,1000,OR00000000000000001198,2024,0000400270,17057.85,EUR
100,1000,OR00000000000000001199,2023,0000400280,45578.83,EUR
100,1000,OR00000000000000001200,2024,0000400290,23023.09,EUR
100,1000,OR00000000000000001201,2023,0000400000,30485.88,EUR
100,1000,OR00000000000000001202,2024,0000400010,17084.19,EUR
100,1000,OR00000000000000001203,2023,0000400020,16327.0,EUR
100,1000,OR00000000000000001204,2024,0000400030,25542.61,EUR
100,1000,OR00000000000000001205,2023,0000400040,14304.23,EUR
100,1000,OR00000000000000001206,2024,0000400050,42520.63,EUR
100,1000,OR00000000000000001207,2023,0000400060,45694.92,EUR
100,1000,OR00000000000000001208,2024,0000400070,15503.62,EUR
100,1000,OR00000000000000001209,2023,0000400080,47530.28,EUR
100,1000,OR00000000000000001210,2024,0000400090,29705.87,EUR
100,1000,OR00000000000000001211,2023,0000400100,41312.68,EUR
100,1000,OR00000000000000001212,2024,0000400110,36358.09,EUR
100,1000,OR00000000000000001213,2023,0000400120,41570.46,EUR
100,1000,OR00000000000000001214,2024,0000400130,35994.98,EUR
100,1000,OR00000000000000001215,2023,0000400140,3588.03,EUR
100,1000,OR00000000000000001216,2024,0000400150,16555.45,EUR
100,1000,OR00000000000000001217,2023,0000400160,7849.17,EUR
100,1000,OR00000000000000001218,2024,0000400170,11012.64,EUR
100,1000,OR00000000000000001219,2023,0000400180,33005.53,EUR
100,1000,OR00000000000000001220,2024,0000400190,8934.79,EUR
100,1000,OR00000000000000001221,2023,0000400200,45455.04,EUR
100,1000,OR00000000000000001222,2024,0000400210,45562.49,EUR
100,1000,OR00000000000000001223,2023,0000400220,41950.9,EUR
100,1000,OR00000000000000001224,2024,0000400230,26082.27,EUR
100,1000,OR00000000000000001225,2023,0000400240,45096.85,EUR
100,1000,OR00000000000000001226,2024,0000400250,7635.22,EUR
100,1000,OR00000000000000001227,2023,0000400260,15924.01,EUR
100,1000,OR00000000000000001228,2024,0000400270,27753.56,EUR
100,1000,OR00000000000000001229,2023,0000400280,28334.45,EUR
100,1000,OR00000000000000001230,2024,0000400290,35233.83,EUR
100,1000,OR00000000000000001231,2023,0000400000,13295.11,EUR
100,1000,OR00000000000000001232,2024,0000400010,3836.05,EUR
100,1000,OR00000000000000001233,2023,0000400020,18885.79,EUR
100,1000,OR00000000000000001234,2024,0000400030,27670.32,EUR
100,1000,OR00000000000000001235,2023,0000400040,36345.96,EUR
100,1000,OR00000000000000001236,2024,0000400050,22389.93,EUR
100,1000,OR00000000000000001237,2023,0000400060,9395.9,EUR
100,1000,OR00000000000000001238,2024,0000400070,4766.1,EUR
100,1000,OR00000000000000001239,2023,0000400080,22042.96,EUR
100,1000,OR00000000000000001240,2024,0000400090,12133.66,EUR
100,1000,OR00000000000000001241,2023,0000400100,43154.37,EUR
100,1000,OR00000000000000001242,2024,0000400110,44661.41,EUR
100,1000,OR00000000000000001243,2023,0000400120,36304.63,EUR
100,1000,OR00000000000000001244,2024,0000400130,34952.03,EUR
100,1000,OR00000000000000001245,2023,0000400140,17061.51,EUR
100,1000,OR00000000000000001246,2024,0000400150,25658.44,EUR
100,1000,OR00000000000000001247,2023,0000400160,12700.45,EUR
100,1000,OR00000000000000001248,2024,0000400170,8964.81,EUR
100,1000,OR00000000000000001249,2023,0000400180,44652.46,EUR
100,1000,OR00000000000000001250,2024,0000400190,7217.83,EUR
100,1000,OR00000000000000001251,2023,0000400200,39152.4,EUR
100,1000,OR00000000000000001252,2024,0000400210,18740.41,EUR
100,1000,OR00000000000000001253,2023,0000400220,31752.38,EUR
100,1000,OR00000000000000001254,2024,0000400230,49236.17,EUR
100,1000,OR00000000000000001255,2023,0000400240,44248.65,EUR
100,1000,OR00000000000000001256,2024,0000400250,42563.25,EUR
100,1000,OR00000000000000001257,2023,0000400260,39405.02,EUR
100,1000,OR00000000000000001258,2024,0000400270,26094.98,EUR
100,1000,OR00000000000000001259,2023,0000400280,42529.94,EUR
100,1000,OR00000000000000001260,2024,0000400290,25138.5,EUR
100,1000,OR00000000000000001261,2023,0000400000,41749.28,EUR
100,1000,OR00000000000000001262,2024,0000400010,42519.95,EUR
100,1000,OR00000000000000001263,2023,0000400020,40900.19,EUR
100,1000,OR00000000000000001264,2024,0000400030,28657.41,EUR
100,1000,OR00000000000000001265,2023,0000400040,34977.32,EUR
100,1000,OR00000000000000001266,2024,0000400050,12111.19,EUR
100,1000,OR00000000000000001267,2023,0000400060,38180.78,EUR
100,1000,OR00000000000000001268,2024,0000400070,38759.5,EUR
100,1000,OR00000000000000001269,2023,0000400080,44033.08,EUR
100,1000,OR00000000000000001270,2024,0000400090,24828.5,EUR
100,1000,OR00000000000000001271,2023,0000400100,30560.09,EUR
100,1000,OR00000000000000001272,2024,0000400110,48436.27,EUR
100,1000,OR00000000000000001273,2023,0000400120,29919.38,EUR
100,1000,OR00000000000000001274,2024,0000400130,6516.34,EUR
100,1000,OR00000000000000001275,2023,0000400140,29568.34,EUR
100,1000,OR00000000000000001276,2024,0000400150,16566.1,EUR
100,1000,OR00000000000000001277,2023,0000400160,37642.95,EUR
100,1000,OR00000000000000001278,2024,0000400170,25964.61,EUR
100,1000,OR00000000000000001279,2023,0000400180,36548.39,EUR
100,1000,OR00000000000000001280,2024,0000400190,45208.51,EUR
100,1000,OR00000000000000001281,2023,0000400200,12364.73,EUR
100,1000,OR00000000000000001282,2024,0000400210,18847.93,EUR
100,1000,OR00000000000000001283,2023,0000400220,34115.36,EUR
100,1000,OR00000000000000001284,2024,0000400230,3826.15,EUR
100,1000,OR00000000000000001285,2023,0000400240,25817.84,EUR
100,1000,OR00000000000000001286,2024,0000400250,27130.8,EUR
100,1000,OR00000000000000001287,2023,0000400260,9090.81,EUR
100,1000,OR00000000000000001288,2024,0000400270,20244.53,EUR
100,1000,OR00000000000000001289,2023,0000400280,39663.63,EUR
100,1000,OR00000000000000001290,2024,0000400290,45130.08,EUR
100,1000,OR00000000000000001291,2023,0000400000,6105.77,EUR
100,1000,OR00000000000000001292,2024,0000400010,32302.98,EUR
100,1000,OR00000000000000001293,2023,0000400020,1475.49,EUR
100,1000,OR00000000000000001294,2024,0000400030,7402.4,EUR
100,1000,OR00000000000000001295,2023,0000400040,4905.49,EUR
100,1000,OR00000000000000001296,2024,0000400050,31903.29,EUR
100,1000,OR00000000000000001297,2023,0000400060,18846.34,EUR
100,1000,OR00000000000000001298,2024,0000400070,42870.97,EUR
100,1000,OR00000000000000001299,2023,0000400080,17076.66,EUR
100,1000,OR00000000000000001300,2024,0000400090,7703.17,EUR
100,1000,OR00000000000000001301,2023,0000400100,32801.39,EUR
100,1000,OR00000000000000001302,2024,0000400110,7544.52,EUR
100,1000,OR00000000000000001303,2023,0000400120,46170.63,EUR
100,1000,OR00000000000000001304,2024,0000400130,38327.01,EUR
100,1000,OR00000000000000001305,2023,0000400140,30160.46,EUR
100,1000,OR00000000000000001306,2024,0000400150,49720.61,EUR
100,1000,OR00000000000000001307,2023,0000400160,31049.48,EUR
